"1PuttsperRound_RANKTHISWEEK_2015","1PuttsperRound_RANKLASTWEEK_2015","1PuttsperRound_PLAYERNAME_2015","1PuttsperRound_ROUNDS_2015","1PuttsperRound_AVG_2015","1PuttsperRound_TOTAL1PUTTS_2015","1PuttsperRound_TOTALROUNDS_2015","stat_name","year"
31,31,"Ryan Moore",81,7.41,578,78,"1PuttsperRound",2015
32,32,"Daniel Summerhays",101,7.4,747,101,"1PuttsperRound",2015
33,33,"Scott Brown",97,7.39,717,97,"1PuttsperRound",2015
33,33,"Chad Collins",79,7.39,584,79,"1PuttsperRound",2015
35,35,"Rickie Fowler",76,7.38,531,72,"1PuttsperRound",2015
36,36,"Brian Stuard",97,7.37,685,93,"1PuttsperRound",2015
37,37,"Matt Every",73,7.36,515,70,"1PuttsperRound",2015
37,37,"Chris Kirk",76,7.36,537,73,"1PuttsperRound",2015
37,37,"David Lingmerth",90,7.36,662,90,"1PuttsperRound",2015
40,40,"Derek Fathauer",81,7.35,566,77,"1PuttsperRound",2015
40,40,"Troy Merritt",91,7.35,669,91,"1PuttsperRound",2015
40,40,"Ian Poulter",68,7.35,478,65,"1PuttsperRound",2015
43,43,"Bryce Molder",91,7.34,639,87,"1PuttsperRound",2015
43,43,"Cameron Tringale",96,7.34,705,96,"1PuttsperRound",2015
43,43,"Camilo Villegas",83,7.34,609,83,"1PuttsperRound",2015
46,46,"Ben Crane",62,7.33,425,58,"1PuttsperRound",2015
46,46,"Dustin Johnson",75,7.33,528,72,"1PuttsperRound",2015
46,46,"Sean OHair",86,7.33,630,86,"1PuttsperRound",2015
49,49,"Zac Blair",108,7.32,761,104,"1PuttsperRound",2015
49,49,"John Huh",102,7.32,739,101,"1PuttsperRound",2015
51,51,"Jason Bohn",95,7.31,694,95,"1PuttsperRound",2015
51,51,"Rory Sabbatini",81,7.31,592,81,"1PuttsperRound",2015
53,53,"Kevin Chappell",86,7.3,628,86,"1PuttsperRound",2015
53,53,"Jamie Donaldson",50,7.3,343,47,"1PuttsperRound",2015
53,53,"Charley Hoffman",97,7.3,686,94,"1PuttsperRound",2015
53,53,"Justin Leonard",61,7.3,445,61,"1PuttsperRound",2015
53,53,"Nick Taylor",91,7.3,664,91,"1PuttsperRound",2015
58,58,"Scott Piercy",90,7.29,656,90,"1PuttsperRound",2015
59,59,"Oscar Fraustro",58,7.28,393,54,"1PuttsperRound",2015
59,59,"David Toms",62,7.28,422,58,"1PuttsperRound",2015
61,61,"Blayne Barber",76,7.26,537,74,"1PuttsperRound",2015
61,61,"Retief Goosen",81,7.26,559,77,"1PuttsperRound",2015
63,63,"Max Homa",78,7.23,535,74,"1PuttsperRound",2015
63,63,"Zach Johnson",90,7.23,629,87,"1PuttsperRound",2015
63,63,"Hideki Matsuyama",95,7.23,658,91,"1PuttsperRound",2015
63,63,"Andres Romero",69,7.23,477,66,"1PuttsperRound",2015
67,67,"Tom Hoge",83,7.22,570,79,"1PuttsperRound",2015
68,68,"Billy Hurley III",83,7.2,569,79,"1PuttsperRound",2015
68,68,"Pat Perez",96,7.2,691,96,"1PuttsperRound",2015
70,70,"Justin Rose",69,7.18,474,66,"1PuttsperRound",2015
71,71,"George McNeill",93,7.17,667,93,"1PuttsperRound",2015
72,72,"Ryo Ishikawa",90,7.16,630,88,"1PuttsperRound",2015
73,73,"Ken Duke",93,7.15,636,89,"1PuttsperRound",2015
73,73,"Andres Gonzales",90,7.15,615,86,"1PuttsperRound",2015
73,73,"Jeff Overton",94,7.15,658,92,"1PuttsperRound",2015
73,73,"Tim Wilkinson",73,7.15,508,71,"1PuttsperRound",2015
77,77,"Harris English",105,7.14,728,102,"1PuttsperRound",2015
77,77,"Chris Stroud",84,7.14,600,84,"1PuttsperRound",2015
79,79,"Steven Alker",62,7.13,428,60,"1PuttsperRound",2015
79,79,"Kyle Reifers",96,7.13,656,92,"1PuttsperRound",2015
79,79,"Patrick Rodgers",57,7.13,378,53,"1PuttsperRound",2015
82,82,"Jonas Blixt",78,7.12,527,74,"1PuttsperRound",2015
83,83,"Jonathan Randolph",72,7.11,498,70,"1PuttsperRound",2015
84,84,"Brian Harman",90,7.09,638,90,"1PuttsperRound",2015
84,84,"SJ Park",79,7.09,546,77,"1PuttsperRound",2015
86,86,"Alex Cejka",94,7.08,651,92,"1PuttsperRound",2015
86,86,"Scott Langley",94,7.08,651,92,"1PuttsperRound",2015
86,86,"Heath Slocum",57,7.08,375,53,"1PuttsperRound",2015
89,89,"Padraig Harrington",60,7.07,424,60,"1PuttsperRound",2015
89,89,"Kevin Kisner",104,7.07,735,104,"1PuttsperRound",2015
89,89,"DA Points",72,7.07,495,70,"1PuttsperRound",2015
92,92,"Brendon de Jonge",106,7.06,748,106,"1PuttsperRound",2015
92,92,"Russell Henley",87,7.06,593,84,"1PuttsperRound",2015
94,94,"Jonathan Byrd",69,7.05,458,65,"1PuttsperRound",2015
94,94,"James Hahn",94,7.05,663,94,"1PuttsperRound",2015
94,94,"Ryan Palmer",80,7.05,543,77,"1PuttsperRound",2015
94,94,"Brendan Steele",88,7.05,592,84,"1PuttsperRound",2015
98,98,"David Hearn",97,7.03,682,97,"1PuttsperRound",2015
98,98,"Colt Knost",90,7.03,605,86,"1PuttsperRound",2015
98,98,"Louis Oosthuizen",68,7.03,443,63,"1PuttsperRound",2015
101,101,"Jason Kokrak",88,7.02,618,88,"1PuttsperRound",2015
102,102,"Jason Gore",76,7.01,505,72,"1PuttsperRound",2015
102,102,"Martin Laird",77,7.01,540,77,"1PuttsperRound",2015
102,102,"William McGirt",103,7.01,722,103,"1PuttsperRound",2015
102,102,"Bubba Watson",71,7.01,477,68,"1PuttsperRound",2015
106,106,"Mark Hubbard",79,6.99,538,77,"1PuttsperRound",2015
106,106,"Webb Simpson",81,6.99,545,78,"1PuttsperRound",2015
108,108,"Whee Kim",71,6.97,481,69,"1PuttsperRound",2015
109,109,"Jon Curran",83,6.95,549,79,"1PuttsperRound",2015
109,109,"Robert Streb",110,6.95,764,110,"1PuttsperRound",2015
109,109,"Michael Thompson",83,6.95,563,81,"1PuttsperRound",2015
112,112,"Tony Finau",106,6.94,736,106,"1PuttsperRound",2015
112,112,"Vijay Singh",78,6.94,541,78,"1PuttsperRound",2015
114,114,"Keegan Bradley",87,6.93,582,84,"1PuttsperRound",2015
114,114,"Shawn Stefani",94,6.93,651,94,"1PuttsperRound",2015
116,116,"Seung Yul Noh",65,6.92,450,65,"1PuttsperRound",2015
117,117,"Daniel Berger",97,6.91,670,97,"1PuttsperRound",2015
117,117,"Sergio Garcia",59,6.91,387,56,"1PuttsperRound",2015
117,117,"Carlos Ortiz",100,6.91,663,96,"1PuttsperRound",2015
120,120,"Brooks Koepka",84,6.9,559,81,"1PuttsperRound",2015
121,121,"Johnson Wagner",68,6.88,468,68,"1PuttsperRound",2015
121,121,"Mark Wilson",89,6.88,585,85,"1PuttsperRound",2015
123,123,"Marc Leishman",74,6.87,481,70,"1PuttsperRound",2015
123,123,"Jhonattan Vegas",90,6.87,591,86,"1PuttsperRound",2015
123,123,"Nick Watney",91,6.87,625,91,"1PuttsperRound",2015
126,126,"Boo Weekley",79,6.85,541,79,"1PuttsperRound",2015
127,127,"Hudson Swafford",97,6.84,650,95,"1PuttsperRound",2015
128,128,"Graham DeLaet",65,6.83,444,65,"1PuttsperRound",2015
128,128,"Adam Hadwin",95,6.83,635,93,"1PuttsperRound",2015
128,128,"Sam Saunders",83,6.83,553,81,"1PuttsperRound",2015
131,131,"Gonzalo Fdez Castano",81,6.82,525,77,"1PuttsperRound",2015
131,131,"Hunter Mahan",88,6.82,573,84,"1PuttsperRound",2015
133,133,"Roger Sloan",56,6.81,354,52,"1PuttsperRound",2015
134,134,"Lee Westwood",56,6.79,353,52,"1PuttsperRound",2015
135,135,"John Merrick",78,6.78,502,74,"1PuttsperRound",2015
136,136,"Gary Woodland",81,6.76,500,74,"1PuttsperRound",2015
137,137,"Charl Schwartzel",67,6.75,425,63,"1PuttsperRound",2015
137,137,"Scott Stallings",60,6.75,405,60,"1PuttsperRound",2015
137,137,"Bo Van Pelt",81,6.75,533,79,"1PuttsperRound",2015
140,140,"Cameron Percy",72,6.74,472,70,"1PuttsperRound",2015
140,140,"Will Wilcox",58,6.74,364,54,"1PuttsperRound",2015
142,142,"Robert Garrigus",70,6.73,444,66,"1PuttsperRound",2015
142,142,"John Senden",80,6.73,505,75,"1PuttsperRound",2015
144,144,"Chez Reavie",56,6.71,376,56,"1PuttsperRound",2015
145,145,"Luke Donald",71,6.7,476,71,"1PuttsperRound",2015
145,145,"Scott Pinckney",88,6.7,590,88,"1PuttsperRound",2015
145,145,"Tyrone Van Aswegen",58,6.7,362,54,"1PuttsperRound",2015
148,148,"Derek Ernst",75,6.69,475,71,"1PuttsperRound",2015
148,148,"Andrew Svoboda",80,6.69,522,78,"1PuttsperRound",2015
150,150,"Jason Dufner",76,6.67,487,73,"1PuttsperRound",2015
150,150,"Henrik Stenson",63,6.67,400,60,"1PuttsperRound",2015
150,150,"Nicholas Thompson",90,6.67,574,86,"1PuttsperRound",2015
153,153,"Jim Furyk",71,6.64,425,64,"1PuttsperRound",2015
154,154,"John Peterson",84,6.63,557,84,"1PuttsperRound",2015
155,155,"Chad Campbell",97,6.6,640,97,"1PuttsperRound",2015
155,155,"Ernie Els",57,6.6,376,57,"1PuttsperRound",2015
155,155,"Billy Horschel",99,6.6,634,96,"1PuttsperRound",2015
155,155,"Kevin Streelman",95,6.6,601,91,"1PuttsperRound",2015
159,159,"Charlie Beljan",76,6.58,474,72,"1PuttsperRound",2015
160,160,"Martin Flores",95,6.56,597,91,"1PuttsperRound",2015
160,160,"Ben Martin",93,6.56,590,90,"1PuttsperRound",2015
162,162,"Bill Haas",89,6.55,563,86,"1PuttsperRound",2015
163,163,"Russell Knox",96,6.53,627,96,"1PuttsperRound",2015
164,164,"Spencer Levin",99,6.51,631,97,"1PuttsperRound",2015
165,165,"Paul Casey",87,6.5,533,82,"1PuttsperRound",2015
166,166,"Adam Scott",51,6.46,310,48,"1PuttsperRound",2015
167,167,"Davis Love III",51,6.45,329,51,"1PuttsperRound",2015
168,168,"Angel Cabrera",53,6.42,340,53,"1PuttsperRound",2015
168,168,"Brice Garnett",81,6.42,507,79,"1PuttsperRound",2015
168,168,"Michael Putnam",87,6.42,546,85,"1PuttsperRound",2015
171,171,"Stewart Cink",77,6.4,493,77,"1PuttsperRound",2015
172,172,"Bill Lunde",50,6.37,293,46,"1PuttsperRound",2015
173,173,"Greg Owen",58,6.36,369,58,"1PuttsperRound",2015
174,174,"Charles Howell III",105,6.3,662,105,"1PuttsperRound",2015
175,175,"Roberto Castro",54,6.28,314,50,"1PuttsperRound",2015
176,176,"Byron Smith",59,6.25,344,55,"1PuttsperRound",2015
177,177,"Robert Allenby",63,6.2,366,59,"1PuttsperRound",2015
178,178,"Lucas Glover",79,6.15,486,79,"1PuttsperRound",2015
178,178,"Francesco Molinari",56,6.15,326,53,"1PuttsperRound",2015
180,180,"Jim Renner",68,6.14,405,66,"1PuttsperRound",2015
181,181,"Geoff Ogilvy",50,6.1,293,48,"1PuttsperRound",2015
181,181,"Alex Prugh",84,6.1,488,80,"1PuttsperRound",2015
183,183,"Jim Herman",88,6.05,532,88,"1PuttsperRound",2015
184,184,"JJ Henry",94,5.9,531,90,"1PuttsperRound",2015
