"GIRPercentage75100yards_RANKTHISWEEK_2016","GIRPercentage75100yards_RANKLASTWEEK_2016","GIRPercentage75100yards_PLAYERNAME_2016","GIRPercentage75100yards_ROUNDS_2016","GIRPercentage75100yards_Pct_2016","GIRPercentage75100yards_GREENSHIT_2016","GIRPercentage75100yards_TOTALHOLES_2016","GIRPercentage75100yards_RELATIVETOPAR_2016","stat_name","year"
1,1,"Rob Oppenheim",37,100,26,26,-0.46,"GIRPercentage75100yards",2016
2,2,"Rickie Fowler",42,95.65,22,23,-0.36,"GIRPercentage75100yards",2016
3,3,"Hideki Matsuyama",40,94.44,17,18,-0.35,"GIRPercentage75100yards",2016
4,3,"Stewart Cink",45,92.86,26,28,-0.42,"GIRPercentage75100yards",2016
5,7,"Miguel Angel Carballo",24,90.48,19,21,-0.16,"GIRPercentage75100yards",2016
6,16,"Colt Knost",56,90.32,56,62,-0.32,"GIRPercentage75100yards",2016
7,8,"Brice Garnett",29,90,18,20,-0.28,"GIRPercentage75100yards",2016
7,8,"Jimmy Walker",43,90,27,30,-0.48,"GIRPercentage75100yards",2016
9,5,"Davis Love III",40,89.74,35,39,-0.34,"GIRPercentage75100yards",2016
10,10,"Matt Kuchar",46,89.66,26,29,-0.5,"GIRPercentage75100yards",2016
11,13,"Morgan Hoffmann",43,89.47,34,38,-0.41,"GIRPercentage75100yards",2016
11,11,"Scott Piercy",45,89.47,17,19,-0.65,"GIRPercentage75100yards",2016
13,17,"Kevin Streelman",46,89.13,41,46,-0.24,"GIRPercentage75100yards",2016
14,13,"Shane Bertsch",30,88.89,24,27,-0.33,"GIRPercentage75100yards",2016
15,17,"Charles Howell III",63,88.64,39,44,-0.54,"GIRPercentage75100yards",2016
16,21,"Fabian Gomez",49,88.57,31,35,-0.23,"GIRPercentage75100yards",2016
16,25,"Emiliano Grillo",47,88.57,31,35,-0.32,"GIRPercentage75100yards",2016
16,6,"Kevin Kisner",49,88.57,31,35,-0.35,"GIRPercentage75100yards",2016
19,19,"Bubba Watson",30,88.46,23,26,-0.3,"GIRPercentage75100yards",2016
20,20,"Troy Merritt",41,88.37,38,43,-0.39,"GIRPercentage75100yards",2016
21,25,"Robert Allenby",35,88.24,15,17,-0.33,"GIRPercentage75100yards",2016
22,25,"Hunter Mahan",43,88.1,37,42,-0.38,"GIRPercentage75100yards",2016
23,22,"Kevin Na",52,88,22,25,-0.18,"GIRPercentage75100yards",2016
24,38,"Blayne Barber",44,87.8,36,41,-0.31,"GIRPercentage75100yards",2016
24,32,"Brendon Todd",43,87.8,36,41,-0.42,"GIRPercentage75100yards",2016
26,25,"Andy Sullivan",25,87.5,7,8,-0.43,"GIRPercentage75100yards",2016
27,25,"Alex Cejka",47,87.1,27,31,-0.33,"GIRPercentage75100yards",2016
27,34,"Brian Gay",22,87.1,27,31,-0.37,"GIRPercentage75100yards",2016
29,35,"Charl Schwartzel",29,86.96,20,23,-0.35,"GIRPercentage75100yards",2016
30,44,"Robert Streb",51,86.67,26,30,-0.31,"GIRPercentage75100yards",2016
31,41,"Zach Johnson",42,86.36,38,44,-0.53,"GIRPercentage75100yards",2016
31,25,"David Toms",38,86.36,38,44,-0.32,"GIRPercentage75100yards",2016
31,32,"Boo Weekley",53,86.36,38,44,-0.42,"GIRPercentage75100yards",2016
34,43,"Jon Curran",55,86.27,44,51,-0.36,"GIRPercentage75100yards",2016
35,45,"JJ Henry",44,86.11,31,36,-0.35,"GIRPercentage75100yards",2016
36,46,"Matthew Fitzpatrick",23,85.71,6,7,-0.33,"GIRPercentage75100yards",2016
37,47,"Roberto Castro",55,85.29,58,68,-0.34,"GIRPercentage75100yards",2016
38,49,"Charlie Beljan",26,85,17,20,-0.18,"GIRPercentage75100yards",2016
38,57,"Scott Brown",59,85,34,40,-0.41,"GIRPercentage75100yards",2016
38,13,"Henrik Norlander",41,85,17,20,-0.29,"GIRPercentage75100yards",2016
41,50,"Sergio Garcia",28,84.62,11,13,-0.09,"GIRPercentage75100yards",2016
41,50,"Andrew Landry",24,84.62,11,13,-0.55,"GIRPercentage75100yards",2016
41,22,"Scott Pinckney",53,84.62,22,26,-0.36,"GIRPercentage75100yards",2016
44,53,"Hudson Swafford",52,84.44,38,45,-0.42,"GIRPercentage75100yards",2016
45,48,"Chad Campbell",54,84.38,27,32,0,"GIRPercentage75100yards",2016
45,54,"Russell Knox",48,84.38,27,32,-0.26,"GIRPercentage75100yards",2016
47,25,"Justin Hicks",26,84.21,32,38,-0.41,"GIRPercentage75100yards",2016
47,57,"Graeme McDowell",33,84.21,16,19,-0.31,"GIRPercentage75100yards",2016
49,75,"Brian Harman",60,84,42,50,-0.31,"GIRPercentage75100yards",2016
49,35,"Danny Lee",53,84,21,25,-0.24,"GIRPercentage75100yards",2016
51,12,"Jason Bohn",37,83.87,26,31,-0.5,"GIRPercentage75100yards",2016
51,81,"Phil Mickelson",37,83.87,26,31,-0.38,"GIRPercentage75100yards",2016
51,59,"Justin Rose",35,83.87,26,31,-0.27,"GIRPercentage75100yards",2016
54,74,"Steve Wheatcroft",53,83.67,41,49,-0.24,"GIRPercentage75100yards",2016
55,55,"Will Ma Kenzie",54,83.64,46,55,-0.35,"GIRPercentage75100yards",2016
56,59,"Lucas Lee",22,83.33,15,18,-0.27,"GIRPercentage75100yards",2016
56,59,"Justin Leonard",28,83.33,35,42,-0.31,"GIRPercentage75100yards",2016
56,59,"Wes Roach",33,83.33,20,24,-0.3,"GIRPercentage75100yards",2016
56,59,"Adam Scott",39,83.33,10,12,-0.3,"GIRPercentage75100yards",2016
56,59,"Brett Stegmaier",57,83.33,45,54,-0.31,"GIRPercentage75100yards",2016
61,40,"Brendan Steele",48,82.93,34,41,-0.24,"GIRPercentage75100yards",2016
62,59,"Tim Wilkinson",40,82.86,29,35,-0.38,"GIRPercentage75100yards",2016
63,69,"Marc Leishman",41,82.61,19,23,-0.16,"GIRPercentage75100yards",2016
63,69,"Dicky Pride",33,82.61,38,46,-0.32,"GIRPercentage75100yards",2016
65,80,"Ben Martin",48,82.5,33,40,-0.3,"GIRPercentage75100yards",2016
66,71,"KJ Choi",47,82.35,42,51,-0.29,"GIRPercentage75100yards",2016
66,75,"Matt Every",34,82.35,28,34,-0.36,"GIRPercentage75100yards",2016
66,71,"Jerry Kelly",44,82.35,28,34,-0.18,"GIRPercentage75100yards",2016
66,39,"Brian Stuard",24,82.35,14,17,-0.14,"GIRPercentage75100yards",2016
70,94,"Patton Kizzire",57,82.14,23,28,-0.43,"GIRPercentage75100yards",2016
71,68,"Francesco Molinari",36,82.05,32,39,-0.34,"GIRPercentage75100yards",2016
72,94,"Shane Lowry",35,81.82,18,22,-0.22,"GIRPercentage75100yards",2016
72,75,"Cameron Percy",22,81.82,9,11,-0.33,"GIRPercentage75100yards",2016
74,41,"Lucas Glover",53,81.63,40,49,-0.28,"GIRPercentage75100yards",2016
75,50,"Scott Stallings",46,81.48,22,27,-0.05,"GIRPercentage75100yards",2016
76,83,"Chris Kirk",51,81.25,39,48,-0.23,"GIRPercentage75100yards",2016
77,55,"Ricky Barnes",57,81.13,43,53,-0.3,"GIRPercentage75100yards",2016
77,85,"Bryce Molder",50,81.13,43,53,-0.4,"GIRPercentage75100yards",2016
79,59,"JB Holmes",39,81.08,30,37,-0.27,"GIRPercentage75100yards",2016
79,86,"Freddie Jacobson",54,81.08,30,37,-0.3,"GIRPercentage75100yards",2016
81,92,"Derek Fathauer",58,80.95,34,42,-0.38,"GIRPercentage75100yards",2016
82,103,"Nick Taylor",57,80.85,38,47,-0.29,"GIRPercentage75100yards",2016
83,35,"Vijay Singh",42,80.65,25,31,-0.24,"GIRPercentage75100yards",2016
83,88,"Steve Stricker",25,80.65,25,31,-0.52,"GIRPercentage75100yards",2016
85,88,"Luke Donald",49,80.56,29,36,-0.34,"GIRPercentage75100yards",2016
86,106,"Greg Owen",56,80.43,37,46,-0.27,"GIRPercentage75100yards",2016
86,93,"Brandt Snedeker",47,80.43,37,46,-0.19,"GIRPercentage75100yards",2016
88,94,"Abraham Ancer",26,80,20,25,-0.35,"GIRPercentage75100yards",2016
88,94,"Jason Day",36,80,20,25,-0.35,"GIRPercentage75100yards",2016
88,90,"Adam Hadwin",53,80,32,40,-0.38,"GIRPercentage75100yards",2016
88,94,"Scott Langley",41,80,32,40,-0.22,"GIRPercentage75100yards",2016
88,116,"Jamie Lovemark",57,80,44,55,-0.23,"GIRPercentage75100yards",2016
88,94,"Seung Yul Noh",54,80,32,40,-0.5,"GIRPercentage75100yards",2016
88,117,"Webb Simpson",34,80,20,25,-0.25,"GIRPercentage75100yards",2016
88,71,"Henrik Stenson",30,80,16,20,-0.56,"GIRPercentage75100yards",2016
88,131,"Gary Woodland",45,80,28,35,-0.32,"GIRPercentage75100yards",2016
97,79,"Kyle Reifers",63,79.69,51,64,-0.35,"GIRPercentage75100yards",2016
98,124,"Michael Kim",62,79.59,39,49,-0.28,"GIRPercentage75100yards",2016
99,106,"Tyler Aldridge",53,79.55,35,44,-0.4,"GIRPercentage75100yards",2016
99,110,"Graham DeLaet",50,79.55,35,44,-0.23,"GIRPercentage75100yards",2016
99,110,"Jim Herman",55,79.55,35,44,-0.26,"GIRPercentage75100yards",2016
102,108,"Whee Kim",54,79.49,31,39,-0.26,"GIRPercentage75100yards",2016
103,22,"Brendon de Jonge",55,79.31,23,29,-0.3,"GIRPercentage75100yards",2016
103,134,"Harris English",51,79.31,23,29,-0.43,"GIRPercentage75100yards",2016
105,67,"Cameron Tringale",47,79.25,42,53,-0.26,"GIRPercentage75100yards",2016
106,90,"Geoff Ogilvy",37,78.95,30,38,-0.27,"GIRPercentage75100yards",2016
107,124,"David Lingmerth",54,78.85,41,52,-0.37,"GIRPercentage75100yards",2016
108,110,"Jason Dufner",53,78.57,22,28,-0.27,"GIRPercentage75100yards",2016
108,110,"Ken Duke",26,78.57,22,28,-0.05,"GIRPercentage75100yards",2016
108,94,"Chris Stroud",52,78.57,33,42,-0.27,"GIRPercentage75100yards",2016
111,87,"Bill Haas",42,77.78,21,27,-0.24,"GIRPercentage75100yards",2016
