"Back9Round5ScoringAverage_RANKTHISWEEK_2007","Back9Round5ScoringAverage_RANKLASTWEEK_2007","Back9Round5ScoringAverage_PLAYERNAME_2007","Back9Round5ScoringAverage__2007","Back9Round5ScoringAverage_AVG_2007","Back9Round5ScoringAverage_TOTALSTROKES_2007","Back9Round5ScoringAverage_TOTALROUNDS_2007","stat_name","year"
1,1,"Joe Ogilvie",NA,32,32,1,"Back9Round5ScoringAverage",2007
2,2,"Richard Johnson",NA,33,33,1,"Back9Round5ScoringAverage",2007
3,3,"Mark Calcavecchia",NA,34,34,1,"Back9Round5ScoringAverage",2007
3,3,"Will Ma Kenzie",NA,34,34,1,"Back9Round5ScoringAverage",2007
3,3,"John Rollins",NA,34,34,1,"Back9Round5ScoringAverage",2007
3,3,"Nick Watney",NA,34,34,1,"Back9Round5ScoringAverage",2007
3,3,"Mark Wilson",NA,34,34,1,"Back9Round5ScoringAverage",2007
8,8,"Charley Hoffman",NA,35,35,1,"Back9Round5ScoringAverage",2007
8,8,"Cliff Kresge",NA,35,35,1,"Back9Round5ScoringAverage",2007
8,8,"Steve Marino",NA,35,35,1,"Back9Round5ScoringAverage",2007
8,8,"Heath Slocum",NA,35,35,1,"Back9Round5ScoringAverage",2007
8,8,"Johnson Wagner",NA,35,35,1,"Back9Round5ScoringAverage",2007
13,13,"Craig Barlow",NA,36,36,1,"Back9Round5ScoringAverage",2007
13,13,"Paul Gow",NA,36,36,1,"Back9Round5ScoringAverage",2007
13,13,"Anders Hansen",NA,36,36,1,"Back9Round5ScoringAverage",2007
13,13,"Lee Janzen",NA,36,36,1,"Back9Round5ScoringAverage",2007
13,13,"George McNeill",NA,36,36,1,"Back9Round5ScoringAverage",2007
13,13,"Kevin Sutherland",NA,36,36,1,"Back9Round5ScoringAverage",2007
13,13,"Scott Verplank",NA,36,36,1,"Back9Round5ScoringAverage",2007
20,20,"Tommy Armour III",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Ryan Armour",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Steve Flesch",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Nathan Green",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Bill Haas",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Tom Johnson",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Anthony Kim",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Peter Lonard",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Shaun Micheel",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Corey Pavin",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Ted Purdy",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Justin Rose",NA,37,37,1,"Back9Round5ScoringAverage",2007
20,20,"Charles Warren",NA,37,37,1,"Back9Round5ScoringAverage",2007
33,33,"Andrew Buckle",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Jonathan Byrd",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Ken Duke",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Joe Durant",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Jason Gore",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Paul Goydos",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Mark Hensby",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Ian Poulter",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Jeff Quinney",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Kevin Stadler",NA,38,38,1,"Back9Round5ScoringAverage",2007
33,33,"Mike Weir",NA,38,38,1,"Back9Round5ScoringAverage",2007
44,44,"Jason Dufner",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Harrison Frazar",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Lucas Glover",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Bob Heintz",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Charles Howell III",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Matt Kuchar",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Phil Mickelson",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Kenny Perry",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"John Senden",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Bob Tway",NA,39,39,1,"Back9Round5ScoringAverage",2007
44,44,"Duffy Waldorf",NA,39,39,1,"Back9Round5ScoringAverage",2007
55,55,"Robert Allenby",NA,40,40,1,"Back9Round5ScoringAverage",2007
55,55,"Rich Barcelo",NA,40,40,1,"Back9Round5ScoringAverage",2007
55,55,"Cameron Beckman",NA,40,40,1,"Back9Round5ScoringAverage",2007
55,55,"Craig Kanada",NA,40,40,1,"Back9Round5ScoringAverage",2007
55,55,"Brandt Snedeker",NA,40,40,1,"Back9Round5ScoringAverage",2007
55,55,"Paul Stankowski",NA,40,40,1,"Back9Round5ScoringAverage",2007
61,61,"Woody Austin",NA,41,41,1,"Back9Round5ScoringAverage",2007
61,61,"Robert Gamez",NA,41,41,1,"Back9Round5ScoringAverage",2007
61,61,"Brian Gay",NA,41,41,1,"Back9Round5ScoringAverage",2007
61,61,"Tripp Isenhour",NA,41,41,1,"Back9Round5ScoringAverage",2007
61,61,"Vaughn Taylor",NA,41,41,1,"Back9Round5ScoringAverage",2007
66,66,"Daniel Chopra",NA,42,42,1,"Back9Round5ScoringAverage",2007
66,66,"Hunter Mahan",NA,42,42,1,"Back9Round5ScoringAverage",2007
68,68,"Briny Baird",NA,43,43,1,"Back9Round5ScoringAverage",2007
69,69,"Kevin Na",NA,45,45,1,"Back9Round5ScoringAverage",2007
69,69,"Dean Wilson",NA,45,45,1,"Back9Round5ScoringAverage",2007
71,71,"Steve Lowery",NA,48,48,1,"Back9Round5ScoringAverage",2007
