"GIRPercentageLess100yards_RANKTHISWEEK_2011","GIRPercentageLess100yards_RANKLASTWEEK_2011","GIRPercentageLess100yards_PLAYERNAME_2011","GIRPercentageLess100yards_ROUNDS_2011","GIRPercentageLess100yards_Pct_2011","GIRPercentageLess100yards_GREENSHIT_2011","GIRPercentageLess100yards_TOTALHOLES_2011","GIRPercentageLess100yards_RELATIVETOPAR_2011","stat_name","year"
52,52,"Jason Bohn",74,87.01,201,231,-0.5,"GIRPercentageLess100yards",2011
53,53,"Bill Haas",93,86.97,247,284,-0.5,"GIRPercentageLess100yards",2011
54,54,"Tommy Gainey",104,86.91,239,275,-0.52,"GIRPercentageLess100yards",2011
55,55,"Martin Laird",77,86.8,217,250,-0.57,"GIRPercentageLess100yards",2011
56,56,"Graeme McDowell",50,86.76,118,136,-0.6,"GIRPercentageLess100yards",2011
57,57,"Kyle Stanley",98,86.73,255,294,-0.63,"GIRPercentageLess100yards",2011
58,58,"William McGirt",103,86.72,222,256,-0.46,"GIRPercentageLess100yards",2011
59,59,"Scott Piercy",78,86.7,202,233,-0.57,"GIRPercentageLess100yards",2011
60,60,"Brian Davis",105,86.67,273,315,-0.5,"GIRPercentageLess100yards",2011
60,60,"Zach Johnson",79,86.67,169,195,-0.58,"GIRPercentageLess100yards",2011
60,60,"Rod Pampling",72,86.67,156,180,-0.53,"GIRPercentageLess100yards",2011
60,60,"Bubba Watson",85,86.67,260,300,-0.59,"GIRPercentageLess100yards",2011
64,64,"Bo Van Pelt",92,86.52,231,267,-0.54,"GIRPercentageLess100yards",2011
65,65,"Fabian Gomez",84,86.43,191,221,-0.53,"GIRPercentageLess100yards",2011
65,65,"Brandt Snedeker",85,86.43,172,199,-0.66,"GIRPercentageLess100yards",2011
67,67,"Charley Hoffman",93,86.35,291,337,-0.63,"GIRPercentageLess100yards",2011
68,68,"Jonathan Byrd",83,86.33,221,256,-0.6,"GIRPercentageLess100yards",2011
69,69,"Tim Herron",85,86.32,202,234,-0.52,"GIRPercentageLess100yards",2011
70,70,"Alexandre Rocha",65,86.23,119,138,-0.45,"GIRPercentageLess100yards",2011
71,71,"Aaron Baddeley",77,86.19,206,239,-0.6,"GIRPercentageLess100yards",2011
72,72,"Lee Janzen",62,86.13,118,137,-0.62,"GIRPercentageLess100yards",2011
72,72,"Chez Reavie",92,86.13,205,238,-0.52,"GIRPercentageLess100yards",2011
74,74,"JJ Henry",96,86.07,210,244,-0.5,"GIRPercentageLess100yards",2011
74,74,"Billy Horschel",75,86.07,173,201,-0.47,"GIRPercentageLess100yards",2011
76,76,"Ben Curtis",66,86.06,142,165,-0.49,"GIRPercentageLess100yards",2011
76,76,"Adam Scott",60,86.06,142,165,-0.64,"GIRPercentageLess100yards",2011
78,78,"Bill Lunde",92,86.04,228,265,-0.5,"GIRPercentageLess100yards",2011
79,79,"Arjun Atwal",91,85.96,202,235,-0.54,"GIRPercentageLess100yards",2011
79,79,"KJ Choi",77,85.96,147,171,-0.52,"GIRPercentageLess100yards",2011
79,79,"Rickie Fowler",84,85.96,196,228,-0.56,"GIRPercentageLess100yards",2011
82,82,"Jim Furyk",87,85.92,177,206,-0.5,"GIRPercentageLess100yards",2011
83,83,"Jason Day",76,85.9,195,227,-0.57,"GIRPercentageLess100yards",2011
84,84,"David Duval",67,85.79,157,183,-0.37,"GIRPercentageLess100yards",2011
85,85,"Chris Couch",73,85.77,217,253,-0.61,"GIRPercentageLess100yards",2011
86,86,"Joe Durant",71,85.71,168,196,-0.4,"GIRPercentageLess100yards",2011
86,86,"Brandt Jobe",100,85.71,222,259,-0.51,"GIRPercentageLess100yards",2011
86,86,"Robert Karlsson",61,85.71,132,154,-0.52,"GIRPercentageLess100yards",2011
86,86,"Troy Merritt",63,85.71,150,175,-0.48,"GIRPercentageLess100yards",2011
86,86,"Rory Sabbatini",85,85.71,186,217,-0.59,"GIRPercentageLess100yards",2011
91,91,"James Driscoll",71,85.58,184,215,-0.51,"GIRPercentageLess100yards",2011
92,92,"Ben Martin",74,85.56,160,187,-0.55,"GIRPercentageLess100yards",2011
93,93,"Carl Pettersson",95,85.52,254,297,-0.55,"GIRPercentageLess100yards",2011
94,94,"David Hearn",88,85.51,183,214,-0.45,"GIRPercentageLess100yards",2011
95,95,"Nate Smith",66,85.5,112,131,-0.56,"GIRPercentageLess100yards",2011
96,96,"Gary Woodland",93,85.34,227,266,-0.59,"GIRPercentageLess100yards",2011
97,97,"Daniel Summerhays",75,85.31,151,177,-0.52,"GIRPercentageLess100yards",2011
98,98,"Cameron Tringale",110,85.3,267,313,-0.51,"GIRPercentageLess100yards",2011
99,99,"Michael Thompson",79,85.28,168,197,-0.45,"GIRPercentageLess100yards",2011
100,100,"Brian Gay",90,85.19,184,216,-0.5,"GIRPercentageLess100yards",2011
101,101,"Cameron Beckman",71,85.17,178,209,-0.49,"GIRPercentageLess100yards",2011
102,102,"Robert Garrigus",83,85.14,252,296,-0.56,"GIRPercentageLess100yards",2011
103,103,"Ryuji Imada",83,85.11,200,235,-0.54,"GIRPercentageLess100yards",2011
104,104,"Greg Chalmers",88,85.09,194,228,-0.54,"GIRPercentageLess100yards",2011
105,105,"Anthony Kim",72,85.07,188,221,-0.53,"GIRPercentageLess100yards",2011
106,106,"Jim Herman",69,85.05,165,194,-0.5,"GIRPercentageLess100yards",2011
107,107,"Steven Bowditch",86,85,272,320,-0.59,"GIRPercentageLess100yards",2011
107,107,"Joe Ogilvie",75,85,170,200,-0.58,"GIRPercentageLess100yards",2011
109,109,"Jimmy Walker",79,84.96,209,246,-0.55,"GIRPercentageLess100yards",2011
110,110,"JB Holmes",57,84.92,214,252,-0.49,"GIRPercentageLess100yards",2011
111,111,"Stewart Cink",72,84.86,157,185,-0.51,"GIRPercentageLess100yards",2011
112,112,"Brendan Steele",89,84.81,201,237,-0.66,"GIRPercentageLess100yards",2011
112,112,"Jhonattan Vegas",84,84.81,229,270,-0.58,"GIRPercentageLess100yards",2011
114,114,"Scott Gutschewski",67,84.8,145,171,-0.45,"GIRPercentageLess100yards",2011
115,115,"Kevin Streelman",90,84.74,211,249,-0.55,"GIRPercentageLess100yards",2011
116,116,"Tim Petrovic",88,84.71,205,242,-0.49,"GIRPercentageLess100yards",2011
117,117,"Steve Flesch",88,84.69,177,209,-0.56,"GIRPercentageLess100yards",2011
118,118,"Ricky Barnes",78,84.62,176,208,-0.55,"GIRPercentageLess100yards",2011
119,119,"Matt Bettencourt",84,84.59,225,266,-0.52,"GIRPercentageLess100yards",2011
120,120,"Kevin Chappell",78,84.58,181,214,-0.53,"GIRPercentageLess100yards",2011
121,121,"Blake Adams",116,84.4,276,327,-0.61,"GIRPercentageLess100yards",2011
122,122,"Jerry Kelly",85,84.36,151,179,-0.57,"GIRPercentageLess100yards",2011
123,123,"Vijay Singh",79,84.31,215,255,-0.58,"GIRPercentageLess100yards",2011
123,123,"Scott Stallings",84,84.31,215,255,-0.49,"GIRPercentageLess100yards",2011
125,125,"Johnson Wagner",81,84.3,145,172,-0.46,"GIRPercentageLess100yards",2011
126,126,"Bio Kim",71,84.24,171,203,-0.53,"GIRPercentageLess100yards",2011
127,127,"Michael Connell",76,84.15,154,183,-0.49,"GIRPercentageLess100yards",2011
128,128,"George McNeill",69,84.04,158,188,-0.59,"GIRPercentageLess100yards",2011
128,128,"Paul Stankowski",78,84.04,158,188,-0.55,"GIRPercentageLess100yards",2011
130,130,"Chris Stroud",88,84.03,221,263,-0.57,"GIRPercentageLess100yards",2011
131,131,"JP Hayes",56,84,126,150,-0.51,"GIRPercentageLess100yards",2011
131,131,"Will Strickler",51,84,126,150,-0.51,"GIRPercentageLess100yards",2011
133,133,"Sergio Garcia",61,83.95,136,162,-0.61,"GIRPercentageLess100yards",2011
134,134,"Brendon de Jonge",105,83.94,230,274,-0.56,"GIRPercentageLess100yards",2011
134,134,"Andres Gonzales",60,83.94,115,137,-0.47,"GIRPercentageLess100yards",2011
136,136,"Stuart Appleby",65,83.87,156,186,-0.54,"GIRPercentageLess100yards",2011
137,137,"John Senden",94,83.81,233,278,-0.54,"GIRPercentageLess100yards",2011
138,138,"Sean OHair",71,83.8,150,179,-0.5,"GIRPercentageLess100yards",2011
139,139,"Keegan Bradley",91,83.79,212,253,-0.57,"GIRPercentageLess100yards",2011
140,140,"Alex Prugh",82,83.77,222,265,-0.5,"GIRPercentageLess100yards",2011
141,141,"Matt Kuchar",94,83.74,206,246,-0.61,"GIRPercentageLess100yards",2011
142,142,"Jarrod Lyle",83,83.63,189,226,-0.54,"GIRPercentageLess100yards",2011
143,143,"Joseph Bramlett",73,83.58,168,201,-0.49,"GIRPercentageLess100yards",2011
144,144,"Pat Perez",76,83.4,211,253,-0.55,"GIRPercentageLess100yards",2011
144,144,"Tag Ridings",87,83.4,221,265,-0.54,"GIRPercentageLess100yards",2011
146,146,"Tom Gillis",55,83.33,135,162,-0.44,"GIRPercentageLess100yards",2011
147,147,"Troy Matteson",91,83.28,239,287,-0.5,"GIRPercentageLess100yards",2011
148,148,"Steve Elkington",50,83.21,109,131,-0.48,"GIRPercentageLess100yards",2011
149,149,"Alex Cejka",59,83.1,118,142,-0.51,"GIRPercentageLess100yards",2011
150,150,"Matt McQuillan",59,83.08,108,130,-0.49,"GIRPercentageLess100yards",2011
151,151,"Nick OHern",89,83.04,186,224,-0.49,"GIRPercentageLess100yards",2011
152,152,"Stephen Ames",69,83.02,132,159,-0.5,"GIRPercentageLess100yards",2011
153,153,"Matt Jones",71,82.97,190,229,-0.53,"GIRPercentageLess100yards",2011
154,154,"DA Points",89,82.96,185,223,-0.63,"GIRPercentageLess100yards",2011
155,155,"Scott McCarron",65,82.89,126,152,-0.58,"GIRPercentageLess100yards",2011
156,156,"Roland Thatcher",67,82.8,154,186,-0.55,"GIRPercentageLess100yards",2011
157,157,"Ryan Palmer",82,82.77,197,238,-0.54,"GIRPercentageLess100yards",2011
158,158,"Sung Kang",63,82.74,139,168,-0.56,"GIRPercentageLess100yards",2011
159,159,"Ryan Moore",79,82.72,158,191,-0.6,"GIRPercentageLess100yards",2011
160,160,"Zack Miller",86,82.69,215,260,-0.53,"GIRPercentageLess100yards",2011
161,161,"DJ Trahan",91,82.66,267,323,-0.51,"GIRPercentageLess100yards",2011
162,162,"DJ Brigman",67,82.27,116,141,-0.54,"GIRPercentageLess100yards",2011
163,163,"Dean Wilson",62,82,123,150,-0.5,"GIRPercentageLess100yards",2011
164,164,"Andres Romero",77,81.92,213,260,-0.62,"GIRPercentageLess100yards",2011
165,165,"Derek Lamely",65,81.78,175,214,-0.5,"GIRPercentageLess100yards",2011
166,166,"Chris Riley",76,81.77,157,192,-0.5,"GIRPercentageLess100yards",2011
167,167,"Harrison Frazar",58,81.69,116,142,-0.54,"GIRPercentageLess100yards",2011
168,168,"Jeff Overton",92,81.66,236,289,-0.53,"GIRPercentageLess100yards",2011
169,169,"Michael Putnam",67,81.48,132,162,-0.5,"GIRPercentageLess100yards",2011
170,170,"Rich Beem",53,81.25,117,144,-0.44,"GIRPercentageLess100yards",2011
171,171,"Briny Baird",60,80.56,116,144,-0.51,"GIRPercentageLess100yards",2011
172,172,"Steve Marino",76,80.54,178,221,-0.61,"GIRPercentageLess100yards",2011
173,173,"Martin Piller",63,80,132,165,-0.48,"GIRPercentageLess100yards",2011
174,174,"Chris DiMarco",93,79.92,191,239,-0.49,"GIRPercentageLess100yards",2011
175,175,"Garrett Willis",71,79.89,143,179,-0.52,"GIRPercentageLess100yards",2011
176,176,"David Mathis",83,79.78,146,183,-0.53,"GIRPercentageLess100yards",2011
177,177,"Padraig Harrington",60,79.73,118,148,-0.59,"GIRPercentageLess100yards",2011
178,178,"Angel Cabrera",50,79.71,110,138,-0.59,"GIRPercentageLess100yards",2011
179,179,"Rocco Mediate",53,79.62,125,157,-0.45,"GIRPercentageLess100yards",2011
180,180,"Retief Goosen",50,79.17,95,120,-0.58,"GIRPercentageLess100yards",2011
181,181,"Vaughn Taylor",89,78.99,203,257,-0.51,"GIRPercentageLess100yards",2011
182,182,"Colt Knost",80,78.91,116,147,-0.44,"GIRPercentageLess100yards",2011
183,183,"Kevin Kisner",70,78.47,113,144,-0.57,"GIRPercentageLess100yards",2011
184,184,"Justin Hicks",60,78.4,98,125,-0.41,"GIRPercentageLess100yards",2011
185,185,"Shaun Micheel",77,78.31,130,166,-0.47,"GIRPercentageLess100yards",2011
186,186,"Jim Renner",65,78.09,139,178,-0.53,"GIRPercentageLess100yards",2011
