"ConsecutivePar4Birdies_RANKTHISWEEK_2005","ConsecutivePar4Birdies_RANKLASTWEEK_2005","ConsecutivePar4Birdies_PLAYERNAME_2005","ConsecutivePar4Birdies_EVENTS_2005","ConsecutivePar4Birdies_NUMBEROFHOLES_2005","stat_name","year"
1,1,"Scott Piercy",4,7,"ConsecutivePar4Birdies",2005
2,2,"Bart Bryant",26,5,"ConsecutivePar4Birdies",2005
2,2,"Marco Dawson",23,5,"ConsecutivePar4Birdies",2005
2,2,"Brad Faxon",23,5,"ConsecutivePar4Birdies",2005
2,2,"Todd Fischer",35,5,"ConsecutivePar4Birdies",2005
2,2,"Harrison Frazar",31,5,"ConsecutivePar4Birdies",2005
2,2,"Dudley Hart",29,5,"ConsecutivePar4Birdies",2005
2,2,"Phil Mickelson",21,5,"ConsecutivePar4Birdies",2005
2,2,"Arron Oberholser",21,5,"ConsecutivePar4Birdies",2005
2,2,"Jose Maria Olazabal",16,5,"ConsecutivePar4Birdies",2005
2,2,"Kenny Perry",23,5,"ConsecutivePar4Birdies",2005
2,2,"Phillip Price",25,5,"ConsecutivePar4Birdies",2005
2,2,"Charles Warren",31,5,"ConsecutivePar4Birdies",2005
14,14,"Michael Allen",30,4,"ConsecutivePar4Birdies",2005
14,14,"Robert Allenby",31,4,"ConsecutivePar4Birdies",2005
14,14,"Stuart Appleby",25,4,"ConsecutivePar4Birdies",2005
14,14,"Tommy Armour III",29,4,"ConsecutivePar4Birdies",2005
14,14,"Woody Austin",30,4,"ConsecutivePar4Birdies",2005
14,14,"Paul Azinger",22,4,"ConsecutivePar4Birdies",2005
14,14,"Aaron Baddeley",27,4,"ConsecutivePar4Birdies",2005
14,14,"Olin Browne",29,4,"ConsecutivePar4Birdies",2005
14,14,"Jonathan Byrd",31,4,"ConsecutivePar4Birdies",2005
14,14,"Tom Byrum",27,4,"ConsecutivePar4Birdies",2005
14,14,"Mark Calcavecchia",27,4,"ConsecutivePar4Birdies",2005
14,14,"Stewart Cink",26,4,"ConsecutivePar4Birdies",2005
14,14,"Tim Clark",26,4,"ConsecutivePar4Birdies",2005
14,14,"Gavin Coles",22,4,"ConsecutivePar4Birdies",2005
14,14,"Fred Couples",22,4,"ConsecutivePar4Birdies",2005
14,14,"Robert Damron",28,4,"ConsecutivePar4Birdies",2005
14,14,"Matt Davidson",20,4,"ConsecutivePar4Birdies",2005
14,14,"Brian Davis",23,4,"ConsecutivePar4Birdies",2005
14,14,"Glen Day",27,4,"ConsecutivePar4Birdies",2005
14,14,"Joe Durant",25,4,"ConsecutivePar4Birdies",2005
14,14,"Steve Elkington",20,4,"ConsecutivePar4Birdies",2005
14,14,"Steve Flesch",30,4,"ConsecutivePar4Birdies",2005
14,14,"Robin Freeman",8,4,"ConsecutivePar4Birdies",2005
14,14,"Brian Gay",33,4,"ConsecutivePar4Birdies",2005
14,14,"Kelly Gibson",2,4,"ConsecutivePar4Birdies",2005
14,14,"Bill Glasson",21,4,"ConsecutivePar4Birdies",2005
14,14,"Lucas Glover",28,4,"ConsecutivePar4Birdies",2005
14,14,"Jason Gore",8,4,"ConsecutivePar4Birdies",2005
14,14,"Paul Gow",27,4,"ConsecutivePar4Birdies",2005
14,14,"Paul Goydos",15,4,"ConsecutivePar4Birdies",2005
14,14,"Scott Gutschewski",27,4,"ConsecutivePar4Birdies",2005
14,14,"Jay Haas",16,4,"ConsecutivePar4Birdies",2005
14,14,"Todd Hamilton",31,4,"ConsecutivePar4Birdies",2005
14,14,"Bob Heintz",24,4,"ConsecutivePar4Birdies",2005
14,14,"Mark Hensby",21,4,"ConsecutivePar4Birdies",2005
14,14,"Tim Herron",28,4,"ConsecutivePar4Birdies",2005
14,14,"Glen Hnatiuk",21,4,"ConsecutivePar4Birdies",2005
14,14,"John Huston",31,4,"ConsecutivePar4Birdies",2005
14,14,"Ryuji Imada",25,4,"ConsecutivePar4Birdies",2005
14,14,"Trevor Immelman",14,4,"ConsecutivePar4Birdies",2005
14,14,"Freddie Jacobson",23,4,"ConsecutivePar4Birdies",2005
14,14,"Zach Johnson",30,4,"ConsecutivePar4Birdies",2005
14,14,"Richard Johnson",16,4,"ConsecutivePar4Birdies",2005
14,14,"Jonathan Kaye",24,4,"ConsecutivePar4Birdies",2005
14,14,"Neal Lancaster",31,4,"ConsecutivePar4Birdies",2005
14,14,"Stephen Leaney",29,4,"ConsecutivePar4Birdies",2005
14,14,"Tom Lehman",20,4,"ConsecutivePar4Birdies",2005
14,14,"Peter Lonard",27,4,"ConsecutivePar4Birdies",2005
14,14,"Andrew Magee",29,4,"ConsecutivePar4Birdies",2005
14,14,"Billy Mayfair",31,4,"ConsecutivePar4Birdies",2005
14,14,"Graeme McDowell",14,4,"ConsecutivePar4Birdies",2005
14,14,"Rocco Mediate",24,4,"ConsecutivePar4Birdies",2005
14,14,"Sean OHair",29,4,"ConsecutivePar4Birdies",2005
14,14,"Mark OMeara",21,4,"ConsecutivePar4Birdies",2005
14,14,"Joe Ogilvie",30,4,"ConsecutivePar4Birdies",2005
14,14,"Geoff Ogilvy",26,4,"ConsecutivePar4Birdies",2005
14,14,"Ryan Palmer",32,4,"ConsecutivePar4Birdies",2005
14,14,"Steve Pate",9,4,"ConsecutivePar4Birdies",2005
14,14,"Carl Pettersson",34,4,"ConsecutivePar4Birdies",2005
14,14,"Ian Poulter",20,4,"ConsecutivePar4Birdies",2005
14,14,"Nick Price",16,4,"ConsecutivePar4Birdies",2005
14,14,"Ted Purdy",34,4,"ConsecutivePar4Birdies",2005
14,14,"Brett Quigley",31,4,"ConsecutivePar4Birdies",2005
14,14,"Eric Ramsay",1,4,"ConsecutivePar4Birdies",2005
14,14,"Rory Sabbatini",26,4,"ConsecutivePar4Birdies",2005
14,14,"Tom Scherrer",2,4,"ConsecutivePar4Birdies",2005
14,14,"Adam Scott",19,4,"ConsecutivePar4Birdies",2005
14,14,"Joey Sindelar",29,4,"ConsecutivePar4Birdies",2005
14,14,"Heath Slocum",29,4,"ConsecutivePar4Birdies",2005
14,14,"Jeff Sluman",28,4,"ConsecutivePar4Birdies",2005
14,14,"Chris Smith",32,4,"ConsecutivePar4Birdies",2005
14,14,"Darron Stiles",26,4,"ConsecutivePar4Birdies",2005
14,14,"Vaughn Taylor",32,4,"ConsecutivePar4Birdies",2005
14,14,"Roland Thatcher",26,4,"ConsecutivePar4Birdies",2005
14,14,"David Toms",25,4,"ConsecutivePar4Birdies",2005
14,14,"Kirk Triplett",18,4,"ConsecutivePar4Birdies",2005
14,14,"Bob Tway",26,4,"ConsecutivePar4Birdies",2005
14,14,"Omar Uresti",27,4,"ConsecutivePar4Birdies",2005
