"GIRPercentage100125yards_RANKTHISWEEK_2015","GIRPercentage100125yards_RANKLASTWEEK_2015","GIRPercentage100125yards_PLAYERNAME_2015","GIRPercentage100125yards_ROUNDS_2015","GIRPercentage100125yards_Pct_2015","GIRPercentage100125yards_GREENSHIT_2015","GIRPercentage100125yards_TOTALHOLES_2015","GIRPercentage100125yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Hideki Matsuyama",95,86.13,118,137,-0.31,"GIRPercentage100125yards",2015
2,2,"Robert Allenby",63,85.44,88,103,-0.34,"GIRPercentage100125yards",2015
3,3,"Brendon Todd",96,84.93,124,146,-0.33,"GIRPercentage100125yards",2015
4,4,"Jonathan Byrd",69,84.62,77,91,-0.29,"GIRPercentage100125yards",2015
4,4,"KJ Choi",66,84.62,77,91,-0.36,"GIRPercentage100125yards",2015
6,6,"Whee Kim",71,84.4,92,109,-0.27,"GIRPercentage100125yards",2015
7,7,"Francesco Molinari",56,84,63,75,-0.3,"GIRPercentage100125yards",2015
8,8,"Mark Wilson",89,83.33,120,144,-0.32,"GIRPercentage100125yards",2015
9,9,"Bill Lunde",50,83.13,69,83,-0.2,"GIRPercentage100125yards",2015
10,10,"Stewart Cink",77,82.96,112,135,-0.21,"GIRPercentage100125yards",2015
11,11,"Justin Leonard",61,82.69,86,104,-0.35,"GIRPercentage100125yards",2015
12,12,"Seung Yul Noh",65,82.42,75,91,-0.23,"GIRPercentage100125yards",2015
13,13,"Adam Scott",51,82.26,51,62,-0.27,"GIRPercentage100125yards",2015
14,14,"Nick Watney",91,82.11,156,190,-0.29,"GIRPercentage100125yards",2015
15,15,"Ryan Moore",81,81.97,100,122,-0.37,"GIRPercentage100125yards",2015
16,16,"Chris Kirk",76,81.73,85,104,-0.29,"GIRPercentage100125yards",2015
17,17,"Roberto Castro",54,81.71,67,82,-0.19,"GIRPercentage100125yards",2015
18,18,"Zach Johnson",90,81.67,98,120,-0.31,"GIRPercentage100125yards",2015
19,19,"Tom Hoge",83,81.58,124,152,-0.27,"GIRPercentage100125yards",2015
19,19,"Michael Putnam",87,81.58,93,114,-0.26,"GIRPercentage100125yards",2015
21,21,"Kyle Reifers",96,81.29,139,171,-0.29,"GIRPercentage100125yards",2015
22,22,"William McGirt",103,81,162,200,-0.29,"GIRPercentage100125yards",2015
23,23,"Russell Knox",96,80.92,123,152,-0.28,"GIRPercentage100125yards",2015
24,24,"Mark Hubbard",79,80.87,93,115,-0.19,"GIRPercentage100125yards",2015
25,25,"Jason Bohn",95,80.85,152,188,-0.33,"GIRPercentage100125yards",2015
26,26,"Jason Dufner",76,80.77,84,104,-0.26,"GIRPercentage100125yards",2015
27,27,"James Hahn",94,80.7,138,171,-0.3,"GIRPercentage100125yards",2015
28,28,"Colt Knost",90,80.67,121,150,-0.32,"GIRPercentage100125yards",2015
29,29,"Bo Van Pelt",81,80.58,112,139,-0.27,"GIRPercentage100125yards",2015
30,30,"Scott Pinckney",88,80.5,128,159,-0.26,"GIRPercentage100125yards",2015
31,31,"Jon Curran",83,80.41,119,148,-0.31,"GIRPercentage100125yards",2015
32,32,"Jim Herman",88,80.39,123,153,-0.28,"GIRPercentage100125yards",2015
33,33,"David Toms",62,80.34,94,117,-0.31,"GIRPercentage100125yards",2015
34,34,"Andrew Svoboda",80,80.3,106,132,-0.14,"GIRPercentage100125yards",2015
35,35,"Will Wilcox",58,80.22,73,91,-0.26,"GIRPercentage100125yards",2015
36,36,"Cameron Percy",72,79.87,119,149,-0.3,"GIRPercentage100125yards",2015
37,37,"Greg Chalmers",58,79.75,63,79,-0.35,"GIRPercentage100125yards",2015
38,38,"Oscar Fraustro",58,79.73,59,74,-0.31,"GIRPercentage100125yards",2015
39,39,"Marc Leishman",74,79.55,70,88,-0.23,"GIRPercentage100125yards",2015
40,40,"Bill Haas",89,79.43,112,141,-0.22,"GIRPercentage100125yards",2015
40,40,"Nicholas Thompson",90,79.43,112,141,-0.3,"GIRPercentage100125yards",2015
42,42,"Jason Kokrak",88,79.41,135,170,-0.21,"GIRPercentage100125yards",2015
43,43,"Kevin Na",98,79.28,88,111,-0.42,"GIRPercentage100125yards",2015
