"VictoryLeaders_RANKTHISWEEK_2016","VictoryLeaders_RANKLASTWEEK_2016","VictoryLeaders_PLAYERNAME_2016","VictoryLeaders_EVENTS_2016","VictoryLeaders_VICTORIES_2016","stat_name","year"
25,24,"Scott Brown",17,NA,"VictoryLeaders",2016
25,24,"Julien Brun",2,NA,"VictoryLeaders",2016
25,24,"Bronson Burgoon",17,NA,"VictoryLeaders",2016
25,24,"Dean Burmester",1,NA,"VictoryLeaders",2016
25,24,"Jonathan Byrd",6,NA,"VictoryLeaders",2016
25,24,"Angel Cabrera",13,NA,"VictoryLeaders",2016
25,24,"Rafa Cabrera Bello",4,NA,"VictoryLeaders",2016
25,24,"Chad Campbell",18,NA,"VictoryLeaders",2016
25,24,"Rafael Campos",2,NA,"VictoryLeaders",2016
25,24,"Yi Cao",1,NA,"VictoryLeaders",2016
25,24,"Frankie Capan",1,NA,"VictoryLeaders",2016
25,24,"Miguel Angel Carballo",11,NA,"VictoryLeaders",2016
25,24,"Paul Casey",11,NA,"VictoryLeaders",2016
25,24,"Roberto Castro",16,NA,"VictoryLeaders",2016
25,24,"Bud Cauley",6,NA,"VictoryLeaders",2016
25,24,"Rodolfo Cazaubon",3,NA,"VictoryLeaders",2016
25,24,"Alex Cejka",15,NA,"VictoryLeaders",2016
25,24,"Greg Chalmers",5,NA,"VictoryLeaders",2016
25,24,"Paul Chaplet",1,NA,"VictoryLeaders",2016
25,24,"Kevin Chappell",14,NA,"VictoryLeaders",2016
25,24,"SSP Chawrasia",2,NA,"VictoryLeaders",2016
25,24,"Danny Chia",2,NA,"VictoryLeaders",2016
25,24,"KJ Choi",14,NA,"VictoryLeaders",2016
25,24,"Stewart Cink",14,NA,"VictoryLeaders",2016
25,24,"Tim Clark",7,NA,"VictoryLeaders",2016
25,24,"Darren Clarke",2,NA,"VictoryLeaders",2016
25,24,"Case Cochran",1,NA,"VictoryLeaders",2016
25,24,"George Coetzee",2,NA,"VictoryLeaders",2016
25,24,"Gavin Coles",1,NA,"VictoryLeaders",2016
25,24,"Chad Collins",16,NA,"VictoryLeaders",2016
25,24,"Erik Compton",16,NA,"VictoryLeaders",2016
25,24,"Austin Connelly",3,NA,"VictoryLeaders",2016
25,24,"Austin Cook",1,NA,"VictoryLeaders",2016
25,24,"Cory Cooper",1,NA,"VictoryLeaders",2016
25,24,"Fred Couples",1,NA,"VictoryLeaders",2016
25,24,"Ben Crane",17,NA,"VictoryLeaders",2016
25,24,"Nick Cullen",1,NA,"VictoryLeaders",2016
25,24,"Jon Curran",18,NA,"VictoryLeaders",2016
25,24,"Ben Curtis",2,NA,"VictoryLeaders",2016
25,24,"Brad Dalke",1,NA,"VictoryLeaders",2016
25,24,"John Daly",1,NA,"VictoryLeaders",2016
25,24,"Charlie Danielson",1,NA,"VictoryLeaders",2016
25,24,"Brian Davis",8,NA,"VictoryLeaders",2016
25,24,"Glen Day",2,NA,"VictoryLeaders",2016
25,24,"Brendon de Jonge",19,NA,"VictoryLeaders",2016
25,24,"Bryson DeChambeau",5,NA,"VictoryLeaders",2016
25,24,"Graham DeLaet",14,NA,"VictoryLeaders",2016
25,24,"Chris DiMarco",2,NA,"VictoryLeaders",2016
25,24,"Matt Dobyns",5,NA,"VictoryLeaders",2016
25,24,"Andrew Dodt",2,NA,"VictoryLeaders",2016
25,24,"Luke Donald",13,NA,"VictoryLeaders",2016
25,24,"Jamie Donaldson",8,NA,"VictoryLeaders",2016
25,24,"Zecheng Dou",1,NA,"VictoryLeaders",2016
25,24,"Dennis Downs",1,NA,"VictoryLeaders",2016
25,24,"James Driscoll",1,NA,"VictoryLeaders",2016
25,24,"Victor Dubuisson",3,NA,"VictoryLeaders",2016
25,24,"Ken Duke",9,NA,"VictoryLeaders",2016
25,24,"Paul Dunne",3,NA,"VictoryLeaders",2016
25,24,"David Duval",1,NA,"VictoryLeaders",2016
25,24,"Jacob Eggers",1,NA,"VictoryLeaders",2016
25,24,"Ernie Els",10,NA,"VictoryLeaders",2016
25,24,"Nacho Elvira",1,NA,"VictoryLeaders",2016
25,24,"Harris English",15,NA,"VictoryLeaders",2016
25,24,"Derek Ernst",12,NA,"VictoryLeaders",2016
25,24,"Bob Estes",1,NA,"VictoryLeaders",2016
25,24,"Matt Every",14,NA,"VictoryLeaders",2016
25,24,"Derek Fathauer",18,NA,"VictoryLeaders",2016
25,24,"Gonzalo Fdez Castano",2,NA,"VictoryLeaders",2016
25,24,"Jorge Fernandez Valdes",1,NA,"VictoryLeaders",2016
25,24,"Edward Figueroa",1,NA,"VictoryLeaders",2016
25,24,"Trevor Fisher Jr",1,NA,"VictoryLeaders",2016
25,24,"Ross Fisher",2,NA,"VictoryLeaders",2016
25,24,"Matthew Fitzpatrick",7,NA,"VictoryLeaders",2016
25,24,"Tommy Fleetwood",1,NA,"VictoryLeaders",2016
25,24,"Steve Flesch",3,NA,"VictoryLeaders",2016
25,24,"Martin Flores",1,NA,"VictoryLeaders",2016
25,24,"Rickie Fowler",12,NA,"VictoryLeaders",2016
25,24,"Marcus Fraser",2,NA,"VictoryLeaders",2016
25,24,"Oscar Fraustro",1,NA,"VictoryLeaders",2016
25,24,"Fred Funk",4,NA,"VictoryLeaders",2016
25,NA,"Jim Furyk",1,NA,"VictoryLeaders",2016
25,24,"Tommy Gainey",4,NA,"VictoryLeaders",2016
25,24,"Robert Gamez",1,NA,"VictoryLeaders",2016
25,24,"Sergio Garcia",8,NA,"VictoryLeaders",2016
25,24,"Brice Garnett",9,NA,"VictoryLeaders",2016
25,24,"Robert Garrigus",11,NA,"VictoryLeaders",2016
25,24,"Brian Gay",8,NA,"VictoryLeaders",2016
25,24,"Domenico Geminiani",1,NA,"VictoryLeaders",2016
25,24,"Ben Geyer",1,NA,"VictoryLeaders",2016
25,24,"Rhein Gibson",13,NA,"VictoryLeaders",2016
25,24,"Tom Gillis",7,NA,"VictoryLeaders",2016
25,24,"Lucas Glover",16,NA,"VictoryLeaders",2016
25,24,"Andres Gonzales",17,NA,"VictoryLeaders",2016
25,24,"Retief Goosen",10,NA,"VictoryLeaders",2016
25,24,"Jason Gore",15,NA,"VictoryLeaders",2016
25,24,"Ricardo Gouveia",1,NA,"VictoryLeaders",2016
25,24,"Luke Guthrie",11,NA,"VictoryLeaders",2016
25,24,"Bill Haas",12,NA,"VictoryLeaders",2016
25,24,"Chesson Hadley",16,NA,"VictoryLeaders",2016
25,24,"Adam Hadwin",16,NA,"VictoryLeaders",2016
25,24,"Brandon Hagy",2,NA,"VictoryLeaders",2016
25,24,"Eric Hallberg",1,NA,"VictoryLeaders",2016
25,24,"Brian Harman",18,NA,"VictoryLeaders",2016
25,24,"Padraig Harrington",11,NA,"VictoryLeaders",2016
25,24,"Tyrrell Hatton",1,NA,"VictoryLeaders",2016
25,24,"David Hearn",18,NA,"VictoryLeaders",2016
25,24,"Scott Hend",3,NA,"VictoryLeaders",2016
25,24,"Russell Henley",14,NA,"VictoryLeaders",2016
25,24,"JJ Henry",14,NA,"VictoryLeaders",2016
25,24,"Mark Hensby",2,NA,"VictoryLeaders",2016
25,24,"Tim Herron",7,NA,"VictoryLeaders",2016
25,24,"Kramer Hickok",1,NA,"VictoryLeaders",2016
25,24,"Justin Hicks",10,NA,"VictoryLeaders",2016
25,24,"Bo Hoag",1,NA,"VictoryLeaders",2016
25,24,"Morgan Hoffmann",15,NA,"VictoryLeaders",2016
25,24,"Tom Hoge",15,NA,"VictoryLeaders",2016
25,24,"Nathan Holman",1,NA,"VictoryLeaders",2016
25,24,"JB Holmes",10,NA,"VictoryLeaders",2016
25,24,"Billy Horschel",12,NA,"VictoryLeaders",2016
25,24,"David Howell",1,NA,"VictoryLeaders",2016
25,24,"Charles Howell III",17,NA,"VictoryLeaders",2016
25,24,"David Hronek",1,NA,"VictoryLeaders",2016
25,24,"Mark Hubbard",20,NA,"VictoryLeaders",2016
25,NA,"Mackenzie Hughes",1,NA,"VictoryLeaders",2016
25,24,"John Huh",16,NA,"VictoryLeaders",2016
25,24,"Billy Hurley III",8,NA,"VictoryLeaders",2016
25,24,"Trevor Immelman",7,NA,"VictoryLeaders",2016
25,24,"Vince India",1,NA,"VictoryLeaders",2016
25,24,"Arie Ahmad Irawan",1,NA,"VictoryLeaders",2016
25,24,"Ryo Ishikawa",6,NA,"VictoryLeaders",2016
25,24,"Hiroshi Iwata",18,NA,"VictoryLeaders",2016
25,24,"Freddie Jacobson",16,NA,"VictoryLeaders",2016
25,24,"Thongchai Jaidee",6,NA,"VictoryLeaders",2016
25,24,"Steven Jeffress",1,NA,"VictoryLeaders",2016
25,24,"Marty Jertson",1,NA,"VictoryLeaders",2016
25,24,"Miguel Angel Jimenez",1,NA,"VictoryLeaders",2016
25,24,"Cheng Jin",1,NA,"VictoryLeaders",2016
25,24,"Zach Johnson",12,NA,"VictoryLeaders",2016
25,24,"Dustin Johnson",9,NA,"VictoryLeaders",2016
25,24,"Matt Jones",15,NA,"VictoryLeaders",2016
25,24,"Sung Kang",16,NA,"VictoryLeaders",2016
25,24,"Robert Karlsson",2,NA,"VictoryLeaders",2016
25,24,"Jeff Karlsson",1,NA,"VictoryLeaders",2016
25,24,"Daisuke Kataoka",1,NA,"VictoryLeaders",2016
25,24,"Martin Kaymer",6,NA,"VictoryLeaders",2016
25,24,"Jerry Kelly",12,NA,"VictoryLeaders",2016
25,24,"Nick Killpack",1,NA,"VictoryLeaders",2016
25,24,"KT Kim",2,NA,"VictoryLeaders",2016
25,24,"Hyung Sung Kim",1,NA,"VictoryLeaders",2016
25,24,"Whee Kim",18,NA,"VictoryLeaders",2016
25,24,"Si Woo Kim",19,NA,"VictoryLeaders",2016
25,24,"Michael Kim",18,NA,"VictoryLeaders",2016
25,24,"Chris Kirk",15,NA,"VictoryLeaders",2016
25,24,"Patton Kizzire",16,NA,"VictoryLeaders",2016
25,24,"Soren Kjeldsen",5,NA,"VictoryLeaders",2016
25,24,"Colt Knost",15,NA,"VictoryLeaders",2016
25,24,"Satoshi Kodaira",2,NA,"VictoryLeaders",2016
25,24,"Brooks Koepka",11,NA,"VictoryLeaders",2016
25,24,"Jason Kokrak",17,NA,"VictoryLeaders",2016
25,24,"Kelly Kraft",12,NA,"VictoryLeaders",2016
25,24,"Matt Kuchar",12,NA,"VictoryLeaders",2016
25,24,"Anirban Lahiri",13,NA,"VictoryLeaders",2016
25,24,"Martin Laird",13,NA,"VictoryLeaders",2016
25,24,"Andrew Landry",9,NA,"VictoryLeaders",2016
25,24,"Romain Langasque",1,NA,"VictoryLeaders",2016
25,24,"Bernhard Langer",1,NA,"VictoryLeaders",2016
25,24,"Scott Langley",13,NA,"VictoryLeaders",2016
25,24,"DH Lee",13,NA,"VictoryLeaders",2016
25,24,"Danny Lee",16,NA,"VictoryLeaders",2016
25,24,"Richard Lee",2,NA,"VictoryLeaders",2016
25,24,"Lucas Lee",9,NA,"VictoryLeaders",2016
25,24,"Marc Leishman",12,NA,"VictoryLeaders",2016
25,24,"Justin Leonard",8,NA,"VictoryLeaders",2016
25,24,"Ben Leong",1,NA,"VictoryLeaders",2016
25,24,"Spencer Levin",19,NA,"VictoryLeaders",2016
25,24,"Hao Tong Li",3,NA,"VictoryLeaders",2016
25,24,"WC Liang",1,NA,"VictoryLeaders",2016
25,24,"Frank Lickliter II",4,NA,"VictoryLeaders",2016
25,24,"David Lingmerth",15,NA,"VictoryLeaders",2016
25,24,"Luke List",17,NA,"VictoryLeaders",2016
25,24,"Andrew Loupe",16,NA,"VictoryLeaders",2016
25,24,"Davis Love IV",1,NA,"VictoryLeaders",2016
25,24,"Davis Love III",11,NA,"VictoryLeaders",2016
25,24,"Jamie Lovemark",17,NA,"VictoryLeaders",2016
25,24,"Shane Lowry",10,NA,"VictoryLeaders",2016
25,24,"Shawn Lu",1,NA,"VictoryLeaders",2016
25,24,"Sandy Lyle",1,NA,"VictoryLeaders",2016
25,24,"Jarrod Lyle",7,NA,"VictoryLeaders",2016
25,24,"Matt Mabrey",1,NA,"VictoryLeaders",2016
25,24,"Will Ma Kenzie",17,NA,"VictoryLeaders",2016
25,24,"Jeff Maggert",1,NA,"VictoryLeaders",2016
25,24,"Jack Maguire",2,NA,"VictoryLeaders",2016
25,24,"Hunter Mahan",14,NA,"VictoryLeaders",2016
25,24,"John Mallinger",1,NA,"VictoryLeaders",2016
25,24,"Mardan Mamat",1,NA,"VictoryLeaders",2016
25,24,"Steve Marino",14,NA,"VictoryLeaders",2016
25,24,"Prayad Marksaeng",1,NA,"VictoryLeaders",2016
25,24,"Ben Martin",14,NA,"VictoryLeaders",2016
25,24,"Nick Mason",1,NA,"VictoryLeaders",2016
25,24,"David Mathis",1,NA,"VictoryLeaders",2016
25,24,"Brian Maurer",1,NA,"VictoryLeaders",2016
25,24,"Billy Mayfair",3,NA,"VictoryLeaders",2016
25,24,"Denny McCarthy",1,NA,"VictoryLeaders",2016
25,24,"Paul McConnell",2,NA,"VictoryLeaders",2016
25,24,"Lee McCoy",1,NA,"VictoryLeaders",2016
25,24,"William McGirt",15,NA,"VictoryLeaders",2016
25,24,"Rory McIlroy",9,NA,"VictoryLeaders",2016
25,24,"Parker McLachlin",1,NA,"VictoryLeaders",2016
25,24,"Jon McLean",1,NA,"VictoryLeaders",2016
25,24,"Maverick McNealy",1,NA,"VictoryLeaders",2016
25,24,"George McNeill",13,NA,"VictoryLeaders",2016
25,24,"John Merrick",7,NA,"VictoryLeaders",2016
25,24,"Troy Merritt",14,NA,"VictoryLeaders",2016
25,24,"Byron Meth",1,NA,"VictoryLeaders",2016
25,24,"Phil Mickelson",11,NA,"VictoryLeaders",2016
25,24,"Kelly Mitchum",2,NA,"VictoryLeaders",2016
25,24,"Yusaku Miyazato",2,NA,"VictoryLeaders",2016
25,24,"Larry Mize",1,NA,"VictoryLeaders",2016
25,24,"Bryce Molder",16,NA,"VictoryLeaders",2016
25,24,"Francesco Molinari",10,NA,"VictoryLeaders",2016
25,24,"Ryan Moore",11,NA,"VictoryLeaders",2016
25,24,"Alan Morin",2,NA,"VictoryLeaders",2016
25,24,"James Morrison",1,NA,"VictoryLeaders",2016
25,24,"Trey Mullinax",2,NA,"VictoryLeaders",2016
25,24,"Toshinori Muto",1,NA,"VictoryLeaders",2016
25,24,"Kevin Na",14,NA,"VictoryLeaders",2016
25,NA,"Corey Nagy",1,NA,"VictoryLeaders",2016
25,24,"Seung Yul Noh",17,NA,"VictoryLeaders",2016
25,24,"Alexander Noren",1,NA,"VictoryLeaders",2016
25,24,"Henrik Norlander",13,NA,"VictoryLeaders",2016
25,24,"Sean OHair",14,NA,"VictoryLeaders",2016
25,24,"Mark OMeara",1,NA,"VictoryLeaders",2016
25,24,"Geoff Ogilvy",14,NA,"VictoryLeaders",2016
25,24,"Garrett Okamura",1,NA,"VictoryLeaders",2016
25,24,"Thorbjorn Olesen",2,NA,"VictoryLeaders",2016
25,NA,"Blake Olson",1,NA,"VictoryLeaders",2016
25,24,"Louis Oosthuizen",6,NA,"VictoryLeaders",2016
25,24,"Rob Oppenheim",11,NA,"VictoryLeaders",2016
25,24,"Robby Ormand",1,NA,"VictoryLeaders",2016
25,24,"Carlos Ortiz",17,NA,"VictoryLeaders",2016
25,24,"Jeff Overton",17,NA,"VictoryLeaders",2016
25,24,"Greg Owen",18,NA,"VictoryLeaders",2016
25,24,"Ryan Palmer",12,NA,"VictoryLeaders",2016
25,24,"Rod Pampling",8,NA,"VictoryLeaders",2016
25,24,"Renato Paratore",1,NA,"VictoryLeaders",2016
25,24,"Jin Park",1,NA,"VictoryLeaders",2016
25,24,"SJ Park",1,NA,"VictoryLeaders",2016
25,24,"Jordan Payne",1,NA,"VictoryLeaders",2016
25,24,"Cameron Percy",7,NA,"VictoryLeaders",2016
25,24,"Pat Perez",11,NA,"VictoryLeaders",2016
25,24,"Kenny Perry",0,NA,"VictoryLeaders",2016
25,24,"Rod Perry",1,NA,"VictoryLeaders",2016
25,24,"John Peterson",3,NA,"VictoryLeaders",2016
25,24,"Paul Peterson",1,NA,"VictoryLeaders",2016
25,24,"Tim Petrovic",3,NA,"VictoryLeaders",2016
25,24,"Carl Pettersson",14,NA,"VictoryLeaders",2016
25,24,"Scott Piercy",12,NA,"VictoryLeaders",2016
25,24,"Thomas Pieters",3,NA,"VictoryLeaders",2016
25,24,"Martin Piller",12,NA,"VictoryLeaders",2016
25,24,"Scott Pinckney",18,NA,"VictoryLeaders",2016
25,24,"DA Points",11,NA,"VictoryLeaders",2016
25,24,"Ian Poulter",10,NA,"VictoryLeaders",2016
25,24,"Dicky Pride",13,NA,"VictoryLeaders",2016
25,24,"Alex Prugh",7,NA,"VictoryLeaders",2016
25,24,"Ted Purdy",4,NA,"VictoryLeaders",2016
25,24,"Michael Putnam",7,NA,"VictoryLeaders",2016
25,24,"Brett Quigley",1,NA,"VictoryLeaders",2016
25,24,"Jon Rahm",1,NA,"VictoryLeaders",2016
25,24,"Jonathan Randolph",1,NA,"VictoryLeaders",2016
25,24,"Clayton Rask",1,NA,"VictoryLeaders",2016
25,24,"Chez Reavie",16,NA,"VictoryLeaders",2016
25,24,"Patrick Reed",14,NA,"VictoryLeaders",2016
25,24,"Curtis Reed",1,NA,"VictoryLeaders",2016
25,24,"Kyle Reifers",19,NA,"VictoryLeaders",2016
25,24,"Cory Renfrew",1,NA,"VictoryLeaders",2016
25,24,"Chris Riley",2,NA,"VictoryLeaders",2016
25,24,"Wes Roach",12,NA,"VictoryLeaders",2016
25,24,"Patrick Rodgers",16,NA,"VictoryLeaders",2016
25,24,"John Rollins",5,NA,"VictoryLeaders",2016
25,24,"Andres Romero",8,NA,"VictoryLeaders",2016
25,24,"Justin Rose",10,NA,"VictoryLeaders",2016
25,24,"Ryan Ruffels",6,NA,"VictoryLeaders",2016
25,24,"Rory Sabbatini",14,NA,"VictoryLeaders",2016
25,24,"Sam Saunders",15,NA,"VictoryLeaders",2016
25,24,"Xander Schauffele",2,NA,"VictoryLeaders",2016
25,24,"Sammy Schmitz",1,NA,"VictoryLeaders",2016
25,24,"Jason Schmuhl",1,NA,"VictoryLeaders",2016
25,24,"Ollie Schniederjans",7,NA,"VictoryLeaders",2016
25,24,"Michael Schoolcraft",1,NA,"VictoryLeaders",2016
25,24,"John Senden",15,NA,"VictoryLeaders",2016
25,24,"Webb Simpson",10,NA,"VictoryLeaders",2016
25,24,"Vijay Singh",13,NA,"VictoryLeaders",2016
25,24,"David Skinns",1,NA,"VictoryLeaders",2016
25,24,"Heath Slocum",2,NA,"VictoryLeaders",2016
25,24,"Chris Smith",2,NA,"VictoryLeaders",2016
25,24,"Cameron Smith",14,NA,"VictoryLeaders",2016
25,24,"Brian Smock",2,NA,"VictoryLeaders",2016
25,24,"David Solomon",1,NA,"VictoryLeaders",2016
25,24,"Chad Sorensen",1,NA,"VictoryLeaders",2016
25,24,"JJ Spaun",1,NA,"VictoryLeaders",2016
25,24,"Scott Stallings",17,NA,"VictoryLeaders",2016
25,24,"Joel Stalter",1,NA,"VictoryLeaders",2016
25,24,"Kyle Stanley",17,NA,"VictoryLeaders",2016
25,24,"Brendan Steele",14,NA,"VictoryLeaders",2016
25,24,"Shawn Stefani",16,NA,"VictoryLeaders",2016
25,24,"Brett Stegmaier",19,NA,"VictoryLeaders",2016
25,24,"Henrik Stenson",8,NA,"VictoryLeaders",2016
25,24,"Hunter Stewart",7,NA,"VictoryLeaders",2016
25,24,"Darron Stiles",10,NA,"VictoryLeaders",2016
25,24,"Robert Streb",16,NA,"VictoryLeaders",2016
25,24,"Kevin Streelman",15,NA,"VictoryLeaders",2016
25,24,"Steve Stricker",8,NA,"VictoryLeaders",2016
25,24,"Chris Stroud",17,NA,"VictoryLeaders",2016
25,24,"Miguel Suarez",1,NA,"VictoryLeaders",2016
25,24,"Andy Sullivan",7,NA,"VictoryLeaders",2016
25,24,"Daniel Summerhays",15,NA,"VictoryLeaders",2016
25,24,"Adam Svensson",2,NA,"VictoryLeaders",2016
25,24,"Hudson Swafford",17,NA,"VictoryLeaders",2016
25,24,"Miguel Tabuena",1,NA,"VictoryLeaders",2016
25,24,"Hideto Tanihara",1,NA,"VictoryLeaders",2016
25,24,"Nick Taylor",17,NA,"VictoryLeaders",2016
25,24,"Benjamin Taylor",1,NA,"VictoryLeaders",2016
25,24,"Curtis Thompson",1,NA,"VictoryLeaders",2016
25,24,"Nicholas Thompson",5,NA,"VictoryLeaders",2016
25,24,"Michael Thompson",14,NA,"VictoryLeaders",2016
25,24,"Brendon Todd",18,NA,"VictoryLeaders",2016
25,24,"David Toms",11,NA,"VictoryLeaders",2016
25,NA,"Ethan Tracy",1,NA,"VictoryLeaders",2016
25,24,"DJ Trahan",7,NA,"VictoryLeaders",2016
25,24,"Cameron Tringale",14,NA,"VictoryLeaders",2016
25,24,"Marc Turnesa",5,NA,"VictoryLeaders",2016
25,24,"Omar Uresti",2,NA,"VictoryLeaders",2016
25,24,"Tyrone Van Aswegen",20,NA,"VictoryLeaders",2016
25,24,"Dawie van der Walt",16,NA,"VictoryLeaders",2016
25,24,"Bo Van Pelt",5,NA,"VictoryLeaders",2016
25,24,"Danie van Tonder",1,NA,"VictoryLeaders",2016
25,24,"Jaco Van Zyl",1,NA,"VictoryLeaders",2016
25,24,"Harold Varner III",18,NA,"VictoryLeaders",2016
25,24,"Sebastian Vazquez",1,NA,"VictoryLeaders",2016
25,24,"Jhonattan Vegas",14,NA,"VictoryLeaders",2016
25,24,"Camilo Villegas",16,NA,"VictoryLeaders",2016
25,24,"Johnson Wagner",14,NA,"VictoryLeaders",2016
25,24,"Jimmy Walker",12,NA,"VictoryLeaders",2016
25,24,"Dalton Ward",1,NA,"VictoryLeaders",2016
25,24,"Marc Warren",1,NA,"VictoryLeaders",2016
25,24,"Nick Watney",5,NA,"VictoryLeaders",2016
25,24,"Tom Watson",1,NA,"VictoryLeaders",2016
25,24,"Boo Weekley",17,NA,"VictoryLeaders",2016
25,24,"Tim Weinhart",1,NA,"VictoryLeaders",2016
25,24,"Mike Weir",7,NA,"VictoryLeaders",2016
25,24,"Lee Westwood",4,NA,"VictoryLeaders",2016
25,24,"Brett Wetterich",1,NA,"VictoryLeaders",2016
25,24,"Steve Wheatcroft",16,NA,"VictoryLeaders",2016
25,24,"Charlie Wi",1,NA,"VictoryLeaders",2016
25,24,"Bernd Wiesberger",7,NA,"VictoryLeaders",2016
25,24,"Will Wilcox",16,NA,"VictoryLeaders",2016
25,24,"Tim Wilkinson",11,NA,"VictoryLeaders",2016
25,24,"Mark Wilson",13,NA,"VictoryLeaders",2016
25,24,"Casey Wittenberg",1,NA,"VictoryLeaders",2016
25,24,"Scott Wolfes",1,NA,"VictoryLeaders",2016
25,24,"Chris Wood",5,NA,"VictoryLeaders",2016
25,24,"Gary Woodland",12,NA,"VictoryLeaders",2016
25,24,"Ian Woosnam",1,NA,"VictoryLeaders",2016
25,24,"Zach Wright",1,NA,"VictoryLeaders",2016
25,24,"Bobby Wyatt",3,NA,"VictoryLeaders",2016
25,24,"Yoshio Yamamoto",1,NA,"VictoryLeaders",2016
25,24,"Greg Yates",1,NA,"VictoryLeaders",2016
25,24,"Tim Yelverton",1,NA,"VictoryLeaders",2016
25,24,"Fabrizio Zanotti",1,NA,"VictoryLeaders",2016
25,24,"Xinjun Zhang",1,NA,"VictoryLeaders",2016
25,24,"Jordan Zunic",1,NA,"VictoryLeaders",2016
