"Approachesfrom125150yardsRgh_RANKTHISWEEK_2015","Approachesfrom125150yardsRgh_RANKLASTWEEK_2015","Approachesfrom125150yardsRgh_PLAYERNAME_2015","Approachesfrom125150yardsRgh_ROUNDS_2015","Approachesfrom125150yardsRgh_AVG_2015","Approachesfrom125150yardsRgh_TOTALDISTANCEFEET_2015","Approachesfrom125150yardsRgh_OFATTEMPTS_2015","Approachesfrom125150yardsRgh_RELATIVETOPAR_2015","stat_name","year"
1,1,"Jason Bohn",95,NA,959.917,41,-6,"Approachesfrom125150yardsRgh",2015
2,2,"Angel Cabrera",53,NA,972.583,34,0,"Approachesfrom125150yardsRgh",2015
3,3,"Steven Alker",62,NA,1060.083,37,2,"Approachesfrom125150yardsRgh",2015
4,4,"Roberto Castro",54,NA,609,21,3,"Approachesfrom125150yardsRgh",2015
5,5,"James Hahn",94,NA,1698.417,58,3,"Approachesfrom125150yardsRgh",2015
6,6,"Pat Perez",96,NA,1262,43,-9,"Approachesfrom125150yardsRgh",2015
7,7,"Tony Finau",106,NA,2133.583,72,3,"Approachesfrom125150yardsRgh",2015
7,7,"Ryo Ishikawa",90,NA,1454.167,49,1,"Approachesfrom125150yardsRgh",2015
9,9,"Paul Casey",87,NA,1592.917,53,0,"Approachesfrom125150yardsRgh",2015
9,9,"Bill Haas",89,NA,1173.75,39,-3,"Approachesfrom125150yardsRgh",2015
11,11,"Steven Bowditch",103,NA,2488,82,-2,"Approachesfrom125150yardsRgh",2015
11,11,"Mark Wilson",89,NA,1791.583,59,-2,"Approachesfrom125150yardsRgh",2015
13,13,"Alex Prugh",84,NA,1319.75,43,-2,"Approachesfrom125150yardsRgh",2015
14,14,"Brice Garnett",81,NA,1332.25,43,-1,"Approachesfrom125150yardsRgh",2015
14,14,"Henrik Stenson",63,NA,650.417,21,3,"Approachesfrom125150yardsRgh",2015
14,14,"Bubba Watson",71,NA,1765.333,57,4,"Approachesfrom125150yardsRgh",2015
17,17,"Ben Crane",62,NA,963.167,31,3,"Approachesfrom125150yardsRgh",2015
17,17,"Carl Pettersson",106,NA,2083.833,67,-2,"Approachesfrom125150yardsRgh",2015
19,19,"George McNeill",93,NA,1532.75,49,8,"Approachesfrom125150yardsRgh",2015
20,20,"Greg Owen",58,NA,1070.25,34,-1,"Approachesfrom125150yardsRgh",2015
21,21,"Hudson Swafford",97,NA,1835.333,58,1,"Approachesfrom125150yardsRgh",2015
22,22,"Stewart Cink",77,NA,1495,47,2,"Approachesfrom125150yardsRgh",2015
23,23,"Jason Gore",76,NA,1180,37,0,"Approachesfrom125150yardsRgh",2015
23,23,"Chez Reavie",56,NA,924.583,29,6,"Approachesfrom125150yardsRgh",2015
25,25,"Whee Kim",71,NA,1218.417,38,6,"Approachesfrom125150yardsRgh",2015
25,25,"Brian Stuard",97,NA,1573.667,49,7,"Approachesfrom125150yardsRgh",2015
27,27,"Matt Every",73,NA,1515.167,47,0,"Approachesfrom125150yardsRgh",2015
27,27,"Jeff Overton",94,NA,1773.917,55,4,"Approachesfrom125150yardsRgh",2015
27,27,"Andres Romero",69,NA,1385,43,2,"Approachesfrom125150yardsRgh",2015
30,30,"Ernie Els",57,NA,908.417,28,0,"Approachesfrom125150yardsRgh",2015
30,30,"Michael Putnam",87,NA,1360.667,42,4,"Approachesfrom125150yardsRgh",2015
32,32,"Retief Goosen",81,NA,1504,46,9,"Approachesfrom125150yardsRgh",2015
32,32,"Mark Hubbard",79,NA,1078.083,33,5,"Approachesfrom125150yardsRgh",2015
34,34,"Ricky Barnes",82,NA,1777.667,54,4,"Approachesfrom125150yardsRgh",2015
34,34,"Carlos Ortiz",100,NA,2503.5,76,6,"Approachesfrom125150yardsRgh",2015
36,36,"John Peterson",84,NA,1854.667,56,6,"Approachesfrom125150yardsRgh",2015
37,37,"Eric Axley",57,NA,1293.167,39,1,"Approachesfrom125150yardsRgh",2015
37,37,"Steve Wheatcroft",87,NA,1593.333,48,2,"Approachesfrom125150yardsRgh",2015
39,39,"Harris English",105,NA,2301.5,69,3,"Approachesfrom125150yardsRgh",2015
39,39,"JB Holmes",89,NA,2102.333,63,-2,"Approachesfrom125150yardsRgh",2015
41,41,"Jason Day",75,NA,2006.333,60,-5,"Approachesfrom125150yardsRgh",2015
41,41,"Matt Kuchar",97,NA,1937.167,58,6,"Approachesfrom125150yardsRgh",2015
41,41,"Ian Poulter",68,NA,868.75,26,0,"Approachesfrom125150yardsRgh",2015
41,41,"Sam Saunders",83,NA,1337.833,40,-1,"Approachesfrom125150yardsRgh",2015
45,45,"Sangmoon Bae",98,NA,2011,60,-1,"Approachesfrom125150yardsRgh",2015
