"Back9Round3ScoringAverage_RANKTHISWEEK_2014","Back9Round3ScoringAverage_RANKLASTWEEK_2014","Back9Round3ScoringAverage_PLAYERNAME_2014","Back9Round3ScoringAverage__2014","Back9Round3ScoringAverage_AVG_2014","Back9Round3ScoringAverage_TOTALSTROKES_2014","Back9Round3ScoringAverage_TOTALROUNDS_2014","stat_name","year"
1,1,"Brad Fritsch",NA,34,272,8,"Back9Round3ScoringAverage",2014
2,2,"Rory McIlroy",NA,34.13,546,16,"Back9Round3ScoringAverage",2014
3,3,"Will Ma Kenzie",NA,34.14,478,14,"Back9Round3ScoringAverage",2014
4,4,"Jerry Kelly",NA,34.22,616,18,"Back9Round3ScoringAverage",2014
5,5,"Adam Scott",NA,34.29,583,17,"Back9Round3ScoringAverage",2014
6,6,"Justin Rose",NA,34.44,551,16,"Back9Round3ScoringAverage",2014
6,6,"Webb Simpson",NA,34.44,620,18,"Back9Round3ScoringAverage",2014
8,8,"Bubba Watson",NA,34.47,586,17,"Back9Round3ScoringAverage",2014
9,9,"Bill Haas",NA,34.5,897,26,"Back9Round3ScoringAverage",2014
9,9,"Danny Lee",NA,34.5,483,14,"Back9Round3ScoringAverage",2014
11,11,"Jimmy Walker",NA,34.59,761,22,"Back9Round3ScoringAverage",2014
12,12,"Graham DeLaet",NA,34.65,589,17,"Back9Round3ScoringAverage",2014
13,13,"Brian Stuard",NA,34.69,555,16,"Back9Round3ScoringAverage",2014
13,13,"David Toms",NA,34.69,451,13,"Back9Round3ScoringAverage",2014
15,15,"Andrew Loupe",NA,34.7,347,10,"Back9Round3ScoringAverage",2014
16,16,"Ryo Ishikawa",NA,34.71,486,14,"Back9Round3ScoringAverage",2014
17,17,"Ben Martin",NA,34.73,521,15,"Back9Round3ScoringAverage",2014
18,18,"Angel Cabrera",NA,34.75,417,12,"Back9Round3ScoringAverage",2014
19,19,"Bryce Molder",NA,34.77,452,13,"Back9Round3ScoringAverage",2014
20,20,"Briny Baird",NA,34.78,313,9,"Back9Round3ScoringAverage",2014
