"Approachesfrom200yards_RANKTHISWEEK_2014","Approachesfrom200yards_RANKLASTWEEK_2014","Approachesfrom200yards_PLAYERNAME_2014","Approachesfrom200yards_ROUNDS_2014","Approachesfrom200yards_AVG_2014","Approachesfrom200yards_TOTALDISTANCEFEET_2014","Approachesfrom200yards_OFATTEMPTS_2014","Approachesfrom200yards_RELATIVETOPAR_2014","stat_name","year"
1,1,"Graham DeLaet",80,NA,8182.417,199,-41,"Approachesfrom200yards",2014
2,2,"Hideki Matsuyama",82,NA,8902.333,203,-26,"Approachesfrom200yards",2014
3,3,"Rory McIlroy",66,NA,7223.75,164,-45,"Approachesfrom200yards",2014
4,4,"Keegan Bradley",89,NA,10072.75,227,-36,"Approachesfrom200yards",2014
4,4,"Paul Casey",56,NA,6032.167,136,-20,"Approachesfrom200yards",2014
6,6,"Jim Furyk",84,NA,10288.75,229,-22,"Approachesfrom200yards",2014
7,7,"Jason Bohn",81,NA,11383,250,-27,"Approachesfrom200yards",2014
7,7,"Andrew Svoboda",77,NA,9696.667,213,-20,"Approachesfrom200yards",2014
9,9,"Jim Renner",61,NA,7196.167,158,-8,"Approachesfrom200yards",2014
10,10,"Charlie Beljan",76,NA,7767.333,170,-22,"Approachesfrom200yards",2014
10,10,"Dustin Johnson",58,NA,4658.583,102,-26,"Approachesfrom200yards",2014
10,10,"Brendan Steele",89,NA,10098,221,-36,"Approachesfrom200yards",2014
13,13,"Stewart Cink",91,NA,9563.75,209,-26,"Approachesfrom200yards",2014
13,13,"Sergio Garcia",61,NA,6179.917,135,-22,"Approachesfrom200yards",2014
15,15,"Zach Johnson",97,NA,13151.583,287,-47,"Approachesfrom200yards",2014
15,15,"Jason Kokrak",65,NA,8531.417,186,-27,"Approachesfrom200yards",2014
17,17,"Tim Clark",75,NA,9188.833,200,-7,"Approachesfrom200yards",2014
18,18,"Brad Fritsch",50,NA,5563,121,-24,"Approachesfrom200yards",2014
18,18,"Russell Knox",92,NA,11365.417,247,-19,"Approachesfrom200yards",2014
18,18,"Nick Watney",80,NA,7961.917,173,-27,"Approachesfrom200yards",2014
21,21,"Bo Van Pelt",83,NA,8586.167,186,-34,"Approachesfrom200yards",2014
22,22,"Brooks Koepka",56,NA,6057.333,131,-17,"Approachesfrom200yards",2014
23,23,"Lucas Glover",68,NA,7197.75,155,-20,"Approachesfrom200yards",2014
24,24,"Jordan Spieth",102,NA,10746.333,230,-55,"Approachesfrom200yards",2014
25,25,"Bryce Molder",77,NA,8487.667,181,-18,"Approachesfrom200yards",2014
26,26,"Tyrone Van Aswegen",79,NA,8321.333,177,-21,"Approachesfrom200yards",2014
27,27,"Robert Allenby",83,NA,9534.667,202,-19,"Approachesfrom200yards",2014
27,27,"Hudson Swafford",75,NA,8534.667,181,-27,"Approachesfrom200yards",2014
29,29,"Matt Every",85,NA,8959.833,189,-31,"Approachesfrom200yards",2014
29,29,"Patrick Reed",92,NA,10960.167,231,-31,"Approachesfrom200yards",2014
31,31,"Marc Leishman",81,NA,10015.75,211,-19,"Approachesfrom200yards",2014
31,31,"Brian Stuard",91,NA,11734.75,247,-23,"Approachesfrom200yards",2014
33,33,"Heath Slocum",71,NA,9709.583,204,-16,"Approachesfrom200yards",2014
34,34,"Brian Harman",111,NA,14214.75,298,-45,"Approachesfrom200yards",2014
34,34,"Martin Kaymer",65,NA,7716.833,162,-27,"Approachesfrom200yards",2014
36,36,"Troy Merritt",62,NA,7304.5,153,-15,"Approachesfrom200yards",2014
37,37,"Charl Schwartzel",64,NA,8848.583,185,-39,"Approachesfrom200yards",2014
38,38,"Graeme McDowell",66,NA,8284.5,173,-6,"Approachesfrom200yards",2014
38,38,"Jimmy Walker",98,NA,10397,217,-37,"Approachesfrom200yards",2014
40,40,"Kevin Chappell",100,NA,14032.25,292,-45,"Approachesfrom200yards",2014
40,40,"Luke Donald",57,NA,7839.333,163,-18,"Approachesfrom200yards",2014
40,40,"Martin Laird",66,NA,8175.167,170,-34,"Approachesfrom200yards",2014
43,43,"Scott Brown",100,NA,13000.25,270,-36,"Approachesfrom200yards",2014
44,44,"Ian Poulter",57,NA,6429.75,133,-10,"Approachesfrom200yards",2014
45,45,"Jason Day",54,NA,5568.333,115,-12,"Approachesfrom200yards",2014
45,45,"Ernie Els",85,NA,9578.583,198,-36,"Approachesfrom200yards",2014
45,45,"Chesson Hadley",84,NA,10067.333,208,-3,"Approachesfrom200yards",2014
45,45,"Ben Martin",80,NA,9153.25,189,-24,"Approachesfrom200yards",2014
45,45,"Seung Yul Noh",92,NA,10902.25,225,-29,"Approachesfrom200yards",2014
50,50,"Jamie Lovemark",64,NA,6402.75,132,-22,"Approachesfrom200yards",2014
51,51,"Angel Cabrera",69,NA,9421.583,194,-12,"Approachesfrom200yards",2014
51,51,"Harris English",95,NA,11228.75,231,-48,"Approachesfrom200yards",2014
51,51,"Justin Rose",70,NA,8647.417,178,-33,"Approachesfrom200yards",2014
54,54,"Robert Garrigus",80,NA,10360.75,213,-36,"Approachesfrom200yards",2014
55,55,"Chad Campbell",57,NA,6289.167,129,-11,"Approachesfrom200yards",2014
55,55,"Charley Hoffman",93,NA,10192.75,209,-22,"Approachesfrom200yards",2014
57,57,"Charles Howell III",106,NA,12017.167,246,-32,"Approachesfrom200yards",2014
57,57,"Kevin Stadler",90,NA,10019,205,-38,"Approachesfrom200yards",2014
57,57,"Camilo Villegas",95,NA,11874.5,243,-24,"Approachesfrom200yards",2014
60,60,"Will Ma Kenzie",82,NA,12227.833,250,-28,"Approachesfrom200yards",2014
61,61,"Kevin Na",94,NA,13169.833,269,-41,"Approachesfrom200yards",2014
62,62,"James Hahn",82,NA,9613.833,196,-25,"Approachesfrom200yards",2014
63,63,"Billy Hurley III",86,NA,11359.5,231,1,"Approachesfrom200yards",2014
63,63,"Jeff Maggert",54,NA,6191.167,126,-2,"Approachesfrom200yards",2014
63,63,"Adam Scott",68,NA,9345.25,190,-46,"Approachesfrom200yards",2014
66,66,"Josh Teater",90,NA,10445.667,212,-40,"Approachesfrom200yards",2014
67,67,"Erik Compton",88,NA,10997.667,223,-22,"Approachesfrom200yards",2014
67,67,"Jerry Kelly",80,NA,9668.417,196,-17,"Approachesfrom200yards",2014
67,67,"Davis Love III",74,NA,9080.083,184,-13,"Approachesfrom200yards",2014
67,67,"Michael Putnam",106,NA,14944.167,303,-46,"Approachesfrom200yards",2014
71,71,"Russell Henley",92,NA,11864.75,240,-21,"Approachesfrom200yards",2014
71,71,"George McNeill",79,NA,11512.333,233,-24,"Approachesfrom200yards",2014
