"Approachesfrom125150yardsRgh_RANKTHISWEEK_2011","Approachesfrom125150yardsRgh_RANKLASTWEEK_2011","Approachesfrom125150yardsRgh_PLAYERNAME_2011","Approachesfrom125150yardsRgh_ROUNDS_2011","Approachesfrom125150yardsRgh_AVG_2011","Approachesfrom125150yardsRgh_TOTALDISTANCEFEET_2011","Approachesfrom125150yardsRgh_OFATTEMPTS_2011","Approachesfrom125150yardsRgh_RELATIVETOPAR_2011","stat_name","year"
113,113,"Martin Laird",77,NA,1815.833,49,8,"Approachesfrom125150yardsRgh",2011
113,113,"Pat Perez",76,NA,1667.667,45,12,"Approachesfrom125150yardsRgh",2011
113,113,"Dean Wilson",62,NA,1407.75,38,2,"Approachesfrom125150yardsRgh",2011
119,119,"Kyle Stanley",98,NA,2119.667,57,9,"Approachesfrom125150yardsRgh",2011
120,120,"Tom Gillis",55,NA,1416.583,38,6,"Approachesfrom125150yardsRgh",2011
120,120,"Aron Price",58,NA,967.75,26,4,"Approachesfrom125150yardsRgh",2011
120,120,"Tag Ridings",87,NA,2609.083,70,9,"Approachesfrom125150yardsRgh",2011
123,123,"Scott Gutschewski",67,NA,1755.5,47,8,"Approachesfrom125150yardsRgh",2011
124,124,"Justin Rose",79,NA,1981.417,53,5,"Approachesfrom125150yardsRgh",2011
125,125,"Kevin Kisner",70,NA,1836.75,49,9,"Approachesfrom125150yardsRgh",2011
126,126,"Billy Mayfair",94,NA,1998.417,53,5,"Approachesfrom125150yardsRgh",2011
126,126,"Adam Scott",60,NA,1205.333,32,4,"Approachesfrom125150yardsRgh",2011
126,126,"Brendan Steele",89,NA,1619.5,43,9,"Approachesfrom125150yardsRgh",2011
126,126,"YE Yang",63,NA,1319.583,35,5,"Approachesfrom125150yardsRgh",2011
130,130,"Bryce Molder",82,NA,1324.833,35,1,"Approachesfrom125150yardsRgh",2011
131,131,"Keegan Bradley",91,NA,2771.333,73,10,"Approachesfrom125150yardsRgh",2011
131,131,"Joseph Bramlett",73,NA,1594.833,42,5,"Approachesfrom125150yardsRgh",2011
133,133,"Ryan Palmer",82,NA,1913.25,50,12,"Approachesfrom125150yardsRgh",2011
133,133,"Paul Stankowski",78,NA,1986.917,52,3,"Approachesfrom125150yardsRgh",2011
135,135,"Chris Stroud",88,NA,1876.917,49,2,"Approachesfrom125150yardsRgh",2011
136,136,"Zack Miller",86,NA,2194.75,57,12,"Approachesfrom125150yardsRgh",2011
137,137,"Arjun Atwal",91,NA,2585.75,67,18,"Approachesfrom125150yardsRgh",2011
137,137,"Steven Bowditch",86,NA,3048.417,79,17,"Approachesfrom125150yardsRgh",2011
137,137,"John Rollins",85,NA,1543.5,40,6,"Approachesfrom125150yardsRgh",2011
140,140,"Ernie Els",71,NA,1856.583,48,9,"Approachesfrom125150yardsRgh",2011
140,140,"Billy Horschel",75,NA,1470.5,38,3,"Approachesfrom125150yardsRgh",2011
142,142,"Blake Adams",116,NA,2635.083,68,4,"Approachesfrom125150yardsRgh",2011
143,143,"Robert Allenby",84,NA,2017.167,52,11,"Approachesfrom125150yardsRgh",2011
143,143,"Charley Hoffman",93,NA,2759.083,71,12,"Approachesfrom125150yardsRgh",2011
145,145,"Andres Gonzales",60,NA,1049.75,27,6,"Approachesfrom125150yardsRgh",2011
146,146,"Charlie Wi",83,NA,1989.583,51,3,"Approachesfrom125150yardsRgh",2011
147,147,"Stewart Cink",72,NA,1094.583,28,5,"Approachesfrom125150yardsRgh",2011
147,147,"Charles Howell III",108,NA,2969.083,76,6,"Approachesfrom125150yardsRgh",2011
147,147,"Ben Martin",74,NA,1756.917,45,3,"Approachesfrom125150yardsRgh",2011
147,147,"Marc Turnesa",54,NA,898.667,23,4,"Approachesfrom125150yardsRgh",2011
151,151,"Robert Garrigus",83,NA,2672.667,68,4,"Approachesfrom125150yardsRgh",2011
152,152,"Nathan Green",81,NA,2169.5,55,5,"Approachesfrom125150yardsRgh",2011
152,152,"Andres Romero",77,NA,2523.833,64,14,"Approachesfrom125150yardsRgh",2011
152,152,"Jhonattan Vegas",84,NA,2756.75,70,17,"Approachesfrom125150yardsRgh",2011
155,155,"Brian Gay",90,NA,986.667,25,6,"Approachesfrom125150yardsRgh",2011
156,156,"Jarrod Lyle",83,NA,1825.5,46,13,"Approachesfrom125150yardsRgh",2011
157,157,"KJ Choi",77,NA,1548.667,39,3,"Approachesfrom125150yardsRgh",2011
157,157,"Michael Putnam",67,NA,2385.417,60,12,"Approachesfrom125150yardsRgh",2011
159,159,"Jimmy Walker",79,NA,2467.25,62,7,"Approachesfrom125150yardsRgh",2011
160,160,"JB Holmes",57,NA,1797,45,5,"Approachesfrom125150yardsRgh",2011
161,161,"Johnson Wagner",81,NA,1640.833,41,5,"Approachesfrom125150yardsRgh",2011
162,162,"DJ Brigman",67,NA,2082.667,52,8,"Approachesfrom125150yardsRgh",2011
163,163,"Roland Thatcher",67,NA,2745.167,68,18,"Approachesfrom125150yardsRgh",2011
164,164,"Jerry Kelly",85,NA,1535.5,38,9,"Approachesfrom125150yardsRgh",2011
165,165,"Nate Smith",66,NA,1257.75,31,4,"Approachesfrom125150yardsRgh",2011
166,166,"James Driscoll",71,NA,1917.25,47,13,"Approachesfrom125150yardsRgh",2011
167,167,"John Merrick",71,NA,2126.917,52,7,"Approachesfrom125150yardsRgh",2011
167,167,"Garrett Willis",71,NA,2006.583,49,13,"Approachesfrom125150yardsRgh",2011
169,169,"Boo Weekley",66,NA,1896.333,46,15,"Approachesfrom125150yardsRgh",2011
170,170,"Kevin Streelman",90,NA,2188.5,53,9,"Approachesfrom125150yardsRgh",2011
171,171,"Graeme McDowell",50,NA,952.167,23,2,"Approachesfrom125150yardsRgh",2011
172,172,"Robert Karlsson",61,NA,954.833,23,4,"Approachesfrom125150yardsRgh",2011
173,173,"Steve Elkington",50,NA,1041.417,25,2,"Approachesfrom125150yardsRgh",2011
174,174,"Steve Stricker",70,NA,1340.167,32,4,"Approachesfrom125150yardsRgh",2011
174,174,"Bo Van Pelt",92,NA,2430.917,58,10,"Approachesfrom125150yardsRgh",2011
176,176,"Jim Furyk",87,NA,1913.25,45,1,"Approachesfrom125150yardsRgh",2011
177,177,"Jason Day",76,NA,2356.583,55,9,"Approachesfrom125150yardsRgh",2011
178,178,"Gary Woodland",93,NA,2834.25,65,11,"Approachesfrom125150yardsRgh",2011
179,179,"Scott McCarron",65,NA,2142.167,49,10,"Approachesfrom125150yardsRgh",2011
180,180,"Will Strickler",51,NA,1468,33,6,"Approachesfrom125150yardsRgh",2011
181,181,"David Hearn",88,NA,2944.417,66,15,"Approachesfrom125150yardsRgh",2011
182,182,"Rich Beem",53,NA,1672.75,37,12,"Approachesfrom125150yardsRgh",2011
183,183,"Bio Kim",71,NA,2178.667,48,11,"Approachesfrom125150yardsRgh",2011
184,184,"Martin Piller",63,NA,2280.917,50,12,"Approachesfrom125150yardsRgh",2011
185,185,"Matt McQuillan",59,NA,1202.75,25,6,"Approachesfrom125150yardsRgh",2011
186,186,"Zach Johnson",79,NA,1044.5,21,3,"Approachesfrom125150yardsRgh",2011
