"GIRPercentage125150yards_RANKTHISWEEK_2013","GIRPercentage125150yards_RANKLASTWEEK_2013","GIRPercentage125150yards_PLAYERNAME_2013","GIRPercentage125150yards_ROUNDS_2013","GIRPercentage125150yards_Pct_2013","GIRPercentage125150yards_GREENSHIT_2013","GIRPercentage125150yards_TOTALHOLES_2013","GIRPercentage125150yards_RELATIVETOPAR_2013","stat_name","year"
1,1,"Ryo Ishikawa",72,80.23,138,172,-0.15,"GIRPercentage125150yards",2013
2,2,"Zach Johnson",84,78.87,153,194,-0.2,"GIRPercentage125150yards",2013
3,3,"Bubba Watson",76,78.66,129,164,-0.23,"GIRPercentage125150yards",2013
4,4,"Graham DeLaet",94,78.35,199,254,-0.22,"GIRPercentage125150yards",2013
5,5,"Ken Duke",87,78.3,166,212,-0.25,"GIRPercentage125150yards",2013
6,6,"Brandt Snedeker",79,78.19,147,188,-0.24,"GIRPercentage125150yards",2013
7,7,"Brandt Jobe",62,77.92,120,154,-0.12,"GIRPercentage125150yards",2013
8,8,"Ben Curtis",59,77.78,84,108,-0.15,"GIRPercentage125150yards",2013
9,9,"Chad Campbell",78,77.63,170,219,-0.21,"GIRPercentage125150yards",2013
10,10,"Adam Scott",61,77.44,103,133,-0.18,"GIRPercentage125150yards",2013
11,11,"Ricky Barnes",74,77.42,168,217,-0.19,"GIRPercentage125150yards",2013
12,12,"Jim Furyk",80,76.88,153,199,-0.23,"GIRPercentage125150yards",2013
13,13,"Martin Kaymer",61,76.56,98,128,-0.13,"GIRPercentage125150yards",2013
14,14,"Ben Crane",62,76.43,120,157,-0.26,"GIRPercentage125150yards",2013
15,15,"Rickie Fowler",75,76.4,123,161,-0.26,"GIRPercentage125150yards",2013
16,16,"David Mathis",71,76.37,139,182,-0.17,"GIRPercentage125150yards",2013
17,17,"Brendon de Jonge",110,76.33,229,300,-0.24,"GIRPercentage125150yards",2013
18,18,"Nicolas Colsaerts",50,76.32,87,114,-0.11,"GIRPercentage125150yards",2013
19,19,"DH Lee",65,76.13,118,155,-0.17,"GIRPercentage125150yards",2013
20,20,"Henrik Stenson",65,76.11,86,113,-0.16,"GIRPercentage125150yards",2013
21,21,"Justin Rose",62,75.86,110,145,-0.3,"GIRPercentage125150yards",2013
22,22,"Hunter Mahan",91,75.81,163,215,-0.19,"GIRPercentage125150yards",2013
23,23,"Henrik Norlander",70,75.68,140,185,-0.19,"GIRPercentage125150yards",2013
