"Par4ScoringAverage_RANKTHISWEEK_2014","Par4ScoringAverage_RANKLASTWEEK_2014","Par4ScoringAverage_PLAYERNAME_2014","Par4ScoringAverage_ROUNDS_2014","Par4ScoringAverage_AVG_2014","Par4ScoringAverage_TOTALSTROKES_2014","Par4ScoringAverage_TOTALHOLES_2014","stat_name","year"
1,1,"Rory McIlroy",66,3.94,2729,692,"Par4ScoringAverage",2014
2,2,"Sergio Garcia",61,3.96,2520,636,"Par4ScoringAverage",2014
3,3,"Matt Kuchar",91,3.97,3851,970,"Par4ScoringAverage",2014
3,3,"Adam Scott",68,3.97,2982,752,"Par4ScoringAverage",2014
5,5,"Jim Furyk",84,3.98,3437,863,"Par4ScoringAverage",2014
6,6,"Charles Howell III",106,3.99,4594,1152,"Par4ScoringAverage",2014
6,6,"Jerry Kelly",80,3.99,3479,871,"Par4ScoringAverage",2014
6,6,"Ryan Palmer",85,3.99,3708,930,"Par4ScoringAverage",2014
6,6,"Robert Streb",75,3.99,3109,779,"Par4ScoringAverage",2014
6,6,"David Toms",64,3.99,2725,683,"Par4ScoringAverage",2014
6,6,"Bubba Watson",76,3.99,3172,794,"Par4ScoringAverage",2014
12,12,"Charley Hoffman",93,4,3957,989,"Par4ScoringAverage",2014
12,12,"Jimmy Walker",98,4,4176,1045,"Par4ScoringAverage",2014
14,14,"Keegan Bradley",89,4.01,3790,946,"Par4ScoringAverage",2014
14,14,"Graham DeLaet",80,4.01,3436,856,"Par4ScoringAverage",2014
14,14,"Russell Knox",92,4.01,4007,999,"Par4ScoringAverage",2014
14,14,"Graeme McDowell",66,4.01,2721,679,"Par4ScoringAverage",2014
14,14,"Ryan Moore",86,4.01,3641,908,"Par4ScoringAverage",2014
14,14,"Kevin Na",94,4.01,4080,1017,"Par4ScoringAverage",2014
14,14,"Jeff Overton",80,4.01,3338,832,"Par4ScoringAverage",2014
14,14,"Justin Rose",70,4.01,2900,724,"Par4ScoringAverage",2014
14,14,"Chris Stroud",88,4.01,3851,960,"Par4ScoringAverage",2014
14,14,"Gary Woodland",93,4.01,3947,984,"Par4ScoringAverage",2014
24,24,"Chad Campbell",57,4.02,2361,587,"Par4ScoringAverage",2014
24,24,"Kevin Chappell",100,4.02,4132,1029,"Par4ScoringAverage",2014
24,24,"Harris English",95,4.02,4062,1010,"Par4ScoringAverage",2014
24,24,"Bill Haas",107,4.02,4529,1127,"Par4ScoringAverage",2014
