"1PuttsperRound_RANKTHISWEEK_2009","1PuttsperRound_RANKLASTWEEK_2009","1PuttsperRound_PLAYERNAME_2009","1PuttsperRound_ROUNDS_2009","1PuttsperRound_AVG_2009","1PuttsperRound_TOTAL1PUTTS_2009","1PuttsperRound_TOTALROUNDS_2009","stat_name","year"
1,1,"Aaron Baddeley",66,7.91,514,65,"1PuttsperRound",2009
2,2,"Parker McLachlin",71,7.9,561,71,"1PuttsperRound",2009
3,3,"Luke Donald",79,7.89,600,76,"1PuttsperRound",2009
3,3,"Webb Simpson",94,7.89,742,94,"1PuttsperRound",2009
5,5,"Brad Faxon",59,7.88,465,59,"1PuttsperRound",2009
5,5,"Joe Ogilvie",85,7.88,670,85,"1PuttsperRound",2009
7,7,"Matt Kuchar",82,7.72,633,82,"1PuttsperRound",2009
8,8,"Mike Weir",85,7.7,647,84,"1PuttsperRound",2009
9,9,"Padraig Harrington",66,7.65,497,65,"1PuttsperRound",2009
9,9,"Anthony Kim",76,7.65,566,74,"1PuttsperRound",2009
11,11,"Daniel Chopra",89,7.63,679,89,"1PuttsperRound",2009
11,11,"Pat Perez",74,7.63,549,72,"1PuttsperRound",2009
13,13,"Ian Poulter",59,7.61,426,56,"1PuttsperRound",2009
14,14,"Ryuji Imada",85,7.59,645,85,"1PuttsperRound",2009
15,15,"Steve Stricker",81,7.58,599,79,"1PuttsperRound",2009
16,16,"Tim Clark",81,7.51,586,78,"1PuttsperRound",2009
17,17,"Tiger Woods",64,7.48,464,62,"1PuttsperRound",2009
18,18,"Ben Crane",93,7.46,694,93,"1PuttsperRound",2009
19,19,"Brian Gay",96,7.45,715,96,"1PuttsperRound",2009
20,20,"Bob Estes",78,7.44,580,78,"1PuttsperRound",2009
21,21,"Jim Furyk",86,7.41,615,83,"1PuttsperRound",2009
22,22,"Retief Goosen",74,7.4,540,73,"1PuttsperRound",2009
23,23,"Charlie Wi",92,7.38,679,92,"1PuttsperRound",2009
24,24,"Matt Bettencourt",98,7.35,720,98,"1PuttsperRound",2009
24,24,"Geoff Ogilvy",78,7.35,529,72,"1PuttsperRound",2009
26,26,"Kevin Na",91,7.33,667,91,"1PuttsperRound",2009
27,27,"Tom Pernice Jr",82,7.32,600,82,"1PuttsperRound",2009
28,28,"Stephen Ames",77,7.31,548,75,"1PuttsperRound",2009
29,29,"Scott McCarron",91,7.29,663,91,"1PuttsperRound",2009
29,29,"Jeff Quinney",78,7.29,569,78,"1PuttsperRound",2009
31,31,"Tim Petrovic",97,7.28,706,97,"1PuttsperRound",2009
32,32,"Phil Mickelson",66,7.25,457,63,"1PuttsperRound",2009
33,33,"George McNeill",82,7.24,594,82,"1PuttsperRound",2009
34,34,"Woody Austin",84,7.23,607,84,"1PuttsperRound",2009
34,34,"Charley Hoffman",97,7.23,701,97,"1PuttsperRound",2009
34,34,"Freddie Jacobson",83,7.23,600,83,"1PuttsperRound",2009
34,34,"Jeff Overton",92,7.23,665,92,"1PuttsperRound",2009
38,38,"Steve Lowery",83,7.22,599,83,"1PuttsperRound",2009
39,39,"Brian Davis",103,7.21,743,103,"1PuttsperRound",2009
39,39,"Zach Johnson",94,7.21,663,92,"1PuttsperRound",2009
41,41,"Lucas Glover",93,7.2,670,93,"1PuttsperRound",2009
42,42,"Justin Leonard",95,7.19,654,91,"1PuttsperRound",2009
42,42,"Kenny Perry",92,7.19,654,91,"1PuttsperRound",2009
44,44,"Angel Cabrera",55,7.17,387,54,"1PuttsperRound",2009
44,44,"Hunter Mahan",94,7.17,660,92,"1PuttsperRound",2009
44,44,"Justin Rose",71,7.17,502,70,"1PuttsperRound",2009
47,47,"Nathan Green",104,7.15,744,104,"1PuttsperRound",2009
48,48,"Brandt Snedeker",81,7.14,578,81,"1PuttsperRound",2009
49,49,"Mark Calcavecchia",72,7.11,512,72,"1PuttsperRound",2009
50,50,"Tim Herron",87,7.1,618,87,"1PuttsperRound",2009
51,51,"Bob Heintz",59,7.08,418,59,"1PuttsperRound",2009
51,51,"Ryan Palmer",78,7.08,552,78,"1PuttsperRound",2009
53,53,"Rod Pampling",72,7.07,502,71,"1PuttsperRound",2009
54,54,"Michael Letzig",96,7.05,677,96,"1PuttsperRound",2009
55,55,"Harrison Frazar",93,7.03,654,93,"1PuttsperRound",2009
56,56,"Carl Pettersson",86,7.01,603,86,"1PuttsperRound",2009
57,57,"Ben Curtis",63,7,434,62,"1PuttsperRound",2009
57,57,"Bubba Watson",73,7,511,73,"1PuttsperRound",2009
59,59,"Ryan Moore",89,6.98,621,89,"1PuttsperRound",2009
59,59,"Kirk Triplett",60,6.98,419,60,"1PuttsperRound",2009
59,59,"Nick Watney",86,6.98,600,86,"1PuttsperRound",2009
62,62,"Eric Axley",71,6.97,495,71,"1PuttsperRound",2009
62,62,"Steve Flesch",77,6.97,537,77,"1PuttsperRound",2009
62,62,"Mark Wilson",99,6.97,690,99,"1PuttsperRound",2009
65,65,"David Duval",56,6.96,390,56,"1PuttsperRound",2009
65,65,"Dustin Johnson",85,6.96,585,84,"1PuttsperRound",2009
65,65,"Andres Romero",58,6.96,397,57,"1PuttsperRound",2009
68,68,"Ken Duke",87,6.94,604,87,"1PuttsperRound",2009
68,68,"Dean Wilson",81,6.94,562,81,"1PuttsperRound",2009
70,70,"Kevin Sutherland",96,6.93,658,95,"1PuttsperRound",2009
71,71,"Ernie Els",70,6.92,457,66,"1PuttsperRound",2009
72,72,"Brad Adamonis",70,6.91,484,70,"1PuttsperRound",2009
72,72,"Chris DiMarco",97,6.91,670,97,"1PuttsperRound",2009
72,72,"Richard Johnson",85,6.91,587,85,"1PuttsperRound",2009
72,72,"Sean OHair",80,6.91,525,76,"1PuttsperRound",2009
