"Last5EventsPutting_RANKTHISWEEK_2010","Last5EventsPutting_RANKLASTWEEK_2010","Last5EventsPutting_PLAYERNAME_2010","Last5EventsPutting_EVENTS_2010","Last5EventsPutting_RATING_2010","stat_name","year"
1,1,"Rich Barcelo",1,9.1,"Last5EventsPutting",2010
2,2,"Greg Chalmers",4,8.9,"Last5EventsPutting",2010
2,9,"Rickie Fowler",1,8.9,"Last5EventsPutting",2010
2,2,"Corey Pavin",4,8.9,"Last5EventsPutting",2010
2,2,"Carl Pettersson",2,8.9,"Last5EventsPutting",2010
6,5,"Gary Woodland",1,8.8,"Last5EventsPutting",2010
7,6,"Todd Fischer",1,8.7,"Last5EventsPutting",2010
7,6,"Robert Gamez",1,8.7,"Last5EventsPutting",2010
7,6,"Fran Quinn",1,8.7,"Last5EventsPutting",2010
10,9,"Mark Calcavecchia",1,8.6,"Last5EventsPutting",2010
10,139,"KJ Choi",2,8.6,"Last5EventsPutting",2010
10,9,"Brian Gay",4,8.6,"Last5EventsPutting",2010
10,9,"Troy Merritt",4,8.6,"Last5EventsPutting",2010
14,13,"Justin Bolli",1,8.5,"Last5EventsPutting",2010
14,13,"Daniel Chopra",1,8.5,"Last5EventsPutting",2010
14,13,"Michael Connell",4,8.5,"Last5EventsPutting",2010
14,13,"Ken Duke",3,8.5,"Last5EventsPutting",2010
14,13,"Paul Goydos",3,8.5,"Last5EventsPutting",2010
14,13,"Rob Grube",1,8.5,"Last5EventsPutting",2010
14,13,"Thongchai Jaidee",1,8.5,"Last5EventsPutting",2010
14,13,"Frank Lickliter II",2,8.5,"Last5EventsPutting",2010
14,13,"Jamie Lovemark",3,8.5,"Last5EventsPutting",2010
14,13,"Jarrod Lyle",1,8.5,"Last5EventsPutting",2010
14,13,"DA Points",1,8.5,"Last5EventsPutting",2010
14,13,"Jeff Quinney",2,8.5,"Last5EventsPutting",2010
14,13,"Webb Simpson",4,8.5,"Last5EventsPutting",2010
14,13,"Jordan Spieth",1,8.5,"Last5EventsPutting",2010
14,13,"Tim Wilkinson",1,8.5,"Last5EventsPutting",2010
14,13,"Willie Wood",1,8.5,"Last5EventsPutting",2010
30,29,"Chad Collins",3,8.4,"Last5EventsPutting",2010
30,65,"Chris DiMarco",4,8.4,"Last5EventsPutting",2010
30,29,"John Ellis",1,8.4,"Last5EventsPutting",2010
30,29,"Martin Flores",3,8.4,"Last5EventsPutting",2010
30,29,"Peter Hanson",1,8.4,"Last5EventsPutting",2010
30,29,"Padraig Harrington",2,8.4,"Last5EventsPutting",2010
30,29,"Jonathan Kaye",1,8.4,"Last5EventsPutting",2010
30,29,"Anthony Kim",1,8.4,"Last5EventsPutting",2010
30,38,"Justin Leonard",3,8.4,"Last5EventsPutting",2010
30,29,"Jeev Milkha Singh",4,8.4,"Last5EventsPutting",2010
30,29,"Jerod Turner",1,8.4,"Last5EventsPutting",2010
41,38,"Aaron Baddeley",4,8.3,"Last5EventsPutting",2010
41,38,"Steve Flesch",2,8.3,"Last5EventsPutting",2010
41,38,"Marcus Fraser",1,8.3,"Last5EventsPutting",2010
41,38,"Tadd Fujikawa",1,8.3,"Last5EventsPutting",2010
41,38,"John Mallinger",2,8.3,"Last5EventsPutting",2010
41,38,"Tom Pernice Jr",3,8.3,"Last5EventsPutting",2010
41,38,"Dicky Pride",2,8.3,"Last5EventsPutting",2010
41,38,"Sam Saunders",2,8.3,"Last5EventsPutting",2010
41,38,"Kirk Triplett",4,8.3,"Last5EventsPutting",2010
50,49,"Eric Axley",1,8.2,"Last5EventsPutting",2010
50,49,"Cameron Beckman",2,8.2,"Last5EventsPutting",2010
50,49,"Shane Bertsch",3,8.2,"Last5EventsPutting",2010
50,49,"Robert Damron",1,8.2,"Last5EventsPutting",2010
50,49,"Brent Delahoussaye",1,8.2,"Last5EventsPutting",2010
50,49,"Carlos Franco",2,8.2,"Last5EventsPutting",2010
