"ProximitytoHolefromRough_RANKTHISWEEK_2015","ProximitytoHolefromRough_RANKLASTWEEK_2015","ProximitytoHolefromRough_PLAYERNAME_2015","ProximitytoHolefromRough_ROUNDS_2015","ProximitytoHolefromRough_AVGDTP_2015","ProximitytoHolefromRough_TOTALDISTANCEFEET_2015","ProximitytoHolefromRough_OFSHOTS_2015","ProximitytoHolefromRough_SCRAMBLINGRANK_2015","stat_name","year"
62,62,"George McNeill",93,NA,1503.5,194,44,"ProximitytoHolefromRough",2015
62,62,"Louis Oosthuizen",68,NA,1013,131,41,"ProximitytoHolefromRough",2015
68,68,"Luke Donald",71,NA,1083.167,138,46,"ProximitytoHolefromRough",2015
68,68,"Ryan Moore",81,NA,1231.167,158,65,"ProximitytoHolefromRough",2015
68,68,"Pat Perez",96,NA,1619.667,207,69,"ProximitytoHolefromRough",2015
68,68,"Nick Watney",91,NA,1563.25,199,103,"ProximitytoHolefromRough",2015
72,72,"Jonas Blixt",78,NA,1008.5,127,107,"ProximitytoHolefromRough",2015
72,72,"Brian Davis",86,NA,1337.75,169,56,"ProximitytoHolefromRough",2015
72,72,"Ken Duke",93,NA,1454.667,184,102,"ProximitytoHolefromRough",2015
72,72,"Fabian Gomez",83,NA,1323.75,168,101,"ProximitytoHolefromRough",2015
72,72,"Ryo Ishikawa",90,NA,1511.167,190,159,"ProximitytoHolefromRough",2015
72,72,"Ryan Palmer",80,NA,1059.5,134,60,"ProximitytoHolefromRough",2015
72,72,"Brian Stuard",97,NA,1638.917,207,66,"ProximitytoHolefromRough",2015
72,72,"Nick Taylor",91,NA,1757.917,221,113,"ProximitytoHolefromRough",2015
80,80,"Ricky Barnes",82,NA,1402.583,176,69,"ProximitytoHolefromRough",2015
80,80,"KJ Choi",66,NA,1119,140,16,"ProximitytoHolefromRough",2015
80,80,"Danny Lee",120,NA,2228.667,279,52,"ProximitytoHolefromRough",2015
80,80,"DA Points",72,NA,1162.833,146,75,"ProximitytoHolefromRough",2015
80,80,"Sam Saunders",83,NA,1330.833,166,121,"ProximitytoHolefromRough",2015
80,80,"Chris Stroud",84,NA,1240.583,155,71,"ProximitytoHolefromRough",2015
80,80,"David Toms",62,NA,819.75,102,12,"ProximitytoHolefromRough",2015
80,80,"Tyrone Van Aswegen",58,NA,733.583,92,116,"ProximitytoHolefromRough",2015
88,88,"Derek Ernst",75,NA,1364.417,168,135,"ProximitytoHolefromRough",2015
88,88,"Matt Every",73,NA,1459.5,181,153,"ProximitytoHolefromRough",2015
88,88,"Robert Garrigus",70,NA,1442.917,179,176,"ProximitytoHolefromRough",2015
88,88,"Marc Leishman",74,NA,1280.417,159,141,"ProximitytoHolefromRough",2015
88,88,"Jeff Overton",94,NA,1588.833,197,98,"ProximitytoHolefromRough",2015
88,88,"Greg Owen",58,NA,747.25,92,74,"ProximitytoHolefromRough",2015
88,88,"Bo Van Pelt",81,NA,1087.833,134,154,"ProximitytoHolefromRough",2015
95,95,"Jon Curran",83,NA,1147.917,140,35,"ProximitytoHolefromRough",2015
95,95,"James Hahn",94,NA,1861.583,229,108,"ProximitytoHolefromRough",2015
95,95,"Scott Piercy",90,NA,1821.167,224,105,"ProximitytoHolefromRough",2015
95,95,"Vijay Singh",78,NA,1493.25,182,50,"ProximitytoHolefromRough",2015
95,95,"Roger Sloan",56,NA,926.083,113,175,"ProximitytoHolefromRough",2015
95,95,"Robert Streb",110,NA,1932.667,236,79,"ProximitytoHolefromRough",2015
101,101,"Roberto Castro",54,NA,670.417,81,169,"ProximitytoHolefromRough",2015
101,101,"Harris English",105,NA,2022.5,245,36,"ProximitytoHolefromRough",2015
101,101,"Derek Fathauer",81,NA,1664.5,202,129,"ProximitytoHolefromRough",2015
101,101,"Andres Gonzales",90,NA,1780.833,215,157,"ProximitytoHolefromRough",2015
101,101,"Matt Jones",89,NA,1528.25,185,42,"ProximitytoHolefromRough",2015
101,101,"Russell Knox",96,NA,1522.333,185,71,"ProximitytoHolefromRough",2015
101,101,"Carl Pettersson",106,NA,2147.417,259,26,"ProximitytoHolefromRough",2015
101,101,"Henrik Stenson",63,NA,892.75,108,25,"ProximitytoHolefromRough",2015
101,101,"Jimmy Walker",89,NA,1596.5,193,124,"ProximitytoHolefromRough",2015
110,110,"Jamie Donaldson",50,NA,765.5,92,81,"ProximitytoHolefromRough",2015
110,110,"Bill Haas",89,NA,1238.75,149,31,"ProximitytoHolefromRough",2015
110,110,"SJ Park",79,NA,1302.583,156,8,"ProximitytoHolefromRough",2015
110,110,"Andrew Putnam",68,NA,1161.75,140,139,"ProximitytoHolefromRough",2015
110,110,"Jonathan Randolph",72,NA,1225.333,147,53,"ProximitytoHolefromRough",2015
110,110,"Kyle Reifers",96,NA,1403.083,168,40,"ProximitytoHolefromRough",2015
110,110,"Daniel Summerhays",101,NA,1875.583,224,122,"ProximitytoHolefromRough",2015
110,110,"Michael Thompson",83,NA,1356.667,162,161,"ProximitytoHolefromRough",2015
118,118,"Martin Flores",95,NA,1562.083,185,99,"ProximitytoHolefromRough",2015
118,118,"Charley Hoffman",97,NA,1955.25,233,100,"ProximitytoHolefromRough",2015
118,118,"John Huh",102,NA,1545,183,23,"ProximitytoHolefromRough",2015
118,118,"Colt Knost",90,NA,1495.5,177,97,"ProximitytoHolefromRough",2015
118,118,"Ben Martin",93,NA,1411.667,167,174,"ProximitytoHolefromRough",2015
118,118,"Scott Stallings",60,NA,1231.25,146,171,"ProximitytoHolefromRough",2015
118,118,"Kevin Streelman",95,NA,1443,172,104,"ProximitytoHolefromRough",2015
125,125,"Sangmoon Bae",98,NA,2188.417,257,45,"ProximitytoHolefromRough",2015
125,125,"Jason Day",75,NA,1211.417,142,2,"ProximitytoHolefromRough",2015
125,125,"Tom Hoge",83,NA,1302.75,154,106,"ProximitytoHolefromRough",2015
125,125,"Brooks Koepka",84,NA,1536.833,181,143,"ProximitytoHolefromRough",2015
125,125,"Spencer Levin",99,NA,1506.417,177,76,"ProximitytoHolefromRough",2015
125,125,"William McGirt",103,NA,1889,223,11,"ProximitytoHolefromRough",2015
125,125,"Cameron Percy",72,NA,1182.667,139,148,"ProximitytoHolefromRough",2015
125,125,"Alex Prugh",84,NA,1344.417,158,177,"ProximitytoHolefromRough",2015
125,125,"Hudson Swafford",97,NA,1466.25,173,160,"ProximitytoHolefromRough",2015
134,134,"Chesson Hadley",101,NA,2088.167,244,125,"ProximitytoHolefromRough",2015
134,134,"Max Homa",78,NA,1529.5,179,90,"ProximitytoHolefromRough",2015
134,134,"Brendan Steele",88,NA,1748.417,204,68,"ProximitytoHolefromRough",2015
137,137,"Blayne Barber",76,NA,1279.333,147,80,"ProximitytoHolefromRough",2015
137,137,"Brice Garnett",81,NA,1225.75,141,156,"ProximitytoHolefromRough",2015
137,137,"Jim Herman",88,NA,1416.5,163,118,"ProximitytoHolefromRough",2015
137,137,"Martin Laird",77,NA,1536.917,178,67,"ProximitytoHolefromRough",2015
137,137,"Johnson Wagner",68,NA,850.5,98,82,"ProximitytoHolefromRough",2015
142,142,"Keegan Bradley",87,NA,1392,159,115,"ProximitytoHolefromRough",2015
142,142,"Chad Campbell",97,NA,1903.583,218,88,"ProximitytoHolefromRough",2015
142,142,"Charles Howell III",105,NA,2246.75,258,151,"ProximitytoHolefromRough",2015
142,142,"Jhonattan Vegas",90,NA,1716.167,197,89,"ProximitytoHolefromRough",2015
142,142,"Lee Westwood",56,NA,820.75,94,178,"ProximitytoHolefromRough",2015
142,142,"Gary Woodland",81,NA,1280.167,147,142,"ProximitytoHolefromRough",2015
148,148,"Robert Allenby",63,NA,1022.333,116,180,"ProximitytoHolefromRough",2015
148,148,"Angel Cabrera",53,NA,1023.75,116,183,"ProximitytoHolefromRough",2015
148,148,"Adam Hadwin",95,NA,1615.833,183,110,"ProximitytoHolefromRough",2015
148,148,"Davis Love III",51,NA,736.25,83,136,"ProximitytoHolefromRough",2015
148,148,"Sean OHair",86,NA,1998.083,227,83,"ProximitytoHolefromRough",2015
148,148,"Shawn Stefani",94,NA,1899.917,216,146,"ProximitytoHolefromRough",2015
154,154,"Eric Axley",57,NA,813.5,91,56,"ProximitytoHolefromRough",2015
154,154,"Charlie Beljan",76,NA,1399.083,157,184,"ProximitytoHolefromRough",2015
154,154,"Stewart Cink",77,NA,1059.75,119,117,"ProximitytoHolefromRough",2015
154,154,"Bubba Watson",71,NA,1304.417,146,32,"ProximitytoHolefromRough",2015
158,158,"Brendon de Jonge",106,NA,2176.167,241,91,"ProximitytoHolefromRough",2015
158,158,"Brian Harman",90,NA,1770.583,196,77,"ProximitytoHolefromRough",2015
158,158,"John Peterson",84,NA,1662.333,184,14,"ProximitytoHolefromRough",2015
158,158,"Nicholas Thompson",90,NA,1606.333,179,179,"ProximitytoHolefromRough",2015
162,162,"Daniel Berger",97,NA,1817.917,200,59,"ProximitytoHolefromRough",2015
162,162,"Jason Gore",76,NA,1228.417,135,167,"ProximitytoHolefromRough",2015
162,162,"Will Wilcox",58,NA,887.333,98,24,"ProximitytoHolefromRough",2015
165,165,"Dustin Johnson",75,NA,1445.083,157,119,"ProximitytoHolefromRough",2015
165,165,"Troy Merritt",91,NA,2102.75,230,33,"ProximitytoHolefromRough",2015
165,165,"Scott Pinckney",88,NA,1775.75,193,155,"ProximitytoHolefromRough",2015
165,165,"Michael Putnam",87,NA,1619.417,176,95,"ProximitytoHolefromRough",2015
169,169,"Billy Horschel",99,NA,1542.5,167,126,"ProximitytoHolefromRough",2015
169,169,"Mark Hubbard",79,NA,1303.417,141,38,"ProximitytoHolefromRough",2015
171,171,"Lucas Glover",79,NA,1402.75,150,164,"ProximitytoHolefromRough",2015
172,172,"JJ Henry",94,NA,1522.083,161,170,"ProximitytoHolefromRough",2015
172,172,"Hunter Mahan",88,NA,1473.75,157,78,"ProximitytoHolefromRough",2015
172,172,"Geoff Ogilvy",50,NA,879.333,93,181,"ProximitytoHolefromRough",2015
172,172,"John Senden",80,NA,1285,136,163,"ProximitytoHolefromRough",2015
172,172,"Andrew Svoboda",80,NA,1675,178,182,"ProximitytoHolefromRough",2015
172,172,"Steve Wheatcroft",87,NA,1760.917,187,56,"ProximitytoHolefromRough",2015
178,178,"Graham DeLaet",65,NA,1245.25,131,133,"ProximitytoHolefromRough",2015
178,178,"Carlos Ortiz",100,NA,2249.083,237,158,"ProximitytoHolefromRough",2015
178,178,"Andres Romero",69,NA,1641.083,172,140,"ProximitytoHolefromRough",2015
181,181,"Oscar Fraustro",58,NA,1127.917,117,147,"ProximitytoHolefromRough",2015
182,182,"Bill Lunde",50,NA,752.917,77,128,"ProximitytoHolefromRough",2015
183,183,"Paul Casey",87,NA,1358.417,135,150,"ProximitytoHolefromRough",2015
184,184,"Russell Henley",87,NA,1602.75,157,130,"ProximitytoHolefromRough",2015
