"PuttsperRoundRound4_RANKTHISWEEK_2009","PuttsperRoundRound4_RANKLASTWEEK_2009","PuttsperRoundRound4_PLAYERNAME_2009","PuttsperRoundRound4__2009","PuttsperRoundRound4_AVG_2009","PuttsperRoundRound4_TOTALPUTTS_2009","PuttsperRoundRound4_TOTALROUNDS_2009","stat_name","year"
68,68,"Spencer Levin",NA,28.67,344,12,"PuttsperRoundRound4",2009
72,72,"Padraig Harrington",NA,28.69,373,13,"PuttsperRoundRound4",2009
73,73,"Kevin Stadler",NA,28.7,287,10,"PuttsperRoundRound4",2009
74,74,"Stephen Ames",NA,28.73,431,15,"PuttsperRoundRound4",2009
74,74,"Ernie Els",NA,28.73,431,15,"PuttsperRoundRound4",2009
74,74,"James Nitties",NA,28.73,431,15,"PuttsperRoundRound4",2009
77,77,"Lucas Glover",NA,28.75,575,20,"PuttsperRoundRound4",2009
77,77,"Todd Hamilton",NA,28.75,345,12,"PuttsperRoundRound4",2009
79,79,"Camilo Villegas",NA,28.76,489,17,"PuttsperRoundRound4",2009
80,80,"Marc Turnesa",NA,28.78,259,9,"PuttsperRoundRound4",2009
81,81,"Glen Day",NA,28.82,317,11,"PuttsperRoundRound4",2009
81,81,"Bryce Molder",NA,28.82,317,11,"PuttsperRoundRound4",2009
83,83,"David Duval",NA,28.83,173,6,"PuttsperRoundRound4",2009
84,84,"Michael Letzig",NA,28.84,548,19,"PuttsperRoundRound4",2009
85,85,"Hunter Mahan",NA,28.86,606,21,"PuttsperRoundRound4",2009
86,86,"Jeff Overton",NA,28.88,491,17,"PuttsperRoundRound4",2009
86,86,"Heath Slocum",NA,28.88,462,16,"PuttsperRoundRound4",2009
88,88,"Vijay Singh",NA,28.93,405,14,"PuttsperRoundRound4",2009
88,88,"Vaughn Taylor",NA,28.93,405,14,"PuttsperRoundRound4",2009
90,90,"Ryuji Imada",NA,28.94,492,17,"PuttsperRoundRound4",2009
91,91,"Nathan Green",NA,29,580,20,"PuttsperRoundRound4",2009
91,91,"Matt Jones",NA,29,290,10,"PuttsperRoundRound4",2009
91,91,"Colt Knost",NA,29,232,8,"PuttsperRoundRound4",2009
91,91,"Davis Love III",NA,29,493,17,"PuttsperRoundRound4",2009
91,91,"Phil Mickelson",NA,29,406,14,"PuttsperRoundRound4",2009
91,91,"Scott Piercy",NA,29,406,14,"PuttsperRoundRound4",2009
91,91,"Chez Reavie",NA,29,348,12,"PuttsperRoundRound4",2009
91,91,"Peter Tomasulo",NA,29,116,4,"PuttsperRoundRound4",2009
91,91,"David Toms",NA,29,580,20,"PuttsperRoundRound4",2009
91,91,"Johnson Wagner",NA,29,406,14,"PuttsperRoundRound4",2009
101,101,"Tim Herron",NA,29.06,465,16,"PuttsperRoundRound4",2009
101,101,"Sean OHair",NA,29.06,465,16,"PuttsperRoundRound4",2009
103,103,"Brett Quigley",NA,29.07,436,15,"PuttsperRoundRound4",2009
104,104,"Brad Adamonis",NA,29.1,291,10,"PuttsperRoundRound4",2009
104,104,"Rich Beem",NA,29.1,291,10,"PuttsperRoundRound4",2009
104,104,"Charles Warren",NA,29.1,291,10,"PuttsperRoundRound4",2009
107,107,"Kris Blanks",NA,29.13,233,8,"PuttsperRoundRound4",2009
107,107,"Adam Scott",NA,29.13,233,8,"PuttsperRoundRound4",2009
107,107,"Patrick Sheehan",NA,29.13,233,8,"PuttsperRoundRound4",2009
110,110,"Steve Flesch",NA,29.15,379,13,"PuttsperRoundRound4",2009
111,111,"Mathew Goggin",NA,29.17,350,12,"PuttsperRoundRound4",2009
112,112,"Parker McLachlin",NA,29.2,292,10,"PuttsperRoundRound4",2009
113,113,"Bill Lunde",NA,29.21,409,14,"PuttsperRoundRound4",2009
114,114,"Rod Pampling",NA,29.23,380,13,"PuttsperRoundRound4",2009
115,115,"Retief Goosen",NA,29.29,498,17,"PuttsperRoundRound4",2009
115,115,"Charlie Wi",NA,29.29,498,17,"PuttsperRoundRound4",2009
117,117,"Jeff Klauk",NA,29.32,557,19,"PuttsperRoundRound4",2009
118,118,"Troy Matteson",NA,29.33,440,15,"PuttsperRoundRound4",2009
119,119,"Kevin Sutherland",NA,29.35,587,20,"PuttsperRoundRound4",2009
120,120,"Sergio Garcia",NA,29.38,382,13,"PuttsperRoundRound4",2009
120,120,"Nicholas Thompson",NA,29.38,470,16,"PuttsperRoundRound4",2009
122,122,"Robert Allenby",NA,29.4,441,15,"PuttsperRoundRound4",2009
123,123,"Jeff Maggert",NA,29.42,353,12,"PuttsperRoundRound4",2009
124,124,"DA Points",NA,29.47,560,19,"PuttsperRoundRound4",2009
124,124,"Bo Van Pelt",NA,29.47,501,17,"PuttsperRoundRound4",2009
126,126,"Cameron Beckman",NA,29.5,472,16,"PuttsperRoundRound4",2009
126,126,"Mark Brooks",NA,29.5,236,8,"PuttsperRoundRound4",2009
126,126,"Jonathan Byrd",NA,29.5,531,18,"PuttsperRoundRound4",2009
126,126,"Steve Elkington",NA,29.5,354,12,"PuttsperRoundRound4",2009
126,126,"Brad Faxon",NA,29.5,177,6,"PuttsperRoundRound4",2009
131,131,"Robert Garrigus",NA,29.53,443,15,"PuttsperRoundRound4",2009
131,131,"Jerry Kelly",NA,29.53,502,17,"PuttsperRoundRound4",2009
133,133,"Brendon de Jonge",NA,29.57,414,14,"PuttsperRoundRound4",2009
134,134,"Ryan Palmer",NA,29.58,355,12,"PuttsperRoundRound4",2009
135,135,"John Merrick",NA,29.6,444,15,"PuttsperRoundRound4",2009
136,136,"Richard Johnson",NA,29.63,474,16,"PuttsperRoundRound4",2009
136,136,"John Mallinger",NA,29.63,474,16,"PuttsperRoundRound4",2009
138,138,"Jason Dufner",NA,29.65,504,17,"PuttsperRoundRound4",2009
138,138,"Mark Wilson",NA,29.65,593,20,"PuttsperRoundRound4",2009
140,140,"Jason Bohn",NA,29.67,534,18,"PuttsperRoundRound4",2009
140,140,"John Rollins",NA,29.67,534,18,"PuttsperRoundRound4",2009
140,140,"Kirk Triplett",NA,29.67,267,9,"PuttsperRoundRound4",2009
143,143,"Andres Romero",NA,29.7,297,10,"PuttsperRoundRound4",2009
144,144,"Nick OHern",NA,29.71,505,17,"PuttsperRoundRound4",2009
144,144,"Chris Stroud",NA,29.71,416,14,"PuttsperRoundRound4",2009
146,146,"JJ Henry",NA,29.72,535,18,"PuttsperRoundRound4",2009
147,147,"Ricky Barnes",NA,29.75,238,8,"PuttsperRoundRound4",2009
147,147,"Rocco Mediate",NA,29.75,476,16,"PuttsperRoundRound4",2009
149,149,"Marc Leishman",NA,29.82,507,17,"PuttsperRoundRound4",2009
150,150,"JB Holmes",NA,29.83,358,12,"PuttsperRoundRound4",2009
150,150,"Darron Stiles",NA,29.83,179,6,"PuttsperRoundRound4",2009
150,150,"Kevin Streelman",NA,29.83,537,18,"PuttsperRoundRound4",2009
153,153,"Tom Pernice Jr",NA,29.86,418,14,"PuttsperRoundRound4",2009
154,154,"Bob Estes",NA,29.87,448,15,"PuttsperRoundRound4",2009
155,155,"DJ Trahan",NA,29.88,508,17,"PuttsperRoundRound4",2009
156,156,"Kent Jones",NA,29.9,299,10,"PuttsperRoundRound4",2009
157,157,"Brian Bateman",NA,30,90,3,"PuttsperRoundRound4",2009
157,157,"Greg Kraft",NA,30,90,3,"PuttsperRoundRound4",2009
157,157,"Martin Laird",NA,30,330,11,"PuttsperRoundRound4",2009
157,157,"Steve Marino",NA,30,540,18,"PuttsperRoundRound4",2009
157,157,"Greg Owen",NA,30,480,16,"PuttsperRoundRound4",2009
157,157,"John Senden",NA,30,600,20,"PuttsperRoundRound4",2009
157,157,"Gary Woodland",NA,30,180,6,"PuttsperRoundRound4",2009
164,164,"Fred Couples",NA,30.1,301,10,"PuttsperRoundRound4",2009
164,164,"Will Ma Kenzie",NA,30.1,301,10,"PuttsperRoundRound4",2009
166,166,"Stuart Appleby",NA,30.13,452,15,"PuttsperRoundRound4",2009
166,166,"Aron Price",NA,30.13,452,15,"PuttsperRoundRound4",2009
168,168,"Bart Bryant",NA,30.18,332,11,"PuttsperRoundRound4",2009
168,168,"Boo Weekley",NA,30.18,513,17,"PuttsperRoundRound4",2009
170,170,"Ted Purdy",NA,30.22,544,18,"PuttsperRoundRound4",2009
171,171,"Ben Curtis",NA,30.29,424,14,"PuttsperRoundRound4",2009
172,172,"Jay Williamson",NA,30.33,273,9,"PuttsperRoundRound4",2009
173,173,"Peter Lonard",NA,30.45,335,11,"PuttsperRoundRound4",2009
174,174,"YE Yang",NA,30.47,518,17,"PuttsperRoundRound4",2009
175,175,"Joe Durant",NA,30.5,244,8,"PuttsperRoundRound4",2009
175,175,"Tag Ridings",NA,30.5,244,8,"PuttsperRoundRound4",2009
177,177,"Paul Goydos",NA,30.57,428,14,"PuttsperRoundRound4",2009
178,178,"Briny Baird",NA,30.67,460,15,"PuttsperRoundRound4",2009
178,178,"Jarrod Lyle",NA,30.67,276,9,"PuttsperRoundRound4",2009
180,180,"Leif Olson",NA,30.75,123,4,"PuttsperRoundRound4",2009
181,181,"Jason Gore",NA,31,372,12,"PuttsperRoundRound4",2009
182,182,"Billy Mayfair",NA,31.08,404,13,"PuttsperRoundRound4",2009
183,183,"Tom Lehman",NA,31.2,312,10,"PuttsperRoundRound4",2009
184,184,"Brendon Todd",NA,31.4,157,5,"PuttsperRoundRound4",2009
