"SandSavesfrom_RANKTHISWEEK_2016","SandSavesfrom_RANKLASTWEEK_2016","SandSavesfrom_PLAYERNAME_2016","SandSavesfrom_ROUNDS_2016","SandSavesfrom_Pct_2016","SandSavesfrom_OFSAVES_2016","SandSavesfrom_OFBUNKERS_2016","stat_name","year"
1,1,"Sean OHair",45,100,6,6,"SandSavesfrom",2016
1,1,"Geoff Ogilvy",37,100,2,2,"SandSavesfrom",2016
1,1,"Rob Oppenheim",37,100,2,2,"SandSavesfrom",2016
1,1,"Greg Owen",56,100,1,1,"SandSavesfrom",2016
1,1,"Scott Piercy",45,100,3,3,"SandSavesfrom",2016
1,1,"Martin Piller",37,100,1,1,"SandSavesfrom",2016
1,1,"Ian Poulter",37,100,4,4,"SandSavesfrom",2016
1,1,"Dicky Pride",33,100,1,1,"SandSavesfrom",2016
1,1,"Sam Saunders",40,100,4,4,"SandSavesfrom",2016
1,1,"Charl Schwartzel",29,100,3,3,"SandSavesfrom",2016
1,1,"Webb Simpson",34,100,3,3,"SandSavesfrom",2016
1,1,"Henrik Stenson",30,100,3,3,"SandSavesfrom",2016
1,1,"Kevin Streelman",46,100,1,1,"SandSavesfrom",2016
1,1,"DJ Trahan",23,100,1,1,"SandSavesfrom",2016
1,1,"Jhonattan Vegas",49,100,2,2,"SandSavesfrom",2016
1,1,"Camilo Villegas",50,100,4,4,"SandSavesfrom",2016
1,1,"Johnson Wagner",44,100,2,2,"SandSavesfrom",2016
1,1,"Jimmy Walker",43,100,3,3,"SandSavesfrom",2016
47,48,"Phil Mickelson",37,85.71,6,7,"SandSavesfrom",2016
48,52,"Stuart Appleby",39,83.33,5,6,"SandSavesfrom",2016
48,49,"Brian Harman",60,83.33,5,6,"SandSavesfrom",2016
48,49,"John Huh",51,83.33,5,6,"SandSavesfrom",2016
51,52,"Aaron Baddeley",51,80,4,5,"SandSavesfrom",2016
51,52,"Jon Curran",55,80,4,5,"SandSavesfrom",2016
51,52,"Branden Grace",31,80,4,5,"SandSavesfrom",2016
51,52,"David Hearn",55,80,4,5,"SandSavesfrom",2016
51,52,"Billy Horschel",45,80,4,5,"SandSavesfrom",2016
51,52,"Will Wilcox",47,80,4,5,"SandSavesfrom",2016
57,60,"Rickie Fowler",42,77.78,7,9,"SandSavesfrom",2016
58,60,"Bronson Burgoon",53,75,3,4,"SandSavesfrom",2016
58,60,"Chad Campbell",54,75,3,4,"SandSavesfrom",2016
58,60,"Jerry Kelly",44,75,3,4,"SandSavesfrom",2016
58,60,"Danny Lee",53,75,3,4,"SandSavesfrom",2016
58,60,"Hunter Mahan",43,75,3,4,"SandSavesfrom",2016
58,60,"Bryce Molder",50,75,3,4,"SandSavesfrom",2016
58,60,"Rory Sabbatini",40,75,3,4,"SandSavesfrom",2016
58,60,"Adam Scott",39,75,3,4,"SandSavesfrom",2016
58,60,"Mark Wilson",42,75,3,4,"SandSavesfrom",2016
67,71,"Si Woo Kim",63,71.43,5,7,"SandSavesfrom",2016
67,49,"Michael Kim",62,71.43,5,7,"SandSavesfrom",2016
67,71,"Brooks Koepka",39,71.43,5,7,"SandSavesfrom",2016
67,52,"Patrick Reed",53,71.43,5,7,"SandSavesfrom",2016
71,1,"Byeong Hun An",23,66.67,2,3,"SandSavesfrom",2016
71,73,"Jonas Blixt",46,66.67,2,3,"SandSavesfrom",2016
71,73,"Keegan Bradley",40,66.67,2,3,"SandSavesfrom",2016
71,73,"Bill Haas",42,66.67,2,3,"SandSavesfrom",2016
71,73,"JJ Henry",44,66.67,2,3,"SandSavesfrom",2016
71,73,"Billy Hurley III",22,66.67,2,3,"SandSavesfrom",2016
71,73,"Freddie Jacobson",54,66.67,2,3,"SandSavesfrom",2016
71,73,"Zach Johnson",42,66.67,4,6,"SandSavesfrom",2016
71,73,"Colt Knost",56,66.67,2,3,"SandSavesfrom",2016
71,73,"Kelly Kraft",35,66.67,2,3,"SandSavesfrom",2016
71,73,"Seung Yul Noh",54,66.67,2,3,"SandSavesfrom",2016
71,73,"Carl Pettersson",31,66.67,4,6,"SandSavesfrom",2016
71,73,"Wes Roach",33,66.67,2,3,"SandSavesfrom",2016
71,73,"Brandt Snedeker",47,66.67,2,3,"SandSavesfrom",2016
71,73,"Scott Stallings",46,66.67,2,3,"SandSavesfrom",2016
71,73,"Vaughn Taylor",30,66.67,2,3,"SandSavesfrom",2016
71,73,"Harold Varner III",58,66.67,2,3,"SandSavesfrom",2016
88,73,"Luke List",51,64.29,9,14,"SandSavesfrom",2016
89,73,"Fabian Gomez",49,62.5,5,8,"SandSavesfrom",2016
89,93,"Chris Kirk",51,62.5,5,8,"SandSavesfrom",2016
89,93,"Davis Love III",40,62.5,5,8,"SandSavesfrom",2016
89,93,"Chez Reavie",56,62.5,5,8,"SandSavesfrom",2016
89,93,"Chris Stroud",52,62.5,5,8,"SandSavesfrom",2016
94,97,"KJ Choi",47,60,3,5,"SandSavesfrom",2016
94,97,"Jamie Donaldson",28,60,3,5,"SandSavesfrom",2016
94,107,"Emiliano Grillo",47,60,3,5,"SandSavesfrom",2016
94,97,"Padraig Harrington",38,60,3,5,"SandSavesfrom",2016
94,107,"Andrew Loupe",50,60,3,5,"SandSavesfrom",2016
94,60,"Kyle Reifers",63,60,3,5,"SandSavesfrom",2016
94,97,"Patrick Rodgers",49,60,3,5,"SandSavesfrom",2016
94,97,"Tyrone Van Aswegen",67,60,3,5,"SandSavesfrom",2016
102,104,"Tyler Aldridge",53,57.14,4,7,"SandSavesfrom",2016
102,73,"Adam Hadwin",53,57.14,4,7,"SandSavesfrom",2016
102,104,"Charley Hoffman",49,57.14,4,7,"SandSavesfrom",2016
102,107,"Shawn Stefani",45,57.14,4,7,"SandSavesfrom",2016
102,104,"Brendon Todd",43,57.14,4,7,"SandSavesfrom",2016
107,1,"Thomas Aiken",42,50,1,2,"SandSavesfrom",2016
107,107,"Blayne Barber",44,50,2,4,"SandSavesfrom",2016
107,107,"Ben Crane",48,50,2,4,"SandSavesfrom",2016
107,107,"Jason Day",36,50,1,2,"SandSavesfrom",2016
107,107,"Graham DeLaet",50,50,1,2,"SandSavesfrom",2016
107,107,"Harris English",51,50,2,4,"SandSavesfrom",2016
107,107,"Derek Ernst",36,50,1,2,"SandSavesfrom",2016
107,107,"Tony Finau",49,50,3,6,"SandSavesfrom",2016
107,107,"Brice Garnett",29,50,1,2,"SandSavesfrom",2016
107,107,"Lucas Glover",53,50,3,6,"SandSavesfrom",2016
107,170,"Andres Gonzales",46,50,1,2,"SandSavesfrom",2016
107,107,"Luke Guthrie",31,50,2,4,"SandSavesfrom",2016
107,107,"James Hahn",45,50,2,4,"SandSavesfrom",2016
107,107,"Dustin Johnson",37,50,1,2,"SandSavesfrom",2016
107,107,"Patton Kizzire",57,50,2,4,"SandSavesfrom",2016
107,107,"Jason Kokrak",52,50,1,2,"SandSavesfrom",2016
107,107,"Matt Kuchar",46,50,2,4,"SandSavesfrom",2016
107,107,"Scott Langley",41,50,2,4,"SandSavesfrom",2016
107,107,"Lucas Lee",22,50,1,2,"SandSavesfrom",2016
107,107,"William McGirt",54,50,3,6,"SandSavesfrom",2016
107,149,"George McNeill",33,50,2,4,"SandSavesfrom",2016
107,107,"Louis Oosthuizen",25,50,1,2,"SandSavesfrom",2016
107,149,"Scott Pinckney",53,50,2,4,"SandSavesfrom",2016
107,107,"Justin Rose",35,50,2,4,"SandSavesfrom",2016
107,97,"Vijay Singh",42,50,3,6,"SandSavesfrom",2016
107,107,"Jordan Spieth",34,50,1,2,"SandSavesfrom",2016
107,73,"Brendan Steele",48,50,2,4,"SandSavesfrom",2016
107,107,"Darron Stiles",28,50,1,2,"SandSavesfrom",2016
107,107,"Robert Streb",51,50,3,6,"SandSavesfrom",2016
107,107,"Steve Stricker",25,50,1,2,"SandSavesfrom",2016
107,107,"Daniel Summerhays",55,50,1,2,"SandSavesfrom",2016
107,107,"Nick Taylor",57,50,1,2,"SandSavesfrom",2016
107,107,"Justin Thomas",53,50,2,4,"SandSavesfrom",2016
107,107,"Cameron Tringale",47,50,1,2,"SandSavesfrom",2016
107,107,"Bubba Watson",30,50,2,4,"SandSavesfrom",2016
107,97,"Steve Wheatcroft",53,50,3,6,"SandSavesfrom",2016
143,107,"Zac Blair",56,42.86,3,7,"SandSavesfrom",2016
143,142,"Chad Collins",45,42.86,3,7,"SandSavesfrom",2016
143,142,"Ryan Palmer",46,42.86,3,7,"SandSavesfrom",2016
146,144,"Scott Brown",59,40,2,5,"SandSavesfrom",2016
146,144,"Derek Fathauer",58,40,2,5,"SandSavesfrom",2016
146,144,"Kyle Stanley",57,40,2,5,"SandSavesfrom",2016
149,147,"Steven Bowditch",40,37.5,3,8,"SandSavesfrom",2016
149,147,"Hiroshi Iwata",51,37.5,3,8,"SandSavesfrom",2016
151,149,"Roberto Castro",55,33.33,1,3,"SandSavesfrom",2016
151,149,"Kevin Chappell",49,33.33,1,3,"SandSavesfrom",2016
151,149,"Erik Compton",45,33.33,1,3,"SandSavesfrom",2016
151,149,"Chesson Hadley",51,33.33,1,3,"SandSavesfrom",2016
151,149,"Morgan Hoffmann",43,33.33,1,3,"SandSavesfrom",2016
151,107,"Tom Hoge",47,33.33,1,3,"SandSavesfrom",2016
151,149,"Smylie Kaufman",57,33.33,1,3,"SandSavesfrom",2016
151,149,"DH Lee",35,33.33,1,3,"SandSavesfrom",2016
151,149,"David Lingmerth",54,33.33,1,3,"SandSavesfrom",2016
151,170,"Rory McIlroy",37,33.33,1,3,"SandSavesfrom",2016
151,107,"Cameron Smith",45,33.33,1,3,"SandSavesfrom",2016
151,149,"Brian Stuard",24,33.33,1,3,"SandSavesfrom",2016
163,161,"Ricky Barnes",57,25,1,4,"SandSavesfrom",2016
163,161,"Matt Every",34,25,1,4,"SandSavesfrom",2016
163,161,"Sergio Garcia",28,25,2,8,"SandSavesfrom",2016
163,161,"Martin Laird",46,25,1,4,"SandSavesfrom",2016
163,149,"Spencer Levin",62,25,1,4,"SandSavesfrom",2016
163,161,"Jamie Lovemark",57,25,1,4,"SandSavesfrom",2016
163,161,"Jeff Overton",51,25,1,4,"SandSavesfrom",2016
163,161,"Hudson Swafford",52,25,1,4,"SandSavesfrom",2016
171,168,"Kevin Kisner",49,20,1,5,"SandSavesfrom",2016
172,169,"Boo Weekley",53,16.67,1,6,"SandSavesfrom",2016
173,170,"Robert Allenby",35,0,NA,1,"SandSavesfrom",2016
173,170,"Jason Bohn",37,0,NA,2,"SandSavesfrom",2016
173,170,"Alex Cejka",47,0,NA,2,"SandSavesfrom",2016
173,170,"Brendon de Jonge",55,0,NA,2,"SandSavesfrom",2016
173,170,"Luke Donald",49,0,NA,3,"SandSavesfrom",2016
173,170,"Jason Dufner",53,0,NA,3,"SandSavesfrom",2016
173,170,"Robert Garrigus",34,0,NA,1,"SandSavesfrom",2016
173,170,"Rhein Gibson",36,0,NA,1,"SandSavesfrom",2016
173,170,"Jim Herman",55,0,NA,2,"SandSavesfrom",2016
173,170,"Charles Howell III",63,0,NA,2,"SandSavesfrom",2016
173,170,"Matt Jones",45,0,NA,3,"SandSavesfrom",2016
173,170,"Andrew Landry",24,0,NA,1,"SandSavesfrom",2016
173,170,"Troy Merritt",41,0,NA,2,"SandSavesfrom",2016
173,170,"Kevin Na",52,0,NA,2,"SandSavesfrom",2016
173,170,"Henrik Norlander",41,0,NA,2,"SandSavesfrom",2016
173,170,"Carlos Ortiz",47,0,NA,2,"SandSavesfrom",2016
173,170,"Pat Perez",28,0,NA,1,"SandSavesfrom",2016
173,170,"DA Points",32,0,NA,2,"SandSavesfrom",2016
173,170,"Ollie Schniederjans",23,0,NA,1,"SandSavesfrom",2016
173,170,"John Senden",48,0,NA,2,"SandSavesfrom",2016
173,170,"Brett Stegmaier",57,0,NA,1,"SandSavesfrom",2016
173,170,"Andy Sullivan",25,0,NA,2,"SandSavesfrom",2016
173,170,"Gary Woodland",45,0,NA,2,"SandSavesfrom",2016
