"Par5Performance_RANKTHISWEEK_2016","Par5Performance_RANKLASTWEEK_2016","Par5Performance_PLAYERNAME_2016","Par5Performance_ROUNDS_2016","Par5Performance_STATUS_2016","Par5Performance_PAR5AVG_2016","Par5Performance_TOTALPAR_2016","stat_name","year"
75,60,"Stewart Cink",45,-56,4.62,730,"Par5Performance",2016
75,60,"Dustin Johnson",37,-56,4.55,620,"Par5Performance",2016
75,77,"Michael Kim",62,-56,4.74,1065,"Par5Performance",2016
75,60,"Russell Knox",48,-56,4.64,780,"Par5Performance",2016
75,77,"Scott Pinckney",53,-56,4.7,920,"Par5Performance",2016
80,65,"Jason Day",36,-55,4.51,560,"Par5Performance",2016
80,65,"Charley Hoffman",49,-55,4.67,840,"Par5Performance",2016
80,65,"Matt Jones",45,-55,4.65,780,"Par5Performance",2016
80,106,"Phil Mickelson",37,-55,4.56,620,"Par5Performance",2016
80,82,"Sean OHair",45,-55,4.64,760,"Par5Performance",2016
85,70,"Chris Kirk",51,-54,4.66,800,"Par5Performance",2016
85,82,"Henrik Stenson",30,-54,4.55,600,"Par5Performance",2016
85,100,"Dawie van der Walt",48,-54,4.67,830,"Par5Performance",2016
88,77,"Kevin Na",52,-52,4.7,870,"Par5Performance",2016
88,87,"Will Wilcox",47,-52,4.68,800,"Par5Performance",2016
90,111,"Erik Compton",45,-51,4.68,785,"Par5Performance",2016
90,87,"Bill Haas",42,-51,4.64,700,"Par5Performance",2016
90,106,"Chesson Hadley",51,-51,4.72,920,"Par5Performance",2016
90,82,"Marc Leishman",41,-51,4.63,680,"Par5Performance",2016
90,82,"Jordan Spieth",34,-51,4.57,590,"Par5Performance",2016
95,91,"Blayne Barber",44,-50,4.67,760,"Par5Performance",2016
95,106,"Emiliano Grillo",47,-50,4.68,770,"Par5Performance",2016
95,97,"Francesco Molinari",36,-50,4.58,600,"Par5Performance",2016
95,91,"Kevin Streelman",46,-50,4.71,860,"Par5Performance",2016
95,87,"Bubba Watson",30,-50,4.5,500,"Par5Performance",2016
100,91,"Zach Johnson",42,-49,4.62,640,"Par5Performance",2016
100,96,"Greg Owen",56,-49,4.74,955,"Par5Performance",2016
100,91,"Brandt Snedeker",47,-49,4.68,770,"Par5Performance",2016
103,111,"Jason Bohn",37,-48,4.63,640,"Par5Performance",2016
103,137,"James Hahn",45,-48,4.71,820,"Par5Performance",2016
103,91,"David Hearn",55,-48,4.75,950,"Par5Performance",2016
103,118,"Scott Stallings",46,-48,4.7,800,"Par5Performance",2016
107,118,"Paul Casey",39,-47,4.64,650,"Par5Performance",2016
107,111,"Graham DeLaet",50,-47,4.73,870,"Par5Performance",2016
107,106,"Jason Gore",51,-47,4.74,915,"Par5Performance",2016
107,106,"Tom Hoge",47,-47,4.71,810,"Par5Performance",2016
107,111,"Martin Laird",46,-47,4.71,820,"Par5Performance",2016
112,100,"Luke Donald",49,-46,4.73,860,"Par5Performance",2016
112,100,"Billy Horschel",45,-46,4.69,740,"Par5Performance",2016
112,100,"Whee Kim",54,-46,4.76,945,"Par5Performance",2016
112,100,"Shawn Stefani",45,-46,4.7,770,"Par5Performance",2016
116,111,"Ricky Barnes",57,-45,4.77,960,"Par5Performance",2016
116,100,"Ben Crane",48,-45,4.73,840,"Par5Performance",2016
116,128,"Jeff Overton",51,-45,4.73,835,"Par5Performance",2016
116,124,"Camilo Villegas",50,-45,4.73,830,"Par5Performance",2016
120,111,"KJ Choi",47,-44,4.73,810,"Par5Performance",2016
120,128,"Padraig Harrington",38,-44,4.66,650,"Par5Performance",2016
120,128,"JJ Henry",44,-44,4.72,780,"Par5Performance",2016
120,111,"Brooks Koepka",39,-44,4.64,610,"Par5Performance",2016
120,134,"Ian Poulter",37,-44,4.67,670,"Par5Performance",2016
120,118,"Cameron Smith",45,-44,4.73,830,"Par5Performance",2016
126,118,"Jon Curran",55,-43,4.77,950,"Par5Performance",2016
126,118,"Jerry Kelly",44,-43,4.72,780,"Par5Performance",2016
126,137,"Anirban Lahiri",44,-43,4.72,760,"Par5Performance",2016
129,124,"Tyler Aldridge",53,-42,4.77,920,"Par5Performance",2016
129,118,"Zac Blair",56,-42,4.78,950,"Par5Performance",2016
129,124,"Keegan Bradley",40,-42,4.7,700,"Par5Performance",2016
129,124,"Chad Collins",45,-42,4.73,790,"Par5Performance",2016
129,128,"Andres Gonzales",46,-42,4.75,825,"Par5Performance",2016
129,147,"JB Holmes",39,-42,4.69,680,"Par5Performance",2016
129,128,"Hunter Mahan",43,-42,4.75,830,"Par5Performance",2016
129,142,"Vijay Singh",42,-42,4.69,680,"Par5Performance",2016
129,137,"Tim Wilkinson",40,-42,4.7,710,"Par5Performance",2016
138,128,"Luke Guthrie",31,-41,4.66,600,"Par5Performance",2016
138,97,"Hiroshi Iwata",51,-41,4.77,900,"Par5Performance",2016
138,153,"Scott Langley",41,-41,4.73,770,"Par5Performance",2016
138,142,"Carlos Ortiz",47,-41,4.76,840,"Par5Performance",2016
138,137,"Brendon Todd",43,-41,4.72,740,"Par5Performance",2016
143,153,"Derek Ernst",36,-40,4.7,660,"Par5Performance",2016
143,137,"Kelly Kraft",35,-40,4.7,660,"Par5Performance",2016
143,149,"Henrik Norlander",41,-40,4.74,760,"Par5Performance",2016
143,134,"Dicky Pride",33,-40,4.67,610,"Par5Performance",2016
147,165,"Ernie Els",34,-39,4.68,600,"Par5Performance",2016
147,134,"Geoff Ogilvy",37,-39,4.7,660,"Par5Performance",2016
149,142,"Graeme McDowell",33,-38,4.6,480,"Par5Performance",2016
149,142,"Troy Merritt",41,-38,4.75,760,"Par5Performance",2016
151,147,"Thomas Aiken",42,-37,4.75,750,"Par5Performance",2016
151,142,"Stuart Appleby",39,-37,4.71,640,"Par5Performance",2016
153,168,"Robert Garrigus",34,-36,4.71,620,"Par5Performance",2016
153,149,"Branden Grace",31,-36,4.65,520,"Par5Performance",2016
153,149,"Will Ma Kenzie",54,-36,4.81,940,"Par5Performance",2016
153,157,"Rob Oppenheim",37,-36,4.74,690,"Par5Performance",2016
153,149,"Rory Sabbatini",40,-36,4.75,710,"Par5Performance",2016
158,170,"Retief Goosen",37,-35,4.73,660,"Par5Performance",2016
158,162,"DH Lee",35,-35,4.72,630,"Par5Performance",2016
158,162,"Martin Piller",37,-35,4.75,690,"Par5Performance",2016
158,153,"Wes Roach",33,-35,4.71,600,"Par5Performance",2016
158,165,"David Toms",38,-35,4.75,710,"Par5Performance",2016
158,162,"Mark Wilson",42,-35,4.74,680,"Par5Performance",2016
164,157,"Sergio Garcia",28,-34,4.62,450,"Par5Performance",2016
164,157,"Russell Henley",42,-34,4.76,720,"Par5Performance",2016
164,168,"Sam Saunders",40,-34,4.75,690,"Par5Performance",2016
164,153,"Webb Simpson",34,-34,4.71,580,"Par5Performance",2016
168,160,"Pat Perez",28,-33,4.65,470,"Par5Performance",2016
168,160,"Charl Schwartzel",29,-33,4.67,500,"Par5Performance",2016
168,170,"Vaughn Taylor",30,-33,4.71,560,"Par5Performance",2016
171,174,"DA Points",32,-31,4.74,600,"Par5Performance",2016
172,165,"Steve Marino",40,-30,4.79,700,"Par5Performance",2016
173,180,"Byeong Hun An",23,-28,4.63,380,"Par5Performance",2016
173,176,"Jamie Donaldson",28,-28,4.68,440,"Par5Performance",2016
173,170,"Matthew Fitzpatrick",23,-28,4.62,370,"Par5Performance",2016
173,176,"Ryan Moore",40,-28,4.78,640,"Par5Performance",2016
177,174,"Brice Garnett",29,-27,4.75,540,"Par5Performance",2016
177,180,"Ollie Schniederjans",23,-27,4.68,420,"Par5Performance",2016
179,176,"Miguel Angel Carballo",24,-26,4.7,440,"Par5Performance",2016
179,170,"Davis Love III",40,-26,4.8,665,"Par5Performance",2016
179,180,"Shane Lowry",35,-26,4.78,580,"Par5Performance",2016
179,186,"George McNeill",33,-26,4.77,570,"Par5Performance",2016
179,176,"Steve Stricker",25,-26,4.7,430,"Par5Performance",2016
184,186,"Matt Every",34,-25,4.8,630,"Par5Performance",2016
184,180,"Rhein Gibson",36,-25,4.81,650,"Par5Performance",2016
184,180,"Justin Leonard",28,-25,4.74,490,"Par5Performance",2016
184,180,"DJ Trahan",23,-25,4.72,440,"Par5Performance",2016
188,186,"Shane Bertsch",30,-24,4.76,510,"Par5Performance",2016
188,197,"Angel Cabrera",42,-24,4.84,770,"Par5Performance",2016
188,186,"Andres Romero",22,-24,4.71,420,"Par5Performance",2016
191,186,"Justin Hicks",26,-23,4.74,450,"Par5Performance",2016
192,191,"Andrew Landry",24,-22,4.76,460,"Par5Performance",2016
193,194,"Steven Bowditch",40,-21,4.86,735,"Par5Performance",2016
194,192,"Cameron Percy",22,-20,4.76,410,"Par5Performance",2016
195,193,"Darron Stiles",28,-19,4.81,500,"Par5Performance",2016
196,194,"Ken Duke",26,-18,4.8,450,"Par5Performance",2016
196,194,"Louis Oosthuizen",25,-18,4.75,360,"Par5Performance",2016
198,201,"Robert Allenby",35,-17,4.86,600,"Par5Performance",2016
198,197,"Billy Hurley III",22,-17,4.8,430,"Par5Performance",2016
198,197,"Carl Pettersson",31,-17,4.85,550,"Par5Performance",2016
198,204,"Brian Stuard",24,-17,4.81,450,"Par5Performance",2016
202,201,"Abraham Ancer",26,-16,4.84,490,"Par5Performance",2016
202,201,"Bernd Wiesberger",23,-16,4.78,370,"Par5Performance",2016
204,205,"Andy Sullivan",25,-12,4.84,380,"Par5Performance",2016
205,206,"Brian Gay",22,-10,4.87,390,"Par5Performance",2016
206,207,"Lucas Lee",22,-9,4.89,410,"Par5Performance",2016
207,208,"Charlie Beljan",26,-7,4.92,460,"Par5Performance",2016
