"Par3BirdieorBetterLeaders_RANKTHISWEEK_2015","Par3BirdieorBetterLeaders_RANKLASTWEEK_2015","Par3BirdieorBetterLeaders_PLAYERNAME_2015","Par3BirdieorBetterLeaders_ROUNDS_2015","Par3BirdieorBetterLeaders_Pct_2015","Par3BirdieorBetterLeaders_PAR3BIRDIESORBETTER_2015","Par3BirdieorBetterLeaders_PAR3HOLES_2015","stat_name","year"
44,44,"Max Homa",78,15.28,46,301,"Par3BirdieorBetterLeaders",2015
46,46,"Hudson Swafford",97,15.25,59,387,"Par3BirdieorBetterLeaders",2015
47,47,"Chad Campbell",97,15.23,60,394,"Par3BirdieorBetterLeaders",2015
48,48,"Michael Putnam",87,15.19,53,349,"Par3BirdieorBetterLeaders",2015
48,48,"Patrick Reed",103,15.19,60,395,"Par3BirdieorBetterLeaders",2015
50,50,"Fabian Gomez",83,15.18,51,336,"Par3BirdieorBetterLeaders",2015
51,51,"Tom Hoge",83,15.05,48,319,"Par3BirdieorBetterLeaders",2015
52,52,"Chesson Hadley",101,15.02,61,406,"Par3BirdieorBetterLeaders",2015
53,53,"Mark Hubbard",79,14.97,47,314,"Par3BirdieorBetterLeaders",2015
54,54,"Brian Davis",86,14.93,50,335,"Par3BirdieorBetterLeaders",2015
54,54,"Ryo Ishikawa",90,14.93,53,355,"Par3BirdieorBetterLeaders",2015
56,56,"Scott Piercy",90,14.92,54,362,"Par3BirdieorBetterLeaders",2015
57,57,"Boo Weekley",79,14.91,48,322,"Par3BirdieorBetterLeaders",2015
58,58,"Daniel Summerhays",101,14.88,61,410,"Par3BirdieorBetterLeaders",2015
59,59,"Chez Reavie",56,14.85,34,229,"Par3BirdieorBetterLeaders",2015
60,60,"David Toms",62,14.83,35,236,"Par3BirdieorBetterLeaders",2015
61,61,"Martin Flores",95,14.82,55,371,"Par3BirdieorBetterLeaders",2015
62,62,"Greg Chalmers",58,14.81,32,216,"Par3BirdieorBetterLeaders",2015
62,62,"James Hahn",94,14.81,56,378,"Par3BirdieorBetterLeaders",2015
64,64,"Chris Kirk",76,14.78,43,291,"Par3BirdieorBetterLeaders",2015
65,65,"Steven Alker",62,14.75,36,244,"Par3BirdieorBetterLeaders",2015
66,66,"Pat Perez",96,14.73,57,387,"Par3BirdieorBetterLeaders",2015
67,67,"Roger Sloan",56,14.69,31,211,"Par3BirdieorBetterLeaders",2015
68,68,"William McGirt",103,14.66,61,416,"Par3BirdieorBetterLeaders",2015
69,69,"George McNeill",93,14.63,55,376,"Par3BirdieorBetterLeaders",2015
70,70,"Jim Furyk",71,14.62,37,253,"Par3BirdieorBetterLeaders",2015
71,71,"Sean OHair",86,14.53,51,351,"Par3BirdieorBetterLeaders",2015
72,72,"Ken Duke",93,14.52,53,365,"Par3BirdieorBetterLeaders",2015
73,73,"SJ Park",79,14.47,46,318,"Par3BirdieorBetterLeaders",2015
74,74,"Dustin Johnson",75,14.44,41,284,"Par3BirdieorBetterLeaders",2015
75,75,"Alex Prugh",84,14.42,47,326,"Par3BirdieorBetterLeaders",2015
76,76,"Jonas Blixt",78,14.38,43,299,"Par3BirdieorBetterLeaders",2015
77,77,"David Lingmerth",90,14.33,51,356,"Par3BirdieorBetterLeaders",2015
77,77,"Camilo Villegas",83,14.33,47,328,"Par3BirdieorBetterLeaders",2015
79,79,"Erik Compton",86,14.25,50,351,"Par3BirdieorBetterLeaders",2015
79,79,"John Huh",102,14.25,59,414,"Par3BirdieorBetterLeaders",2015
81,81,"Michael Thompson",83,14.24,47,330,"Par3BirdieorBetterLeaders",2015
82,82,"Matt Jones",89,14.2,48,338,"Par3BirdieorBetterLeaders",2015
83,83,"Scott Pinckney",88,14.17,51,360,"Par3BirdieorBetterLeaders",2015
84,84,"Billy Hurley III",83,14.15,46,325,"Par3BirdieorBetterLeaders",2015
85,85,"Shawn Stefani",94,14.14,54,382,"Par3BirdieorBetterLeaders",2015
86,86,"Cameron Percy",72,14.04,40,285,"Par3BirdieorBetterLeaders",2015
87,87,"Seung Yul Noh",65,14.01,36,257,"Par3BirdieorBetterLeaders",2015
88,88,"Angel Cabrera",53,13.94,29,208,"Par3BirdieorBetterLeaders",2015
89,89,"Whee Kim",71,13.93,39,280,"Par3BirdieorBetterLeaders",2015
90,90,"Colt Knost",90,13.92,49,352,"Par3BirdieorBetterLeaders",2015
91,91,"Eric Axley",57,13.9,31,223,"Par3BirdieorBetterLeaders",2015
92,92,"Justin Thomas",106,13.86,60,433,"Par3BirdieorBetterLeaders",2015
93,93,"JB Holmes",89,13.81,46,333,"Par3BirdieorBetterLeaders",2015
93,93,"Geoff Ogilvy",50,13.81,25,181,"Par3BirdieorBetterLeaders",2015
93,93,"Sam Saunders",83,13.81,46,333,"Par3BirdieorBetterLeaders",2015
96,96,"Bryce Molder",91,13.8,49,355,"Par3BirdieorBetterLeaders",2015
97,97,"Russell Knox",96,13.77,53,385,"Par3BirdieorBetterLeaders",2015
98,98,"Troy Merritt",91,13.75,51,371,"Par3BirdieorBetterLeaders",2015
98,98,"Andres Romero",69,13.75,37,269,"Par3BirdieorBetterLeaders",2015
100,100,"Retief Goosen",81,13.73,42,306,"Par3BirdieorBetterLeaders",2015
101,101,"Lucas Glover",79,13.66,44,322,"Par3BirdieorBetterLeaders",2015
102,102,"Gonzalo Fdez Castano",81,13.65,43,315,"Par3BirdieorBetterLeaders",2015
103,103,"Kyle Reifers",96,13.6,51,375,"Par3BirdieorBetterLeaders",2015
104,104,"Ryan Moore",81,13.59,42,309,"Par3BirdieorBetterLeaders",2015
105,105,"Rory Sabbatini",81,13.55,45,332,"Par3BirdieorBetterLeaders",2015
106,106,"Marc Leishman",74,13.45,37,275,"Par3BirdieorBetterLeaders",2015
107,107,"Jhonattan Vegas",90,13.43,47,350,"Par3BirdieorBetterLeaders",2015
108,108,"Scott Brown",97,13.42,53,395,"Par3BirdieorBetterLeaders",2015
109,109,"Spencer Levin",99,13.35,53,397,"Par3BirdieorBetterLeaders",2015
110,110,"Lee Westwood",56,13.24,27,204,"Par3BirdieorBetterLeaders",2015
111,111,"John Merrick",78,13.2,40,303,"Par3BirdieorBetterLeaders",2015
112,112,"Padraig Harrington",60,13.19,31,235,"Par3BirdieorBetterLeaders",2015
113,113,"Graham DeLaet",65,13.18,34,258,"Par3BirdieorBetterLeaders",2015
114,114,"Matt Kuchar",97,13.14,49,373,"Par3BirdieorBetterLeaders",2015
115,115,"Brice Garnett",81,13.13,42,320,"Par3BirdieorBetterLeaders",2015
116,116,"Cameron Tringale",96,13.09,50,382,"Par3BirdieorBetterLeaders",2015
117,117,"Paul Casey",87,13.08,42,321,"Par3BirdieorBetterLeaders",2015
118,118,"Charley Hoffman",97,13.07,49,375,"Par3BirdieorBetterLeaders",2015
118,118,"Scott Langley",94,13.07,49,375,"Par3BirdieorBetterLeaders",2015
120,120,"Chad Collins",79,13.04,42,322,"Par3BirdieorBetterLeaders",2015
121,121,"Jason Dufner",76,13.01,38,292,"Par3BirdieorBetterLeaders",2015
121,121,"Charl Schwartzel",67,13.01,32,246,"Par3BirdieorBetterLeaders",2015
123,123,"Brian Stuard",97,13,49,377,"Par3BirdieorBetterLeaders",2015
124,124,"Brandt Snedeker",98,12.99,50,385,"Par3BirdieorBetterLeaders",2015
125,125,"Brendan Steele",88,12.98,44,339,"Par3BirdieorBetterLeaders",2015
126,126,"Charlie Beljan",76,12.97,38,293,"Par3BirdieorBetterLeaders",2015
127,127,"Kevin Streelman",95,12.95,47,363,"Par3BirdieorBetterLeaders",2015
128,128,"Ben Crane",62,12.93,30,232,"Par3BirdieorBetterLeaders",2015
129,129,"Nick Taylor",91,12.84,47,366,"Par3BirdieorBetterLeaders",2015
130,130,"Billy Horschel",99,12.8,48,375,"Par3BirdieorBetterLeaders",2015
131,131,"Carlos Ortiz",100,12.79,50,391,"Par3BirdieorBetterLeaders",2015
132,132,"Jonathan Byrd",69,12.78,34,266,"Par3BirdieorBetterLeaders",2015
133,133,"Bill Lunde",50,12.77,24,188,"Par3BirdieorBetterLeaders",2015
133,133,"Phil Mickelson",70,12.77,35,274,"Par3BirdieorBetterLeaders",2015
135,135,"Kevin Kisner",104,12.68,53,418,"Par3BirdieorBetterLeaders",2015
135,135,"Davis Love III",51,12.68,26,205,"Par3BirdieorBetterLeaders",2015
137,137,"John Peterson",84,12.57,43,342,"Par3BirdieorBetterLeaders",2015
137,137,"Nick Watney",91,12.57,47,374,"Par3BirdieorBetterLeaders",2015
139,139,"Daniel Berger",97,12.53,49,391,"Par3BirdieorBetterLeaders",2015
139,139,"Zac Blair",108,12.53,53,423,"Par3BirdieorBetterLeaders",2015
139,139,"Jason Kokrak",88,12.53,45,359,"Par3BirdieorBetterLeaders",2015
142,142,"Scott Stallings",60,12.5,30,240,"Par3BirdieorBetterLeaders",2015
143,143,"Keegan Bradley",87,12.46,42,337,"Par3BirdieorBetterLeaders",2015
143,143,"Derek Fathauer",81,12.46,39,313,"Par3BirdieorBetterLeaders",2015
145,145,"Mark Wilson",89,12.43,43,346,"Par3BirdieorBetterLeaders",2015
146,146,"Kevin Chappell",86,12.39,43,347,"Par3BirdieorBetterLeaders",2015
147,147,"Martin Laird",77,12.38,39,315,"Par3BirdieorBetterLeaders",2015
148,148,"Adam Hadwin",95,12.34,47,381,"Par3BirdieorBetterLeaders",2015
149,149,"Jon Curran",83,12.31,40,325,"Par3BirdieorBetterLeaders",2015
150,150,"Steven Bowditch",103,12.29,50,407,"Par3BirdieorBetterLeaders",2015
151,151,"Andres Gonzales",90,12.25,43,351,"Par3BirdieorBetterLeaders",2015
152,152,"Stewart Cink",77,12.13,37,305,"Par3BirdieorBetterLeaders",2015
153,153,"Brian Harman",90,12.04,43,357,"Par3BirdieorBetterLeaders",2015
154,154,"JJ Henry",94,12.02,44,366,"Par3BirdieorBetterLeaders",2015
155,155,"Alex Cejka",94,12,45,375,"Par3BirdieorBetterLeaders",2015
156,156,"Gary Woodland",81,11.95,35,293,"Par3BirdieorBetterLeaders",2015
157,157,"Charles Howell III",105,11.94,51,427,"Par3BirdieorBetterLeaders",2015
158,158,"Justin Leonard",61,11.93,29,243,"Par3BirdieorBetterLeaders",2015
158,158,"Hideki Matsuyama",95,11.93,42,352,"Par3BirdieorBetterLeaders",2015
160,160,"Carl Pettersson",106,11.92,51,428,"Par3BirdieorBetterLeaders",2015
161,161,"Louis Oosthuizen",68,11.79,29,246,"Par3BirdieorBetterLeaders",2015
162,162,"Sergio Garcia",59,11.57,25,216,"Par3BirdieorBetterLeaders",2015
163,163,"Jonathan Randolph",72,11.5,33,287,"Par3BirdieorBetterLeaders",2015
164,164,"Roberto Castro",54,11.22,23,205,"Par3BirdieorBetterLeaders",2015
165,165,"Ernie Els",57,11.21,25,223,"Par3BirdieorBetterLeaders",2015
166,166,"Patrick Rodgers",57,11.16,24,215,"Par3BirdieorBetterLeaders",2015
167,167,"Ian Poulter",68,11.11,29,261,"Par3BirdieorBetterLeaders",2015
168,168,"Brooks Koepka",84,10.97,35,319,"Par3BirdieorBetterLeaders",2015
169,169,"Greg Owen",58,10.92,25,229,"Par3BirdieorBetterLeaders",2015
170,170,"Robert Allenby",63,10.88,26,239,"Par3BirdieorBetterLeaders",2015
171,171,"DA Points",72,10.84,31,286,"Par3BirdieorBetterLeaders",2015
172,172,"Heath Slocum",57,10.65,23,216,"Par3BirdieorBetterLeaders",2015
173,173,"Tim Wilkinson",73,10.38,30,289,"Par3BirdieorBetterLeaders",2015
174,174,"Matt Every",73,10.22,28,274,"Par3BirdieorBetterLeaders",2015
175,175,"Jim Renner",68,9.74,26,267,"Par3BirdieorBetterLeaders",2015
176,176,"Morgan Hoffmann",85,9.73,33,339,"Par3BirdieorBetterLeaders",2015
177,177,"KJ Choi",66,9.6,24,250,"Par3BirdieorBetterLeaders",2015
178,178,"Francesco Molinari",56,9.52,20,210,"Par3BirdieorBetterLeaders",2015
179,179,"Bill Haas",89,9.36,32,342,"Par3BirdieorBetterLeaders",2015
180,180,"Jamie Donaldson",50,9.34,17,182,"Par3BirdieorBetterLeaders",2015
181,181,"Luke Donald",71,9.25,26,281,"Par3BirdieorBetterLeaders",2015
182,182,"Adam Scott",51,9.14,17,186,"Par3BirdieorBetterLeaders",2015
183,183,"Derek Ernst",75,8.9,26,292,"Par3BirdieorBetterLeaders",2015
184,184,"Hunter Mahan",88,8.84,29,328,"Par3BirdieorBetterLeaders",2015
