"BestRoundsin60sStreak_RANKTHISWEEK_2008","BestRoundsin60sStreak_RANKLASTWEEK_2008","BestRoundsin60sStreak_PLAYERNAME_2008","BestRoundsin60sStreak__2008","BestRoundsin60sStreak_CAREERBESTSTREAK_2008","BestRoundsin60sStreak_BESTYTDSTREAK_2008","BestRoundsin60sStreak_CURRENTSTREAK_2008","stat_name","year"
23,23,"Tom Sieckmann",NA,10,NA,NA,"BestRoundsin60sStreak",2008
23,23,"Joey Sindelar",NA,10,1,NA,"BestRoundsin60sStreak",2008
23,23,"Chris Smith",NA,10,2,NA,"BestRoundsin60sStreak",2008
23,23,"Kevin Streelman",NA,10,10,NA,"BestRoundsin60sStreak",2008
23,23,"David Toms",NA,10,3,NA,"BestRoundsin60sStreak",2008
23,23,"Grant Waite",NA,10,1,NA,"BestRoundsin60sStreak",2008
43,43,"Billy Andrade",NA,9,5,NA,"BestRoundsin60sStreak",2008
43,43,"Stuart Appleby",NA,9,3,NA,"BestRoundsin60sStreak",2008
43,43,"Tommy Armour III",NA,9,9,NA,"BestRoundsin60sStreak",2008
43,43,"Cameron Beckman",NA,9,5,NA,"BestRoundsin60sStreak",2008
43,43,"Notah Begay III",NA,9,3,NA,"BestRoundsin60sStreak",2008
43,43,"Bart Bryant",NA,9,5,NA,"BestRoundsin60sStreak",2008
43,43,"Brad Bryant",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Mark Calcavecchia",NA,9,2,NA,"BestRoundsin60sStreak",2008
43,43,"Chad Campbell",NA,9,9,NA,"BestRoundsin60sStreak",2008
43,43,"KJ Choi",NA,9,5,NA,"BestRoundsin60sStreak",2008
43,43,"Stewart Cink",NA,9,5,NA,"BestRoundsin60sStreak",2008
43,43,"Lennie Clements",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Ben Crane",NA,9,7,NA,"BestRoundsin60sStreak",2008
43,43,"Ernie Els",NA,9,3,NA,"BestRoundsin60sStreak",2008
43,43,"Sergio Garcia",NA,9,3,NA,"BestRoundsin60sStreak",2008
43,43,"Brian Gay",NA,9,8,NA,"BestRoundsin60sStreak",2008
43,43,"Paul Gow",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Paul Goydos",NA,9,3,NA,"BestRoundsin60sStreak",2008
43,43,"Jay Haas",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"John Huston",NA,9,4,NA,"BestRoundsin60sStreak",2008
43,43,"Tom Lehman",NA,9,2,NA,"BestRoundsin60sStreak",2008
43,43,"Justin Leonard",NA,9,7,NA,"BestRoundsin60sStreak",2008
43,43,"Blaine McCallister",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Phil Mickelson",NA,9,4,NA,"BestRoundsin60sStreak",2008
43,43,"Gil Morgan",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Greg Norman",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Jesper Parnevik",NA,9,4,NA,"BestRoundsin60sStreak",2008
43,43,"Chris Perry",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Heath Slocum",NA,9,5,NA,"BestRoundsin60sStreak",2008
43,43,"Jeff Sluman",NA,9,1,NA,"BestRoundsin60sStreak",2008
43,43,"Payne Stewart",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Hal Sutton",NA,9,NA,NA,"BestRoundsin60sStreak",2008
43,43,"Kirk Triplett",NA,9,3,NA,"BestRoundsin60sStreak",2008
43,43,"Bob Tway",NA,9,6,NA,"BestRoundsin60sStreak",2008
43,43,"Mike Weir",NA,9,8,NA,"BestRoundsin60sStreak",2008
78,78,"John Adams",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Robert Allenby",NA,8,5,NA,"BestRoundsin60sStreak",2008
78,78,"Paul Azinger",NA,8,2,NA,"BestRoundsin60sStreak",2008
78,78,"Ian Baker Finch",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Doug Barron",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Andy Bean",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Bill Britton",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Rex Caldwell",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Jim Carter",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Bobby Clampett",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Tim Clark",NA,8,4,NA,"BestRoundsin60sStreak",2008
78,78,"Russ Cochran",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"John Cook",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Ken Duke",NA,8,8,NA,"BestRoundsin60sStreak",2008
78,78,"David Duval",NA,8,3,NA,"BestRoundsin60sStreak",2008
78,78,"Bob Gilder",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Bill Glasson",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Hubert Green",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Ken Green",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Donnie Hammond",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Dudley Hart",NA,8,5,NA,"BestRoundsin60sStreak",2008
78,78,"Mark Hayes",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Mike Hulbert",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Hale Irwin",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Steve Jones",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Tom Kite",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Greg Kraft",NA,8,5,NA,"BestRoundsin60sStreak",2008
78,78,"Ian Leggatt",NA,8,1,NA,"BestRoundsin60sStreak",2008
78,78,"Michael Letzig",NA,8,8,NA,"BestRoundsin60sStreak",2008
78,78,"Steve Lowery",NA,8,3,NA,"BestRoundsin60sStreak",2008
78,78,"Troy Matteson",NA,8,4,NA,"BestRoundsin60sStreak",2008
78,78,"George McNeill",NA,8,8,NA,"BestRoundsin60sStreak",2008
78,78,"Larry Mize",NA,8,2,NA,"BestRoundsin60sStreak",2008
78,78,"Arron Oberholser",NA,8,2,NA,"BestRoundsin60sStreak",2008
78,78,"Greg Owen",NA,8,1,NA,"BestRoundsin60sStreak",2008
78,78,"Craig Parry",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Calvin Peete",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Nick Price",NA,8,2,NA,"BestRoundsin60sStreak",2008
78,78,"Rory Sabbatini",NA,8,7,NA,"BestRoundsin60sStreak",2008
78,78,"Vijay Singh",NA,8,4,NA,"BestRoundsin60sStreak",2008
78,78,"Craig Stadler",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Curtis Strange",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Kevin Sutherland",NA,8,8,NA,"BestRoundsin60sStreak",2008
78,78,"Jim Thorpe",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Bobby Wadkins",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Bubba Watson",NA,8,8,NA,"BestRoundsin60sStreak",2008
78,78,"DA Weibring",NA,8,NA,NA,"BestRoundsin60sStreak",2008
78,78,"Robert Wrenn",NA,8,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Woody Austin",NA,7,7,NA,"BestRoundsin60sStreak",2008
126,126,"Tom Byrum",NA,7,3,NA,"BestRoundsin60sStreak",2008
126,126,"Greg Chalmers",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Daniel Chopra",NA,7,5,NA,"BestRoundsin60sStreak",2008
126,126,"Rod Curl",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Robert Damron",NA,7,1,NA,"BestRoundsin60sStreak",2008
126,126,"Glen Day",NA,7,5,NA,"BestRoundsin60sStreak",2008
126,126,"Joel Edwards",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Dan Forsman",NA,7,2,NA,"BestRoundsin60sStreak",2008
126,126,"Jim Gallagher Jr",NA,7,2,NA,"BestRoundsin60sStreak",2008
126,126,"Brent Geiberger",NA,7,1,NA,"BestRoundsin60sStreak",2008
126,126,"Kelly Gibson",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Matt Gogel",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Bill Haas",NA,7,7,NA,"BestRoundsin60sStreak",2008
126,126,"Gary Hallberg",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Tim Herron",NA,7,5,NA,"BestRoundsin60sStreak",2008
126,126,"Lon Hinkle",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Peter Jacobsen",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Richard Johnson",NA,7,3,NA,"BestRoundsin60sStreak",2008
126,126,"Kent Jones",NA,7,4,NA,"BestRoundsin60sStreak",2008
126,126,"Jonathan Kaye",NA,7,1,NA,"BestRoundsin60sStreak",2008
126,126,"Kenny Knox",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Gary Koch",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Neal Lancaster",NA,7,2,NA,"BestRoundsin60sStreak",2008
126,126,"Wayne Levi",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Spencer Levin",NA,7,2,NA,"BestRoundsin60sStreak",2008
126,126,"JL Lewis",NA,7,3,NA,"BestRoundsin60sStreak",2008
126,126,"Frank Lickliter II",NA,7,4,NA,"BestRoundsin60sStreak",2008
126,126,"Sandy Lyle",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Andrew Magee",NA,7,1,NA,"BestRoundsin60sStreak",2008
126,126,"Jeff Maggert",NA,7,3,NA,"BestRoundsin60sStreak",2008
126,126,"John Mahaffey",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Hunter Mahan",NA,7,5,NA,"BestRoundsin60sStreak",2008
126,126,"Roger Maltbie",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Bob May",NA,7,3,NA,"BestRoundsin60sStreak",2008
126,126,"Scott McCarron",NA,7,4,NA,"BestRoundsin60sStreak",2008
126,126,"Larry Nelson",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Sean OHair",NA,7,4,NA,"BestRoundsin60sStreak",2008
126,126,"Rod Pampling",NA,7,5,NA,"BestRoundsin60sStreak",2008
126,126,"Tom Pernice Jr",NA,7,5,NA,"BestRoundsin60sStreak",2008
126,126,"Don Pooley",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Chez Reavie",NA,7,7,NA,"BestRoundsin60sStreak",2008
126,126,"Jack Renner",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Clarence Rose",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Patrick Sheehan",NA,7,6,NA,"BestRoundsin60sStreak",2008
126,126,"Wes Short Jr",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Tony Sills",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Scott Simpson",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Mike Springer",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Paul Stankowski",NA,7,2,NA,"BestRoundsin60sStreak",2008
126,126,"Steve Stricker",NA,7,3,NA,"BestRoundsin60sStreak",2008
126,126,"Chris Stroud",NA,7,7,NA,"BestRoundsin60sStreak",2008
126,126,"Lance Ten Broeck",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Lee Trevino",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Marc Turnesa",NA,7,7,NA,"BestRoundsin60sStreak",2008
126,126,"Howard Twitty",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Bo Van Pelt",NA,7,7,NA,"BestRoundsin60sStreak",2008
126,126,"Lanny Wadkins",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Duffy Waldorf",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Tom Watson",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Mark Wiebe",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Fuzzy Zoeller",NA,7,NA,NA,"BestRoundsin60sStreak",2008
126,126,"Richard Zokol",NA,7,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Steve Allan",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Fulton Allem",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Stephen Ames",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Ryan Armour",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"Briny Baird",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Dave Barr",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Chip Beck",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Ronnie Black",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Phil Blackmar",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Jay Don Blake",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Jason Bohn",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"David Branshaw",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Jeff Brehaut",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Mark Brooks",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Olin Browne",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"George Burns",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Bob Burns",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Jonathan Byrd",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Curt Byrum",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Alejandro Canizares",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Keith Clearwater",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Jim Colbert",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"John Daly",NA,6,2,NA,"BestRoundsin60sStreak",2008
189,189,"Marco Dawson",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"Jay Delsing",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Luke Donald",NA,6,2,NA,"BestRoundsin60sStreak",2008
189,189,"Scott Dunlap",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Danny Edwards",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Dave Eichelberger",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Brad Elder",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Steve Elkington",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Rick Fehr",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Ed Fiori",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Bruce Fleisher",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Robin Freeman",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Lucas Glover",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Mathew Goggin",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Retief Goosen",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"Mathias Gronberg",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"Dan Halldorson",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Morris Hatalsky",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Vance Heafner",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Mike Heinen",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Nolan Henke",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Mark Hensby",NA,6,6,NA,"BestRoundsin60sStreak",2008
189,189,"Trevor Immelman",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"Joe Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"John Inman",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Barry Jaeckel",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Lee Janzen",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Tom Jenkins",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Brandt Jobe",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Zach Johnson",NA,6,6,NA,"BestRoundsin60sStreak",2008
189,189,"Dustin Johnson",NA,6,6,NA,"BestRoundsin60sStreak",2008
189,189,"Brendan Jones",NA,6,2,NA,"BestRoundsin60sStreak",2008
189,189,"Pete Jordan",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Jerry Kelly",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Skip Kendall",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Anthony Kim",NA,6,6,NA,"BestRoundsin60sStreak",2008
189,189,"Hank Kuehne",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Bob Lohr",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Peter Lonard",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Len Mattiace",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Billy Mayfair",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Jim McGovern",NA,6,2,NA,"BestRoundsin60sStreak",2008
189,189,"Shaun Micheel",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Johnny Miller",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Tim Norris",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Geoff Ogilvy",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"David Ogrin",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Jose Maria Olazabal",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Jeff Overton",NA,6,6,NA,"BestRoundsin60sStreak",2008
189,189,"Ryan Palmer",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Brenden Pappas",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Steve Pate",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Dennis Paulson",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Carl Paulson",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Craig Perks",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Mark Pfeil",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Dan Pohl",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Ted Purdy",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"Sam Randolph",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Tag Ridings",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"John Riegger",NA,6,5,NA,"BestRoundsin60sStreak",2008
189,189,"Lee Rinker",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Bill Rogers",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Justin Rose",NA,6,2,NA,"BestRoundsin60sStreak",2008
189,189,"Dave Rummells",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Bill Sander",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Ted Schulz",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Adam Scott",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"John Senden",NA,6,4,NA,"BestRoundsin60sStreak",2008
189,189,"Tim Simpson",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Darron Stiles",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Phil Tataurangi",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Leonard Thompson",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Esteban Toledo",NA,6,2,NA,"BestRoundsin60sStreak",2008
189,189,"Ted Tryba",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Fred Wadsworth",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Nick Watney",NA,6,6,NA,"BestRoundsin60sStreak",2008
189,189,"Denis Watson",NA,6,NA,NA,"BestRoundsin60sStreak",2008
189,189,"Lee Westwood",NA,6,3,NA,"BestRoundsin60sStreak",2008
189,189,"Brett Wetterich",NA,6,1,NA,"BestRoundsin60sStreak",2008
189,189,"Charlie Wi",NA,6,6,NA,"BestRoundsin60sStreak",2008
189,189,"Willie Wood",NA,6,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Michael Allen",NA,5,4,NA,"BestRoundsin60sStreak",2008
294,294,"Isao Aoki",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Emlyn Aubrey",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Aaron Baddeley",NA,5,4,NA,"BestRoundsin60sStreak",2008
294,294,"Seve Ballesteros",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Craig Barlow",NA,5,2,NA,"BestRoundsin60sStreak",2008
294,294,"David Berganio Jr",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Shane Bertsch",NA,5,5,NA,"BestRoundsin60sStreak",2008
294,294,"Thomas Bjorn",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Guy Boros",NA,5,1,NA,"BestRoundsin60sStreak",2008
294,294,"Michael Bradley",NA,5,2,NA,"BestRoundsin60sStreak",2008
294,294,"Billy Ray Brown",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Ken Brown",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"George Cadle",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Alex Cejka",NA,5,3,NA,"BestRoundsin60sStreak",2008
294,294,"Brandel Chamblee",NA,5,1,NA,"BestRoundsin60sStreak",2008
294,294,"Brian Claar",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Darren Clarke",NA,5,2,NA,"BestRoundsin60sStreak",2008
294,294,"Jose Coceres",NA,5,3,NA,"BestRoundsin60sStreak",2008
294,294,"Chad Collins",NA,5,5,NA,"BestRoundsin60sStreak",2008
294,294,"Frank Conner",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Ben Crenshaw",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Ben Curtis",NA,5,4,NA,"BestRoundsin60sStreak",2008
294,294,"Brian Davis",NA,5,5,NA,"BestRoundsin60sStreak",2008
294,294,"Clark Dennis",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Jim Dent",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Mike Donald",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Ed Dougherty",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Jason Dufner",NA,5,4,NA,"BestRoundsin60sStreak",2008
294,294,"Lee Elder",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Brad Fabel",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Nick Faldo",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Brad Faxon",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Keith Fergus",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Todd Fischer",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Raymond Floyd",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Stephen Gangluff",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Tom Gillis",NA,5,1,NA,"BestRoundsin60sStreak",2008
294,294,"Jason Gore",NA,5,5,NA,"BestRoundsin60sStreak",2008
294,294,"David Gossett",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Wayne Grady",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"David Graham",NA,5,NA,NA,"BestRoundsin60sStreak",2008
294,294,"Nathan Green",NA,5,3,NA,"BestRoundsin60sStreak",2008
