"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2005","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2005","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2005","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2005","TenthTeeEarlyPar5ScoringAverage_AVG_2005","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2005","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2005","stat_name","year"
75,75,"Pat Perez",89,4.67,196,42,"TenthTeeEarlyPar5ScoringAverage",2005
75,75,"Tom Pernice Jr",111,4.67,308,66,"TenthTeeEarlyPar5ScoringAverage",2005
75,75,"David Toms",87,4.67,215,46,"TenthTeeEarlyPar5ScoringAverage",2005
75,75,"Tjaart van der Walt",56,4.67,126,27,"TenthTeeEarlyPar5ScoringAverage",2005
75,75,"Scott Verplank",87,4.67,224,48,"TenthTeeEarlyPar5ScoringAverage",2005
90,90,"Rich Beem",66,4.68,159,34,"TenthTeeEarlyPar5ScoringAverage",2005
90,90,"Bob Estes",92,4.68,276,59,"TenthTeeEarlyPar5ScoringAverage",2005
90,90,"Retief Goosen",71,4.68,145,31,"TenthTeeEarlyPar5ScoringAverage",2005
90,90,"Peter Lonard",85,4.68,220,47,"TenthTeeEarlyPar5ScoringAverage",2005
90,90,"Greg Owen",84,4.68,173,37,"TenthTeeEarlyPar5ScoringAverage",2005
90,90,"Brenden Pappas",51,4.68,234,50,"TenthTeeEarlyPar5ScoringAverage",2005
90,90,"John Senden",101,4.68,290,62,"TenthTeeEarlyPar5ScoringAverage",2005
90,90,"Hidemichi Tanaka",106,4.68,318,68,"TenthTeeEarlyPar5ScoringAverage",2005
98,98,"Alex Cejka",84,4.69,272,58,"TenthTeeEarlyPar5ScoringAverage",2005
98,98,"Dudley Hart",84,4.69,239,51,"TenthTeeEarlyPar5ScoringAverage",2005
98,98,"JP Hayes",63,4.69,183,39,"TenthTeeEarlyPar5ScoringAverage",2005
98,98,"Freddie Jacobson",72,4.69,164,35,"TenthTeeEarlyPar5ScoringAverage",2005
98,98,"Zach Johnson",96,4.69,253,54,"TenthTeeEarlyPar5ScoringAverage",2005
98,98,"DA Points",94,4.69,272,58,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Chris Anderson",66,4.7,188,40,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Paul Azinger",66,4.7,301,64,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Daniel Chopra",108,4.7,263,56,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Brian Davis",75,4.7,301,64,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Steve Flesch",90,4.7,216,46,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Lucas Glover",88,4.7,207,44,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Lee Janzen",75,4.7,343,73,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Richard Johnson",50,4.7,141,30,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Neal Lancaster",95,4.7,348,74,"TenthTeeEarlyPar5ScoringAverage",2005
104,104,"Jeff Maggert",79,4.7,235,50,"TenthTeeEarlyPar5ScoringAverage",2005
114,114,"Tommy Armour III",103,4.71,325,69,"TenthTeeEarlyPar5ScoringAverage",2005
114,114,"David Hearn",68,4.71,212,45,"TenthTeeEarlyPar5ScoringAverage",2005
114,114,"Stephen Leaney",89,4.71,339,72,"TenthTeeEarlyPar5ScoringAverage",2005
114,114,"Ian Poulter",62,4.71,160,34,"TenthTeeEarlyPar5ScoringAverage",2005
114,114,"Rory Sabbatini",81,4.71,231,49,"TenthTeeEarlyPar5ScoringAverage",2005
114,114,"Chris Smith",93,4.71,311,66,"TenthTeeEarlyPar5ScoringAverage",2005
120,120,"Olin Browne",99,4.72,354,75,"TenthTeeEarlyPar5ScoringAverage",2005
120,120,"Ben Curtis",65,4.72,222,47,"TenthTeeEarlyPar5ScoringAverage",2005
120,120,"Mark Hensby",70,4.72,217,46,"TenthTeeEarlyPar5ScoringAverage",2005
120,120,"Jonathan Kaye",77,4.72,203,43,"TenthTeeEarlyPar5ScoringAverage",2005
120,120,"Matt Kuchar",60,4.72,222,47,"TenthTeeEarlyPar5ScoringAverage",2005
120,120,"Shaun Micheel",81,4.72,288,61,"TenthTeeEarlyPar5ScoringAverage",2005
120,120,"Larry Mize",54,4.72,151,32,"TenthTeeEarlyPar5ScoringAverage",2005
120,120,"Ted Purdy",122,4.72,283,60,"TenthTeeEarlyPar5ScoringAverage",2005
128,128,"Hunter Haas",83,4.73,303,64,"TenthTeeEarlyPar5ScoringAverage",2005
128,128,"Steve Jones",56,4.73,175,37,"TenthTeeEarlyPar5ScoringAverage",2005
128,128,"Andrew Magee",82,4.73,260,55,"TenthTeeEarlyPar5ScoringAverage",2005
128,128,"Scott McCarron",78,4.73,260,55,"TenthTeeEarlyPar5ScoringAverage",2005
128,128,"Dennis Paulson",63,4.73,336,71,"TenthTeeEarlyPar5ScoringAverage",2005
128,128,"Heath Slocum",103,4.73,369,78,"TenthTeeEarlyPar5ScoringAverage",2005
128,128,"Lee Westwood",50,4.73,142,30,"TenthTeeEarlyPar5ScoringAverage",2005
135,135,"Stephen Ames",82,4.74,308,65,"TenthTeeEarlyPar5ScoringAverage",2005
135,135,"Arjun Atwal",65,4.74,199,42,"TenthTeeEarlyPar5ScoringAverage",2005
135,135,"Doug Barron",70,4.74,199,42,"TenthTeeEarlyPar5ScoringAverage",2005
135,135,"John Cook",72,4.74,237,50,"TenthTeeEarlyPar5ScoringAverage",2005
135,135,"Brandt Jobe",96,4.74,289,61,"TenthTeeEarlyPar5ScoringAverage",2005
135,135,"Charlie Wi",67,4.74,237,50,"TenthTeeEarlyPar5ScoringAverage",2005
141,141,"Bart Bryant",91,4.75,171,36,"TenthTeeEarlyPar5ScoringAverage",2005
141,141,"Dan Forsman",52,4.75,190,40,"TenthTeeEarlyPar5ScoringAverage",2005
141,141,"Fred Funk",102,4.75,318,67,"TenthTeeEarlyPar5ScoringAverage",2005
141,141,"Tom Gillis",77,4.75,242,51,"TenthTeeEarlyPar5ScoringAverage",2005
141,141,"Skip Kendall",80,4.75,285,60,"TenthTeeEarlyPar5ScoringAverage",2005
141,141,"Joey Sindelar",104,4.75,342,72,"TenthTeeEarlyPar5ScoringAverage",2005
141,141,"Jay Williamson",53,4.75,133,28,"TenthTeeEarlyPar5ScoringAverage",2005
148,148,"Justin Bolli",65,4.76,300,63,"TenthTeeEarlyPar5ScoringAverage",2005
148,148,"Brent Geiberger",61,4.76,195,41,"TenthTeeEarlyPar5ScoringAverage",2005
148,148,"JJ Henry",102,4.76,424,89,"TenthTeeEarlyPar5ScoringAverage",2005
148,148,"Kevin Sutherland",89,4.76,300,63,"TenthTeeEarlyPar5ScoringAverage",2005
152,152,"Stewart Cink",98,4.77,296,62,"TenthTeeEarlyPar5ScoringAverage",2005
152,152,"Matt Davidson",53,4.77,143,30,"TenthTeeEarlyPar5ScoringAverage",2005
152,152,"Brendan Jones",81,4.77,291,61,"TenthTeeEarlyPar5ScoringAverage",2005
152,152,"Rob Rashell",65,4.77,286,60,"TenthTeeEarlyPar5ScoringAverage",2005
152,152,"Chris Riley",67,4.77,224,47,"TenthTeeEarlyPar5ScoringAverage",2005
157,157,"Gavin Coles",70,4.78,244,51,"TenthTeeEarlyPar5ScoringAverage",2005
157,157,"Michael Long",72,4.78,234,49,"TenthTeeEarlyPar5ScoringAverage",2005
157,157,"Patrick Sheehan",114,4.78,349,73,"TenthTeeEarlyPar5ScoringAverage",2005
157,157,"Nick Watney",91,4.78,282,59,"TenthTeeEarlyPar5ScoringAverage",2005
161,161,"Jason Allred",75,4.79,230,48,"TenthTeeEarlyPar5ScoringAverage",2005
161,161,"Aaron Baddeley",84,4.79,278,58,"TenthTeeEarlyPar5ScoringAverage",2005
161,161,"Jim Carter",62,4.79,225,47,"TenthTeeEarlyPar5ScoringAverage",2005
161,161,"Bill Glasson",54,4.79,225,47,"TenthTeeEarlyPar5ScoringAverage",2005
165,165,"Michael Allen",90,4.8,360,75,"TenthTeeEarlyPar5ScoringAverage",2005
165,165,"Brian Bateman",98,4.8,336,70,"TenthTeeEarlyPar5ScoringAverage",2005
165,165,"John Elliott",58,4.8,245,51,"TenthTeeEarlyPar5ScoringAverage",2005
165,165,"Jim Furyk",94,4.8,197,41,"TenthTeeEarlyPar5ScoringAverage",2005
165,165,"Jeff Hart",63,4.8,216,45,"TenthTeeEarlyPar5ScoringAverage",2005
165,165,"Kent Jones",99,4.8,288,60,"TenthTeeEarlyPar5ScoringAverage",2005
165,165,"Hunter Mahan",103,4.8,360,75,"TenthTeeEarlyPar5ScoringAverage",2005
165,165,"Sean OHair",103,4.8,312,65,"TenthTeeEarlyPar5ScoringAverage",2005
173,173,"Steve Allan",102,4.81,385,80,"TenthTeeEarlyPar5ScoringAverage",2005
173,173,"Tag Ridings",93,4.81,298,62,"TenthTeeEarlyPar5ScoringAverage",2005
173,173,"Mark Wilson",74,4.81,250,52,"TenthTeeEarlyPar5ScoringAverage",2005
176,176,"DJ Brigman",76,4.82,270,56,"TenthTeeEarlyPar5ScoringAverage",2005
176,176,"Len Mattiace",86,4.82,352,73,"TenthTeeEarlyPar5ScoringAverage",2005
176,176,"Rod Pampling",89,4.82,217,45,"TenthTeeEarlyPar5ScoringAverage",2005
179,179,"Brian Gay",101,4.83,338,70,"TenthTeeEarlyPar5ScoringAverage",2005
179,179,"Loren Roberts",54,4.83,111,23,"TenthTeeEarlyPar5ScoringAverage",2005
179,179,"Roland Thatcher",75,4.83,319,66,"TenthTeeEarlyPar5ScoringAverage",2005
182,182,"Mark Brooks",72,4.84,242,50,"TenthTeeEarlyPar5ScoringAverage",2005
182,182,"Jose Coceres",56,4.84,155,32,"TenthTeeEarlyPar5ScoringAverage",2005
182,182,"Matt Gogel",78,4.84,266,55,"TenthTeeEarlyPar5ScoringAverage",2005
182,182,"Craig Perks",67,4.84,184,38,"TenthTeeEarlyPar5ScoringAverage",2005
186,186,"Paul Gow",78,4.85,257,53,"TenthTeeEarlyPar5ScoringAverage",2005
186,186,"Glen Hnatiuk",59,4.85,165,34,"TenthTeeEarlyPar5ScoringAverage",2005
186,186,"JL Lewis",98,4.85,257,53,"TenthTeeEarlyPar5ScoringAverage",2005
186,186,"Hideto Tanihara",50,4.85,194,40,"TenthTeeEarlyPar5ScoringAverage",2005
190,190,"Brad Faxon",75,4.86,180,37,"TenthTeeEarlyPar5ScoringAverage",2005
191,191,"Hank Kuehne",84,4.87,219,45,"TenthTeeEarlyPar5ScoringAverage",2005
192,192,"John Daly",78,4.88,156,32,"TenthTeeEarlyPar5ScoringAverage",2005
192,192,"Duffy Waldorf",86,4.88,239,49,"TenthTeeEarlyPar5ScoringAverage",2005
194,194,"Danny Briggs",70,4.89,308,63,"TenthTeeEarlyPar5ScoringAverage",2005
194,194,"Tim Petrovic",97,4.89,259,53,"TenthTeeEarlyPar5ScoringAverage",2005
194,194,"Steve Stricker",62,4.89,220,45,"TenthTeeEarlyPar5ScoringAverage",2005
197,197,"Mark OMeara",66,4.9,235,48,"TenthTeeEarlyPar5ScoringAverage",2005
198,198,"Jeff Brehaut",71,4.91,226,46,"TenthTeeEarlyPar5ScoringAverage",2005
199,199,"Thomas Levet",54,4.92,123,25,"TenthTeeEarlyPar5ScoringAverage",2005
200,200,"Justin Leonard",78,4.94,168,34,"TenthTeeEarlyPar5ScoringAverage",2005
201,201,"Woody Austin",100,4.97,149,30,"TenthTeeEarlyPar5ScoringAverage",2005
202,202,"Bradley Hughes",52,5.1,158,31,"TenthTeeEarlyPar5ScoringAverage",2005
