"Round2ScoringAverage_RANKTHISWEEK_2008","Round2ScoringAverage_RANKLASTWEEK_2008","Round2ScoringAverage_PLAYERNAME_2008","Round2ScoringAverage__2008","Round2ScoringAverage_AVG_2008","Round2ScoringAverage_TOTALSTROKES_2008","Round2ScoringAverage_TOTALROUNDS_2008","stat_name","year"
25,25,"Kevin Streelman",NA,70.31,2250,32,"Round2ScoringAverage",2008
26,26,"Shane Bertsch",NA,70.32,1969,28,"Round2ScoringAverage",2008
26,26,"Vijay Singh",NA,70.32,1547,22,"Round2ScoringAverage",2008
28,28,"Briny Baird",NA,70.34,2040,29,"Round2ScoringAverage",2008
29,29,"John Rollins",NA,70.36,1970,28,"Round2ScoringAverage",2008
30,30,"John Mallinger",NA,70.38,1830,26,"Round2ScoringAverage",2008
31,31,"Tommy Armour III",NA,70.39,1619,23,"Round2ScoringAverage",2008
31,31,"Sergio Garcia",NA,70.39,1267,18,"Round2ScoringAverage",2008
33,33,"Jim Furyk",NA,70.4,1760,25,"Round2ScoringAverage",2008
34,34,"Dudley Hart",NA,70.41,1549,22,"Round2ScoringAverage",2008
34,34,"Steve Marino",NA,70.41,2253,32,"Round2ScoringAverage",2008
36,36,"Frank Lickliter II",NA,70.43,2113,30,"Round2ScoringAverage",2008
37,37,"Matt Jones",NA,70.45,2184,31,"Round2ScoringAverage",2008
38,38,"Martin Laird",NA,70.48,2044,29,"Round2ScoringAverage",2008
39,39,"Kevin Sutherland",NA,70.5,1833,26,"Round2ScoringAverage",2008
40,40,"John Senden",NA,70.52,1904,27,"Round2ScoringAverage",2008
41,41,"Chez Reavie",NA,70.53,2116,30,"Round2ScoringAverage",2008
42,42,"Jimmy Walker",NA,70.54,1693,24,"Round2ScoringAverage",2008
43,43,"Anthony Kim",NA,70.55,1552,22,"Round2ScoringAverage",2008
43,43,"Carl Pettersson",NA,70.55,2046,29,"Round2ScoringAverage",2008
45,45,"Matt Kuchar",NA,70.56,1905,27,"Round2ScoringAverage",2008
46,46,"Tim Herron",NA,70.57,1976,28,"Round2ScoringAverage",2008
46,46,"Tom Pernice Jr",NA,70.57,2117,30,"Round2ScoringAverage",2008
48,48,"Brad Elder",NA,70.65,1625,23,"Round2ScoringAverage",2008
49,49,"Carlos Franco",NA,70.67,1696,24,"Round2ScoringAverage",2008
49,49,"Parker McLachlin",NA,70.67,1908,27,"Round2ScoringAverage",2008
51,51,"Corey Pavin",NA,70.7,1414,20,"Round2ScoringAverage",2008
52,52,"Aaron Baddeley",NA,70.71,1485,21,"Round2ScoringAverage",2008
53,53,"Mark Hensby",NA,70.75,1698,24,"Round2ScoringAverage",2008
54,54,"Bill Haas",NA,70.77,2194,31,"Round2ScoringAverage",2008
55,55,"Vaughn Taylor",NA,70.78,2265,32,"Round2ScoringAverage",2008
56,56,"David Toms",NA,70.79,1345,19,"Round2ScoringAverage",2008
57,57,"JB Holmes",NA,70.8,1770,25,"Round2ScoringAverage",2008
58,58,"Stuart Appleby",NA,70.82,1558,22,"Round2ScoringAverage",2008
59,59,"Heath Slocum",NA,70.83,2054,29,"Round2ScoringAverage",2008
59,59,"Omar Uresti",NA,70.83,1700,24,"Round2ScoringAverage",2008
61,61,"Brian Davis",NA,70.84,2267,32,"Round2ScoringAverage",2008
62,62,"Brad Adamonis",NA,70.86,1984,28,"Round2ScoringAverage",2008
62,62,"Joe Ogilvie",NA,70.86,2055,29,"Round2ScoringAverage",2008
64,64,"Brenden Pappas",NA,70.88,1701,24,"Round2ScoringAverage",2008
65,65,"Jason Day",NA,70.89,1985,28,"Round2ScoringAverage",2008
66,66,"Kevin Stadler",NA,70.9,2127,30,"Round2ScoringAverage",2008
67,67,"John Riegger",NA,70.91,1631,23,"Round2ScoringAverage",2008
67,67,"Scott Verplank",NA,70.91,1631,23,"Round2ScoringAverage",2008
69,69,"Freddie Jacobson",NA,70.92,1702,24,"Round2ScoringAverage",2008
69,69,"Jeff Maggert",NA,70.92,1844,26,"Round2ScoringAverage",2008
71,71,"Fred Couples",NA,70.94,1206,17,"Round2ScoringAverage",2008
72,72,"Tim Clark",NA,70.96,1845,26,"Round2ScoringAverage",2008
72,72,"Robert Garrigus",NA,70.96,1916,27,"Round2ScoringAverage",2008
72,72,"Lucas Glover",NA,70.96,1845,26,"Round2ScoringAverage",2008
72,72,"George McNeill",NA,70.96,1987,28,"Round2ScoringAverage",2008
76,76,"DJ Trahan",NA,71,1917,27,"Round2ScoringAverage",2008
77,77,"Paul Goydos",NA,71.04,1705,24,"Round2ScoringAverage",2008
78,78,"Rory Sabbatini",NA,71.05,1563,22,"Round2ScoringAverage",2008
79,79,"Ken Duke",NA,71.06,2345,33,"Round2ScoringAverage",2008
80,80,"Steve Flesch",NA,71.07,2061,29,"Round2ScoringAverage",2008
81,81,"Sean OHair",NA,71.08,1777,25,"Round2ScoringAverage",2008
82,82,"Mike Weir",NA,71.13,1707,24,"Round2ScoringAverage",2008
83,83,"Stewart Cink",NA,71.14,1565,22,"Round2ScoringAverage",2008
83,83,"Padraig Harrington",NA,71.14,996,14,"Round2ScoringAverage",2008
83,83,"Michael Letzig",NA,71.14,1992,28,"Round2ScoringAverage",2008
83,83,"Patrick Sheehan",NA,71.14,2490,35,"Round2ScoringAverage",2008
87,87,"KJ Choi",NA,71.15,1423,20,"Round2ScoringAverage",2008
88,88,"Glen Day",NA,71.16,1352,19,"Round2ScoringAverage",2008
88,88,"Jeff Overton",NA,71.16,2277,32,"Round2ScoringAverage",2008
90,90,"Chad Collins",NA,71.17,1708,24,"Round2ScoringAverage",2008
91,91,"Doug LaBelle II",NA,71.19,1495,21,"Round2ScoringAverage",2008
92,92,"Hunter Mahan",NA,71.2,1780,25,"Round2ScoringAverage",2008
93,93,"Mathew Goggin",NA,71.22,1923,27,"Round2ScoringAverage",2008
94,94,"Tim Petrovic",NA,71.23,2208,31,"Round2ScoringAverage",2008
95,95,"Steve Stricker",NA,71.24,1496,21,"Round2ScoringAverage",2008
95,95,"Bubba Watson",NA,71.24,2066,29,"Round2ScoringAverage",2008
97,97,"JJ Henry",NA,71.26,2423,34,"Round2ScoringAverage",2008
98,98,"Woody Austin",NA,71.28,2067,29,"Round2ScoringAverage",2008
98,98,"Marc Turnesa",NA,71.28,2067,29,"Round2ScoringAverage",2008
100,100,"Ian Poulter",NA,71.31,927,13,"Round2ScoringAverage",2008
101,101,"Trevor Immelman",NA,71.33,1498,21,"Round2ScoringAverage",2008
102,102,"Tom Lehman",NA,71.35,1213,17,"Round2ScoringAverage",2008
102,102,"Chris Stroud",NA,71.35,1855,26,"Round2ScoringAverage",2008
102,102,"Boo Weekley",NA,71.35,1641,23,"Round2ScoringAverage",2008
105,105,"Jason Gore",NA,71.37,2141,30,"Round2ScoringAverage",2008
105,105,"Geoff Ogilvy",NA,71.37,1356,19,"Round2ScoringAverage",2008
107,107,"Dean Wilson",NA,71.39,2213,31,"Round2ScoringAverage",2008
108,108,"Ryan Moore",NA,71.42,1714,24,"Round2ScoringAverage",2008
109,109,"Harrison Frazar",NA,71.43,1643,23,"Round2ScoringAverage",2008
109,109,"Charles Howell III",NA,71.43,2143,30,"Round2ScoringAverage",2008
111,111,"Jonathan Byrd",NA,71.46,1858,26,"Round2ScoringAverage",2008
111,111,"Dustin Johnson",NA,71.46,2001,28,"Round2ScoringAverage",2008
111,111,"Scott Sterling",NA,71.46,2001,28,"Round2ScoringAverage",2008
114,114,"Brandt Jobe",NA,71.47,1358,19,"Round2ScoringAverage",2008
115,115,"Todd Demsey",NA,71.48,1787,25,"Round2ScoringAverage",2008
115,115,"Nathan Green",NA,71.48,2073,29,"Round2ScoringAverage",2008
115,115,"Peter Lonard",NA,71.48,2073,29,"Round2ScoringAverage",2008
115,115,"Jim McGovern",NA,71.48,1787,25,"Round2ScoringAverage",2008
115,115,"Tag Ridings",NA,71.48,2073,29,"Round2ScoringAverage",2008
120,120,"Lee Janzen",NA,71.5,2002,28,"Round2ScoringAverage",2008
120,120,"Craig Kanada",NA,71.5,1573,22,"Round2ScoringAverage",2008
122,122,"Michael Allen",NA,71.52,1931,27,"Round2ScoringAverage",2008
123,123,"Richard Johnson",NA,71.55,1431,20,"Round2ScoringAverage",2008
123,123,"Will Ma Kenzie",NA,71.55,1431,20,"Round2ScoringAverage",2008
125,125,"Rocco Mediate",NA,71.56,1789,25,"Round2ScoringAverage",2008
126,126,"Mathias Gronberg",NA,71.57,2147,30,"Round2ScoringAverage",2008
127,127,"Zach Johnson",NA,71.58,1718,24,"Round2ScoringAverage",2008
128,128,"Brandt Snedeker",NA,71.6,1790,25,"Round2ScoringAverage",2008
129,129,"Cliff Kresge",NA,71.61,2005,28,"Round2ScoringAverage",2008
130,130,"Cameron Beckman",NA,71.63,1934,27,"Round2ScoringAverage",2008
130,130,"Jesper Parnevik",NA,71.63,1934,27,"Round2ScoringAverage",2008
132,132,"Todd Hamilton",NA,71.64,2006,28,"Round2ScoringAverage",2008
132,132,"Brett Quigley",NA,71.64,1791,25,"Round2ScoringAverage",2008
134,134,"Robert Gamez",NA,71.65,1863,26,"Round2ScoringAverage",2008
134,134,"Ron Whittaker",NA,71.65,1433,20,"Round2ScoringAverage",2008
136,136,"Ryuji Imada",NA,71.67,1720,24,"Round2ScoringAverage",2008
137,137,"Tom Scherrer",NA,71.68,1362,19,"Round2ScoringAverage",2008
138,138,"Davis Love III",NA,71.7,1649,23,"Round2ScoringAverage",2008
138,138,"Troy Matteson",NA,71.7,2151,30,"Round2ScoringAverage",2008
140,140,"Kenneth Ferrie",NA,71.72,1793,25,"Round2ScoringAverage",2008
140,140,"Tim Wilkinson",NA,71.72,2080,29,"Round2ScoringAverage",2008
142,142,"Jay Williamson",NA,71.74,2224,31,"Round2ScoringAverage",2008
143,143,"Nick Flanagan",NA,71.76,2081,29,"Round2ScoringAverage",2008
144,144,"Scott McCarron",NA,71.77,1579,22,"Round2ScoringAverage",2008
144,144,"Jeff Quinney",NA,71.77,1866,26,"Round2ScoringAverage",2008
146,146,"Paul Casey",NA,71.8,1077,15,"Round2ScoringAverage",2008
147,147,"Bart Bryant",NA,71.83,1652,23,"Round2ScoringAverage",2008
147,147,"Charley Hoffman",NA,71.83,2083,29,"Round2ScoringAverage",2008
147,147,"Nick OHern",NA,71.83,1724,24,"Round2ScoringAverage",2008
151,151,"Marco Dawson",NA,71.84,1365,19,"Round2ScoringAverage",2008
152,152,"Eric Axley",NA,71.86,2515,35,"Round2ScoringAverage",2008
152,152,"Chris DiMarco",NA,71.86,2084,29,"Round2ScoringAverage",2008
152,152,"Kent Jones",NA,71.86,1509,21,"Round2ScoringAverage",2008
155,155,"Bo Van Pelt",NA,71.87,2228,31,"Round2ScoringAverage",2008
156,156,"Daniel Chopra",NA,71.88,1869,26,"Round2ScoringAverage",2008
157,157,"Justin Bolli",NA,71.89,2013,28,"Round2ScoringAverage",2008
158,158,"Nicholas Thompson",NA,71.91,2517,35,"Round2ScoringAverage",2008
159,159,"Ted Purdy",NA,71.92,1726,24,"Round2ScoringAverage",2008
160,160,"Ryan Armour",NA,71.93,2158,30,"Round2ScoringAverage",2008
160,160,"YE Yang",NA,71.93,2014,28,"Round2ScoringAverage",2008
162,162,"Jeff Gove",NA,71.94,1223,17,"Round2ScoringAverage",2008
163,163,"Greg Kraft",NA,71.95,1511,21,"Round2ScoringAverage",2008
164,164,"Jason Allred",NA,71.96,1655,23,"Round2ScoringAverage",2008
164,164,"Johnson Wagner",NA,71.96,1871,26,"Round2ScoringAverage",2008
166,166,"Tommy Gainey",NA,72,1656,23,"Round2ScoringAverage",2008
166,166,"Retief Goosen",NA,72,1224,17,"Round2ScoringAverage",2008
166,166,"Jerry Kelly",NA,72,2160,30,"Round2ScoringAverage",2008
169,169,"Steve Lowery",NA,72.04,1801,25,"Round2ScoringAverage",2008
170,170,"Alejandro Canizares",NA,72.06,1153,16,"Round2ScoringAverage",2008
171,171,"James Driscoll",NA,72.07,2018,28,"Round2ScoringAverage",2008
171,171,"Joe Durant",NA,72.07,2018,28,"Round2ScoringAverage",2008
173,173,"Jon Mills",NA,72.09,2307,32,"Round2ScoringAverage",2008
174,174,"Rich Beem",NA,72.18,2021,28,"Round2ScoringAverage",2008
175,175,"Shigeki Maruyama",NA,72.2,1083,15,"Round2ScoringAverage",2008
176,176,"Rod Pampling",NA,72.22,1950,27,"Round2ScoringAverage",2008
177,177,"Kyle Thompson",NA,72.23,1878,26,"Round2ScoringAverage",2008
178,178,"Alex Cejka",NA,72.24,1806,25,"Round2ScoringAverage",2008
179,179,"Brett Rumford",NA,72.27,1879,26,"Round2ScoringAverage",2008
180,180,"Adam Scott",NA,72.29,1012,14,"Round2ScoringAverage",2008
181,181,"Jin Park",NA,72.31,2097,29,"Round2ScoringAverage",2008
182,182,"David Lutterus",NA,72.33,1519,21,"Round2ScoringAverage",2008
183,183,"Andres Romero",NA,72.37,1375,19,"Round2ScoringAverage",2008
184,184,"Travis Perkins",NA,72.38,1520,21,"Round2ScoringAverage",2008
185,185,"Olin Browne",NA,72.41,1955,27,"Round2ScoringAverage",2008
186,186,"Steve Allan",NA,72.43,1521,21,"Round2ScoringAverage",2008
187,187,"Paul Claxton",NA,72.48,1667,23,"Round2ScoringAverage",2008
188,188,"JP Hayes",NA,72.54,1886,26,"Round2ScoringAverage",2008
189,189,"Angel Cabrera",NA,72.56,1161,16,"Round2ScoringAverage",2008
190,190,"Billy Andrade",NA,72.63,1743,24,"Round2ScoringAverage",2008
191,191,"Cody Freeman",NA,72.65,1889,26,"Round2ScoringAverage",2008
192,192,"Ernie Els",NA,72.67,1090,15,"Round2ScoringAverage",2008
193,193,"Mark Calcavecchia",NA,72.9,1531,21,"Round2ScoringAverage",2008
194,194,"Bob Sowards",NA,72.91,1604,22,"Round2ScoringAverage",2008
195,195,"Stephen Leaney",NA,72.94,1240,17,"Round2ScoringAverage",2008
196,196,"Charles Warren",NA,73,2044,28,"Round2ScoringAverage",2008
197,197,"David Duval",NA,74.11,1408,19,"Round2ScoringAverage",2008
