"FirstTeeLateRound2ScoringAverage_RANKTHISWEEK_2015","FirstTeeLateRound2ScoringAverage_RANKLASTWEEK_2015","FirstTeeLateRound2ScoringAverage_PLAYERNAME_2015","FirstTeeLateRound2ScoringAverage__2015","FirstTeeLateRound2ScoringAverage_AVG_2015","FirstTeeLateRound2ScoringAverage_TOTALSTROKES_2015","FirstTeeLateRound2ScoringAverage_TOTALROUNDS_2015","stat_name","year"
35,35,"Oscar Fraustro",NA,69.67,209,3,"FirstTeeLateRound2ScoringAverage",2015
35,35,"Brooks Koepka",NA,69.67,627,9,"FirstTeeLateRound2ScoringAverage",2015
35,35,"Bubba Watson",NA,69.67,627,9,"FirstTeeLateRound2ScoringAverage",2015
39,39,"Paul Casey",NA,69.71,488,7,"FirstTeeLateRound2ScoringAverage",2015
40,40,"Kevin Na",NA,69.75,558,8,"FirstTeeLateRound2ScoringAverage",2015
41,41,"Alex Cejka",NA,69.8,698,10,"FirstTeeLateRound2ScoringAverage",2015
41,41,"Sergio Garcia",NA,69.8,698,10,"FirstTeeLateRound2ScoringAverage",2015
41,41,"Matt Kuchar",NA,69.8,698,10,"FirstTeeLateRound2ScoringAverage",2015
41,41,"Vijay Singh",NA,69.8,349,5,"FirstTeeLateRound2ScoringAverage",2015
41,41,"Mark Wilson",NA,69.8,349,5,"FirstTeeLateRound2ScoringAverage",2015
46,46,"Harris English",NA,69.83,419,6,"FirstTeeLateRound2ScoringAverage",2015
46,46,"Pat Perez",NA,69.83,419,6,"FirstTeeLateRound2ScoringAverage",2015
48,48,"Eric Axley",NA,69.86,489,7,"FirstTeeLateRound2ScoringAverage",2015
48,48,"Tony Finau",NA,69.86,489,7,"FirstTeeLateRound2ScoringAverage",2015
48,48,"Patrick Reed",NA,69.86,978,14,"FirstTeeLateRound2ScoringAverage",2015
51,51,"Luke Donald",NA,69.88,559,8,"FirstTeeLateRound2ScoringAverage",2015
51,51,"Bill Haas",NA,69.88,559,8,"FirstTeeLateRound2ScoringAverage",2015
53,53,"Brandt Snedeker",NA,69.92,839,12,"FirstTeeLateRound2ScoringAverage",2015
53,53,"Jordan Spieth",NA,69.92,839,12,"FirstTeeLateRound2ScoringAverage",2015
55,55,"Brendon de Jonge",NA,70,350,5,"FirstTeeLateRound2ScoringAverage",2015
55,55,"Chesson Hadley",NA,70,630,9,"FirstTeeLateRound2ScoringAverage",2015
55,55,"Scott Langley",NA,70,420,6,"FirstTeeLateRound2ScoringAverage",2015
58,58,"Hunter Mahan",NA,70.11,631,9,"FirstTeeLateRound2ScoringAverage",2015
58,58,"Phil Mickelson",NA,70.11,631,9,"FirstTeeLateRound2ScoringAverage",2015
58,58,"Jeff Overton",NA,70.11,631,9,"FirstTeeLateRound2ScoringAverage",2015
61,61,"Robert Allenby",NA,70.17,421,6,"FirstTeeLateRound2ScoringAverage",2015
61,61,"Ken Duke",NA,70.17,421,6,"FirstTeeLateRound2ScoringAverage",2015
61,61,"Colt Knost",NA,70.17,421,6,"FirstTeeLateRound2ScoringAverage",2015
61,61,"Troy Merritt",NA,70.17,842,12,"FirstTeeLateRound2ScoringAverage",2015
61,61,"Cameron Percy",NA,70.17,421,6,"FirstTeeLateRound2ScoringAverage",2015
61,61,"Nicholas Thompson",NA,70.17,421,6,"FirstTeeLateRound2ScoringAverage",2015
67,67,"Rickie Fowler",NA,70.18,772,11,"FirstTeeLateRound2ScoringAverage",2015
68,68,"Brendon Todd",NA,70.2,702,10,"FirstTeeLateRound2ScoringAverage",2015
69,69,"Hideki Matsuyama",NA,70.21,983,14,"FirstTeeLateRound2ScoringAverage",2015
70,70,"Keegan Bradley",NA,70.22,632,9,"FirstTeeLateRound2ScoringAverage",2015
71,71,"Webb Simpson",NA,70.25,562,8,"FirstTeeLateRound2ScoringAverage",2015
71,71,"Robert Streb",NA,70.25,562,8,"FirstTeeLateRound2ScoringAverage",2015
73,73,"Sangmoon Bae",NA,70.29,492,7,"FirstTeeLateRound2ScoringAverage",2015
73,73,"Chad Campbell",NA,70.29,492,7,"FirstTeeLateRound2ScoringAverage",2015
73,73,"Fabian Gomez",NA,70.29,492,7,"FirstTeeLateRound2ScoringAverage",2015
76,76,"William McGirt",NA,70.3,703,10,"FirstTeeLateRound2ScoringAverage",2015
77,77,"Derek Fathauer",NA,70.33,633,9,"FirstTeeLateRound2ScoringAverage",2015
77,77,"Zach Johnson",NA,70.33,633,9,"FirstTeeLateRound2ScoringAverage",2015
77,77,"Jason Kokrak",NA,70.33,422,6,"FirstTeeLateRound2ScoringAverage",2015
77,77,"Danny Lee",NA,70.33,633,9,"FirstTeeLateRound2ScoringAverage",2015
77,77,"John Peterson",NA,70.33,422,6,"FirstTeeLateRound2ScoringAverage",2015
77,77,"Jhonattan Vegas",NA,70.33,422,6,"FirstTeeLateRound2ScoringAverage",2015
83,83,"Graham DeLaet",NA,70.43,493,7,"FirstTeeLateRound2ScoringAverage",2015
84,84,"Steven Alker",NA,70.5,282,4,"FirstTeeLateRound2ScoringAverage",2015
84,84,"Kevin Kisner",NA,70.5,705,10,"FirstTeeLateRound2ScoringAverage",2015
84,84,"Carl Pettersson",NA,70.5,423,6,"FirstTeeLateRound2ScoringAverage",2015
84,84,"Michael Putnam",NA,70.5,141,2,"FirstTeeLateRound2ScoringAverage",2015
84,84,"Kyle Reifers",NA,70.5,282,4,"FirstTeeLateRound2ScoringAverage",2015
89,89,"Carlos Ortiz",NA,70.57,494,7,"FirstTeeLateRound2ScoringAverage",2015
90,90,"Steven Bowditch",NA,70.6,353,5,"FirstTeeLateRound2ScoringAverage",2015
90,90,"Jim Furyk",NA,70.6,353,5,"FirstTeeLateRound2ScoringAverage",2015
90,90,"Brian Stuard",NA,70.6,353,5,"FirstTeeLateRound2ScoringAverage",2015
93,93,"Jason Bohn",NA,70.63,565,8,"FirstTeeLateRound2ScoringAverage",2015
93,93,"Whee Kim",NA,70.63,565,8,"FirstTeeLateRound2ScoringAverage",2015
93,93,"Martin Laird",NA,70.63,565,8,"FirstTeeLateRound2ScoringAverage",2015
96,96,"Scott Brown",NA,70.67,212,3,"FirstTeeLateRound2ScoringAverage",2015
96,96,"Jason Gore",NA,70.67,424,6,"FirstTeeLateRound2ScoringAverage",2015
96,96,"Charles Howell III",NA,70.67,636,9,"FirstTeeLateRound2ScoringAverage",2015
96,96,"Heath Slocum",NA,70.67,212,3,"FirstTeeLateRound2ScoringAverage",2015
100,100,"Sean OHair",NA,70.71,495,7,"FirstTeeLateRound2ScoringAverage",2015
100,100,"Adam Scott",NA,70.71,495,7,"FirstTeeLateRound2ScoringAverage",2015
102,102,"Michael Thompson",NA,70.75,283,4,"FirstTeeLateRound2ScoringAverage",2015
102,102,"Tyrone Van Aswegen",NA,70.75,283,4,"FirstTeeLateRound2ScoringAverage",2015
104,104,"Roberto Castro",NA,70.8,354,5,"FirstTeeLateRound2ScoringAverage",2015
105,105,"JJ Henry",NA,70.83,425,6,"FirstTeeLateRound2ScoringAverage",2015
105,105,"Charl Schwartzel",NA,70.83,425,6,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Jonathan Byrd",NA,71,284,4,"FirstTeeLateRound2ScoringAverage",2015
107,107,"KJ Choi",NA,71,284,4,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Jon Curran",NA,71,497,7,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Retief Goosen",NA,71,355,5,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Adam Hadwin",NA,71,284,4,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Jerry Kelly",NA,71,355,5,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Bryce Molder",NA,71,213,3,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Ryan Moore",NA,71,284,4,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Ryan Palmer",NA,71,355,5,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Rory Sabbatini",NA,71,284,4,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Shawn Stefani",NA,71,142,2,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Nick Taylor",NA,71,497,7,"FirstTeeLateRound2ScoringAverage",2015
107,107,"Jimmy Walker",NA,71,568,8,"FirstTeeLateRound2ScoringAverage",2015
120,120,"David Hearn",NA,71.1,711,10,"FirstTeeLateRound2ScoringAverage",2015
121,121,"Hudson Swafford",NA,71.13,569,8,"FirstTeeLateRound2ScoringAverage",2015
122,122,"Russell Henley",NA,71.14,498,7,"FirstTeeLateRound2ScoringAverage",2015
122,122,"Andrew Svoboda",NA,71.14,498,7,"FirstTeeLateRound2ScoringAverage",2015
124,124,"Bill Lunde",NA,71.2,356,5,"FirstTeeLateRound2ScoringAverage",2015
124,124,"Lee Westwood",NA,71.2,356,5,"FirstTeeLateRound2ScoringAverage",2015
126,126,"Lucas Glover",NA,71.25,285,4,"FirstTeeLateRound2ScoringAverage",2015
126,126,"Kevin Streelman",NA,71.25,285,4,"FirstTeeLateRound2ScoringAverage",2015
128,128,"Scott Pinckney",NA,71.3,713,10,"FirstTeeLateRound2ScoringAverage",2015
129,129,"Martin Flores",NA,71.33,642,9,"FirstTeeLateRound2ScoringAverage",2015
129,129,"Jim Herman",NA,71.33,428,6,"FirstTeeLateRound2ScoringAverage",2015
129,129,"Billy Horschel",NA,71.33,642,9,"FirstTeeLateRound2ScoringAverage",2015
132,132,"Brice Garnett",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2015
132,132,"Ben Martin",NA,71.4,357,5,"FirstTeeLateRound2ScoringAverage",2015
134,134,"James Hahn",NA,71.43,500,7,"FirstTeeLateRound2ScoringAverage",2015
135,135,"Jonas Blixt",NA,71.44,643,9,"FirstTeeLateRound2ScoringAverage",2015
135,135,"Jonathan Randolph",NA,71.44,643,9,"FirstTeeLateRound2ScoringAverage",2015
137,137,"Ricky Barnes",NA,71.5,572,8,"FirstTeeLateRound2ScoringAverage",2015
137,137,"Matt Jones",NA,71.5,286,4,"FirstTeeLateRound2ScoringAverage",2015
137,137,"Spencer Levin",NA,71.5,429,6,"FirstTeeLateRound2ScoringAverage",2015
137,137,"Sam Saunders",NA,71.5,572,8,"FirstTeeLateRound2ScoringAverage",2015
141,141,"Morgan Hoffmann",NA,71.56,644,9,"FirstTeeLateRound2ScoringAverage",2015
142,142,"Kevin Chappell",NA,71.6,358,5,"FirstTeeLateRound2ScoringAverage",2015
143,143,"Mark Hubbard",NA,71.63,573,8,"FirstTeeLateRound2ScoringAverage",2015
144,144,"Aaron Baddeley",NA,71.67,215,3,"FirstTeeLateRound2ScoringAverage",2015
144,144,"Chez Reavie",NA,71.67,430,6,"FirstTeeLateRound2ScoringAverage",2015
146,146,"Luke Guthrie",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2015
146,146,"Billy Hurley III",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2015
146,146,"David Lingmerth",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2015
146,146,"Alex Prugh",NA,71.8,359,5,"FirstTeeLateRound2ScoringAverage",2015
150,150,"John Senden",NA,71.83,431,6,"FirstTeeLateRound2ScoringAverage",2015
151,151,"Robert Garrigus",NA,71.86,503,7,"FirstTeeLateRound2ScoringAverage",2015
152,152,"JB Holmes",NA,71.9,719,10,"FirstTeeLateRound2ScoringAverage",2015
153,153,"Stewart Cink",NA,72,432,6,"FirstTeeLateRound2ScoringAverage",2015
153,153,"Jamie Donaldson",NA,72,216,3,"FirstTeeLateRound2ScoringAverage",2015
153,153,"Justin Leonard",NA,72,504,7,"FirstTeeLateRound2ScoringAverage",2015
153,153,"DA Points",NA,72,144,2,"FirstTeeLateRound2ScoringAverage",2015
153,153,"Camilo Villegas",NA,72,504,7,"FirstTeeLateRound2ScoringAverage",2015
153,153,"Will Wilcox",NA,72,216,3,"FirstTeeLateRound2ScoringAverage",2015
159,159,"Brian Davis",NA,72.13,577,8,"FirstTeeLateRound2ScoringAverage",2015
160,160,"Scott Stallings",NA,72.25,289,4,"FirstTeeLateRound2ScoringAverage",2015
161,161,"Max Homa",NA,72.33,434,6,"FirstTeeLateRound2ScoringAverage",2015
161,161,"Andres Romero",NA,72.33,651,9,"FirstTeeLateRound2ScoringAverage",2015
163,163,"Erik Compton",NA,72.5,580,8,"FirstTeeLateRound2ScoringAverage",2015
163,163,"Andres Gonzales",NA,72.5,435,6,"FirstTeeLateRound2ScoringAverage",2015
163,163,"Brian Harman",NA,72.5,435,6,"FirstTeeLateRound2ScoringAverage",2015
163,163,"Padraig Harrington",NA,72.5,145,2,"FirstTeeLateRound2ScoringAverage",2015
163,163,"Francesco Molinari",NA,72.5,290,4,"FirstTeeLateRound2ScoringAverage",2015
163,163,"Scott Piercy",NA,72.5,290,4,"FirstTeeLateRound2ScoringAverage",2015
169,169,"Chris Kirk",NA,72.67,218,3,"FirstTeeLateRound2ScoringAverage",2015
170,170,"Ben Crane",NA,72.8,728,10,"FirstTeeLateRound2ScoringAverage",2015
171,171,"Ernie Els",NA,72.86,510,7,"FirstTeeLateRound2ScoringAverage",2015
172,172,"Charley Hoffman",NA,73,219,3,"FirstTeeLateRound2ScoringAverage",2015
173,173,"Davis Love III",NA,73.17,439,6,"FirstTeeLateRound2ScoringAverage",2015
174,174,"Jim Renner",NA,73.33,440,6,"FirstTeeLateRound2ScoringAverage",2015
174,174,"Tim Wilkinson",NA,73.33,440,6,"FirstTeeLateRound2ScoringAverage",2015
176,176,"Roger Sloan",NA,73.4,367,5,"FirstTeeLateRound2ScoringAverage",2015
177,177,"Angel Cabrera",NA,73.5,147,2,"FirstTeeLateRound2ScoringAverage",2015
178,178,"Gonzalo Fdez Castano",NA,73.67,442,6,"FirstTeeLateRound2ScoringAverage",2015
179,179,"SJ Park",NA,73.8,369,5,"FirstTeeLateRound2ScoringAverage",2015
180,180,"Matt Every",NA,74,296,4,"FirstTeeLateRound2ScoringAverage",2015
180,180,"Daniel Summerhays",NA,74,370,5,"FirstTeeLateRound2ScoringAverage",2015
182,182,"Gary Woodland",NA,74.33,223,3,"FirstTeeLateRound2ScoringAverage",2015
183,183,"Geoff Ogilvy",NA,75,75,1,"FirstTeeLateRound2ScoringAverage",2015
184,184,"Seung Yul Noh",NA,77.5,155,2,"FirstTeeLateRound2ScoringAverage",2015
