"Total3Putts510_RANKTHISWEEK_2005","Total3Putts510_RANKLASTWEEK_2005","Total3Putts510_PLAYERNAME_2005","Total3Putts510_ROUNDS_2005","Total3Putts510_TOTAL3PUTTS510_2005","Total3Putts510_TOTAL3PUTTS_2005","stat_name","year"
33,33,"Matt Kuchar",60,2,27,"Total3Putts510",2005
33,33,"Franklin Langham",91,2,35,"Total3Putts510",2005
33,33,"Tom Lehman",69,2,26,"Total3Putts510",2005
33,33,"Peter Lonard",85,2,27,"Total3Putts510",2005
33,33,"Michael Long",72,2,35,"Total3Putts510",2005
33,33,"Jeff Maggert",79,2,38,"Total3Putts510",2005
33,33,"Rocco Mediate",73,2,49,"Total3Putts510",2005
33,33,"Ryan Palmer",101,2,40,"Total3Putts510",2005
33,33,"Dennis Paulson",63,2,33,"Total3Putts510",2005
33,33,"Rory Sabbatini",81,2,38,"Total3Putts510",2005
33,33,"Vijay Singh",111,2,38,"Total3Putts510",2005
33,33,"Hidemichi Tanaka",106,2,53,"Total3Putts510",2005
33,33,"Hideto Tanihara",50,2,22,"Total3Putts510",2005
33,33,"Roland Thatcher",75,2,64,"Total3Putts510",2005
33,33,"Kirk Triplett",55,2,19,"Total3Putts510",2005
33,33,"Omar Uresti",84,2,46,"Total3Putts510",2005
33,33,"Tjaart van der Walt",56,2,33,"Total3Putts510",2005
33,33,"Duffy Waldorf",86,2,42,"Total3Putts510",2005
33,33,"Mike Weir",71,2,27,"Total3Putts510",2005
33,33,"Mark Wilson",74,2,34,"Total3Putts510",2005
80,80,"Jason Allred",75,1,39,"Total3Putts510",2005
80,80,"Paul Azinger",66,1,27,"Total3Putts510",2005
80,80,"Briny Baird",98,1,52,"Total3Putts510",2005
80,80,"Cameron Beckman",96,1,51,"Total3Putts510",2005
80,80,"Jeff Brehaut",71,1,26,"Total3Putts510",2005
80,80,"Danny Briggs",70,1,43,"Total3Putts510",2005
80,80,"DJ Brigman",76,1,55,"Total3Putts510",2005
80,80,"Mark Brooks",72,1,32,"Total3Putts510",2005
80,80,"Olin Browne",99,1,31,"Total3Putts510",2005
80,80,"Tom Byrum",83,1,41,"Total3Putts510",2005
80,80,"Jim Carter",62,1,29,"Total3Putts510",2005
80,80,"Stewart Cink",98,1,19,"Total3Putts510",2005
80,80,"Fred Couples",72,1,29,"Total3Putts510",2005
80,80,"Brian Davis",75,1,54,"Total3Putts510",2005
80,80,"James Driscoll",73,1,30,"Total3Putts510",2005
80,80,"Bob Estes",92,1,33,"Total3Putts510",2005
80,80,"Todd Fischer",99,1,29,"Total3Putts510",2005
80,80,"Steve Flesch",90,1,43,"Total3Putts510",2005
80,80,"Dan Forsman",52,1,29,"Total3Putts510",2005
80,80,"Harrison Frazar",105,1,49,"Total3Putts510",2005
80,80,"Fred Funk",102,1,42,"Total3Putts510",2005
80,80,"Brian Gay",101,1,35,"Total3Putts510",2005
80,80,"Tom Gillis",77,1,37,"Total3Putts510",2005
80,80,"Matt Gogel",78,1,27,"Total3Putts510",2005
80,80,"Paul Gow",78,1,42,"Total3Putts510",2005
80,80,"Mathias Gronberg",60,1,49,"Total3Putts510",2005
80,80,"Scott Gutschewski",86,1,34,"Total3Putts510",2005
80,80,"Hunter Haas",83,1,36,"Total3Putts510",2005
80,80,"Todd Hamilton",94,1,32,"Total3Putts510",2005
80,80,"Jeff Hart",63,1,37,"Total3Putts510",2005
80,80,"Dudley Hart",84,1,34,"Total3Putts510",2005
80,80,"JP Hayes",63,1,27,"Total3Putts510",2005
80,80,"JJ Henry",102,1,55,"Total3Putts510",2005
80,80,"Mark Hensby",70,1,30,"Total3Putts510",2005
80,80,"John Huston",90,1,49,"Total3Putts510",2005
80,80,"Lee Janzen",75,1,40,"Total3Putts510",2005
80,80,"Zach Johnson",96,1,37,"Total3Putts510",2005
80,80,"Richard Johnson",50,1,24,"Total3Putts510",2005
80,80,"Kent Jones",99,1,47,"Total3Putts510",2005
80,80,"Hank Kuehne",84,1,42,"Total3Putts510",2005
80,80,"Bernhard Langer",67,1,28,"Total3Putts510",2005
80,80,"Thomas Levet",54,1,37,"Total3Putts510",2005
80,80,"Will Ma Kenzie",75,1,58,"Total3Putts510",2005
80,80,"Andrew Magee",82,1,38,"Total3Putts510",2005
80,80,"Shigeki Maruyama",99,1,35,"Total3Putts510",2005
80,80,"Len Mattiace",86,1,39,"Total3Putts510",2005
80,80,"Mark OMeara",66,1,23,"Total3Putts510",2005
80,80,"Arron Oberholser",65,1,27,"Total3Putts510",2005
80,80,"Geoff Ogilvy",97,1,34,"Total3Putts510",2005
80,80,"Brenden Pappas",51,1,24,"Total3Putts510",2005
80,80,"Jesper Parnevik",84,1,21,"Total3Putts510",2005
80,80,"Craig Perks",67,1,40,"Total3Putts510",2005
80,80,"Tom Pernice Jr",111,1,35,"Total3Putts510",2005
80,80,"Tim Petrovic",97,1,43,"Total3Putts510",2005
80,80,"Ian Poulter",62,1,19,"Total3Putts510",2005
80,80,"Phillip Price",77,1,25,"Total3Putts510",2005
80,80,"Brett Quigley",96,1,37,"Total3Putts510",2005
80,80,"Justin Rose",99,1,54,"Total3Putts510",2005
80,80,"Patrick Sheehan",114,1,45,"Total3Putts510",2005
80,80,"Jeff Sluman",94,1,41,"Total3Putts510",2005
80,80,"Darron Stiles",78,1,42,"Total3Putts510",2005
80,80,"Kevin Sutherland",89,1,46,"Total3Putts510",2005
80,80,"Mario Tiziani",67,1,30,"Total3Putts510",2005
80,80,"Bo Van Pelt",112,1,62,"Total3Putts510",2005
80,80,"Scott Verplank",87,1,31,"Total3Putts510",2005
80,80,"Charles Warren",89,1,54,"Total3Putts510",2005
80,80,"Nick Watney",91,1,38,"Total3Putts510",2005
80,80,"Brett Wetterich",76,1,50,"Total3Putts510",2005
80,80,"Jay Williamson",53,1,27,"Total3Putts510",2005
80,80,"Tiger Woods",76,1,21,"Total3Putts510",2005
