"EarlyRound1ScoringAverage_RANKTHISWEEK_2011","EarlyRound1ScoringAverage_RANKLASTWEEK_2011","EarlyRound1ScoringAverage_PLAYERNAME_2011","EarlyRound1ScoringAverage__2011","EarlyRound1ScoringAverage_AVG_2011","EarlyRound1ScoringAverage_TOTALSTROKES_2011","EarlyRound1ScoringAverage_TOTALROUNDS_2011","stat_name","year"
47,47,"Tim Herron",NA,70.21,983,14,"EarlyRound1ScoringAverage",2011
48,48,"Jeff Overton",NA,70.31,1125,16,"EarlyRound1ScoringAverage",2011
49,49,"Ben Martin",NA,70.33,844,12,"EarlyRound1ScoringAverage",2011
50,50,"JJ Henry",NA,70.35,1196,17,"EarlyRound1ScoringAverage",2011
51,51,"Brian Davis",NA,70.37,1337,19,"EarlyRound1ScoringAverage",2011
52,52,"Tag Ridings",NA,70.38,915,13,"EarlyRound1ScoringAverage",2011
53,53,"Kris Blanks",NA,70.43,986,14,"EarlyRound1ScoringAverage",2011
53,53,"Hunter Haas",NA,70.43,986,14,"EarlyRound1ScoringAverage",2011
53,53,"YE Yang",NA,70.43,493,7,"EarlyRound1ScoringAverage",2011
56,56,"Hunter Mahan",NA,70.46,916,13,"EarlyRound1ScoringAverage",2011
56,56,"Boo Weekley",NA,70.46,916,13,"EarlyRound1ScoringAverage",2011
58,58,"Keegan Bradley",NA,70.47,1198,17,"EarlyRound1ScoringAverage",2011
58,58,"David Hearn",NA,70.47,1057,15,"EarlyRound1ScoringAverage",2011
58,58,"Troy Matteson",NA,70.47,1198,17,"EarlyRound1ScoringAverage",2011
61,61,"Briny Baird",NA,70.5,705,10,"EarlyRound1ScoringAverage",2011
61,61,"Robert Garrigus",NA,70.5,846,12,"EarlyRound1ScoringAverage",2011
61,61,"Freddie Jacobson",NA,70.5,846,12,"EarlyRound1ScoringAverage",2011
61,61,"Brandt Jobe",NA,70.5,1128,16,"EarlyRound1ScoringAverage",2011
61,61,"Ian Poulter",NA,70.5,423,6,"EarlyRound1ScoringAverage",2011
66,66,"Ricky Barnes",NA,70.55,776,11,"EarlyRound1ScoringAverage",2011
66,66,"Adam Scott",NA,70.55,776,11,"EarlyRound1ScoringAverage",2011
68,68,"Billy Mayfair",NA,70.57,988,14,"EarlyRound1ScoringAverage",2011
68,68,"John Rollins",NA,70.57,988,14,"EarlyRound1ScoringAverage",2011
70,70,"Ryan Moore",NA,70.58,847,12,"EarlyRound1ScoringAverage",2011
71,71,"Kevin Chappell",NA,70.6,706,10,"EarlyRound1ScoringAverage",2011
71,71,"Trevor Immelman",NA,70.6,706,10,"EarlyRound1ScoringAverage",2011
73,73,"Joe Ogilvie",NA,70.62,918,13,"EarlyRound1ScoringAverage",2011
74,74,"Steve Flesch",NA,70.63,1130,16,"EarlyRound1ScoringAverage",2011
75,75,"Matt Jones",NA,70.64,777,11,"EarlyRound1ScoringAverage",2011
75,75,"Justin Leonard",NA,70.64,777,11,"EarlyRound1ScoringAverage",2011
77,77,"Woody Austin",NA,70.67,636,9,"EarlyRound1ScoringAverage",2011
78,78,"Josh Teater",NA,70.69,1131,16,"EarlyRound1ScoringAverage",2011
79,79,"Angel Cabrera",NA,70.7,707,10,"EarlyRound1ScoringAverage",2011
79,79,"Geoff Ogilvy",NA,70.7,707,10,"EarlyRound1ScoringAverage",2011
81,81,"Matt Bettencourt",NA,70.71,1202,17,"EarlyRound1ScoringAverage",2011
82,82,"Carl Pettersson",NA,70.72,1273,18,"EarlyRound1ScoringAverage",2011
83,83,"Steve Marino",NA,70.73,778,11,"EarlyRound1ScoringAverage",2011
84,84,"Michael Bradley",NA,70.75,849,12,"EarlyRound1ScoringAverage",2011
85,85,"Nate Smith",NA,70.8,708,10,"EarlyRound1ScoringAverage",2011
86,86,"KJ Choi",NA,70.82,779,11,"EarlyRound1ScoringAverage",2011
86,86,"Padraig Harrington",NA,70.82,779,11,"EarlyRound1ScoringAverage",2011
88,88,"Jason Bohn",NA,70.85,921,13,"EarlyRound1ScoringAverage",2011
89,89,"Dustin Johnson",NA,70.86,496,7,"EarlyRound1ScoringAverage",2011
90,90,"William McGirt",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2011
90,90,"Charlie Wi",NA,70.87,1063,15,"EarlyRound1ScoringAverage",2011
92,92,"Justin Rose",NA,70.88,567,8,"EarlyRound1ScoringAverage",2011
93,93,"Greg Chalmers",NA,70.93,993,14,"EarlyRound1ScoringAverage",2011
93,93,"Bo Van Pelt",NA,70.93,993,14,"EarlyRound1ScoringAverage",2011
95,95,"Blake Adams",NA,70.95,1348,19,"EarlyRound1ScoringAverage",2011
96,96,"James Driscoll",NA,71,1065,15,"EarlyRound1ScoringAverage",2011
96,96,"Derek Lamely",NA,71,1065,15,"EarlyRound1ScoringAverage",2011
96,96,"Bill Lunde",NA,71,994,14,"EarlyRound1ScoringAverage",2011
99,99,"Heath Slocum",NA,71.06,1137,16,"EarlyRound1ScoringAverage",2011
99,99,"DJ Trahan",NA,71.06,1137,16,"EarlyRound1ScoringAverage",2011
101,101,"Scott Piercy",NA,71.08,853,12,"EarlyRound1ScoringAverage",2011
101,101,"Johnson Wagner",NA,71.08,924,13,"EarlyRound1ScoringAverage",2011
103,103,"Shane Bertsch",NA,71.09,782,11,"EarlyRound1ScoringAverage",2011
104,104,"Stuart Appleby",NA,71.13,1067,15,"EarlyRound1ScoringAverage",2011
104,104,"Nick OHern",NA,71.13,1138,16,"EarlyRound1ScoringAverage",2011
106,106,"Jim Furyk",NA,71.15,925,13,"EarlyRound1ScoringAverage",2011
107,107,"DJ Brigman",NA,71.17,854,12,"EarlyRound1ScoringAverage",2011
108,108,"Shaun Micheel",NA,71.27,1069,15,"EarlyRound1ScoringAverage",2011
109,109,"Jarrod Lyle",NA,71.29,998,14,"EarlyRound1ScoringAverage",2011
110,110,"Brandt Snedeker",NA,71.3,713,10,"EarlyRound1ScoringAverage",2011
111,111,"Michael Thompson",NA,71.31,927,13,"EarlyRound1ScoringAverage",2011
111,111,"Garrett Willis",NA,71.31,1141,16,"EarlyRound1ScoringAverage",2011
113,113,"Andres Gonzales",NA,71.33,642,9,"EarlyRound1ScoringAverage",2011
113,113,"Scott Stallings",NA,71.33,1070,15,"EarlyRound1ScoringAverage",2011
115,115,"Anthony Kim",NA,71.36,999,14,"EarlyRound1ScoringAverage",2011
115,115,"Jhonattan Vegas",NA,71.36,785,11,"EarlyRound1ScoringAverage",2011
117,117,"Jerry Kelly",NA,71.4,1071,15,"EarlyRound1ScoringAverage",2011
117,117,"David Mathis",NA,71.4,714,10,"EarlyRound1ScoringAverage",2011
117,117,"George McNeill",NA,71.4,714,10,"EarlyRound1ScoringAverage",2011
120,120,"Ernie Els",NA,71.42,857,12,"EarlyRound1ScoringAverage",2011
121,121,"Pat Perez",NA,71.45,786,11,"EarlyRound1ScoringAverage",2011
122,122,"Cameron Tringale",NA,71.46,929,13,"EarlyRound1ScoringAverage",2011
123,123,"Chris Kirk",NA,71.5,858,12,"EarlyRound1ScoringAverage",2011
124,124,"Stephen Ames",NA,71.54,930,13,"EarlyRound1ScoringAverage",2011
124,124,"Michael Connell",NA,71.54,930,13,"EarlyRound1ScoringAverage",2011
124,124,"Kevin Streelman",NA,71.54,930,13,"EarlyRound1ScoringAverage",2011
127,127,"Arjun Atwal",NA,71.56,1288,18,"EarlyRound1ScoringAverage",2011
127,127,"Steve Elkington",NA,71.56,644,9,"EarlyRound1ScoringAverage",2011
129,129,"Aron Price",NA,71.57,501,7,"EarlyRound1ScoringAverage",2011
129,129,"Chris Stroud",NA,71.57,1002,14,"EarlyRound1ScoringAverage",2011
131,131,"Cameron Beckman",NA,71.58,859,12,"EarlyRound1ScoringAverage",2011
132,132,"Martin Laird",NA,71.6,716,10,"EarlyRound1ScoringAverage",2011
133,133,"Andres Romero",NA,71.62,931,13,"EarlyRound1ScoringAverage",2011
134,134,"Fabian Gomez",NA,71.64,788,11,"EarlyRound1ScoringAverage",2011
134,134,"Alexandre Rocha",NA,71.64,788,11,"EarlyRound1ScoringAverage",2011
136,136,"Paul Goydos",NA,71.67,645,9,"EarlyRound1ScoringAverage",2011
136,136,"Zach Johnson",NA,71.67,645,9,"EarlyRound1ScoringAverage",2011
138,138,"Martin Piller",NA,71.7,717,10,"EarlyRound1ScoringAverage",2011
139,139,"Robert Karlsson",NA,71.78,646,9,"EarlyRound1ScoringAverage",2011
140,140,"Tim Petrovic",NA,71.79,1005,14,"EarlyRound1ScoringAverage",2011
141,141,"Joseph Bramlett",NA,71.8,718,10,"EarlyRound1ScoringAverage",2011
141,141,"Michael Putnam",NA,71.8,718,10,"EarlyRound1ScoringAverage",2011
141,141,"Vijay Singh",NA,71.8,1077,15,"EarlyRound1ScoringAverage",2011
141,141,"Jimmy Walker",NA,71.8,718,10,"EarlyRound1ScoringAverage",2011
145,145,"Roland Thatcher",NA,71.83,862,12,"EarlyRound1ScoringAverage",2011
146,146,"Zack Miller",NA,71.87,1078,15,"EarlyRound1ScoringAverage",2011
147,147,"Jim Herman",NA,71.88,575,8,"EarlyRound1ScoringAverage",2011
148,148,"Bubba Watson",NA,71.9,719,10,"EarlyRound1ScoringAverage",2011
149,149,"Joe Durant",NA,71.91,791,11,"EarlyRound1ScoringAverage",2011
149,149,"Sung Kang",NA,71.91,791,11,"EarlyRound1ScoringAverage",2011
151,151,"Alex Cejka",NA,71.92,935,13,"EarlyRound1ScoringAverage",2011
151,151,"Bryce Molder",NA,71.92,863,12,"EarlyRound1ScoringAverage",2011
153,153,"Kevin Na",NA,71.93,1007,14,"EarlyRound1ScoringAverage",2011
154,154,"Aaron Baddeley",NA,72,864,12,"EarlyRound1ScoringAverage",2011
154,154,"Steven Bowditch",NA,72,936,13,"EarlyRound1ScoringAverage",2011
154,154,"Ben Curtis",NA,72,1080,15,"EarlyRound1ScoringAverage",2011
154,154,"Harrison Frazar",NA,72,720,10,"EarlyRound1ScoringAverage",2011
154,154,"Bio Kim",NA,72,792,11,"EarlyRound1ScoringAverage",2011
154,154,"Graeme McDowell",NA,72,504,7,"EarlyRound1ScoringAverage",2011
160,160,"Chris DiMarco",NA,72.07,1081,15,"EarlyRound1ScoringAverage",2011
160,160,"Kent Jones",NA,72.07,1009,14,"EarlyRound1ScoringAverage",2011
162,162,"Bobby Gates",NA,72.08,937,13,"EarlyRound1ScoringAverage",2011
162,162,"Sean OHair",NA,72.08,865,12,"EarlyRound1ScoringAverage",2011
164,164,"Matt McQuillan",NA,72.11,649,9,"EarlyRound1ScoringAverage",2011
165,165,"Tommy Gainey",NA,72.14,1515,21,"EarlyRound1ScoringAverage",2011
166,166,"Billy Horschel",NA,72.2,1083,15,"EarlyRound1ScoringAverage",2011
167,167,"Troy Merritt",NA,72.25,867,12,"EarlyRound1ScoringAverage",2011
167,167,"Paul Stankowski",NA,72.25,867,12,"EarlyRound1ScoringAverage",2011
169,169,"Ryuji Imada",NA,72.33,868,12,"EarlyRound1ScoringAverage",2011
170,170,"Justin Hicks",NA,72.36,796,11,"EarlyRound1ScoringAverage",2011
171,171,"Rich Beem",NA,72.38,579,8,"EarlyRound1ScoringAverage",2011
172,172,"Will Strickler",NA,72.4,724,10,"EarlyRound1ScoringAverage",2011
173,173,"Richard Johnson",NA,72.43,1014,14,"EarlyRound1ScoringAverage",2011
174,174,"Marc Turnesa",NA,72.45,797,11,"EarlyRound1ScoringAverage",2011
175,175,"Camilo Villegas",NA,72.46,942,13,"EarlyRound1ScoringAverage",2011
176,176,"Jim Renner",NA,72.5,725,10,"EarlyRound1ScoringAverage",2011
177,177,"JP Hayes",NA,72.63,581,8,"EarlyRound1ScoringAverage",2011
177,177,"Kevin Stadler",NA,72.63,1162,16,"EarlyRound1ScoringAverage",2011
179,179,"Kevin Kisner",NA,72.67,654,9,"EarlyRound1ScoringAverage",2011
179,179,"Alex Prugh",NA,72.67,1090,15,"EarlyRound1ScoringAverage",2011
181,181,"Colt Knost",NA,72.83,874,12,"EarlyRound1ScoringAverage",2011
182,182,"Rocco Mediate",NA,72.86,1020,14,"EarlyRound1ScoringAverage",2011
183,183,"David Duval",NA,72.91,802,11,"EarlyRound1ScoringAverage",2011
184,184,"Marc Leishman",NA,72.93,1021,14,"EarlyRound1ScoringAverage",2011
185,185,"Daniel Summerhays",NA,73.92,961,13,"EarlyRound1ScoringAverage",2011
186,186,"JB Holmes",NA,74.17,445,6,"EarlyRound1ScoringAverage",2011
