"Puttingfrom515_RANKTHISWEEK_2016","Puttingfrom515_RANKLASTWEEK_2016","Puttingfrom515_PLAYERNAME_2016","Puttingfrom515_ROUNDS_2016","Puttingfrom515_PctMADE_2016","Puttingfrom515_ATTEMPTS_2016","Puttingfrom515_PUTTSMADE_2016","stat_name","year"
1,1,"Steve Stricker",25,59.4,133,79,"Puttingfrom515",2016
2,3,"Brian Harman",60,56.48,324,183,"Puttingfrom515",2016
3,4,"Aaron Baddeley",51,56.44,225,127,"Puttingfrom515",2016
4,2,"Morgan Hoffmann",43,55.46,229,127,"Puttingfrom515",2016
5,6,"Matthew Fitzpatrick",23,55.26,76,42,"Puttingfrom515",2016
6,55,"Phil Mickelson",37,54.14,181,98,"Puttingfrom515",2016
7,30,"Tim Wilkinson",40,53.42,161,86,"Puttingfrom515",2016
8,8,"Jamie Donaldson",28,53.28,137,73,"Puttingfrom515",2016
9,7,"Brian Stuard",24,53.04,115,61,"Puttingfrom515",2016
10,10,"Jason Day",36,52.94,153,81,"Puttingfrom515",2016
11,12,"Andy Sullivan",25,52.73,110,58,"Puttingfrom515",2016
12,17,"Andrew Loupe",50,52.67,281,148,"Puttingfrom515",2016
13,14,"Ben Crane",48,52.55,255,134,"Puttingfrom515",2016
14,20,"Steven Bowditch",40,52.48,202,106,"Puttingfrom515",2016
15,13,"Jonas Blixt",46,52.3,239,125,"Puttingfrom515",2016
16,15,"Charl Schwartzel",29,52.27,132,69,"Puttingfrom515",2016
17,31,"Hunter Mahan",43,52.17,230,120,"Puttingfrom515",2016
18,18,"Freddie Jacobson",54,51.91,262,136,"Puttingfrom515",2016
19,11,"Jamie Lovemark",57,51.78,365,189,"Puttingfrom515",2016
20,23,"Andrew Landry",24,51.72,87,45,"Puttingfrom515",2016
21,24,"Billy Horschel",45,51.68,238,123,"Puttingfrom515",2016
22,45,"Steve Wheatcroft",53,51.57,287,148,"Puttingfrom515",2016
23,22,"Rickie Fowler",42,51.55,194,100,"Puttingfrom515",2016
24,27,"Patton Kizzire",57,51.39,251,129,"Puttingfrom515",2016
25,38,"DH Lee",35,51.19,168,86,"Puttingfrom515",2016
26,9,"Byeong Hun An",23,51.11,90,46,"Puttingfrom515",2016
27,32,"Sam Saunders",40,50.84,179,91,"Puttingfrom515",2016
28,5,"Ollie Schniederjans",23,50.81,124,63,"Puttingfrom515",2016
29,16,"Stuart Appleby",39,50.79,254,129,"Puttingfrom515",2016
30,21,"Sung Kang",51,50.77,260,132,"Puttingfrom515",2016
31,19,"Martin Piller",37,50.52,192,97,"Puttingfrom515",2016
32,35,"Russell Henley",42,50.39,256,129,"Puttingfrom515",2016
33,29,"Kelly Kraft",35,50.34,145,73,"Puttingfrom515",2016
34,44,"William McGirt",54,50.32,308,155,"Puttingfrom515",2016
35,28,"Anirban Lahiri",44,50.28,177,89,"Puttingfrom515",2016
36,26,"Chad Collins",45,50.19,265,133,"Puttingfrom515",2016
37,33,"Tyler Aldridge",53,50,292,146,"Puttingfrom515",2016
37,36,"Retief Goosen",37,50,206,103,"Puttingfrom515",2016
37,51,"Kevin Kisner",49,50,226,113,"Puttingfrom515",2016
37,38,"Wes Roach",33,50,140,70,"Puttingfrom515",2016
37,38,"Brandt Snedeker",47,50,228,114,"Puttingfrom515",2016
37,38,"Jimmy Walker",43,50,232,116,"Puttingfrom515",2016
43,46,"Cameron Tringale",47,49.83,287,143,"Puttingfrom515",2016
44,63,"Daniel Summerhays",55,49.82,283,141,"Puttingfrom515",2016
45,36,"Johnson Wagner",44,49.76,205,102,"Puttingfrom515",2016
46,25,"Adam Scott",39,49.69,163,81,"Puttingfrom515",2016
