"ScoringRating_RANKTHISWEEK_2011","ScoringRating_RANKLASTWEEK_2011","ScoringRating_PLAYERNAME_2011","ScoringRating_EVENTS_2011","ScoringRating_RATING_2011","stat_name","year"
104,104,"Bubba Watson",14,8,"ScoringRating",2011
104,104,"Boo Weekley",10,8,"ScoringRating",2011
104,104,"Jay Williamson",1,8,"ScoringRating",2011
104,104,"Garrett Willis",11,8,"ScoringRating",2011
104,104,"Tiger Woods",5,8,"ScoringRating",2011
147,147,"Stephen Ames",11,7.9,"ScoringRating",2011
147,147,"Bob Estes",5,7.9,"ScoringRating",2011
147,147,"Matt Every",2,7.9,"ScoringRating",2011
147,147,"Bobby Gates",8,7.9,"ScoringRating",2011
147,147,"Andres Gonzales",6,7.9,"ScoringRating",2011
147,147,"Peter Hanson",4,7.9,"ScoringRating",2011
147,147,"JJ Henry",17,7.9,"ScoringRating",2011
147,147,"Lee Janzen",10,7.9,"ScoringRating",2011
147,147,"Erick Justesen",1,7.9,"ScoringRating",2011
147,147,"Martin Kaymer",5,7.9,"ScoringRating",2011
147,147,"Anthony Kim",8,7.9,"ScoringRating",2011
147,147,"Troy Matteson",15,7.9,"ScoringRating",2011
147,147,"Jeff Overton",17,7.9,"ScoringRating",2011
147,147,"Cameron Percy",5,7.9,"ScoringRating",2011
147,147,"Tim Petrovic",14,7.9,"ScoringRating",2011
147,147,"DA Points",17,7.9,"ScoringRating",2011
147,147,"Ian Poulter",8,7.9,"ScoringRating",2011
147,147,"Ted Purdy",1,7.9,"ScoringRating",2011
147,147,"Michael Putnam",10,7.9,"ScoringRating",2011
147,147,"Alexandre Rocha",7,7.9,"ScoringRating",2011
147,147,"Paul Stankowski",13,7.9,"ScoringRating",2011
147,147,"Brendan Steele",15,7.9,"ScoringRating",2011
147,147,"Henrik Stenson",5,7.9,"ScoringRating",2011
147,147,"Vaughn Taylor",17,7.9,"ScoringRating",2011
147,147,"Josh Teater",18,7.9,"ScoringRating",2011
147,147,"Peter Tomasulo",4,7.9,"ScoringRating",2011
147,147,"Cameron Tringale",20,7.9,"ScoringRating",2011
147,147,"Kirk Triplett",4,7.9,"ScoringRating",2011
147,147,"Dean Wilson",10,7.9,"ScoringRating",2011
147,147,"Mark Wilson",15,7.9,"ScoringRating",2011
177,177,"Stuart Appleby",10,7.8,"ScoringRating",2011
177,177,"Ricky Barnes",13,7.8,"ScoringRating",2011
177,177,"Cameron Beckman",10,7.8,"ScoringRating",2011
177,177,"Jason Bohn",14,7.8,"ScoringRating",2011
177,177,"Alex Cejka",9,7.8,"ScoringRating",2011
177,177,"Daniel Chopra",1,7.8,"ScoringRating",2011
177,177,"Fred Couples",3,7.8,"ScoringRating",2011
177,177,"Simon Dyson",1,7.8,"ScoringRating",2011
177,177,"Steve Flesch",15,7.8,"ScoringRating",2011
177,177,"Robert Garrigus",14,7.8,"ScoringRating",2011
177,177,"Mathew Goggin",1,7.8,"ScoringRating",2011
177,177,"Padraig Harrington",10,7.8,"ScoringRating",2011
177,177,"Trevor Immelman",14,7.8,"ScoringRating",2011
177,177,"Kent Jones",12,7.8,"ScoringRating",2011
177,177,"Derek Lamely",7,7.8,"ScoringRating",2011
177,177,"Bill Lunde",16,7.8,"ScoringRating",2011
177,177,"Ben Martin",10,7.8,"ScoringRating",2011
177,177,"David Mathis",14,7.8,"ScoringRating",2011
177,177,"Graeme McDowell",7,7.8,"ScoringRating",2011
177,177,"Sean OHair",11,7.8,"ScoringRating",2011
177,177,"Joe Ogilvie",10,7.8,"ScoringRating",2011
177,177,"Jose Maria Olazabal",1,7.8,"ScoringRating",2011
177,177,"Ryan Palmer",12,7.8,"ScoringRating",2011
177,177,"Scott Piercy",13,7.8,"ScoringRating",2011
177,177,"Dicky Pride",3,7.8,"ScoringRating",2011
177,177,"Alex Prugh",10,7.8,"ScoringRating",2011
177,177,"Jim Renner",8,7.8,"ScoringRating",2011
177,177,"Tag Ridings",13,7.8,"ScoringRating",2011
177,177,"Heath Slocum",13,7.8,"ScoringRating",2011
177,177,"Kevin Stadler",14,7.8,"ScoringRating",2011
177,177,"Chris Stroud",14,7.8,"ScoringRating",2011
177,177,"Jhonattan Vegas",14,7.8,"ScoringRating",2011
177,177,"Johnson Wagner",13,7.8,"ScoringRating",2011
177,177,"Charlie Wi",16,7.8,"ScoringRating",2011
177,177,"YE Yang",8,7.8,"ScoringRating",2011
212,212,"Arjun Atwal",15,7.7,"ScoringRating",2011
212,212,"Joseph Bramlett",9,7.7,"ScoringRating",2011
212,212,"Josh Broadaway",1,7.7,"ScoringRating",2011
212,212,"Angel Cabrera",6,7.7,"ScoringRating",2011
212,212,"Kevin Chappell",10,7.7,"ScoringRating",2011
212,212,"Chad Collins",6,7.7,"ScoringRating",2011
212,212,"Michael Connell",12,7.7,"ScoringRating",2011
212,212,"Steve Elkington",7,7.7,"ScoringRating",2011
212,212,"Ernie Els",13,7.7,"ScoringRating",2011
212,212,"Harrison Frazar",6,7.7,"ScoringRating",2011
212,212,"Hiroyuki Fujita",2,7.7,"ScoringRating",2011
212,212,"Richard Green",1,7.7,"ScoringRating",2011
212,212,"Nathan Green",12,7.7,"ScoringRating",2011
212,212,"Scott Gutschewski",7,7.7,"ScoringRating",2011
212,212,"Kevin Kisner",9,7.7,"ScoringRating",2011
212,212,"Tom Lehman",2,7.7,"ScoringRating",2011
212,212,"Justin Leonard",14,7.7,"ScoringRating",2011
212,212,"WC Liang",1,7.7,"ScoringRating",2011
212,212,"Frank Lickliter II",6,7.7,"ScoringRating",2011
212,212,"Matteo Manassero",3,7.7,"ScoringRating",2011
212,212,"Edoardo Molinari",6,7.7,"ScoringRating",2011
212,212,"Garth Mulroy",1,7.7,"ScoringRating",2011
212,212,"Brett Quigley",2,7.7,"ScoringRating",2011
212,212,"Chris Riley",12,7.7,"ScoringRating",2011
236,236,"Steve Allan",1,7.6,"ScoringRating",2011
236,236,"Erik Compton",3,7.6,"ScoringRating",2011
236,236,"Robert Gamez",2,7.6,"ScoringRating",2011
236,236,"Fabian Gomez",13,7.6,"ScoringRating",2011
236,236,"Paul Goydos",14,7.6,"ScoringRating",2011
236,236,"JP Hayes",7,7.6,"ScoringRating",2011
236,236,"Bio Kim",8,7.6,"ScoringRating",2011
236,236,"Colt Knost",11,7.6,"ScoringRating",2011
236,236,"Jarrod Lyle",10,7.6,"ScoringRating",2011
236,236,"Jeff Maggert",6,7.6,"ScoringRating",2011
236,236,"Scott McCarron",9,7.6,"ScoringRating",2011
236,236,"Troy Merritt",8,7.6,"ScoringRating",2011
236,236,"Shaun Micheel",10,7.6,"ScoringRating",2011
236,236,"Corey Pavin",2,7.6,"ScoringRating",2011
236,236,"Nate Smith",7,7.6,"ScoringRating",2011
236,236,"Will Strickler",6,7.6,"ScoringRating",2011
236,236,"Daniel Summerhays",8,7.6,"ScoringRating",2011
236,236,"Drew Weaver",1,7.6,"ScoringRating",2011
254,254,"Guy Boros",1,7.5,"ScoringRating",2011
254,254,"DJ Brigman",8,7.5,"ScoringRating",2011
254,254,"John Daly",6,7.5,"ScoringRating",2011
254,254,"David Duval",9,7.5,"ScoringRating",2011
254,254,"Jim Herman",10,7.5,"ScoringRating",2011
254,254,"Will Ma Kenzie",8,7.5,"ScoringRating",2011
254,254,"Zack Miller",11,7.5,"ScoringRating",2011
254,254,"Martin Piller",7,7.5,"ScoringRating",2011
254,254,"Fran Quinn",3,7.5,"ScoringRating",2011
254,254,"Jeff Quinney",5,7.5,"ScoringRating",2011
254,254,"Mike Small",1,7.5,"ScoringRating",2011
265,265,"Thomas Aiken",1,7.4,"ScoringRating",2011
265,265,"Will Claxton",1,7.4,"ScoringRating",2011
265,265,"Jason Gore",2,7.4,"ScoringRating",2011
265,265,"Troy Kelly",1,7.4,"ScoringRating",2011
265,265,"Bob May",1,7.4,"ScoringRating",2011
265,265,"Carl Paulson",3,7.4,"ScoringRating",2011
265,265,"Patrick Reed",1,7.4,"ScoringRating",2011
272,272,"Craig Barlow",3,7.3,"ScoringRating",2011
272,272,"Mark Hensby",1,7.3,"ScoringRating",2011
272,272,"Richard Johnson",9,7.3,"ScoringRating",2011
272,272,"Seung Yul Noh",1,7.3,"ScoringRating",2011
272,272,"Nick Price",1,7.3,"ScoringRating",2011
272,272,"Alvaro Quiros",3,7.3,"ScoringRating",2011
272,272,"Andre Stolz",2,7.3,"ScoringRating",2011
279,279,"Mark Calcavecchia",2,7.2,"ScoringRating",2011
279,279,"Ross Fisher",2,7.2,"ScoringRating",2011
279,279,"Jonathan Randolph",1,7.2,"ScoringRating",2011
279,279,"Peter Uihlein",2,7.2,"ScoringRating",2011
279,279,"Duffy Waldorf",2,7.2,"ScoringRating",2011
284,284,"Michael Allen",2,7.1,"ScoringRating",2011
284,284,"Rich Beem",5,7.1,"ScoringRating",2011
284,284,"Robert Damron",2,7.1,"ScoringRating",2011
284,284,"Brad Fritsch",1,7.1,"ScoringRating",2011
284,284,"Billy Hurley III",1,7.1,"ScoringRating",2011
284,284,"Rocco Mediate",6,7.1,"ScoringRating",2011
284,284,"Martin Trainer",1,7.1,"ScoringRating",2011
291,291,"Marcus Fraser",1,7,"ScoringRating",2011
291,291,"Alexander Noren",1,7,"ScoringRating",2011
291,291,"Michael Sim",4,7,"ScoringRating",2011
291,291,"Matt Weibring",2,7,"ScoringRating",2011
295,295,"Alex Aragon",1,6.8,"ScoringRating",2011
295,295,"Thomas Bjorn",2,6.8,"ScoringRating",2011
295,295,"Mark Brooks",1,6.8,"ScoringRating",2011
295,295,"SSP Chawrasia",1,6.8,"ScoringRating",2011
295,295,"Skip Kendall",1,6.8,"ScoringRating",2011
295,295,"Jamie Lovemark",1,6.8,"ScoringRating",2011
301,301,"Rhys Davies",1,6.7,"ScoringRating",2011
302,302,"JL Lewis",1,6.6,"ScoringRating",2011
302,302,"Mark OMeara",1,6.6,"ScoringRating",2011
304,304,"Mike Weir",2,6.5,"ScoringRating",2011
305,305,"Miguel Angel Jimenez",2,6.4,"ScoringRating",2011
305,305,"Dustin Risdon",1,6.4,"ScoringRating",2011
307,307,"Yuta Ikeda",3,6.3,"ScoringRating",2011
308,308,"Brian Bateman",1,6.1,"ScoringRating",2011
308,308,"Darren Clarke",1,6.1,"ScoringRating",2011
310,310,"Jaebum Park",1,5.9,"ScoringRating",2011
311,311,"Chris Tidland",1,5.8,"ScoringRating",2011
312,312,"Peter Senior",1,5.6,"ScoringRating",2011
313,313,"Pablo Larrazabal",1,5.4,"ScoringRating",2011
