"Par4ScoringAverage_RANKTHISWEEK_2007","Par4ScoringAverage_RANKLASTWEEK_2007","Par4ScoringAverage_PLAYERNAME_2007","Par4ScoringAverage_ROUNDS_2007","Par4ScoringAverage_AVG_2007","Par4ScoringAverage_TOTALSTROKES_2007","Par4ScoringAverage_TOTALHOLES_2007","stat_name","year"
25,25,"Mathias Gronberg",95,4.04,4084,1011,"Par4ScoringAverage",2007
25,25,"Anthony Kim",93,4.04,4097,1014,"Par4ScoringAverage",2007
25,25,"Cliff Kresge",107,4.04,4693,1163,"Par4ScoringAverage",2007
25,25,"Matt Kuchar",85,4.04,3727,922,"Par4ScoringAverage",2007
25,25,"Stephen Leaney",82,4.04,3559,881,"Par4ScoringAverage",2007
25,25,"Justin Leonard",95,4.04,4236,1048,"Par4ScoringAverage",2007
25,25,"Peter Lonard",85,4.04,3740,926,"Par4ScoringAverage",2007
25,25,"Hunter Mahan",91,4.04,4091,1012,"Par4ScoringAverage",2007
25,25,"Billy Mayfair",98,4.04,4320,1069,"Par4ScoringAverage",2007
25,25,"Kevin Na",84,4.04,3636,899,"Par4ScoringAverage",2007
25,25,"Geoff Ogilvy",84,4.04,3524,872,"Par4ScoringAverage",2007
25,25,"Michael Sim",52,4.04,2261,560,"Par4ScoringAverage",2007
25,25,"David Toms",80,4.04,3473,859,"Par4ScoringAverage",2007
25,25,"Charles Warren",101,4.04,4388,1085,"Par4ScoringAverage",2007
25,25,"Boo Weekley",101,4.04,4514,1116,"Par4ScoringAverage",2007
48,48,"Steve Allan",63,4.05,2747,678,"Par4ScoringAverage",2007
48,48,"Ryan Armour",107,4.05,4682,1155,"Par4ScoringAverage",2007
48,48,"Briny Baird",115,4.05,5001,1236,"Par4ScoringAverage",2007
48,48,"Stewart Cink",91,4.05,3944,974,"Par4ScoringAverage",2007
48,48,"Marco Dawson",73,4.05,3179,785,"Par4ScoringAverage",2007
48,48,"Bill Haas",93,4.05,4040,997,"Par4ScoringAverage",2007
48,48,"Padraig Harrington",64,4.05,2787,688,"Par4ScoringAverage",2007
48,48,"Bob Heintz",85,4.05,3685,909,"Par4ScoringAverage",2007
48,48,"Ryuji Imada",104,4.05,4520,1115,"Par4ScoringAverage",2007
48,48,"Zach Johnson",76,4.05,3323,821,"Par4ScoringAverage",2007
48,48,"Steve Lowery",74,4.05,3199,790,"Par4ScoringAverage",2007
48,48,"Jeff Maggert",79,4.05,3446,850,"Par4ScoringAverage",2007
48,48,"Ryan Moore",92,4.05,4014,991,"Par4ScoringAverage",2007
48,48,"Kenny Perry",83,4.05,3645,899,"Par4ScoringAverage",2007
48,48,"Justin Rose",63,4.05,2699,666,"Par4ScoringAverage",2007
48,48,"Bob Tway",103,4.05,4488,1109,"Par4ScoringAverage",2007
48,48,"Camilo Villegas",82,4.05,3609,892,"Par4ScoringAverage",2007
48,48,"Charlie Wi",90,4.05,3881,958,"Par4ScoringAverage",2007
66,66,"Luke Donald",69,4.06,3039,748,"Par4ScoringAverage",2007
66,66,"Bob Estes",88,4.06,3873,953,"Par4ScoringAverage",2007
66,66,"Sergio Garcia",68,4.06,2971,732,"Par4ScoringAverage",2007
66,66,"Mathew Goggin",97,4.06,4231,1043,"Par4ScoringAverage",2007
66,66,"Nathan Green",103,4.06,4515,1113,"Par4ScoringAverage",2007
66,66,"JP Hayes",89,4.06,3840,945,"Par4ScoringAverage",2007
66,66,"Tim Herron",98,4.06,4375,1077,"Par4ScoringAverage",2007
66,66,"Kent Jones",97,4.06,4165,1027,"Par4ScoringAverage",2007
66,66,"Doug LaBelle II",104,4.06,4565,1125,"Par4ScoringAverage",2007
66,66,"Craig Lile",77,4.06,3364,829,"Par4ScoringAverage",2007
66,66,"Will Ma Kenzie",100,4.06,4402,1084,"Par4ScoringAverage",2007
66,66,"Steve Marino",106,4.06,4638,1141,"Par4ScoringAverage",2007
66,66,"Shigeki Maruyama",84,4.06,3718,915,"Par4ScoringAverage",2007
66,66,"Rocco Mediate",72,4.06,3139,773,"Par4ScoringAverage",2007
66,66,"John Merrick",92,4.06,4028,993,"Par4ScoringAverage",2007
66,66,"Joe Ogilvie",102,4.06,4465,1099,"Par4ScoringAverage",2007
66,66,"Corey Pavin",81,4.06,3558,876,"Par4ScoringAverage",2007
66,66,"Pat Perez",84,4.06,3846,947,"Par4ScoringAverage",2007
66,66,"Tim Petrovic",106,4.06,4666,1149,"Par4ScoringAverage",2007
66,66,"Carl Pettersson",111,4.06,4890,1204,"Par4ScoringAverage",2007
66,66,"Dicky Pride",71,4.06,3106,765,"Par4ScoringAverage",2007
66,66,"Jeff Quinney",95,4.06,4180,1029,"Par4ScoringAverage",2007
66,66,"John Rollins",102,4.06,4493,1108,"Par4ScoringAverage",2007
66,66,"Adam Scott",69,4.06,3051,752,"Par4ScoringAverage",2007
66,66,"John Senden",97,4.06,4281,1054,"Par4ScoringAverage",2007
66,66,"Chris Stroud",66,4.06,2889,711,"Par4ScoringAverage",2007
66,66,"Mark Wilson",87,4.06,3813,939,"Par4ScoringAverage",2007
93,93,"Craig Barlow",52,4.07,2222,546,"Par4ScoringAverage",2007
93,93,"Jonathan Byrd",73,4.07,3223,792,"Par4ScoringAverage",2007
93,93,"Mark Calcavecchia",93,4.07,4140,1018,"Par4ScoringAverage",2007
93,93,"Tim Clark",66,4.07,2846,700,"Par4ScoringAverage",2007
93,93,"Jose Coceres",50,4.07,2228,547,"Par4ScoringAverage",2007
93,93,"Gavin Coles",87,4.07,3793,931,"Par4ScoringAverage",2007
93,93,"Glen Day",85,4.07,3729,917,"Par4ScoringAverage",2007
93,93,"Brendon de Jonge",76,4.07,3304,811,"Par4ScoringAverage",2007
93,93,"Robert Garrigus",95,4.07,4128,1015,"Par4ScoringAverage",2007
93,93,"Jeff Gove",103,4.07,4461,1095,"Par4ScoringAverage",2007
93,93,"Craig Kanada",109,4.07,4763,1169,"Par4ScoringAverage",2007
93,93,"Jerry Kelly",101,4.07,4574,1124,"Par4ScoringAverage",2007
93,93,"Daisuke Maruyama",86,4.07,3789,931,"Par4ScoringAverage",2007
93,93,"Parker McLachlin",83,4.07,3614,887,"Par4ScoringAverage",2007
93,93,"George McNeill",95,4.07,4141,1017,"Par4ScoringAverage",2007
93,93,"Phil Mickelson",73,4.07,3163,778,"Par4ScoringAverage",2007
93,93,"Arron Oberholser",69,4.07,3088,759,"Par4ScoringAverage",2007
93,93,"Rod Pampling",92,4.07,4086,1004,"Par4ScoringAverage",2007
93,93,"Ian Poulter",63,4.07,2693,662,"Par4ScoringAverage",2007
93,93,"Ted Purdy",102,4.07,4453,1093,"Par4ScoringAverage",2007
93,93,"DJ Trahan",99,4.07,4345,1067,"Par4ScoringAverage",2007
93,93,"Duffy Waldorf",69,4.07,2978,731,"Par4ScoringAverage",2007
93,93,"Nick Watney",87,4.07,3822,939,"Par4ScoringAverage",2007
93,93,"Mike Weir",82,4.07,3632,893,"Par4ScoringAverage",2007
117,117,"Robert Allenby",90,4.08,4019,986,"Par4ScoringAverage",2007
117,117,"Aaron Baddeley",83,4.08,3608,884,"Par4ScoringAverage",2007
117,117,"Michael Boyd",61,4.08,2647,649,"Par4ScoringAverage",2007
117,117,"DJ Brigman",67,4.08,2945,722,"Par4ScoringAverage",2007
117,117,"Mark Brooks",53,4.08,2328,571,"Par4ScoringAverage",2007
117,117,"Chris Couch",76,4.08,3340,818,"Par4ScoringAverage",2007
117,117,"Jason Dufner",100,4.08,4396,1077,"Par4ScoringAverage",2007
117,117,"Joe Durant",88,4.08,3889,954,"Par4ScoringAverage",2007
117,117,"Steve Elkington",87,4.08,3831,938,"Par4ScoringAverage",2007
117,117,"Harrison Frazar",88,4.08,3867,947,"Par4ScoringAverage",2007
117,117,"JB Holmes",71,4.08,3122,765,"Par4ScoringAverage",2007
117,117,"Trevor Immelman",74,4.08,3055,748,"Par4ScoringAverage",2007
117,117,"Tripp Isenhour",86,4.08,3789,928,"Par4ScoringAverage",2007
117,117,"Frank Lickliter II",95,4.08,4202,1031,"Par4ScoringAverage",2007
117,117,"John Mallinger",96,4.08,4187,1027,"Par4ScoringAverage",2007
117,117,"Shaun Micheel",91,4.08,3868,949,"Par4ScoringAverage",2007
117,117,"Kevin Sutherland",85,4.08,3713,911,"Par4ScoringAverage",2007
117,117,"Vaughn Taylor",91,4.08,4039,990,"Par4ScoringAverage",2007
117,117,"Johnson Wagner",97,4.08,4204,1031,"Par4ScoringAverage",2007
117,117,"Bubba Watson",80,4.08,3467,850,"Par4ScoringAverage",2007
117,117,"Dean Wilson",92,4.08,4079,1000,"Par4ScoringAverage",2007
138,138,"Michael Allen",74,4.09,3233,791,"Par4ScoringAverage",2007
138,138,"Stuart Appleby",74,4.09,3293,806,"Par4ScoringAverage",2007
138,138,"Brian Bateman",55,4.09,2462,602,"Par4ScoringAverage",2007
138,138,"Andrew Buckle",77,4.09,3462,847,"Par4ScoringAverage",2007
138,138,"Bubba Dickerson",51,4.09,2221,543,"Par4ScoringAverage",2007
138,138,"Steve Flesch",100,4.09,4441,1087,"Par4ScoringAverage",2007
138,138,"Fred Funk",65,4.09,2972,726,"Par4ScoringAverage",2007
138,138,"Robert Gamez",88,4.09,3865,945,"Par4ScoringAverage",2007
138,138,"Paul Gow",70,4.09,3067,749,"Par4ScoringAverage",2007
138,138,"JJ Henry",86,4.09,3850,942,"Par4ScoringAverage",2007
138,138,"Mark Hensby",81,4.09,3543,867,"Par4ScoringAverage",2007
138,138,"Richard Johnson",93,4.09,4097,1002,"Par4ScoringAverage",2007
138,138,"Tom Lehman",62,4.09,2795,684,"Par4ScoringAverage",2007
138,138,"Tom Pernice Jr",104,4.09,4634,1133,"Par4ScoringAverage",2007
138,138,"Jason Schultz",63,4.09,2759,675,"Par4ScoringAverage",2007
138,138,"Joey Sindelar",75,4.09,3216,787,"Par4ScoringAverage",2007
138,138,"Darron Stiles",65,4.09,2868,701,"Par4ScoringAverage",2007
138,138,"Chris Tidland",59,4.09,2567,628,"Par4ScoringAverage",2007
138,138,"Kirk Triplett",77,4.09,3299,807,"Par4ScoringAverage",2007
138,138,"Brett Wetterich",88,4.09,3928,960,"Par4ScoringAverage",2007
138,138,"Steve Wheatcroft",73,4.09,3160,773,"Par4ScoringAverage",2007
159,159,"Billy Andrade",88,4.1,3812,929,"Par4ScoringAverage",2007
159,159,"Rich Barcelo",80,4.1,3506,856,"Par4ScoringAverage",2007
159,159,"Scott Gutschewski",67,4.1,2946,719,"Par4ScoringAverage",2007
159,159,"Charles Howell III",89,4.1,3834,935,"Par4ScoringAverage",2007
159,159,"Lee Janzen",66,4.1,2860,697,"Par4ScoringAverage",2007
159,159,"Troy Matteson",87,4.1,3870,945,"Par4ScoringAverage",2007
159,159,"Nick OHern",72,4.1,3118,760,"Par4ScoringAverage",2007
159,159,"Greg Owen",81,4.1,3562,869,"Par4ScoringAverage",2007
159,159,"Michael Putnam",96,4.1,4295,1047,"Par4ScoringAverage",2007
159,159,"Kevin Stadler",95,4.1,4173,1017,"Par4ScoringAverage",2007
159,159,"Paul Stankowski",52,4.1,2253,550,"Par4ScoringAverage",2007
170,170,"Rich Beem",89,4.11,3996,972,"Par4ScoringAverage",2007
170,170,"Jason Bohn",57,4.11,2531,616,"Par4ScoringAverage",2007
170,170,"David Branshaw",83,4.11,3625,883,"Par4ScoringAverage",2007
170,170,"Jeff Brehaut",59,4.11,2574,627,"Par4ScoringAverage",2007
170,170,"Tom Byrum",50,4.11,2195,534,"Par4ScoringAverage",2007
170,170,"Chad Campbell",96,4.11,4093,997,"Par4ScoringAverage",2007
170,170,"Paul Goydos",60,4.11,2639,642,"Par4ScoringAverage",2007
170,170,"Anders Hansen",55,4.11,2526,614,"Par4ScoringAverage",2007
170,170,"Charley Hoffman",97,4.11,4275,1039,"Par4ScoringAverage",2007
170,170,"Tom Johnson",74,4.11,3216,783,"Par4ScoringAverage",2007
170,170,"Ryan Palmer",91,4.11,3982,969,"Par4ScoringAverage",2007
170,170,"Jaco Van Zyl",51,4.11,2198,535,"Par4ScoringAverage",2007
182,182,"Ben Curtis",80,4.12,3684,894,"Par4ScoringAverage",2007
182,182,"Chris DiMarco",79,4.12,3470,842,"Par4ScoringAverage",2007
182,182,"Matt Hendrix",63,4.12,2751,667,"Par4ScoringAverage",2007
182,182,"Davis Love III",66,4.12,2964,720,"Par4ScoringAverage",2007
182,182,"Bryce Molder",56,4.12,2452,595,"Par4ScoringAverage",2007
182,182,"Kyle Reifers",71,4.12,3135,761,"Par4ScoringAverage",2007
188,188,"Henrik Stenson",52,4.13,2065,500,"Par4ScoringAverage",2007
189,189,"Eric Axley",107,4.14,4776,1155,"Par4ScoringAverage",2007
189,189,"Brett Quigley",79,4.14,3525,852,"Par4ScoringAverage",2007
189,189,"Jim Rutledge",59,4.14,2618,633,"Par4ScoringAverage",2007
192,192,"John Daly",59,4.16,2687,646,"Par4ScoringAverage",2007
192,192,"Retief Goosen",50,4.16,2236,538,"Par4ScoringAverage",2007
192,192,"Jeff Sluman",60,4.16,2661,640,"Par4ScoringAverage",2007
195,195,"Todd Hamilton",76,4.2,3421,815,"Par4ScoringAverage",2007
195,195,"Jose Maria Olazabal",52,4.2,2258,538,"Par4ScoringAverage",2007
