"PuttingfromInside5_RANKTHISWEEK_2011","PuttingfromInside5_RANKLASTWEEK_2011","PuttingfromInside5_PLAYERNAME_2011","PuttingfromInside5_ROUNDS_2011","PuttingfromInside5_Pct_2011","PuttingfromInside5_ATTEMPTS_2011","PuttingfromInside5_PUTTSMADE_2011","stat_name","year"
63,63,"Garrett Willis",71,96.72,914,884,"PuttingfromInside5",2011
64,64,"Richard Johnson",64,96.68,783,757,"PuttingfromInside5",2011
65,65,"DA Points",89,96.66,1049,1014,"PuttingfromInside5",2011
66,66,"Roland Thatcher",67,96.64,862,833,"PuttingfromInside5",2011
67,67,"Ben Crane",76,96.63,891,861,"PuttingfromInside5",2011
67,67,"Steve Flesch",88,96.63,1069,1033,"PuttingfromInside5",2011
67,67,"David Mathis",83,96.63,978,945,"PuttingfromInside5",2011
70,70,"Chez Reavie",92,96.6,1175,1135,"PuttingfromInside5",2011
71,71,"Nathan Green",81,96.58,993,959,"PuttingfromInside5",2011
71,71,"Johnson Wagner",81,96.58,993,959,"PuttingfromInside5",2011
73,73,"Jason Bohn",74,96.56,959,926,"PuttingfromInside5",2011
73,73,"Scott Stallings",84,96.56,988,954,"PuttingfromInside5",2011
75,75,"Billy Horschel",75,96.54,897,866,"PuttingfromInside5",2011
76,76,"Cameron Tringale",110,96.52,1379,1331,"PuttingfromInside5",2011
77,77,"Anthony Kim",72,96.49,798,770,"PuttingfromInside5",2011
78,78,"Marc Turnesa",54,96.47,651,628,"PuttingfromInside5",2011
78,78,"Mark Wilson",89,96.47,991,956,"PuttingfromInside5",2011
80,80,"Sergio Garcia",61,96.46,649,626,"PuttingfromInside5",2011
80,80,"Aron Price",58,96.46,707,682,"PuttingfromInside5",2011
82,82,"Graeme McDowell",50,96.45,507,489,"PuttingfromInside5",2011
83,83,"Heath Slocum",89,96.44,1094,1055,"PuttingfromInside5",2011
84,84,"Lee Janzen",62,96.4,722,696,"PuttingfromInside5",2011
85,85,"Woody Austin",59,96.39,721,695,"PuttingfromInside5",2011
85,85,"Tim Herron",85,96.39,1108,1068,"PuttingfromInside5",2011
85,85,"Tim Petrovic",88,96.39,1108,1068,"PuttingfromInside5",2011
88,88,"Tommy Gainey",104,96.38,1269,1223,"PuttingfromInside5",2011
88,88,"Kevin Kisner",70,96.38,801,772,"PuttingfromInside5",2011
88,88,"Jim Renner",65,96.38,745,718,"PuttingfromInside5",2011
91,91,"Ben Curtis",66,96.36,878,846,"PuttingfromInside5",2011
92,92,"KJ Choi",77,96.35,821,791,"PuttingfromInside5",2011
93,93,"Chris Kirk",87,96.33,1118,1077,"PuttingfromInside5",2011
93,93,"Webb Simpson",98,96.33,1173,1130,"PuttingfromInside5",2011
95,95,"John Rollins",85,96.32,1034,996,"PuttingfromInside5",2011
95,95,"Rory Sabbatini",85,96.32,870,838,"PuttingfromInside5",2011
95,95,"Chris Stroud",88,96.32,1113,1072,"PuttingfromInside5",2011
98,98,"Retief Goosen",50,96.31,569,548,"PuttingfromInside5",2011
99,99,"Andres Romero",77,96.3,945,910,"PuttingfromInside5",2011
100,100,"Charl Schwartzel",58,96.28,565,544,"PuttingfromInside5",2011
101,101,"Kent Jones",76,96.27,939,904,"PuttingfromInside5",2011
102,102,"Rod Pampling",72,96.26,855,823,"PuttingfromInside5",2011
103,103,"Kris Blanks",92,96.23,1220,1174,"PuttingfromInside5",2011
104,104,"Aaron Baddeley",77,96.22,874,841,"PuttingfromInside5",2011
105,105,"Brian Davis",105,96.21,1319,1269,"PuttingfromInside5",2011
105,105,"Bill Lunde",92,96.21,1108,1066,"PuttingfromInside5",2011
107,107,"Briny Baird",60,96.2,710,683,"PuttingfromInside5",2011
107,107,"Matt McQuillan",59,96.2,685,659,"PuttingfromInside5",2011
107,107,"John Senden",94,96.2,1159,1115,"PuttingfromInside5",2011
110,110,"Bubba Watson",85,96.17,861,828,"PuttingfromInside5",2011
111,111,"Arjun Atwal",91,96.13,1189,1143,"PuttingfromInside5",2011
111,111,"Cameron Beckman",71,96.13,904,869,"PuttingfromInside5",2011
113,113,"Pat Perez",76,96.12,979,941,"PuttingfromInside5",2011
114,114,"Matt Jones",71,96.11,926,890,"PuttingfromInside5",2011
115,115,"Hunter Haas",96,96.04,1211,1163,"PuttingfromInside5",2011
115,115,"Sean OHair",71,96.04,859,825,"PuttingfromInside5",2011
117,117,"Steven Bowditch",86,96.03,1108,1064,"PuttingfromInside5",2011
118,118,"Billy Mayfair",94,96.02,1255,1205,"PuttingfromInside5",2011
118,118,"Bo Van Pelt",92,96.02,1029,988,"PuttingfromInside5",2011
120,120,"Robert Karlsson",61,96.01,651,625,"PuttingfromInside5",2011
121,121,"Jim Furyk",87,95.98,1044,1002,"PuttingfromInside5",2011
121,121,"Daniel Summerhays",75,95.98,996,956,"PuttingfromInside5",2011
123,123,"Nate Smith",66,95.97,744,714,"PuttingfromInside5",2011
124,124,"Stephen Ames",69,95.96,867,832,"PuttingfromInside5",2011
125,125,"Gary Woodland",93,95.94,1009,968,"PuttingfromInside5",2011
126,126,"Matt Bettencourt",84,95.93,1082,1038,"PuttingfromInside5",2011
126,126,"Phil Mickelson",79,95.93,859,824,"PuttingfromInside5",2011
128,128,"Stuart Appleby",65,95.92,882,846,"PuttingfromInside5",2011
129,129,"John Merrick",71,95.91,856,821,"PuttingfromInside5",2011
130,130,"Rickie Fowler",84,95.89,901,864,"PuttingfromInside5",2011
131,131,"JB Holmes",57,95.88,680,652,"PuttingfromInside5",2011
132,132,"Brandt Jobe",100,95.84,1154,1106,"PuttingfromInside5",2011
133,133,"Harrison Frazar",58,95.83,600,575,"PuttingfromInside5",2011
134,134,"Davis Love III",70,95.81,787,754,"PuttingfromInside5",2011
135,135,"Michael Bradley",74,95.79,878,841,"PuttingfromInside5",2011
135,135,"Charley Hoffman",93,95.79,1070,1025,"PuttingfromInside5",2011
137,137,"Dustin Johnson",72,95.78,782,749,"PuttingfromInside5",2011
138,138,"Sung Kang",63,95.77,732,701,"PuttingfromInside5",2011
138,138,"Jarrod Lyle",83,95.77,1063,1018,"PuttingfromInside5",2011
140,140,"Martin Piller",63,95.74,728,697,"PuttingfromInside5",2011
140,140,"Alexandre Rocha",65,95.74,705,675,"PuttingfromInside5",2011
142,142,"Chad Campbell",99,95.73,1266,1212,"PuttingfromInside5",2011
142,142,"Joe Ogilvie",75,95.73,866,829,"PuttingfromInside5",2011
144,144,"Marc Leishman",87,95.72,1167,1117,"PuttingfromInside5",2011
145,145,"Rich Beem",53,95.71,676,647,"PuttingfromInside5",2011
145,145,"Paul Goydos",81,95.71,1095,1048,"PuttingfromInside5",2011
145,145,"Troy Merritt",63,95.71,840,804,"PuttingfromInside5",2011
145,145,"Nick OHern",89,95.71,1118,1070,"PuttingfromInside5",2011
149,149,"Fabian Gomez",84,95.7,977,935,"PuttingfromInside5",2011
149,149,"Rocco Mediate",53,95.7,698,668,"PuttingfromInside5",2011
151,151,"Lucas Glover",74,95.66,852,815,"PuttingfromInside5",2011
152,152,"Bio Kim",71,95.63,846,809,"PuttingfromInside5",2011
153,153,"James Driscoll",71,95.59,884,845,"PuttingfromInside5",2011
153,153,"Bobby Gates",82,95.59,998,954,"PuttingfromInside5",2011
155,155,"Scott Gutschewski",67,95.57,790,755,"PuttingfromInside5",2011
156,156,"Jhonattan Vegas",84,95.56,1013,968,"PuttingfromInside5",2011
157,157,"Robert Allenby",84,95.55,1012,967,"PuttingfromInside5",2011
158,158,"Chris DiMarco",93,95.54,1211,1157,"PuttingfromInside5",2011
158,158,"Derek Lamely",65,95.54,829,792,"PuttingfromInside5",2011
160,160,"Steve Marino",76,95.51,869,830,"PuttingfromInside5",2011
160,160,"Alex Prugh",82,95.51,1047,1000,"PuttingfromInside5",2011
162,162,"Jason Dufner",78,95.5,934,892,"PuttingfromInside5",2011
163,163,"Vijay Singh",79,95.48,1039,992,"PuttingfromInside5",2011
164,164,"Troy Matteson",91,95.4,1175,1121,"PuttingfromInside5",2011
165,165,"Kyle Stanley",98,95.36,1165,1111,"PuttingfromInside5",2011
166,166,"Tag Ridings",87,95.33,1071,1021,"PuttingfromInside5",2011
167,167,"Camilo Villegas",69,95.31,832,793,"PuttingfromInside5",2011
168,168,"Robert Garrigus",83,95.14,988,940,"PuttingfromInside5",2011
169,169,"Joseph Bramlett",73,95.1,898,854,"PuttingfromInside5",2011
170,170,"Jim Herman",69,95.09,835,794,"PuttingfromInside5",2011
171,171,"Ryuji Imada",83,95.05,1111,1056,"PuttingfromInside5",2011
172,172,"DJ Brigman",67,95.03,805,765,"PuttingfromInside5",2011
173,173,"Chris Riley",76,94.97,1014,963,"PuttingfromInside5",2011
173,173,"Kevin Stadler",88,94.97,1093,1038,"PuttingfromInside5",2011
175,175,"Ernie Els",71,94.93,888,843,"PuttingfromInside5",2011
176,176,"DJ Trahan",91,94.88,1249,1185,"PuttingfromInside5",2011
177,177,"Joe Durant",71,94.86,954,905,"PuttingfromInside5",2011
178,178,"Alex Cejka",59,94.71,699,662,"PuttingfromInside5",2011
179,179,"Ricky Barnes",78,94.66,973,921,"PuttingfromInside5",2011
180,180,"Zack Miller",86,94.62,1079,1021,"PuttingfromInside5",2011
181,181,"Adam Scott",60,94.6,648,613,"PuttingfromInside5",2011
182,182,"Tom Gillis",55,94.46,722,682,"PuttingfromInside5",2011
183,183,"Justin Hicks",60,94.44,665,628,"PuttingfromInside5",2011
184,184,"Kevin Chappell",78,94.22,899,847,"PuttingfromInside5",2011
185,185,"David Duval",67,94.15,854,804,"PuttingfromInside5",2011
186,186,"Boo Weekley",66,93.76,882,827,"PuttingfromInside5",2011
