"GoingfortheGreenHitGreenPct_RANKTHISWEEK_2006","GoingfortheGreenHitGreenPct_RANKLASTWEEK_2006","GoingfortheGreenHitGreenPct_PLAYERNAME_2006","GoingfortheGreenHitGreenPct_ROUNDS_2006","GoingfortheGreenHitGreenPct_Pct_2006","GoingfortheGreenHitGreenPct_SUCCESSES_2006","GoingfortheGreenHitGreenPct_ATTEMPTS_2006","GoingfortheGreenHitGreenPct_RTPSUCCESSES_2006","GoingfortheGreenHitGreenPct_RTPNOTGOINGFORTHEGRN_2006","stat_name","year"
29,29,"Arron Oberholser",82,26.92,28,104,-29,NA,"GoingfortheGreenHitGreenPct",2006
29,29,"Jason Schultz",77,26.92,35,130,-34,NA,"GoingfortheGreenHitGreenPct",2006
31,31,"Phil Mickelson",74,26.87,36,134,-39,NA,"GoingfortheGreenHitGreenPct",2006
32,32,"Paul Stankowski",70,26.77,34,127,-29,NA,"GoingfortheGreenHitGreenPct",2006
33,33,"Rory Sabbatini",84,26.67,32,120,-34,NA,"GoingfortheGreenHitGreenPct",2006
34,34,"Chad Campbell",91,26.55,30,113,-33,NA,"GoingfortheGreenHitGreenPct",2006
35,35,"Tim Clark",80,26.19,22,84,-19,NA,"GoingfortheGreenHitGreenPct",2006
36,36,"Daniel Chopra",110,26,52,200,-59,NA,"GoingfortheGreenHitGreenPct",2006
37,37,"Nick Watney",97,25.96,61,235,-59,NA,"GoingfortheGreenHitGreenPct",2006
38,38,"Ryan Moore",68,25.83,31,120,-34,NA,"GoingfortheGreenHitGreenPct",2006
39,39,"James Driscoll",80,25.81,40,155,-39,NA,"GoingfortheGreenHitGreenPct",2006
40,40,"Omar Uresti",61,25.71,18,70,-17,NA,"GoingfortheGreenHitGreenPct",2006
41,41,"Bo Van Pelt",102,25.52,49,192,-48,NA,"GoingfortheGreenHitGreenPct",2006
42,42,"Charley Hoffman",100,25.42,61,240,-66,NA,"GoingfortheGreenHitGreenPct",2006
43,43,"Charles Warren",93,25.38,50,197,-53,NA,"GoingfortheGreenHitGreenPct",2006
44,44,"Aaron Baddeley",78,25.36,35,138,-38,NA,"GoingfortheGreenHitGreenPct",2006
45,45,"Ted Purdy",103,25.27,46,182,-48,NA,"GoingfortheGreenHitGreenPct",2006
46,46,"Davis Love III",85,25.18,35,139,-38,NA,"GoingfortheGreenHitGreenPct",2006
47,47,"Robert Allenby",79,25,34,136,-40,NA,"GoingfortheGreenHitGreenPct",2006
47,47,"Scott Gutschewski",53,25,28,112,-29,NA,"GoingfortheGreenHitGreenPct",2006
49,49,"Padraig Harrington",54,24.72,22,89,-20,NA,"GoingfortheGreenHitGreenPct",2006
50,50,"Tjaart van der Walt",60,24.68,19,77,-15,NA,"GoingfortheGreenHitGreenPct",2006
51,51,"Greg Owen",79,24.54,40,163,-38,NA,"GoingfortheGreenHitGreenPct",2006
52,52,"Bart Bryant",87,24.51,25,102,-24,NA,"GoingfortheGreenHitGreenPct",2006
53,53,"Jonathan Byrd",66,24.24,32,132,-32,NA,"GoingfortheGreenHitGreenPct",2006
54,54,"Trevor Immelman",86,24.18,37,153,-41,NA,"GoingfortheGreenHitGreenPct",2006
55,55,"Mathias Gronberg",92,24.06,51,212,-47,NA,"GoingfortheGreenHitGreenPct",2006
55,55,"Tag Ridings",103,24.06,51,212,-49,NA,"GoingfortheGreenHitGreenPct",2006
57,57,"Stephen Ames",63,24.05,19,79,-22,NA,"GoingfortheGreenHitGreenPct",2006
58,58,"Kevin Sutherland",100,24.04,44,183,-47,NA,"GoingfortheGreenHitGreenPct",2006
59,59,"Jeff Brehaut",100,23.84,41,172,-41,NA,"GoingfortheGreenHitGreenPct",2006
60,60,"Brandt Jobe",91,23.74,33,139,-36,NA,"GoingfortheGreenHitGreenPct",2006
61,61,"Michael Connell",51,23.64,13,55,-12,NA,"GoingfortheGreenHitGreenPct",2006
61,61,"Jim Furyk",89,23.64,26,110,-23,NA,"GoingfortheGreenHitGreenPct",2006
63,63,"Camilo Villegas",95,23.62,47,199,-50,NA,"GoingfortheGreenHitGreenPct",2006
64,64,"Stuart Appleby",83,23.53,32,136,-30,NA,"GoingfortheGreenHitGreenPct",2006
65,65,"Steve Lowery",99,23.5,43,183,-41,NA,"GoingfortheGreenHitGreenPct",2006
66,66,"John Rollins",93,23.43,41,175,-46,NA,"GoingfortheGreenHitGreenPct",2006
67,67,"Marco Dawson",87,23.29,34,146,-32,NA,"GoingfortheGreenHitGreenPct",2006
68,68,"Jerry Kelly",100,23.26,30,129,-30,NA,"GoingfortheGreenHitGreenPct",2006
69,69,"Harrison Frazar",95,23.24,43,185,-46,NA,"GoingfortheGreenHitGreenPct",2006
69,69,"Jesper Parnevik",84,23.24,43,185,-50,NA,"GoingfortheGreenHitGreenPct",2006
71,71,"Shaun Micheel",96,23.13,31,134,-35,NA,"GoingfortheGreenHitGreenPct",2006
72,72,"Kris Cox",83,22.97,34,148,-39,NA,"GoingfortheGreenHitGreenPct",2006
73,73,"Craig Barlow",77,22.92,33,144,-38,NA,"GoingfortheGreenHitGreenPct",2006
74,74,"Adam Scott",70,22.77,23,101,-23,NA,"GoingfortheGreenHitGreenPct",2006
75,75,"Dudley Hart",83,22.73,25,110,-27,NA,"GoingfortheGreenHitGreenPct",2006
76,76,"Tom Pernice Jr",108,22.7,37,163,-36,NA,"GoingfortheGreenHitGreenPct",2006
77,77,"Tim Herron",82,22.69,27,119,-29,NA,"GoingfortheGreenHitGreenPct",2006
78,78,"Ben Crane",85,22.64,24,106,-23,NA,"GoingfortheGreenHitGreenPct",2006
79,79,"Woody Austin",107,22.56,37,164,-37,NA,"GoingfortheGreenHitGreenPct",2006
80,80,"Ryan Hietala",61,22.55,23,102,-25,NA,"GoingfortheGreenHitGreenPct",2006
80,80,"Mike Sposa",68,22.55,23,102,-25,NA,"GoingfortheGreenHitGreenPct",2006
82,82,"Briny Baird",81,22.48,29,129,-26,NA,"GoingfortheGreenHitGreenPct",2006
82,82,"Daisuke Maruyama",83,22.48,29,129,-30,NA,"GoingfortheGreenHitGreenPct",2006
82,82,"DA Points",82,22.48,29,129,-30,NA,"GoingfortheGreenHitGreenPct",2006
85,85,"Brett Quigley",109,22.47,40,178,-41,NA,"GoingfortheGreenHitGreenPct",2006
86,86,"Bob Estes",85,22.22,28,126,-30,NA,"GoingfortheGreenHitGreenPct",2006
86,86,"Troy Matteson",101,22.22,46,207,-51,NA,"GoingfortheGreenHitGreenPct",2006
86,86,"Steve Stricker",64,22.22,16,72,-17,NA,"GoingfortheGreenHitGreenPct",2006
89,89,"Nathan Green",108,22.16,41,185,-41,NA,"GoingfortheGreenHitGreenPct",2006
90,90,"Retief Goosen",68,22.12,25,113,-26,NA,"GoingfortheGreenHitGreenPct",2006
91,91,"Kenny Perry",73,22.02,24,109,-25,NA,"GoingfortheGreenHitGreenPct",2006
92,92,"Jonathan Kaye",95,21.99,42,191,-36,NA,"GoingfortheGreenHitGreenPct",2006
93,93,"Brian Gay",107,21.93,25,114,-24,NA,"GoingfortheGreenHitGreenPct",2006
94,94,"Fred Couples",52,21.92,16,73,-16,NA,"GoingfortheGreenHitGreenPct",2006
95,95,"Jason Bohn",104,21.91,39,178,-39,NA,"GoingfortheGreenHitGreenPct",2006
96,96,"Roger Tambellini",64,21.85,26,119,-28,NA,"GoingfortheGreenHitGreenPct",2006
97,97,"Rich Beem",85,21.79,34,156,-34,NA,"GoingfortheGreenHitGreenPct",2006
98,98,"Chris Smith",67,21.77,27,124,-28,NA,"GoingfortheGreenHitGreenPct",2006
99,99,"Carlos Franco",86,21.76,37,170,-44,NA,"GoingfortheGreenHitGreenPct",2006
100,100,"Bob May",65,21.7,23,106,-18,NA,"GoingfortheGreenHitGreenPct",2006
101,101,"Nicholas Thompson",96,21.59,38,176,-37,NA,"GoingfortheGreenHitGreenPct",2006
102,102,"Joe Ogilvie",95,21.53,31,144,-32,NA,"GoingfortheGreenHitGreenPct",2006
103,103,"Eric Axley",91,21.47,38,177,-38,NA,"GoingfortheGreenHitGreenPct",2006
104,104,"Ben Curtis",86,21.43,18,84,-17,NA,"GoingfortheGreenHitGreenPct",2006
104,104,"Ernie Els",69,21.43,24,112,-27,NA,"GoingfortheGreenHitGreenPct",2006
104,104,"Brad Faxon",78,21.43,21,98,-22,NA,"GoingfortheGreenHitGreenPct",2006
104,104,"Ryan Palmer",101,21.43,42,196,-42,NA,"GoingfortheGreenHitGreenPct",2006
108,108,"Billy Mayfair",94,21.38,31,145,-33,NA,"GoingfortheGreenHitGreenPct",2006
109,109,"Bubba Dickerson",98,21.36,44,206,-42,NA,"GoingfortheGreenHitGreenPct",2006
110,110,"Steve Jones",83,21.21,21,99,-21,NA,"GoingfortheGreenHitGreenPct",2006
111,111,"Alex Cejka",93,21.15,33,156,-33,NA,"GoingfortheGreenHitGreenPct",2006
112,112,"Joe Durant",101,21.13,45,213,-46,NA,"GoingfortheGreenHitGreenPct",2006
113,113,"Mathew Goggin",72,21.02,33,157,-33,NA,"GoingfortheGreenHitGreenPct",2006
114,114,"Steve Flesch",119,20.94,40,191,-44,NA,"GoingfortheGreenHitGreenPct",2006
115,115,"Kent Jones",103,20.89,33,158,-31,NA,"GoingfortheGreenHitGreenPct",2006
116,116,"David McKenzie",82,20.83,25,120,-26,NA,"GoingfortheGreenHitGreenPct",2006
117,117,"Frank Lickliter II",99,20.81,36,173,-36,NA,"GoingfortheGreenHitGreenPct",2006
118,118,"Zach Johnson",98,20.75,22,106,-24,NA,"GoingfortheGreenHitGreenPct",2006
118,118,"Dean Wilson",115,20.75,33,159,-30,NA,"GoingfortheGreenHitGreenPct",2006
120,120,"Tom Lehman",70,20.73,17,82,-16,NA,"GoingfortheGreenHitGreenPct",2006
121,121,"Vaughn Taylor",88,20.69,30,145,-30,NA,"GoingfortheGreenHitGreenPct",2006
122,122,"John Huston",74,20.66,25,121,-24,NA,"GoingfortheGreenHitGreenPct",2006
122,122,"Richard Johnson",94,20.66,25,121,-27,NA,"GoingfortheGreenHitGreenPct",2006
124,124,"Mark Calcavecchia",94,20.25,33,163,-32,NA,"GoingfortheGreenHitGreenPct",2006
125,125,"Henrik Bjornstad",97,20.22,37,183,-36,NA,"GoingfortheGreenHitGreenPct",2006
126,126,"Jerry Smith",94,20.2,20,99,-19,NA,"GoingfortheGreenHitGreenPct",2006
127,127,"Alex Aragon",63,20,21,105,-20,NA,"GoingfortheGreenHitGreenPct",2006
128,128,"Vijay Singh",103,19.91,42,211,-47,NA,"GoingfortheGreenHitGreenPct",2006
129,129,"Ian Leggatt",80,19.86,29,146,-30,NA,"GoingfortheGreenHitGreenPct",2006
130,130,"Joey Sindelar",90,19.85,26,131,-28,NA,"GoingfortheGreenHitGreenPct",2006
131,131,"Mark Wilson",79,19.81,21,106,-21,NA,"GoingfortheGreenHitGreenPct",2006
132,132,"Chris DiMarco",83,19.79,19,96,-20,NA,"GoingfortheGreenHitGreenPct",2006
133,133,"Tommy Armour III",65,19.74,15,76,-14,NA,"GoingfortheGreenHitGreenPct",2006
134,134,"Matt Hansen",68,19.69,25,127,-24,NA,"GoingfortheGreenHitGreenPct",2006
135,135,"Paul Azinger",87,19.57,27,138,-30,NA,"GoingfortheGreenHitGreenPct",2006
136,136,"DJ Trahan",92,19.54,34,174,-29,NA,"GoingfortheGreenHitGreenPct",2006
137,137,"David Branshaw",98,19.53,33,169,-33,NA,"GoingfortheGreenHitGreenPct",2006
138,138,"Billy Andrade",78,19.39,19,98,-15,NA,"GoingfortheGreenHitGreenPct",2006
139,139,"Patrick Sheehan",104,19.33,29,150,-32,NA,"GoingfortheGreenHitGreenPct",2006
140,140,"Brent Geiberger",99,19.21,29,151,-31,NA,"GoingfortheGreenHitGreenPct",2006
141,141,"Justin Leonard",83,19.05,16,84,-16,NA,"GoingfortheGreenHitGreenPct",2006
142,142,"JP Hayes",55,18.99,15,79,-15,NA,"GoingfortheGreenHitGreenPct",2006
143,143,"Peter Lonard",77,18.95,18,95,-17,NA,"GoingfortheGreenHitGreenPct",2006
144,144,"Jeff Gove",91,18.87,30,159,-29,NA,"GoingfortheGreenHitGreenPct",2006
144,144,"Jeff Overton",95,18.87,40,212,-41,NA,"GoingfortheGreenHitGreenPct",2006
146,146,"Shane Bertsch",104,18.69,20,107,-21,NA,"GoingfortheGreenHitGreenPct",2006
147,147,"Todd Hamilton",72,18.68,17,91,-19,NA,"GoingfortheGreenHitGreenPct",2006
147,147,"Pat Perez",50,18.68,17,91,-16,NA,"GoingfortheGreenHitGreenPct",2006
149,149,"Brian Bateman",69,18.58,21,113,-21,NA,"GoingfortheGreenHitGreenPct",2006
150,150,"Tim Petrovic",95,18.35,29,158,-30,NA,"GoingfortheGreenHitGreenPct",2006
151,151,"Lee Janzen",79,18.1,19,105,-18,NA,"GoingfortheGreenHitGreenPct",2006
152,152,"Jose Maria Olazabal",62,18.07,15,83,-17,NA,"GoingfortheGreenHitGreenPct",2006
153,153,"Shigeki Maruyama",94,18.05,24,133,-21,NA,"GoingfortheGreenHitGreenPct",2006
154,154,"Thomas Levet",53,17.98,16,89,-16,NA,"GoingfortheGreenHitGreenPct",2006
154,154,"Ian Poulter",53,17.98,16,89,-12,NA,"GoingfortheGreenHitGreenPct",2006
156,156,"Danny Ellis",68,17.95,21,117,-21,NA,"GoingfortheGreenHitGreenPct",2006
157,157,"JL Lewis",57,17.78,16,90,-15,NA,"GoingfortheGreenHitGreenPct",2006
158,158,"Freddie Jacobson",56,17.76,19,107,-21,NA,"GoingfortheGreenHitGreenPct",2006
159,159,"John Daly",51,17.54,20,114,-19,NA,"GoingfortheGreenHitGreenPct",2006
159,159,"Brian Davis",92,17.54,30,171,-22,NA,"GoingfortheGreenHitGreenPct",2006
161,161,"Jimmy Walker",60,17.39,20,115,-19,NA,"GoingfortheGreenHitGreenPct",2006
162,162,"Carl Pettersson",95,17.36,25,144,-21,NA,"GoingfortheGreenHitGreenPct",2006
163,163,"Steve Elkington",52,17.33,13,75,-13,NA,"GoingfortheGreenHitGreenPct",2006
164,164,"Hidemichi Tanaka",74,17.28,14,81,-16,NA,"GoingfortheGreenHitGreenPct",2006
165,165,"Bob Tway",81,17.24,20,116,-20,NA,"GoingfortheGreenHitGreenPct",2006
166,166,"Ron Whittaker",81,17.14,18,105,-17,NA,"GoingfortheGreenHitGreenPct",2006
167,167,"Olin Browne",108,17.12,19,111,-18,NA,"GoingfortheGreenHitGreenPct",2006
168,168,"Scott Verplank",88,16.83,17,101,-19,NA,"GoingfortheGreenHitGreenPct",2006
169,169,"Bernhard Langer",77,16.39,20,122,-20,NA,"GoingfortheGreenHitGreenPct",2006
170,170,"Wes Short Jr",96,16.11,29,180,-27,NA,"GoingfortheGreenHitGreenPct",2006
171,171,"Len Mattiace",59,16,12,75,-11,NA,"GoingfortheGreenHitGreenPct",2006
172,172,"Robert Gamez",94,15.74,17,108,-17,NA,"GoingfortheGreenHitGreenPct",2006
173,173,"John Engler Jr",69,15.69,16,102,-17,NA,"GoingfortheGreenHitGreenPct",2006
174,174,"Jeff Maggert",81,15.5,20,129,-19,NA,"GoingfortheGreenHitGreenPct",2006
175,175,"Arjun Atwal",97,15.43,25,162,-28,NA,"GoingfortheGreenHitGreenPct",2006
176,176,"Fred Funk",106,15.09,16,106,-13,NA,"GoingfortheGreenHitGreenPct",2006
177,177,"Ryuji Imada",105,14.97,22,147,-22,NA,"GoingfortheGreenHitGreenPct",2006
178,178,"Jeff Sluman",101,14.96,19,127,-18,NA,"GoingfortheGreenHitGreenPct",2006
179,179,"Greg Chalmers",71,14.77,13,88,-11,NA,"GoingfortheGreenHitGreenPct",2006
180,180,"Robert Damron",91,14.52,18,124,-17,NA,"GoingfortheGreenHitGreenPct",2006
181,181,"Doug Barron",74,14.43,14,97,-13,NA,"GoingfortheGreenHitGreenPct",2006
182,182,"Corey Pavin",74,14.29,9,63,-10,NA,"GoingfortheGreenHitGreenPct",2006
183,183,"Rod Pampling",89,14.04,16,114,-14,NA,"GoingfortheGreenHitGreenPct",2006
184,184,"Mike Weir",88,13.64,15,110,-16,NA,"GoingfortheGreenHitGreenPct",2006
185,185,"Paul Goydos",72,13.48,12,89,-12,NA,"GoingfortheGreenHitGreenPct",2006
186,186,"Greg Kraft",79,12.2,10,82,-10,NA,"GoingfortheGreenHitGreenPct",2006
187,187,"Chris Riley",86,12.15,13,107,-14,NA,"GoingfortheGreenHitGreenPct",2006
188,188,"David Howell",52,10.96,8,73,-7,NA,"GoingfortheGreenHitGreenPct",2006
189,189,"Skip Kendall",72,10.71,9,84,-8,NA,"GoingfortheGreenHitGreenPct",2006
190,190,"John Cook",67,9.38,6,64,-8,NA,"GoingfortheGreenHitGreenPct",2006
191,191,"Kirk Triplett",58,9.09,6,66,-5,NA,"GoingfortheGreenHitGreenPct",2006
192,192,"Todd Fischer",101,8.73,11,126,-9,NA,"GoingfortheGreenHitGreenPct",2006
193,193,"Stephen Leaney",84,7,7,100,-8,NA,"GoingfortheGreenHitGreenPct",2006
194,194,"Larry Mize",53,6.38,3,47,-4,NA,"GoingfortheGreenHitGreenPct",2006
195,195,"Mark Brooks",90,5.38,5,93,-5,NA,"GoingfortheGreenHitGreenPct",2006
196,196,"Mark OMeara",52,2.94,1,34,-1,NA,"GoingfortheGreenHitGreenPct",2006
