"Approach200yardsRTPScore_RANKTHISWEEK_2015","Approach200yardsRTPScore_RANKLASTWEEK_2015","Approach200yardsRTPScore_PLAYERNAME_2015","Approach200yardsRTPScore_ROUNDS_2015","Approach200yardsRTPScore_AVGRTP_2015","stat_name","year"
1,1,"Jason Day",75,-0.313,"Approach200yardsRTPScore",2015
2,2,"Will Wilcox",58,-0.31,"Approach200yardsRTPScore",2015
3,3,"Patrick Rodgers",57,-0.286,"Approach200yardsRTPScore",2015
4,4,"Carlos Ortiz",100,-0.285,"Approach200yardsRTPScore",2015
5,5,"Robert Streb",110,-0.281,"Approach200yardsRTPScore",2015
6,6,"Matt Jones",89,-0.278,"Approach200yardsRTPScore",2015
7,7,"Graham DeLaet",65,-0.277,"Approach200yardsRTPScore",2015
8,8,"Justin Thomas",106,-0.269,"Approach200yardsRTPScore",2015
9,9,"Jordan Spieth",91,-0.266,"Approach200yardsRTPScore",2015
10,10,"Justin Rose",69,-0.259,"Approach200yardsRTPScore",2015
11,11,"Martin Laird",77,-0.256,"Approach200yardsRTPScore",2015
12,12,"Dustin Johnson",75,-0.255,"Approach200yardsRTPScore",2015
13,13,"Hudson Swafford",97,-0.251,"Approach200yardsRTPScore",2015
14,14,"Seung Yul Noh",65,-0.248,"Approach200yardsRTPScore",2015
15,15,"Derek Ernst",75,-0.239,"Approach200yardsRTPScore",2015
15,15,"Webb Simpson",81,-0.239,"Approach200yardsRTPScore",2015
17,17,"Keegan Bradley",87,-0.236,"Approach200yardsRTPScore",2015
17,17,"Jhonattan Vegas",90,-0.236,"Approach200yardsRTPScore",2015
19,19,"Michael Thompson",83,-0.23,"Approach200yardsRTPScore",2015
20,20,"Kevin Chappell",86,-0.224,"Approach200yardsRTPScore",2015
21,21,"Aaron Baddeley",76,-0.221,"Approach200yardsRTPScore",2015
21,21,"Boo Weekley",79,-0.221,"Approach200yardsRTPScore",2015
23,23,"Geoff Ogilvy",50,-0.22,"Approach200yardsRTPScore",2015
24,24,"Adam Hadwin",95,-0.219,"Approach200yardsRTPScore",2015
25,25,"Matt Kuchar",97,-0.218,"Approach200yardsRTPScore",2015
26,26,"Lee Westwood",56,-0.216,"Approach200yardsRTPScore",2015
27,27,"Vijay Singh",78,-0.214,"Approach200yardsRTPScore",2015
28,28,"Daniel Berger",97,-0.213,"Approach200yardsRTPScore",2015
29,29,"Bubba Watson",71,-0.212,"Approach200yardsRTPScore",2015
30,30,"Jason Gore",76,-0.211,"Approach200yardsRTPScore",2015
31,31,"Shawn Stefani",94,-0.208,"Approach200yardsRTPScore",2015
31,31,"Jimmy Walker",89,-0.208,"Approach200yardsRTPScore",2015
33,33,"Rickie Fowler",76,-0.207,"Approach200yardsRTPScore",2015
33,33,"Jason Kokrak",88,-0.207,"Approach200yardsRTPScore",2015
35,35,"Bo Van Pelt",81,-0.206,"Approach200yardsRTPScore",2015
36,36,"Jim Furyk",71,-0.205,"Approach200yardsRTPScore",2015
37,37,"Byron Smith",59,-0.204,"Approach200yardsRTPScore",2015
38,38,"Lucas Glover",79,-0.201,"Approach200yardsRTPScore",2015
38,38,"Chris Kirk",76,-0.201,"Approach200yardsRTPScore",2015
40,40,"Danny Lee",120,-0.199,"Approach200yardsRTPScore",2015
41,41,"Charles Howell III",105,-0.197,"Approach200yardsRTPScore",2015
41,41,"Mark Hubbard",79,-0.197,"Approach200yardsRTPScore",2015
43,43,"Tony Finau",106,-0.195,"Approach200yardsRTPScore",2015
44,44,"Alex Prugh",84,-0.194,"Approach200yardsRTPScore",2015
45,45,"Jonathan Byrd",69,-0.193,"Approach200yardsRTPScore",2015
46,46,"Sam Saunders",83,-0.191,"Approach200yardsRTPScore",2015
47,47,"Sergio Garcia",59,-0.189,"Approach200yardsRTPScore",2015
47,47,"Russell Henley",87,-0.189,"Approach200yardsRTPScore",2015
47,47,"Charl Schwartzel",67,-0.189,"Approach200yardsRTPScore",2015
50,50,"Steven Bowditch",103,-0.188,"Approach200yardsRTPScore",2015
50,50,"Hideki Matsuyama",95,-0.188,"Approach200yardsRTPScore",2015
50,50,"Scott Stallings",60,-0.188,"Approach200yardsRTPScore",2015
50,50,"Nick Watney",91,-0.188,"Approach200yardsRTPScore",2015
54,54,"Scott Pinckney",88,-0.187,"Approach200yardsRTPScore",2015
55,55,"Jonas Blixt",78,-0.185,"Approach200yardsRTPScore",2015
56,56,"Charlie Beljan",76,-0.184,"Approach200yardsRTPScore",2015
56,56,"Bill Lunde",50,-0.184,"Approach200yardsRTPScore",2015
56,56,"Brendan Steele",88,-0.184,"Approach200yardsRTPScore",2015
59,59,"Daniel Summerhays",101,-0.183,"Approach200yardsRTPScore",2015
60,60,"Ben Martin",93,-0.181,"Approach200yardsRTPScore",2015
61,61,"Patrick Reed",103,-0.18,"Approach200yardsRTPScore",2015
