"Approach225250yardsRTP_RANKTHISWEEK_2009","Approach225250yardsRTP_RANKLASTWEEK_2009","Approach225250yardsRTP_PLAYERNAME_2009","Approach225250yardsRTP_ROUNDS_2009","Approach225250yardsRTP_AVGRTP_2009","stat_name","year"
1,1,"Kris Blanks",60,-0.607,"Approach225250yardsRTP",2009
2,2,"Charles Warren",63,-0.561,"Approach225250yardsRTP",2009
3,3,"Matt Jones",56,-0.559,"Approach225250yardsRTP",2009
4,4,"Tag Ridings",50,-0.517,"Approach225250yardsRTP",2009
5,5,"Jason Day",61,-0.5,"Approach225250yardsRTP",2009
5,5,"Rick Price",54,-0.5,"Approach225250yardsRTP",2009
7,7,"Kevin Stadler",65,-0.486,"Approach225250yardsRTP",2009
8,8,"Patrick Sheehan",51,-0.476,"Approach225250yardsRTP",2009
8,8,"Scott Sterling",51,-0.476,"Approach225250yardsRTP",2009
10,10,"Tiger Woods",64,-0.463,"Approach225250yardsRTP",2009
11,11,"Darron Stiles",52,-0.448,"Approach225250yardsRTP",2009
12,12,"Peter Tomasulo",61,-0.419,"Approach225250yardsRTP",2009
13,13,"Michael Letzig",96,-0.416,"Approach225250yardsRTP",2009
14,14,"Brad Adamonis",70,-0.405,"Approach225250yardsRTP",2009
15,15,"David Duval",56,-0.4,"Approach225250yardsRTP",2009
16,16,"George McNeill",82,-0.386,"Approach225250yardsRTP",2009
17,17,"Bob Heintz",59,-0.375,"Approach225250yardsRTP",2009
18,18,"YE Yang",83,-0.37,"Approach225250yardsRTP",2009
19,19,"Jay Williamson",69,-0.368,"Approach225250yardsRTP",2009
20,20,"John Senden",100,-0.363,"Approach225250yardsRTP",2009
21,21,"Kirk Triplett",60,-0.353,"Approach225250yardsRTP",2009
22,22,"Martin Laird",72,-0.348,"Approach225250yardsRTP",2009
23,23,"Freddie Jacobson",83,-0.345,"Approach225250yardsRTP",2009
23,23,"Brian Vranesh",51,-0.345,"Approach225250yardsRTP",2009
25,25,"Bryce Molder",69,-0.333,"Approach225250yardsRTP",2009
25,25,"Jeff Overton",92,-0.333,"Approach225250yardsRTP",2009
27,27,"Casey Wittenberg",71,-0.324,"Approach225250yardsRTP",2009
28,28,"Ted Purdy",101,-0.322,"Approach225250yardsRTP",2009
28,28,"Charlie Wi",92,-0.322,"Approach225250yardsRTP",2009
30,30,"Harrison Frazar",93,-0.315,"Approach225250yardsRTP",2009
30,30,"Nicholas Thompson",96,-0.315,"Approach225250yardsRTP",2009
32,32,"Brian Bateman",55,-0.31,"Approach225250yardsRTP",2009
32,32,"Rod Pampling",72,-0.31,"Approach225250yardsRTP",2009
34,34,"Joe Ogilvie",85,-0.304,"Approach225250yardsRTP",2009
35,35,"Ernie Els",70,-0.3,"Approach225250yardsRTP",2009
36,36,"Nick Watney",86,-0.297,"Approach225250yardsRTP",2009
37,37,"Dustin Johnson",85,-0.292,"Approach225250yardsRTP",2009
38,38,"Greg Owen",97,-0.291,"Approach225250yardsRTP",2009
39,39,"Steve Marino",98,-0.29,"Approach225250yardsRTP",2009
40,40,"Lee Janzen",74,-0.289,"Approach225250yardsRTP",2009
41,41,"Robert Allenby",71,-0.288,"Approach225250yardsRTP",2009
41,41,"Justin Rose",71,-0.288,"Approach225250yardsRTP",2009
43,43,"Jonathan Byrd",89,-0.286,"Approach225250yardsRTP",2009
43,43,"Kevin Na",91,-0.286,"Approach225250yardsRTP",2009
45,45,"Matt Kuchar",82,-0.283,"Approach225250yardsRTP",2009
46,46,"Pat Perez",74,-0.281,"Approach225250yardsRTP",2009
