"YTDParorBetterStreak_RANKTHISWEEK_2016","YTDParorBetterStreak_RANKLASTWEEK_2016","YTDParorBetterStreak_PLAYERNAME_2016","YTDParorBetterStreak__2016","YTDParorBetterStreak_NUMBEROFROUNDS_2016","stat_name","year"
70,68,"Thorbjorn Olesen",NA,9,"YTDParorBetterStreak",2016
70,68,"Louis Oosthuizen",NA,9,"YTDParorBetterStreak",2016
70,68,"Cameron Percy",NA,9,"YTDParorBetterStreak",2016
70,68,"Ian Poulter",NA,9,"YTDParorBetterStreak",2016
70,68,"Vaughn Taylor",NA,9,"YTDParorBetterStreak",2016
70,68,"DJ Trahan",NA,9,"YTDParorBetterStreak",2016
70,68,"Harold Varner III",NA,9,"YTDParorBetterStreak",2016
94,121,"Thomas Aiken",NA,8,"YTDParorBetterStreak",2016
94,92,"Byeong Hun An",NA,8,"YTDParorBetterStreak",2016
94,92,"Blayne Barber",NA,8,"YTDParorBetterStreak",2016
94,92,"Angel Cabrera",NA,8,"YTDParorBetterStreak",2016
94,92,"Kevin Chappell",NA,8,"YTDParorBetterStreak",2016
94,92,"George Coetzee",NA,8,"YTDParorBetterStreak",2016
94,92,"Jon Curran",NA,8,"YTDParorBetterStreak",2016
94,92,"Brendon de Jonge",NA,8,"YTDParorBetterStreak",2016
94,92,"Gonzalo Fdez Castano",NA,8,"YTDParorBetterStreak",2016
94,92,"Jason Gore",NA,8,"YTDParorBetterStreak",2016
94,92,"Scott Hend",NA,8,"YTDParorBetterStreak",2016
94,92,"Patton Kizzire",NA,8,"YTDParorBetterStreak",2016
94,92,"Hao Tong Li",NA,8,"YTDParorBetterStreak",2016
94,92,"Luke List",NA,8,"YTDParorBetterStreak",2016
94,92,"Graeme McDowell",NA,8,"YTDParorBetterStreak",2016
94,92,"John Merrick",NA,8,"YTDParorBetterStreak",2016
94,92,"Jeff Overton",NA,8,"YTDParorBetterStreak",2016
94,92,"Greg Owen",NA,8,"YTDParorBetterStreak",2016
94,92,"Ryan Palmer",NA,8,"YTDParorBetterStreak",2016
94,92,"Scott Piercy",NA,8,"YTDParorBetterStreak",2016
94,92,"Martin Piller",NA,8,"YTDParorBetterStreak",2016
94,92,"Michael Putnam",NA,8,"YTDParorBetterStreak",2016
94,92,"Justin Rose",NA,8,"YTDParorBetterStreak",2016
94,92,"Sam Saunders",NA,8,"YTDParorBetterStreak",2016
94,92,"Cameron Smith",NA,8,"YTDParorBetterStreak",2016
94,92,"Brandt Snedeker",NA,8,"YTDParorBetterStreak",2016
94,92,"Scott Stallings",NA,8,"YTDParorBetterStreak",2016
94,92,"Michael Thompson",NA,8,"YTDParorBetterStreak",2016
94,92,"Jhonattan Vegas",NA,8,"YTDParorBetterStreak",2016
94,92,"Bubba Watson",NA,8,"YTDParorBetterStreak",2016
124,121,"Rafael Campos",NA,7,"YTDParorBetterStreak",2016
124,121,"Bud Cauley",NA,7,"YTDParorBetterStreak",2016
124,121,"Stewart Cink",NA,7,"YTDParorBetterStreak",2016
124,154,"Chad Collins",NA,7,"YTDParorBetterStreak",2016
124,121,"Jason Day",NA,7,"YTDParorBetterStreak",2016
124,121,"Bryson DeChambeau",NA,7,"YTDParorBetterStreak",2016
124,121,"David Hearn",NA,7,"YTDParorBetterStreak",2016
124,154,"JB Holmes",NA,7,"YTDParorBetterStreak",2016
124,121,"Billy Horschel",NA,7,"YTDParorBetterStreak",2016
124,121,"Ryo Ishikawa",NA,7,"YTDParorBetterStreak",2016
124,121,"Zach Johnson",NA,7,"YTDParorBetterStreak",2016
124,121,"Chris Kirk",NA,7,"YTDParorBetterStreak",2016
124,121,"Colt Knost",NA,7,"YTDParorBetterStreak",2016
124,121,"Kelly Kraft",NA,7,"YTDParorBetterStreak",2016
124,121,"Scott Langley",NA,7,"YTDParorBetterStreak",2016
124,121,"DH Lee",NA,7,"YTDParorBetterStreak",2016
124,121,"Spencer Levin",NA,7,"YTDParorBetterStreak",2016
124,121,"Hunter Mahan",NA,7,"YTDParorBetterStreak",2016
124,121,"Bryce Molder",NA,7,"YTDParorBetterStreak",2016
124,121,"Francesco Molinari",NA,7,"YTDParorBetterStreak",2016
124,121,"Henrik Norlander",NA,7,"YTDParorBetterStreak",2016
124,121,"Pat Perez",NA,7,"YTDParorBetterStreak",2016
124,121,"Chez Reavie",NA,7,"YTDParorBetterStreak",2016
124,121,"Ollie Schniederjans",NA,7,"YTDParorBetterStreak",2016
124,121,"Brendan Steele",NA,7,"YTDParorBetterStreak",2016
124,121,"Robert Streb",NA,7,"YTDParorBetterStreak",2016
124,121,"Kevin Streelman",NA,7,"YTDParorBetterStreak",2016
124,121,"Steve Stricker",NA,7,"YTDParorBetterStreak",2016
124,121,"Daniel Summerhays",NA,7,"YTDParorBetterStreak",2016
124,121,"Boo Weekley",NA,7,"YTDParorBetterStreak",2016
124,121,"Steve Wheatcroft",NA,7,"YTDParorBetterStreak",2016
124,121,"Danny Willett",NA,7,"YTDParorBetterStreak",2016
156,154,"Robert Allenby",NA,6,"YTDParorBetterStreak",2016
156,154,"Aaron Baddeley",NA,6,"YTDParorBetterStreak",2016
156,154,"Jonas Blixt",NA,6,"YTDParorBetterStreak",2016
156,154,"Steven Bowditch",NA,6,"YTDParorBetterStreak",2016
156,154,"Keegan Bradley",NA,6,"YTDParorBetterStreak",2016
156,154,"Jonathan Byrd",NA,6,"YTDParorBetterStreak",2016
156,154,"Retief Goosen",NA,6,"YTDParorBetterStreak",2016
156,154,"Morgan Hoffmann",NA,6,"YTDParorBetterStreak",2016
156,154,"Martin Kaymer",NA,6,"YTDParorBetterStreak",2016
156,154,"Whee Kim",NA,6,"YTDParorBetterStreak",2016
156,154,"Brooks Koepka",NA,6,"YTDParorBetterStreak",2016
156,154,"Justin Leonard",NA,6,"YTDParorBetterStreak",2016
156,154,"David Lingmerth",NA,6,"YTDParorBetterStreak",2016
156,154,"Andrew Loupe",NA,6,"YTDParorBetterStreak",2016
156,154,"Shane Lowry",NA,6,"YTDParorBetterStreak",2016
156,154,"Will Ma Kenzie",NA,6,"YTDParorBetterStreak",2016
156,154,"Rob Oppenheim",NA,6,"YTDParorBetterStreak",2016
156,154,"Wes Roach",NA,6,"YTDParorBetterStreak",2016
156,154,"Chris Stroud",NA,6,"YTDParorBetterStreak",2016
156,154,"Tyrone Van Aswegen",NA,6,"YTDParorBetterStreak",2016
176,176,"Ricky Barnes",NA,5,"YTDParorBetterStreak",2016
176,176,"Shane Bertsch",NA,5,"YTDParorBetterStreak",2016
176,176,"SSP Chawrasia",NA,5,"YTDParorBetterStreak",2016
176,176,"Danny Chia",NA,5,"YTDParorBetterStreak",2016
176,176,"Gavin Coles",NA,5,"YTDParorBetterStreak",2016
176,176,"Derek Ernst",NA,5,"YTDParorBetterStreak",2016
176,176,"Matthew Fitzpatrick",NA,5,"YTDParorBetterStreak",2016
176,176,"Tommy Fleetwood",NA,5,"YTDParorBetterStreak",2016
176,176,"Oscar Fraustro",NA,5,"YTDParorBetterStreak",2016
176,246,"Chesson Hadley",NA,5,"YTDParorBetterStreak",2016
176,176,"James Hahn",NA,5,"YTDParorBetterStreak",2016
176,176,"Tom Hoge",NA,5,"YTDParorBetterStreak",2016
176,176,"Billy Hurley III",NA,5,"YTDParorBetterStreak",2016
176,176,"Hiroshi Iwata",NA,5,"YTDParorBetterStreak",2016
176,176,"Freddie Jacobson",NA,5,"YTDParorBetterStreak",2016
176,176,"Michael Kim",NA,5,"YTDParorBetterStreak",2016
176,176,"Davis Love III",NA,5,"YTDParorBetterStreak",2016
176,176,"Steve Marino",NA,5,"YTDParorBetterStreak",2016
176,176,"Troy Merritt",NA,5,"YTDParorBetterStreak",2016
176,176,"Carlos Ortiz",NA,5,"YTDParorBetterStreak",2016
176,176,"Carl Pettersson",NA,5,"YTDParorBetterStreak",2016
176,176,"Scott Pinckney",NA,5,"YTDParorBetterStreak",2016
176,176,"Andres Romero",NA,5,"YTDParorBetterStreak",2016
176,176,"Vijay Singh",NA,5,"YTDParorBetterStreak",2016
176,176,"Hunter Stewart",NA,5,"YTDParorBetterStreak",2016
176,176,"Adam Svensson",NA,5,"YTDParorBetterStreak",2016
176,176,"Nick Watney",NA,5,"YTDParorBetterStreak",2016
176,176,"Bernd Wiesberger",NA,5,"YTDParorBetterStreak",2016
176,176,"Will Wilcox",NA,5,"YTDParorBetterStreak",2016
176,176,"Chris Wood",NA,5,"YTDParorBetterStreak",2016
176,205,"Bobby Wyatt",NA,5,"YTDParorBetterStreak",2016
207,205,"Kiradech Aphibarnrat",NA,4,"YTDParorBetterStreak",2016
207,205,"Stuart Appleby",NA,4,"YTDParorBetterStreak",2016
207,205,"Wu Ashun",NA,4,"YTDParorBetterStreak",2016
207,205,"Cameron Beckman",NA,4,"YTDParorBetterStreak",2016
207,205,"Rafa Cabrera Bello",NA,4,"YTDParorBetterStreak",2016
207,205,"Rodolfo Cazaubon",NA,4,"YTDParorBetterStreak",2016
207,205,"Tim Clark",NA,4,"YTDParorBetterStreak",2016
207,205,"Erik Compton",NA,4,"YTDParorBetterStreak",2016
207,205,"Brian Davis",NA,4,"YTDParorBetterStreak",2016
207,205,"James Driscoll",NA,4,"YTDParorBetterStreak",2016
207,205,"Ernie Els",NA,4,"YTDParorBetterStreak",2016
207,205,"Ross Fisher",NA,4,"YTDParorBetterStreak",2016
207,205,"Martin Flores",NA,4,"YTDParorBetterStreak",2016
207,205,"Marcus Fraser",NA,4,"YTDParorBetterStreak",2016
207,205,"Brian Gay",NA,4,"YTDParorBetterStreak",2016
207,205,"Andres Gonzales",NA,4,"YTDParorBetterStreak",2016
207,205,"Tyrrell Hatton",NA,4,"YTDParorBetterStreak",2016
207,205,"KT Kim",NA,4,"YTDParorBetterStreak",2016
207,205,"Andrew Landry",NA,4,"YTDParorBetterStreak",2016
207,205,"Lucas Lee",NA,4,"YTDParorBetterStreak",2016
207,205,"Nick Mason",NA,4,"YTDParorBetterStreak",2016
207,205,"George McNeill",NA,4,"YTDParorBetterStreak",2016
207,205,"Yusaku Miyazato",NA,4,"YTDParorBetterStreak",2016
207,205,"James Morrison",NA,4,"YTDParorBetterStreak",2016
207,205,"Trey Mullinax",NA,4,"YTDParorBetterStreak",2016
207,205,"Geoff Ogilvy",NA,4,"YTDParorBetterStreak",2016
207,205,"Rod Pampling",NA,4,"YTDParorBetterStreak",2016
207,205,"Paul Peterson",NA,4,"YTDParorBetterStreak",2016
207,205,"Thomas Pieters",NA,4,"YTDParorBetterStreak",2016
207,205,"DA Points",NA,4,"YTDParorBetterStreak",2016
207,205,"Jon Rahm",NA,4,"YTDParorBetterStreak",2016
207,205,"Rory Sabbatini",NA,4,"YTDParorBetterStreak",2016
207,205,"Kyle Stanley",NA,4,"YTDParorBetterStreak",2016
207,205,"Shawn Stefani",NA,4,"YTDParorBetterStreak",2016
207,205,"Andy Sullivan",NA,4,"YTDParorBetterStreak",2016
207,205,"Brendon Todd",NA,4,"YTDParorBetterStreak",2016
207,205,"Marc Turnesa",NA,4,"YTDParorBetterStreak",2016
207,205,"Dawie van der Walt",NA,4,"YTDParorBetterStreak",2016
207,205,"Lee Westwood",NA,4,"YTDParorBetterStreak",2016
207,205,"Mark Wilson",NA,4,"YTDParorBetterStreak",2016
247,246,"Blake Adams",NA,3,"YTDParorBetterStreak",2016
247,246,"Abraham Ancer",NA,3,"YTDParorBetterStreak",2016
247,246,"Matt Atkins",NA,3,"YTDParorBetterStreak",2016
247,246,"Ryan Blaum",NA,3,"YTDParorBetterStreak",2016
247,246,"Gregory Bourdy",NA,3,"YTDParorBetterStreak",2016
247,246,"Michael Bradley",NA,3,"YTDParorBetterStreak",2016
247,246,"Miguel Angel Carballo",NA,3,"YTDParorBetterStreak",2016
247,246,"Paul Dunne",NA,3,"YTDParorBetterStreak",2016
247,246,"Matt Every",NA,3,"YTDParorBetterStreak",2016
247,246,"Jorge Fernandez Valdes",NA,3,"YTDParorBetterStreak",2016
247,246,"Steve Flesch",NA,3,"YTDParorBetterStreak",2016
247,246,"Fred Funk",NA,3,"YTDParorBetterStreak",2016
247,246,"Tommy Gainey",NA,3,"YTDParorBetterStreak",2016
247,246,"Tom Gillis",NA,3,"YTDParorBetterStreak",2016
247,246,"Tim Herron",NA,3,"YTDParorBetterStreak",2016
247,246,"Justin Hicks",NA,3,"YTDParorBetterStreak",2016
247,246,"David Howell",NA,3,"YTDParorBetterStreak",2016
247,246,"Trevor Immelman",NA,3,"YTDParorBetterStreak",2016
247,246,"Miguel Angel Jimenez",NA,3,"YTDParorBetterStreak",2016
247,246,"Daisuke Kataoka",NA,3,"YTDParorBetterStreak",2016
247,246,"Soren Kjeldsen",NA,3,"YTDParorBetterStreak",2016
247,246,"Satoshi Kodaira",NA,3,"YTDParorBetterStreak",2016
247,246,"Frank Lickliter II",NA,3,"YTDParorBetterStreak",2016
247,246,"Jarrod Lyle",NA,3,"YTDParorBetterStreak",2016
247,246,"Billy Mayfair",NA,3,"YTDParorBetterStreak",2016
247,246,"Lee McCoy",NA,3,"YTDParorBetterStreak",2016
247,246,"Maverick McNealy",NA,3,"YTDParorBetterStreak",2016
247,246,"John Peterson",NA,3,"YTDParorBetterStreak",2016
247,246,"Dicky Pride",NA,3,"YTDParorBetterStreak",2016
247,246,"Curtis Reed",NA,3,"YTDParorBetterStreak",2016
247,246,"John Rollins",NA,3,"YTDParorBetterStreak",2016
247,246,"Ryan Ruffels",NA,3,"YTDParorBetterStreak",2016
247,246,"Xander Schauffele",NA,3,"YTDParorBetterStreak",2016
247,246,"Darron Stiles",NA,3,"YTDParorBetterStreak",2016
247,246,"Brian Stuard",NA,3,"YTDParorBetterStreak",2016
247,246,"Hideto Tanihara",NA,3,"YTDParorBetterStreak",2016
247,246,"Benjamin Taylor",NA,3,"YTDParorBetterStreak",2016
284,284,"Max Alverio",NA,2,"YTDParorBetterStreak",2016
284,284,"Mark Anderson",NA,2,"YTDParorBetterStreak",2016
284,284,"Arjun Atwal",NA,2,"YTDParorBetterStreak",2016
284,284,"Charlie Beljan",NA,2,"YTDParorBetterStreak",2016
284,284,"Dean Burmester",NA,2,"YTDParorBetterStreak",2016
284,284,"Nick Cullen",NA,2,"YTDParorBetterStreak",2016
284,284,"Glen Day",NA,2,"YTDParorBetterStreak",2016
284,284,"Matt Dobyns",NA,2,"YTDParorBetterStreak",2016
284,284,"Andrew Dodt",NA,2,"YTDParorBetterStreak",2016
284,284,"Jamie Donaldson",NA,2,"YTDParorBetterStreak",2016
284,284,"Zecheng Dou",NA,2,"YTDParorBetterStreak",2016
284,284,"Ken Duke",NA,2,"YTDParorBetterStreak",2016
284,284,"Nacho Elvira",NA,2,"YTDParorBetterStreak",2016
284,284,"Brandon Hagy",NA,2,"YTDParorBetterStreak",2016
284,284,"Mark Hensby",NA,2,"YTDParorBetterStreak",2016
284,284,"Robert Karlsson",NA,2,"YTDParorBetterStreak",2016
284,284,"Bernhard Langer",NA,2,"YTDParorBetterStreak",2016
284,284,"Richard Lee",NA,2,"YTDParorBetterStreak",2016
284,284,"Ben Leong",NA,2,"YTDParorBetterStreak",2016
284,284,"Prayad Marksaeng",NA,2,"YTDParorBetterStreak",2016
284,284,"Tim Petrovic",NA,2,"YTDParorBetterStreak",2016
284,284,"Alex Prugh",NA,2,"YTDParorBetterStreak",2016
284,284,"Ted Purdy",NA,2,"YTDParorBetterStreak",2016
284,284,"Curtis Thompson",NA,2,"YTDParorBetterStreak",2016
284,284,"Bo Van Pelt",NA,2,"YTDParorBetterStreak",2016
284,284,"Tim Weinhart",NA,2,"YTDParorBetterStreak",2016
284,284,"Xinjun Zhang",NA,2,"YTDParorBetterStreak",2016
