"Total3Putts25_RANKTHISWEEK_2005","Total3Putts25_RANKLASTWEEK_2005","Total3Putts25_PLAYERNAME_2005","Total3Putts25_ROUNDS_2005","Total3Putts25_TOTAL3PUTTS25_2005","Total3Putts25_TOTAL3PUTTS_2005","stat_name","year"
50,50,"Tag Ridings",93,34,44,"Total3Putts25",2005
58,58,"Shaun Micheel",81,33,37,"Total3Putts25",2005
58,58,"Craig Perks",67,33,40,"Total3Putts25",2005
58,58,"Carl Pettersson",109,33,43,"Total3Putts25",2005
58,58,"DJ Trahan",81,33,48,"Total3Putts25",2005
62,62,"Alex Cejka",84,32,47,"Total3Putts25",2005
62,62,"Daniel Chopra",108,32,50,"Total3Putts25",2005
62,62,"Tom Gillis",77,32,37,"Total3Putts25",2005
62,62,"Lucas Glover",88,32,42,"Total3Putts25",2005
62,62,"Lee Janzen",75,32,40,"Total3Putts25",2005
62,62,"Ryan Palmer",101,32,40,"Total3Putts25",2005
62,62,"Pat Perez",89,32,47,"Total3Putts25",2005
62,62,"Vijay Singh",111,32,38,"Total3Putts25",2005
62,62,"Darron Stiles",78,32,42,"Total3Putts25",2005
71,71,"Robert Allenby",95,31,45,"Total3Putts25",2005
71,71,"Chad Campbell",95,31,41,"Total3Putts25",2005
71,71,"Fred Funk",102,31,42,"Total3Putts25",2005
71,71,"John Huston",90,31,49,"Total3Putts25",2005
71,71,"Hank Kuehne",84,31,42,"Total3Putts25",2005
71,71,"Len Mattiace",86,31,39,"Total3Putts25",2005
71,71,"Nick Watney",91,31,38,"Total3Putts25",2005
78,78,"Jason Allred",75,30,39,"Total3Putts25",2005
78,78,"Bart Bryant",91,30,36,"Total3Putts25",2005
78,78,"Glen Day",80,30,39,"Total3Putts25",2005
78,78,"Robert Gamez",91,30,39,"Total3Putts25",2005
78,78,"Jeff Hart",63,30,37,"Total3Putts25",2005
78,78,"Bradley Hughes",52,30,36,"Total3Putts25",2005
78,78,"Jonathan Kaye",77,30,35,"Total3Putts25",2005
78,78,"Skip Kendall",80,30,39,"Total3Putts25",2005
78,78,"Franklin Langham",91,30,35,"Total3Putts25",2005
78,78,"Andrew Magee",82,30,38,"Total3Putts25",2005
88,88,"Sergio Garcia",73,29,39,"Total3Putts25",2005
88,88,"Brandt Jobe",96,29,43,"Total3Putts25",2005
88,88,"Kent Jones",99,29,47,"Total3Putts25",2005
88,88,"Steve Lowery",100,29,47,"Total3Putts25",2005
88,88,"Shigeki Maruyama",99,29,35,"Total3Putts25",2005
93,93,"Tom Byrum",83,28,41,"Total3Putts25",2005
93,93,"Mark Calcavecchia",92,28,45,"Total3Putts25",2005
93,93,"Paul Claxton",79,28,35,"Total3Putts25",2005
93,93,"Jim Furyk",94,28,33,"Total3Putts25",2005
93,93,"Paul Gow",78,28,42,"Total3Putts25",2005
93,93,"Tom Pernice Jr",111,28,35,"Total3Putts25",2005
93,93,"Rory Sabbatini",81,28,38,"Total3Putts25",2005
100,100,"Michael Allen",90,27,33,"Total3Putts25",2005
100,100,"Billy Andrade",83,27,37,"Total3Putts25",2005
100,100,"Brian Bateman",98,27,45,"Total3Putts25",2005
100,100,"James Driscoll",73,27,30,"Total3Putts25",2005
100,100,"Bob Estes",92,27,33,"Total3Putts25",2005
100,100,"Charles Howell III",95,27,37,"Total3Putts25",2005
100,100,"Zach Johnson",96,27,37,"Total3Putts25",2005
100,100,"Thomas Levet",54,27,37,"Total3Putts25",2005
100,100,"Davis Love III",80,27,33,"Total3Putts25",2005
100,100,"Hunter Mahan",103,27,42,"Total3Putts25",2005
100,100,"Joe Ogilvie",103,27,44,"Total3Putts25",2005
100,100,"Rod Pampling",89,27,33,"Total3Putts25",2005
100,100,"Tjaart van der Walt",56,27,33,"Total3Putts25",2005
113,113,"John Daly",78,26,32,"Total3Putts25",2005
113,113,"Hunter Haas",83,26,36,"Total3Putts25",2005
113,113,"Todd Hamilton",94,26,32,"Total3Putts25",2005
113,113,"Ryuji Imada",78,26,31,"Total3Putts25",2005
113,113,"Jerry Kelly",101,26,32,"Total3Putts25",2005
113,113,"Jeff Maggert",79,26,38,"Total3Putts25",2005
113,113,"Phil Mickelson",81,26,29,"Total3Putts25",2005
113,113,"Geoff Ogilvy",97,26,34,"Total3Putts25",2005
113,113,"Brett Quigley",96,26,37,"Total3Putts25",2005
113,113,"Mark Wilson",74,26,34,"Total3Putts25",2005
123,123,"Stephen Ames",82,25,29,"Total3Putts25",2005
123,123,"Aaron Baddeley",84,25,33,"Total3Putts25",2005
123,123,"Jose Coceres",56,25,40,"Total3Putts25",2005
123,123,"Brian Gay",101,25,35,"Total3Putts25",2005
123,123,"Scott Gutschewski",86,25,34,"Total3Putts25",2005
123,123,"Dudley Hart",84,25,34,"Total3Putts25",2005
123,123,"Mark Hensby",70,25,30,"Total3Putts25",2005
123,123,"Dennis Paulson",63,25,33,"Total3Putts25",2005
123,123,"Chris Riley",67,25,30,"Total3Putts25",2005
132,132,"Glen Hnatiuk",59,24,31,"Total3Putts25",2005
132,132,"David Toms",87,24,30,"Total3Putts25",2005
134,134,"Rich Beem",66,23,29,"Total3Putts25",2005
134,134,"John Elliott",58,23,30,"Total3Putts25",2005
134,134,"Todd Fischer",99,23,29,"Total3Putts25",2005
134,134,"Scott McCarron",78,23,29,"Total3Putts25",2005
134,134,"Dean Wilson",86,23,31,"Total3Putts25",2005
139,139,"Chris Anderson",66,22,26,"Total3Putts25",2005
139,139,"Olin Browne",99,22,31,"Total3Putts25",2005
139,139,"Jim Carter",62,22,29,"Total3Putts25",2005
139,139,"Ben Curtis",65,22,25,"Total3Putts25",2005
139,139,"Dan Forsman",52,22,29,"Total3Putts25",2005
139,139,"Bill Glasson",54,22,24,"Total3Putts25",2005
139,139,"Bob Heintz",67,22,34,"Total3Putts25",2005
139,139,"Tom Lehman",69,22,26,"Total3Putts25",2005
139,139,"Justin Leonard",78,22,26,"Total3Putts25",2005
139,139,"Larry Mize",54,22,26,"Total3Putts25",2005
139,139,"Arron Oberholser",65,22,27,"Total3Putts25",2005
139,139,"Mario Tiziani",67,22,30,"Total3Putts25",2005
139,139,"Bob Tway",87,22,25,"Total3Putts25",2005
139,139,"Scott Verplank",87,22,31,"Total3Putts25",2005
139,139,"Jay Williamson",53,22,27,"Total3Putts25",2005
154,154,"Stuart Appleby",84,21,28,"Total3Putts25",2005
154,154,"Paul Azinger",66,21,27,"Total3Putts25",2005
154,154,"Jeff Brehaut",71,21,26,"Total3Putts25",2005
154,154,"Fred Couples",72,21,29,"Total3Putts25",2005
154,154,"Steve Jones",56,21,29,"Total3Putts25",2005
154,154,"Michael Long",72,21,35,"Total3Putts25",2005
154,154,"Phillip Price",77,21,25,"Total3Putts25",2005
161,161,"Doug Barron",70,20,26,"Total3Putts25",2005
161,161,"Jason Bohn",91,20,33,"Total3Putts25",2005
161,161,"Mark Brooks",72,20,32,"Total3Putts25",2005
161,161,"KJ Choi",78,20,25,"Total3Putts25",2005
161,161,"Ben Crane",78,20,23,"Total3Putts25",2005
161,161,"Richard Johnson",50,20,24,"Total3Putts25",2005
161,161,"Matt Kuchar",60,20,27,"Total3Putts25",2005
161,161,"Brenden Pappas",51,20,24,"Total3Putts25",2005
161,161,"Jesper Parnevik",84,20,21,"Total3Putts25",2005
161,161,"Corey Pavin",77,20,26,"Total3Putts25",2005
161,161,"Rob Rashell",65,20,25,"Total3Putts25",2005
161,161,"Lee Westwood",50,20,23,"Total3Putts25",2005
161,161,"Charlie Wi",67,20,26,"Total3Putts25",2005
174,174,"Gavin Coles",70,19,30,"Total3Putts25",2005
174,174,"Matt Gogel",78,19,27,"Total3Putts25",2005
174,174,"Bernhard Langer",67,19,28,"Total3Putts25",2005
174,174,"Adam Scott",72,19,28,"Total3Putts25",2005
174,174,"Mike Weir",71,19,27,"Total3Putts25",2005
179,179,"John Cook",72,18,20,"Total3Putts25",2005
179,179,"Loren Roberts",54,18,20,"Total3Putts25",2005
181,181,"Arjun Atwal",65,17,22,"Total3Putts25",2005
181,181,"Steve Elkington",67,17,26,"Total3Putts25",2005
181,181,"Mark OMeara",66,17,23,"Total3Putts25",2005
181,181,"Hideto Tanihara",50,17,22,"Total3Putts25",2005
181,181,"Tiger Woods",76,17,21,"Total3Putts25",2005
186,186,"Tim Clark",92,16,32,"Total3Putts25",2005
186,186,"Brad Faxon",75,16,18,"Total3Putts25",2005
186,186,"JP Hayes",63,16,27,"Total3Putts25",2005
186,186,"Freddie Jacobson",72,16,26,"Total3Putts25",2005
186,186,"Steve Stricker",62,16,21,"Total3Putts25",2005
191,191,"Jay Haas",54,15,18,"Total3Putts25",2005
191,191,"Padraig Harrington",50,15,19,"Total3Putts25",2005
191,191,"Peter Lonard",85,15,27,"Total3Putts25",2005
194,194,"Justin Bolli",65,14,22,"Total3Putts25",2005
194,194,"Stewart Cink",98,14,19,"Total3Putts25",2005
194,194,"Jose Maria Olazabal",55,14,15,"Total3Putts25",2005
194,194,"Ian Poulter",62,14,19,"Total3Putts25",2005
194,194,"Kirk Triplett",55,14,19,"Total3Putts25",2005
199,199,"Chris DiMarco",83,13,20,"Total3Putts25",2005
200,200,"Luke Donald",67,12,17,"Total3Putts25",2005
200,200,"Brent Geiberger",61,12,14,"Total3Putts25",2005
202,202,"Retief Goosen",71,11,14,"Total3Putts25",2005
