"PuttsperRoundRound3_RANKTHISWEEK_2013","PuttsperRoundRound3_RANKLASTWEEK_2013","PuttsperRoundRound3_PLAYERNAME_2013","PuttsperRoundRound3__2013","PuttsperRoundRound3_AVG_2013","PuttsperRoundRound3_TOTALPUTTS_2013","PuttsperRoundRound3_TOTALROUNDS_2013","stat_name","year"
37,37,"Padraig Harrington",NA,28.5,285,10,"PuttsperRoundRound3",2013
37,37,"David Lynn",NA,28.5,399,14,"PuttsperRoundRound3",2013
37,37,"Graeme McDowell",NA,28.5,285,10,"PuttsperRoundRound3",2013
37,37,"Steve Stricker",NA,28.5,342,12,"PuttsperRoundRound3",2013
37,37,"Chris Stroud",NA,28.5,570,20,"PuttsperRoundRound3",2013
37,37,"Charlie Wi",NA,28.5,399,14,"PuttsperRoundRound3",2013
44,44,"Stuart Appleby",NA,28.56,514,18,"PuttsperRoundRound3",2013
44,44,"Jason Kokrak",NA,28.56,457,16,"PuttsperRoundRound3",2013
44,44,"YE Yang",NA,28.56,257,9,"PuttsperRoundRound3",2013
47,47,"Andres Romero",NA,28.6,286,10,"PuttsperRoundRound3",2013
48,48,"Rory McIlroy",NA,28.62,372,13,"PuttsperRoundRound3",2013
49,49,"David Hearn",NA,28.63,544,19,"PuttsperRoundRound3",2013
50,50,"Jimmy Walker",NA,28.67,516,18,"PuttsperRoundRound3",2013
51,51,"Josh Teater",NA,28.68,545,19,"PuttsperRoundRound3",2013
52,52,"Stephen Ames",NA,28.71,201,7,"PuttsperRoundRound3",2013
53,53,"Troy Matteson",NA,28.73,316,11,"PuttsperRoundRound3",2013
54,54,"Jason Bohn",NA,28.75,345,12,"PuttsperRoundRound3",2013
54,54,"Alistair Presnell",NA,28.75,230,8,"PuttsperRoundRound3",2013
56,56,"Vaughn Taylor",NA,28.78,259,9,"PuttsperRoundRound3",2013
57,57,"Jonas Blixt",NA,28.8,432,15,"PuttsperRoundRound3",2013
57,57,"Aaron Watkins",NA,28.8,144,5,"PuttsperRoundRound3",2013
59,59,"Cameron Tringale",NA,28.81,461,16,"PuttsperRoundRound3",2013
60,60,"Ben Crane",NA,28.82,317,11,"PuttsperRoundRound3",2013
60,60,"John Merrick",NA,28.82,490,17,"PuttsperRoundRound3",2013
62,62,"Darron Stiles",NA,28.83,173,6,"PuttsperRoundRound3",2013
63,63,"Graham DeLaet",NA,28.86,606,21,"PuttsperRoundRound3",2013
64,64,"Brendan Steele",NA,28.88,462,16,"PuttsperRoundRound3",2013
65,65,"Matt Kuchar",NA,28.91,636,22,"PuttsperRoundRound3",2013
66,66,"Steven Bowditch",NA,28.92,347,12,"PuttsperRoundRound3",2013
66,66,"Ernie Els",NA,28.92,376,13,"PuttsperRoundRound3",2013
66,66,"Tom Gillis",NA,28.92,347,12,"PuttsperRoundRound3",2013
69,69,"Scott Piercy",NA,28.93,434,15,"PuttsperRoundRound3",2013
70,70,"Martin Flores",NA,28.94,492,17,"PuttsperRoundRound3",2013
70,70,"Jim Furyk",NA,28.94,521,18,"PuttsperRoundRound3",2013
72,72,"Ian Poulter",NA,29,348,12,"PuttsperRoundRound3",2013
72,72,"Charl Schwartzel",NA,29,464,16,"PuttsperRoundRound3",2013
74,74,"Rickie Fowler",NA,29.06,494,17,"PuttsperRoundRound3",2013
74,74,"Rory Sabbatini",NA,29.06,494,17,"PuttsperRoundRound3",2013
74,74,"Camilo Villegas",NA,29.06,465,16,"PuttsperRoundRound3",2013
77,77,"Chez Reavie",NA,29.07,407,14,"PuttsperRoundRound3",2013
78,78,"Morgan Hoffmann",NA,29.08,378,13,"PuttsperRoundRound3",2013
78,78,"Scott Stallings",NA,29.08,378,13,"PuttsperRoundRound3",2013
80,80,"Webb Simpson",NA,29.1,611,21,"PuttsperRoundRound3",2013
81,81,"Tim Herron",NA,29.13,233,8,"PuttsperRoundRound3",2013
81,81,"Marc Leishman",NA,29.13,466,16,"PuttsperRoundRound3",2013
81,81,"Jeff Overton",NA,29.13,466,16,"PuttsperRoundRound3",2013
84,84,"Justin Bolli",NA,29.14,204,7,"PuttsperRoundRound3",2013
84,84,"Nicholas Thompson",NA,29.14,612,21,"PuttsperRoundRound3",2013
86,86,"Scott Brown",NA,29.17,350,12,"PuttsperRoundRound3",2013
86,86,"Scott Langley",NA,29.17,350,12,"PuttsperRoundRound3",2013
88,88,"Fabian Gomez",NA,29.18,321,11,"PuttsperRoundRound3",2013
89,89,"Jason Day",NA,29.2,584,20,"PuttsperRoundRound3",2013
89,89,"Bob Estes",NA,29.2,438,15,"PuttsperRoundRound3",2013
89,89,"Tag Ridings",NA,29.2,292,10,"PuttsperRoundRound3",2013
89,89,"Casey Wittenberg",NA,29.2,292,10,"PuttsperRoundRound3",2013
89,89,"Tiger Woods",NA,29.2,438,15,"PuttsperRoundRound3",2013
94,94,"Bill Haas",NA,29.21,555,19,"PuttsperRoundRound3",2013
95,95,"Kevin Streelman",NA,29.22,526,18,"PuttsperRoundRound3",2013
96,96,"Matt Jones",NA,29.28,527,18,"PuttsperRoundRound3",2013
96,96,"Ryan Palmer",NA,29.28,527,18,"PuttsperRoundRound3",2013
98,98,"Patrick Reed",NA,29.29,498,17,"PuttsperRoundRound3",2013
99,99,"Keegan Bradley",NA,29.3,586,20,"PuttsperRoundRound3",2013
100,100,"Angel Cabrera",NA,29.31,469,16,"PuttsperRoundRound3",2013
100,100,"DA Points",NA,29.31,469,16,"PuttsperRoundRound3",2013
102,102,"Colt Knost",NA,29.33,264,9,"PuttsperRoundRound3",2013
102,102,"Ben Kohles",NA,29.33,352,12,"PuttsperRoundRound3",2013
102,102,"Ryan Moore",NA,29.33,440,15,"PuttsperRoundRound3",2013
102,102,"Carl Pettersson",NA,29.33,528,18,"PuttsperRoundRound3",2013
106,106,"Hunter Mahan",NA,29.35,587,20,"PuttsperRoundRound3",2013
107,107,"Martin Laird",NA,29.38,382,13,"PuttsperRoundRound3",2013
107,107,"Dicky Pride",NA,29.38,382,13,"PuttsperRoundRound3",2013
109,109,"Bobby Gates",NA,29.4,147,5,"PuttsperRoundRound3",2013
109,109,"Ted Potter Jr",NA,29.4,294,10,"PuttsperRoundRound3",2013
111,111,"Kevin Stadler",NA,29.44,471,16,"PuttsperRoundRound3",2013
112,112,"Harris English",NA,29.45,648,22,"PuttsperRoundRound3",2013
112,112,"Seung Yul Noh",NA,29.45,324,11,"PuttsperRoundRound3",2013
114,114,"Bo Van Pelt",NA,29.47,442,15,"PuttsperRoundRound3",2013
115,115,"William McGirt",NA,29.5,413,14,"PuttsperRoundRound3",2013
115,115,"Shawn Stefani",NA,29.5,354,12,"PuttsperRoundRound3",2013
117,117,"Gary Woodland",NA,29.55,650,22,"PuttsperRoundRound3",2013
118,118,"Bud Cauley",NA,29.56,266,9,"PuttsperRoundRound3",2013
119,119,"Ryo Ishikawa",NA,29.57,414,14,"PuttsperRoundRound3",2013
120,120,"Nick Watney",NA,29.58,562,19,"PuttsperRoundRound3",2013
121,121,"Roberto Castro",NA,29.6,592,20,"PuttsperRoundRound3",2013
121,121,"Pat Perez",NA,29.6,444,15,"PuttsperRoundRound3",2013
123,123,"Jason Dufner",NA,29.61,533,18,"PuttsperRoundRound3",2013
124,124,"KJ Choi",NA,29.63,563,19,"PuttsperRoundRound3",2013
124,124,"Tommy Gainey",NA,29.63,474,16,"PuttsperRoundRound3",2013
124,124,"Jerry Kelly",NA,29.63,474,16,"PuttsperRoundRound3",2013
124,124,"Sean OHair",NA,29.63,237,8,"PuttsperRoundRound3",2013
128,128,"Ricky Barnes",NA,29.64,326,11,"PuttsperRoundRound3",2013
129,129,"Kevin Chappell",NA,29.65,504,17,"PuttsperRoundRound3",2013
130,130,"Chad Campbell",NA,29.67,445,15,"PuttsperRoundRound3",2013
130,130,"DH Lee",NA,29.67,356,12,"PuttsperRoundRound3",2013
130,130,"Luke List",NA,29.67,267,9,"PuttsperRoundRound3",2013
130,130,"Rod Pampling",NA,29.67,178,6,"PuttsperRoundRound3",2013
134,134,"Brad Fritsch",NA,29.69,475,16,"PuttsperRoundRound3",2013
134,134,"Kyle Stanley",NA,29.69,386,13,"PuttsperRoundRound3",2013
136,136,"Cameron Percy",NA,29.71,416,14,"PuttsperRoundRound3",2013
137,137,"George McNeill",NA,29.73,446,15,"PuttsperRoundRound3",2013
137,137,"Henrik Norlander",NA,29.73,446,15,"PuttsperRoundRound3",2013
139,139,"Dustin Johnson",NA,29.75,476,16,"PuttsperRoundRound3",2013
140,140,"Lee Westwood",NA,29.76,506,17,"PuttsperRoundRound3",2013
141,141,"Doug LaBelle II",NA,29.79,417,14,"PuttsperRoundRound3",2013
141,141,"John Rollins",NA,29.79,417,14,"PuttsperRoundRound3",2013
141,141,"Justin Rose",NA,29.79,417,14,"PuttsperRoundRound3",2013
144,144,"Bryce Molder",NA,29.82,507,17,"PuttsperRoundRound3",2013
145,145,"Robert Allenby",NA,29.83,179,6,"PuttsperRoundRound3",2013
145,145,"Steve LeBrun",NA,29.83,358,12,"PuttsperRoundRound3",2013
145,145,"Robert Streb",NA,29.83,358,12,"PuttsperRoundRound3",2013
148,148,"Billy Horschel",NA,29.86,657,22,"PuttsperRoundRound3",2013
149,149,"Bubba Watson",NA,29.88,508,17,"PuttsperRoundRound3",2013
150,150,"Michael Bradley",NA,30,210,7,"PuttsperRoundRound3",2013
150,150,"Stewart Cink",NA,30,420,14,"PuttsperRoundRound3",2013
150,150,"Zach Johnson",NA,30,570,19,"PuttsperRoundRound3",2013
150,150,"David Mathis",NA,30,330,11,"PuttsperRoundRound3",2013
150,150,"John Senden",NA,30,450,15,"PuttsperRoundRound3",2013
150,150,"Andrew Svoboda",NA,30,210,7,"PuttsperRoundRound3",2013
156,156,"Brendon de Jonge",NA,30.08,752,25,"PuttsperRoundRound3",2013
157,157,"Ben Curtis",NA,30.1,301,10,"PuttsperRoundRound3",2013
158,158,"Derek Ernst",NA,30.11,271,9,"PuttsperRoundRound3",2013
159,159,"Scott Gardiner",NA,30.13,241,8,"PuttsperRoundRound3",2013
160,160,"Henrik Stenson",NA,30.2,453,15,"PuttsperRoundRound3",2013
161,161,"Greg Owen",NA,30.23,393,13,"PuttsperRoundRound3",2013
162,162,"Adam Scott",NA,30.27,454,15,"PuttsperRoundRound3",2013
163,163,"Lucas Glover",NA,30.3,303,10,"PuttsperRoundRound3",2013
163,163,"Jim Herman",NA,30.3,303,10,"PuttsperRoundRound3",2013
165,165,"Charlie Beljan",NA,30.33,273,9,"PuttsperRoundRound3",2013
165,165,"Johnson Wagner",NA,30.33,273,9,"PuttsperRoundRound3",2013
167,167,"Robert Karlsson",NA,30.4,304,10,"PuttsperRoundRound3",2013
168,168,"Boo Weekley",NA,30.43,700,23,"PuttsperRoundRound3",2013
169,169,"Will Claxton",NA,30.44,274,9,"PuttsperRoundRound3",2013
170,170,"JJ Henry",NA,30.56,489,16,"PuttsperRoundRound3",2013
171,171,"Vijay Singh",NA,30.58,367,12,"PuttsperRoundRound3",2013
172,172,"Nicolas Colsaerts",NA,30.63,245,8,"PuttsperRoundRound3",2013
173,173,"Justin Hicks",NA,30.67,460,15,"PuttsperRoundRound3",2013
174,174,"Martin Kaymer",NA,30.69,399,13,"PuttsperRoundRound3",2013
175,175,"Trevor Immelman",NA,30.75,369,12,"PuttsperRoundRound3",2013
176,176,"Geoff Ogilvy",NA,30.9,309,10,"PuttsperRoundRound3",2013
177,177,"John Huh",NA,30.94,526,17,"PuttsperRoundRound3",2013
178,178,"Robert Garrigus",NA,31,372,12,"PuttsperRoundRound3",2013
178,178,"DJ Trahan",NA,31,279,9,"PuttsperRoundRound3",2013
180,180,"Eric Meierdierks",NA,31.67,190,6,"PuttsperRoundRound3",2013
