"Front9LowestRound_RANKTHISWEEK_2014","Front9LowestRound_RANKLASTWEEK_2014","Front9LowestRound_PLAYERNAME_2014","Front9LowestRound__2014","Front9LowestRound_LOWRND_2014","stat_name","year"
86,86,"Tyrone Van Aswegen",NA,31,"Front9LowestRound",2014
86,86,"Jhonattan Vegas",NA,31,"Front9LowestRound",2014
86,86,"Jimmy Walker",NA,31,"Front9LowestRound",2014
86,86,"Nick Watney",NA,31,"Front9LowestRound",2014
86,86,"Boo Weekley",NA,31,"Front9LowestRound",2014
86,86,"Mike Weir",NA,31,"Front9LowestRound",2014
86,86,"Lee Westwood",NA,31,"Front9LowestRound",2014
86,86,"Charlie Wi",NA,31,"Front9LowestRound",2014
86,86,"Tim Wilkinson",NA,31,"Front9LowestRound",2014
86,86,"Danny Willett",NA,31,"Front9LowestRound",2014
194,194,"Benjamin Alvarado",NA,32,"Front9LowestRound",2014
194,194,"Byeong Hun An",NA,32,"Front9LowestRound",2014
194,194,"Mark Anderson",NA,32,"Front9LowestRound",2014
194,194,"Alex Aragon",NA,32,"Front9LowestRound",2014
194,194,"Eric Axley",NA,32,"Front9LowestRound",2014
194,194,"Briny Baird",NA,32,"Front9LowestRound",2014
194,194,"Cameron Beckman",NA,32,"Front9LowestRound",2014
194,194,"Jonas Blixt",NA,32,"Front9LowestRound",2014
194,194,"Justin Bolli",NA,32,"Front9LowestRound",2014
194,194,"Gregory Bourdy",NA,32,"Front9LowestRound",2014
194,194,"Josh Broadaway",NA,32,"Front9LowestRound",2014
194,194,"Paul Casey",NA,32,"Front9LowestRound",2014
194,194,"KJ Choi",NA,32,"Front9LowestRound",2014
194,194,"Daniel Chopra",NA,32,"Front9LowestRound",2014
194,194,"Darren Clarke",NA,32,"Front9LowestRound",2014
194,194,"Will Claxton",NA,32,"Front9LowestRound",2014
194,194,"Jose Coceres",NA,32,"Front9LowestRound",2014
194,194,"Chad Collins",NA,32,"Front9LowestRound",2014
194,194,"Ben Curtis",NA,32,"Front9LowestRound",2014
194,194,"John Daly",NA,32,"Front9LowestRound",2014
194,194,"Brendon de Jonge",NA,32,"Front9LowestRound",2014
194,194,"Jamie Donaldson",NA,32,"Front9LowestRound",2014
194,194,"Victor Dubuisson",NA,32,"Front9LowestRound",2014
194,194,"David Duval",NA,32,"Front9LowestRound",2014
194,194,"Hiroyuki Fujita",NA,32,"Front9LowestRound",2014
194,194,"Tommy Gainey",NA,32,"Front9LowestRound",2014
194,194,"Stephen Gallacher",NA,32,"Front9LowestRound",2014
194,194,"Retief Goosen",NA,32,"Front9LowestRound",2014
194,194,"Oliver Goss",NA,32,"Front9LowestRound",2014
194,194,"Paul Goydos",NA,32,"Front9LowestRound",2014
194,194,"Nathan Green",NA,32,"Front9LowestRound",2014
194,194,"Todd Hamilton",NA,32,"Front9LowestRound",2014
194,194,"Mike Hendry",NA,32,"Front9LowestRound",2014
194,194,"Russell Henley",NA,32,"Front9LowestRound",2014
194,194,"Tim Herron",NA,32,"Front9LowestRound",2014
194,194,"John Huh",NA,32,"Front9LowestRound",2014
194,194,"Ryuji Imada",NA,32,"Front9LowestRound",2014
194,194,"Miguel Angel Jimenez",NA,32,"Front9LowestRound",2014
194,194,"Shiv Kapur",NA,32,"Front9LowestRound",2014
194,194,"Troy Kelly",NA,32,"Front9LowestRound",2014
194,194,"Hyung Sung Kim",NA,32,"Front9LowestRound",2014
194,194,"Doug LaBelle II",NA,32,"Front9LowestRound",2014
194,194,"Anirban Lahiri",NA,32,"Front9LowestRound",2014
194,194,"DH Lee",NA,32,"Front9LowestRound",2014
194,194,"Danny Lee",NA,32,"Front9LowestRound",2014
194,194,"Alexander Levy",NA,32,"Front9LowestRound",2014
194,194,"David Lynn",NA,32,"Front9LowestRound",2014
194,194,"John Mallinger",NA,32,"Front9LowestRound",2014
194,194,"Matteo Manassero",NA,32,"Front9LowestRound",2014
194,194,"Graeme McDowell",NA,32,"Front9LowestRound",2014
194,194,"Jay McLuen",NA,32,"Front9LowestRound",2014
194,194,"Francesco Molinari",NA,32,"Front9LowestRound",2014
194,194,"Alan Morin",NA,32,"Front9LowestRound",2014
194,194,"Koumei Oda",NA,32,"Front9LowestRound",2014
194,194,"Joe Ogilvie",NA,32,"Front9LowestRound",2014
194,194,"Thorbjorn Olesen",NA,32,"Front9LowestRound",2014
194,194,"Louis Oosthuizen",NA,32,"Front9LowestRound",2014
194,194,"Taylor Pendrith",NA,32,"Front9LowestRound",2014
194,194,"Kevin Penner",NA,32,"Front9LowestRound",2014
194,194,"Alex Prugh",NA,32,"Front9LowestRound",2014
194,194,"Chez Reavie",NA,32,"Front9LowestRound",2014
194,194,"Scottie Scheffler",NA,32,"Front9LowestRound",2014
194,194,"John Senden",NA,32,"Front9LowestRound",2014
194,194,"David Skinns",NA,32,"Front9LowestRound",2014
194,194,"Vaughn Taylor",NA,32,"Front9LowestRound",2014
194,194,"Johnson Wagner",NA,32,"Front9LowestRound",2014
194,194,"Will Wilcox",NA,32,"Front9LowestRound",2014
194,194,"Lee Williams",NA,32,"Front9LowestRound",2014
194,194,"Mark Wilson",NA,32,"Front9LowestRound",2014
194,194,"Chris Wood",NA,32,"Front9LowestRound",2014
194,194,"Bobby Wyatt",NA,32,"Front9LowestRound",2014
194,194,"YE Yang",NA,32,"Front9LowestRound",2014
266,266,"Blake Adams",NA,33,"Front9LowestRound",2014
266,266,"Seukhyun Baek",NA,33,"Front9LowestRound",2014
266,266,"Rich Beem",NA,33,"Front9LowestRound",2014
266,266,"Shane Bertsch",NA,33,"Front9LowestRound",2014
266,266,"Gaganjeet Bhullar",NA,33,"Front9LowestRound",2014
266,266,"Thomas Bjorn",NA,33,"Front9LowestRound",2014
266,266,"Mark Calcavecchia",NA,33,"Front9LowestRound",2014
266,266,"Rafael Campos",NA,33,"Front9LowestRound",2014
266,266,"Patrick Cantlay",NA,33,"Front9LowestRound",2014
266,266,"Alex Cejka",NA,33,"Front9LowestRound",2014
266,266,"Gary Christian",NA,33,"Front9LowestRound",2014
266,266,"Will Collins",NA,33,"Front9LowestRound",2014
266,266,"Austin Cook",NA,33,"Front9LowestRound",2014
266,266,"Jon Curran",NA,33,"Front9LowestRound",2014
266,266,"Bubba Dickerson",NA,33,"Front9LowestRound",2014
266,266,"Chris DiMarco",NA,33,"Front9LowestRound",2014
266,266,"Bob Estes",NA,33,"Front9LowestRound",2014
266,266,"Nick Faldo",NA,33,"Front9LowestRound",2014
266,266,"Derek Fathauer",NA,33,"Front9LowestRound",2014
266,266,"Darren Fichardt",NA,33,"Front9LowestRound",2014
266,266,"Tommy Fleetwood",NA,33,"Front9LowestRound",2014
266,266,"Steve Flesch",NA,33,"Front9LowestRound",2014
266,266,"Kevin Foley",NA,33,"Front9LowestRound",2014
266,266,"Steven Fox",NA,33,"Front9LowestRound",2014
266,266,"Oscar Fraustro",NA,33,"Front9LowestRound",2014
266,266,"Nicholas Fung",NA,33,"Front9LowestRound",2014
266,266,"Bobby Gates",NA,33,"Front9LowestRound",2014
266,266,"Jason Gore",NA,33,"Front9LowestRound",2014
266,266,"David Gossett",NA,33,"Front9LowestRound",2014
266,266,"Branden Grace",NA,33,"Front9LowestRound",2014
266,266,"Emiliano Grillo",NA,33,"Front9LowestRound",2014
266,266,"Scott Hend",NA,33,"Front9LowestRound",2014
266,266,"David Howell",NA,33,"Front9LowestRound",2014
266,266,"Mikko Ilonen",NA,33,"Front9LowestRound",2014
266,266,"Thongchai Jaidee",NA,33,"Front9LowestRound",2014
266,266,"Lee Janzen",NA,33,"Front9LowestRound",2014
266,266,"Ben Kohles",NA,33,"Front9LowestRound",2014
266,266,"Bronson La Cassie",NA,33,"Front9LowestRound",2014
266,266,"Bernhard Langer",NA,33,"Front9LowestRound",2014
266,266,"Pablo Larrazabal",NA,33,"Front9LowestRound",2014
266,266,"Ki Taek Lee",NA,33,"Front9LowestRound",2014
266,266,"Tom Lewis",NA,33,"Front9LowestRound",2014
266,266,"Hao Tong Li",NA,33,"Front9LowestRound",2014
266,266,"Joost Luiten",NA,33,"Front9LowestRound",2014
266,266,"Bill Lunde",NA,33,"Front9LowestRound",2014
266,266,"Len Mattiace",NA,33,"Front9LowestRound",2014
266,266,"Billy Mayfair",NA,33,"Front9LowestRound",2014
266,266,"Scott McCarron",NA,33,"Front9LowestRound",2014
266,266,"Paul McGinley",NA,33,"Front9LowestRound",2014
266,266,"Jordan Niebrugge",NA,33,"Front9LowestRound",2014
266,266,"Carlos Ortiz",NA,33,"Front9LowestRound",2014
266,266,"Rod Pampling",NA,33,"Front9LowestRound",2014
266,266,"Kenny Perry",NA,33,"Front9LowestRound",2014
266,266,"Josh Persons",NA,33,"Front9LowestRound",2014
266,266,"Andrew Putnam",NA,33,"Front9LowestRound",2014
266,266,"Mark Silvers",NA,33,"Front9LowestRound",2014
266,266,"Chris Smith",NA,33,"Front9LowestRound",2014
266,266,"Ryan Sullivan",NA,33,"Front9LowestRound",2014
266,266,"Adam Svensson",NA,33,"Front9LowestRound",2014
266,266,"Derek Tolan",NA,33,"Front9LowestRound",2014
266,266,"DJ Trahan",NA,33,"Front9LowestRound",2014
266,266,"Martin Trainer",NA,33,"Front9LowestRound",2014
266,266,"Marc Turnesa",NA,33,"Front9LowestRound",2014
266,266,"Peter Uihlein",NA,33,"Front9LowestRound",2014
266,266,"Dawie van der Walt",NA,33,"Front9LowestRound",2014
266,266,"Marc Warren",NA,33,"Front9LowestRound",2014
266,266,"Tom Watson",NA,33,"Front9LowestRound",2014
266,266,"Cory Whitsett",NA,33,"Front9LowestRound",2014
266,266,"Bernd Wiesberger",NA,33,"Front9LowestRound",2014
266,266,"Tiger Woods",NA,33,"Front9LowestRound",2014
336,336,"Thomas Aiken",NA,34,"Front9LowestRound",2014
336,336,"Neal Ajubita",NA,34,"Front9LowestRound",2014
336,336,"Max Alverio",NA,34,"Front9LowestRound",2014
336,336,"Wu Ashun",NA,34,"Front9LowestRound",2014
336,336,"Arjun Atwal",NA,34,"Front9LowestRound",2014
336,336,"Daniel Balin",NA,34,"Front9LowestRound",2014
336,336,"Daniel Berger",NA,34,"Front9LowestRound",2014
336,336,"Zac Blair",NA,34,"Front9LowestRound",2014
336,336,"Michael Block",NA,34,"Front9LowestRound",2014
336,336,"Michael Bradley",NA,34,"Front9LowestRound",2014
336,336,"Kristoffer Broberg",NA,34,"Front9LowestRound",2014
336,336,"Mark Brown",NA,34,"Front9LowestRound",2014
336,336,"Julien Brun",NA,34,"Front9LowestRound",2014
336,336,"Rafa Cabrera Bello",NA,34,"Front9LowestRound",2014
336,336,"George Coetzee",NA,34,"Front9LowestRound",2014
336,336,"Fred Couples",NA,34,"Front9LowestRound",2014
336,336,"Jeff Curl",NA,34,"Front9LowestRound",2014
336,336,"Glen Day",NA,34,"Front9LowestRound",2014
336,336,"Stuart Deane",NA,34,"Front9LowestRound",2014
336,336,"Eric Dugas",NA,34,"Front9LowestRound",2014
336,336,"Oliver Fisher",NA,34,"Front9LowestRound",2014
336,336,"Matthew Fitzpatrick",NA,34,"Front9LowestRound",2014
336,336,"Fabian Gomez",NA,34,"Front9LowestRound",2014
336,336,"Cody Gribble",NA,34,"Front9LowestRound",2014
336,336,"Adam Hadwin",NA,34,"Front9LowestRound",2014
336,336,"Dudley Hart",NA,34,"Front9LowestRound",2014
336,336,"Wenyi Huang",NA,34,"Front9LowestRound",2014
336,336,"Mark Hubbard",NA,34,"Front9LowestRound",2014
336,336,"Jin Jeong",NA,34,"Front9LowestRound",2014
336,336,"Masahiro Kawamura",NA,34,"Front9LowestRound",2014
336,336,"Michael Kim",NA,34,"Front9LowestRound",2014
336,336,"Johan Kok",NA,34,"Front9LowestRound",2014
336,336,"Kyoung Hoon Lee",NA,34,"Front9LowestRound",2014
336,336,"Frank Lickliter II",NA,34,"Front9LowestRound",2014
336,336,"Nicholas Lindheim",NA,34,"Front9LowestRound",2014
336,336,"Don Littrell",NA,34,"Front9LowestRound",2014
336,336,"Sam Love",NA,34,"Front9LowestRound",2014
336,336,"Prayad Marksaeng",NA,34,"Front9LowestRound",2014
336,336,"Daisuke Maruyama",NA,34,"Front9LowestRound",2014
336,336,"Jamie McLeary",NA,34,"Front9LowestRound",2014
336,336,"Rocco Mediate",NA,34,"Front9LowestRound",2014
336,336,"Jason Millard",NA,34,"Front9LowestRound",2014
336,336,"Kelly Mitchum",NA,34,"Front9LowestRound",2014
336,336,"Erick Morales",NA,34,"Front9LowestRound",2014
336,336,"Garth Mulroy",NA,34,"Front9LowestRound",2014
336,336,"Wade Ormsby",NA,34,"Front9LowestRound",2014
336,336,"Rod Perry",NA,34,"Front9LowestRound",2014
336,336,"Brett Quigley",NA,34,"Front9LowestRound",2014
336,336,"Fran Quinn",NA,34,"Front9LowestRound",2014
336,336,"Siddikur Rahman",NA,34,"Front9LowestRound",2014
336,336,"Clayton Rask",NA,34,"Front9LowestRound",2014
336,336,"Kyle Reifers",NA,34,"Front9LowestRound",2014
336,336,"Andrew Ruthkoski",NA,34,"Front9LowestRound",2014
336,336,"Sam Saunders",NA,34,"Front9LowestRound",2014
336,336,"Jared Sawada",NA,34,"Front9LowestRound",2014
336,336,"Paul Stankowski",NA,34,"Front9LowestRound",2014
336,336,"Hunter Stewart",NA,34,"Front9LowestRound",2014
336,336,"Chris Thompson",NA,34,"Front9LowestRound",2014
336,336,"Austen Truslow",NA,34,"Front9LowestRound",2014
336,336,"Yoshinobu Tsukada",NA,34,"Front9LowestRound",2014
336,336,"Jaco Van Zyl",NA,34,"Front9LowestRound",2014
336,336,"Harold Varner III",NA,34,"Front9LowestRound",2014
336,336,"Scott Verplank",NA,34,"Front9LowestRound",2014
336,336,"Armando Villarreal",NA,34,"Front9LowestRound",2014
336,336,"Justin Walters",NA,34,"Front9LowestRound",2014
336,336,"Brady Watt",NA,34,"Front9LowestRound",2014
336,336,"Chris Williams",NA,34,"Front9LowestRound",2014
336,336,"Cameron Wilson",NA,34,"Front9LowestRound",2014
336,336,"Fabrizio Zanotti",NA,34,"Front9LowestRound",2014
405,405,"Brian Anania",NA,35,"Front9LowestRound",2014
405,405,"Matthew Baldwin",NA,35,"Front9LowestRound",2014
405,405,"Craig Barlow",NA,35,"Front9LowestRound",2014
405,405,"Lucas Bjerregaard",NA,35,"Front9LowestRound",2014
405,405,"Guy Boros",NA,35,"Front9LowestRound",2014
405,405,"Dustin Bray",NA,35,"Front9LowestRound",2014
405,405,"Jamie Broce",NA,35,"Front9LowestRound",2014
405,405,"Mark Brooks",NA,35,"Front9LowestRound",2014
405,405,"Olin Browne",NA,35,"Front9LowestRound",2014
405,405,"Brian Campbell",NA,35,"Front9LowestRound",2014
405,405,"Kevin Carrigan",NA,35,"Front9LowestRound",2014
405,405,"Case Cochran",NA,35,"Front9LowestRound",2014
405,405,"Corey Conners",NA,35,"Front9LowestRound",2014
405,405,"Rob Corcoran",NA,35,"Front9LowestRound",2014
405,405,"Franklin Corpening",NA,35,"Front9LowestRound",2014
405,405,"Marco Dawson",NA,35,"Front9LowestRound",2014
405,405,"Chris Doak",NA,35,"Front9LowestRound",2014
405,405,"Joey Garber",NA,35,"Front9LowestRound",2014
405,405,"Rhein Gibson",NA,35,"Front9LowestRound",2014
405,405,"Aaron Goldberg",NA,35,"Front9LowestRound",2014
405,405,"Robbie Greenwell",NA,35,"Front9LowestRound",2014
405,405,"Simon Griffiths",NA,35,"Front9LowestRound",2014
405,405,"Will Grimmer",NA,35,"Front9LowestRound",2014
405,405,"Ryan Helminen",NA,35,"Front9LowestRound",2014
405,405,"Berry Henson",NA,35,"Front9LowestRound",2014
405,405,"Michael Hoey",NA,35,"Front9LowestRound",2014
405,405,"Yuta Ikeda",NA,35,"Front9LowestRound",2014
405,405,"Peter Jacobsen",NA,35,"Front9LowestRound",2014
405,405,"Raphael Jacquelin",NA,35,"Front9LowestRound",2014
405,405,"Dong Kyu Jang",NA,35,"Front9LowestRound",2014
405,405,"Kent Jones",NA,35,"Front9LowestRound",2014
405,405,"Raymond Knoll",NA,35,"Front9LowestRound",2014
405,405,"Aaron Krueger",NA,35,"Front9LowestRound",2014
405,405,"Grant Leaver",NA,35,"Front9LowestRound",2014
