"TenthTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2006","TenthTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2006","TenthTeeEarlyRound1ScoringAverage_PLAYERNAME_2006","TenthTeeEarlyRound1ScoringAverage__2006","TenthTeeEarlyRound1ScoringAverage_AVG_2006","TenthTeeEarlyRound1ScoringAverage_TOTALSTROKES_2006","TenthTeeEarlyRound1ScoringAverage_TOTALROUNDS_2006","stat_name","year"
47,47,"Bo Van Pelt",NA,69.75,558,8,"TenthTeeEarlyRound1ScoringAverage",2006
49,49,"Craig Barlow",NA,69.8,349,5,"TenthTeeEarlyRound1ScoringAverage",2006
50,50,"Jeff Brehaut",NA,69.83,419,6,"TenthTeeEarlyRound1ScoringAverage",2006
51,51,"Kevin Sutherland",NA,69.86,489,7,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"Ernie Els",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"Nathan Green",NA,70,490,7,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"Padraig Harrington",NA,70,350,5,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"JB Holmes",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"Larry Mize",NA,70,140,2,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"Geoff Ogilvy",NA,70,210,3,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"Chris Riley",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"Scott Verplank",NA,70,630,9,"TenthTeeEarlyRound1ScoringAverage",2006
52,52,"Duffy Waldorf",NA,70,420,6,"TenthTeeEarlyRound1ScoringAverage",2006
61,61,"Hunter Mahan",NA,70.14,491,7,"TenthTeeEarlyRound1ScoringAverage",2006
62,62,"Paul Goydos",NA,70.17,421,6,"TenthTeeEarlyRound1ScoringAverage",2006
63,63,"David McKenzie",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2006
63,63,"Brett Wetterich",NA,70.2,351,5,"TenthTeeEarlyRound1ScoringAverage",2006
65,65,"Sergio Garcia",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2006
65,65,"Bernhard Langer",NA,70.25,281,4,"TenthTeeEarlyRound1ScoringAverage",2006
67,67,"Fred Funk",NA,70.29,492,7,"TenthTeeEarlyRound1ScoringAverage",2006
68,68,"Stephen Ames",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2006
68,68,"Frank Lickliter II",NA,70.33,422,6,"TenthTeeEarlyRound1ScoringAverage",2006
68,68,"DA Points",NA,70.33,211,3,"TenthTeeEarlyRound1ScoringAverage",2006
71,71,"David Branshaw",NA,70.38,563,8,"TenthTeeEarlyRound1ScoringAverage",2006
72,72,"Marco Dawson",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2006
72,72,"John Senden",NA,70.4,352,5,"TenthTeeEarlyRound1ScoringAverage",2006
74,74,"Carlos Franco",NA,70.43,493,7,"TenthTeeEarlyRound1ScoringAverage",2006
75,75,"Stewart Cink",NA,70.5,423,6,"TenthTeeEarlyRound1ScoringAverage",2006
75,75,"Bubba Dickerson",NA,70.5,564,8,"TenthTeeEarlyRound1ScoringAverage",2006
77,77,"Shane Bertsch",NA,70.56,635,9,"TenthTeeEarlyRound1ScoringAverage",2006
78,78,"Paul Azinger",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2006
78,78,"Danny Ellis",NA,70.57,494,7,"TenthTeeEarlyRound1ScoringAverage",2006
80,80,"Jason Bohn",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2006
80,80,"Charles Warren",NA,70.6,353,5,"TenthTeeEarlyRound1ScoringAverage",2006
82,82,"Tag Ridings",NA,70.62,918,13,"TenthTeeEarlyRound1ScoringAverage",2006
83,83,"Tim Clark",NA,70.67,424,6,"TenthTeeEarlyRound1ScoringAverage",2006
83,83,"Bob May",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2006
83,83,"DJ Trahan",NA,70.67,212,3,"TenthTeeEarlyRound1ScoringAverage",2006
83,83,"Dean Wilson",NA,70.67,636,9,"TenthTeeEarlyRound1ScoringAverage",2006
87,87,"Daniel Chopra",NA,70.71,495,7,"TenthTeeEarlyRound1ScoringAverage",2006
88,88,"Henrik Bjornstad",NA,70.75,283,4,"TenthTeeEarlyRound1ScoringAverage",2006
88,88,"Robert Gamez",NA,70.75,283,4,"TenthTeeEarlyRound1ScoringAverage",2006
88,88,"Matt Hansen",NA,70.75,566,8,"TenthTeeEarlyRound1ScoringAverage",2006
88,88,"Justin Leonard",NA,70.75,566,8,"TenthTeeEarlyRound1ScoringAverage",2006
92,92,"Bubba Watson",NA,70.78,637,9,"TenthTeeEarlyRound1ScoringAverage",2006
93,93,"Zach Johnson",NA,70.8,708,10,"TenthTeeEarlyRound1ScoringAverage",2006
93,93,"Steve Jones",NA,70.8,354,5,"TenthTeeEarlyRound1ScoringAverage",2006
95,95,"Greg Owen",NA,70.83,425,6,"TenthTeeEarlyRound1ScoringAverage",2006
96,96,"JJ Henry",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2006
96,96,"Tom Pernice Jr",NA,70.86,496,7,"TenthTeeEarlyRound1ScoringAverage",2006
98,98,"Billy Mayfair",NA,70.88,567,8,"TenthTeeEarlyRound1ScoringAverage",2006
99,99,"Robert Damron",NA,70.91,780,11,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Michael Connell",NA,71,639,9,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Brian Davis",NA,71,568,8,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Chris DiMarco",NA,71,639,9,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Retief Goosen",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Charles Howell III",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Ryuji Imada",NA,71,568,8,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Trevor Immelman",NA,71,639,9,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Sean OHair",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Mark OMeara",NA,71,213,3,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Ryan Palmer",NA,71,355,5,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Rod Pampling",NA,71,142,2,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Rory Sabbatini",NA,71,284,4,"TenthTeeEarlyRound1ScoringAverage",2006
100,100,"Jerry Smith",NA,71,497,7,"TenthTeeEarlyRound1ScoringAverage",2006
113,113,"Aaron Baddeley",NA,71.11,640,9,"TenthTeeEarlyRound1ScoringAverage",2006
114,114,"Patrick Sheehan",NA,71.13,569,8,"TenthTeeEarlyRound1ScoringAverage",2006
115,115,"Arjun Atwal",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2006
115,115,"Briny Baird",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2006
115,115,"Len Mattiace",NA,71.14,498,7,"TenthTeeEarlyRound1ScoringAverage",2006
118,118,"Stuart Appleby",NA,71.17,427,6,"TenthTeeEarlyRound1ScoringAverage",2006
119,119,"Woody Austin",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2006
119,119,"Jonathan Kaye",NA,71.2,712,10,"TenthTeeEarlyRound1ScoringAverage",2006
119,119,"Tom Lehman",NA,71.2,356,5,"TenthTeeEarlyRound1ScoringAverage",2006
122,122,"Chris Couch",NA,71.22,641,9,"TenthTeeEarlyRound1ScoringAverage",2006
123,123,"Todd Fischer",NA,71.29,499,7,"TenthTeeEarlyRound1ScoringAverage",2006
124,124,"Mark Calcavecchia",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2006
124,124,"Chad Campbell",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2006
124,124,"JP Hayes",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2006
124,124,"Jose Maria Olazabal",NA,71.33,214,3,"TenthTeeEarlyRound1ScoringAverage",2006
124,124,"Chris Smith",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2006
124,124,"Nicholas Thompson",NA,71.33,428,6,"TenthTeeEarlyRound1ScoringAverage",2006
130,130,"Jeff Overton",NA,71.38,571,8,"TenthTeeEarlyRound1ScoringAverage",2006
131,131,"Greg Chalmers",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2006
131,131,"Ben Curtis",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2006
131,131,"Mathew Goggin",NA,71.4,357,5,"TenthTeeEarlyRound1ScoringAverage",2006
134,134,"Jason Schultz",NA,71.43,500,7,"TenthTeeEarlyRound1ScoringAverage",2006
135,135,"Jeff Sluman",NA,71.44,643,9,"TenthTeeEarlyRound1ScoringAverage",2006
135,135,"Camilo Villegas",NA,71.44,643,9,"TenthTeeEarlyRound1ScoringAverage",2006
137,137,"Kris Cox",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2006
137,137,"Brent Geiberger",NA,71.5,143,2,"TenthTeeEarlyRound1ScoringAverage",2006
137,137,"Scott Gutschewski",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2006
137,137,"Ian Leggatt",NA,71.5,715,10,"TenthTeeEarlyRound1ScoringAverage",2006
137,137,"Joe Ogilvie",NA,71.5,572,8,"TenthTeeEarlyRound1ScoringAverage",2006
137,137,"John Rollins",NA,71.5,429,6,"TenthTeeEarlyRound1ScoringAverage",2006
143,143,"Richard Johnson",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2006
143,143,"Jeff Maggert",NA,71.57,501,7,"TenthTeeEarlyRound1ScoringAverage",2006
145,145,"Stephen Leaney",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2006
145,145,"Roger Tambellini",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2006
145,145,"Omar Uresti",NA,71.6,358,5,"TenthTeeEarlyRound1ScoringAverage",2006
148,148,"Ben Crane",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2006
148,148,"JL Lewis",NA,71.67,215,3,"TenthTeeEarlyRound1ScoringAverage",2006
150,150,"Mathias Gronberg",NA,71.75,574,8,"TenthTeeEarlyRound1ScoringAverage",2006
151,151,"Kent Jones",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2006
151,151,"Ron Whittaker",NA,71.8,359,5,"TenthTeeEarlyRound1ScoringAverage",2006
153,153,"Tim Petrovic",NA,71.83,431,6,"TenthTeeEarlyRound1ScoringAverage",2006
154,154,"Kenny Perry",NA,71.86,503,7,"TenthTeeEarlyRound1ScoringAverage",2006
155,155,"Tommy Armour III",NA,72,504,7,"TenthTeeEarlyRound1ScoringAverage",2006
155,155,"Jason Gore",NA,72,288,4,"TenthTeeEarlyRound1ScoringAverage",2006
155,155,"Charley Hoffman",NA,72,360,5,"TenthTeeEarlyRound1ScoringAverage",2006
155,155,"Brandt Jobe",NA,72,432,6,"TenthTeeEarlyRound1ScoringAverage",2006
155,155,"Thomas Levet",NA,72,216,3,"TenthTeeEarlyRound1ScoringAverage",2006
155,155,"Troy Matteson",NA,72,648,9,"TenthTeeEarlyRound1ScoringAverage",2006
155,155,"Ted Purdy",NA,72,576,8,"TenthTeeEarlyRound1ScoringAverage",2006
162,162,"Michael Allen",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2006
162,162,"Jon Mills",NA,72.17,433,6,"TenthTeeEarlyRound1ScoringAverage",2006
164,164,"Ryan Moore",NA,72.29,506,7,"TenthTeeEarlyRound1ScoringAverage",2006
165,165,"Lee Janzen",NA,72.33,651,9,"TenthTeeEarlyRound1ScoringAverage",2006
165,165,"Paul Stankowski",NA,72.33,434,6,"TenthTeeEarlyRound1ScoringAverage",2006
167,167,"James Driscoll",NA,72.38,579,8,"TenthTeeEarlyRound1ScoringAverage",2006
168,168,"Shaun Micheel",NA,72.4,362,5,"TenthTeeEarlyRound1ScoringAverage",2006
169,169,"Jeff Gove",NA,72.43,507,7,"TenthTeeEarlyRound1ScoringAverage",2006
170,170,"Freddie Jacobson",NA,72.5,290,4,"TenthTeeEarlyRound1ScoringAverage",2006
170,170,"Vance Veazey",NA,72.5,145,2,"TenthTeeEarlyRound1ScoringAverage",2006
172,172,"John Cook",NA,72.6,363,5,"TenthTeeEarlyRound1ScoringAverage",2006
172,172,"Tim Herron",NA,72.6,363,5,"TenthTeeEarlyRound1ScoringAverage",2006
174,174,"Bob Estes",NA,72.63,581,8,"TenthTeeEarlyRound1ScoringAverage",2006
175,175,"Dudley Hart",NA,72.67,218,3,"TenthTeeEarlyRound1ScoringAverage",2006
176,176,"Eric Axley",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2006
176,176,"Jimmy Walker",NA,72.75,291,4,"TenthTeeEarlyRound1ScoringAverage",2006
178,178,"Mark Brooks",NA,72.83,437,6,"TenthTeeEarlyRound1ScoringAverage",2006
179,179,"Hidemichi Tanaka",NA,72.89,656,9,"TenthTeeEarlyRound1ScoringAverage",2006
180,180,"Rich Beem",NA,73,365,5,"TenthTeeEarlyRound1ScoringAverage",2006
180,180,"KJ Choi",NA,73,146,2,"TenthTeeEarlyRound1ScoringAverage",2006
180,180,"David Duval",NA,73,73,1,"TenthTeeEarlyRound1ScoringAverage",2006
180,180,"Wes Short Jr",NA,73,584,8,"TenthTeeEarlyRound1ScoringAverage",2006
184,184,"Kirk Triplett",NA,73.25,293,4,"TenthTeeEarlyRound1ScoringAverage",2006
185,185,"John Engler Jr",NA,73.44,661,9,"TenthTeeEarlyRound1ScoringAverage",2006
186,186,"Alex Cejka",NA,73.5,441,6,"TenthTeeEarlyRound1ScoringAverage",2006
186,186,"Corey Pavin",NA,73.5,147,2,"TenthTeeEarlyRound1ScoringAverage",2006
188,188,"Ian Poulter",NA,73.67,221,3,"TenthTeeEarlyRound1ScoringAverage",2006
188,188,"Tjaart van der Walt",NA,73.67,442,6,"TenthTeeEarlyRound1ScoringAverage",2006
190,190,"Mike Sposa",NA,74.2,371,5,"TenthTeeEarlyRound1ScoringAverage",2006
191,191,"Doug Barron",NA,74.5,447,6,"TenthTeeEarlyRound1ScoringAverage",2006
192,192,"Brian Bateman",NA,75,300,4,"TenthTeeEarlyRound1ScoringAverage",2006
193,193,"John Daly",NA,77,154,2,"TenthTeeEarlyRound1ScoringAverage",2006
194,194,"Todd Hamilton",NA,77.5,155,2,"TenthTeeEarlyRound1ScoringAverage",2006
195,195,"Ryan Hietala",NA,77.67,233,3,"TenthTeeEarlyRound1ScoringAverage",2006
196,196,"Alex Aragon",NA,77.75,311,4,"TenthTeeEarlyRound1ScoringAverage",2006
