"Approaches75100yardsRghRTP_RANKTHISWEEK_2007","Approaches75100yardsRghRTP_RANKLASTWEEK_2007","Approaches75100yardsRghRTP_PLAYERNAME_2007","Approaches75100yardsRghRTP_ROUNDS_2007","Approaches75100yardsRghRTP_AVGRTP_2007","stat_name","year"
1,1,"Ernie Els",59,-0.375,"Approaches75100yardsRghRTP",2007
1,1,"Jose Maria Olazabal",52,-0.375,"Approaches75100yardsRghRTP",2007
3,3,"Scott Verplank",82,-0.333,"Approaches75100yardsRghRTP",2007
4,4,"Brian Davis",101,-0.294,"Approaches75100yardsRghRTP",2007
5,5,"Craig Bowden",78,-0.273,"Approaches75100yardsRghRTP",2007
6,6,"Bart Bryant",87,-0.263,"Approaches75100yardsRghRTP",2007
7,7,"Stephen Ames",81,-0.25,"Approaches75100yardsRghRTP",2007
7,7,"Fred Funk",65,-0.25,"Approaches75100yardsRghRTP",2007
7,7,"Geoff Ogilvy",84,-0.25,"Approaches75100yardsRghRTP",2007
10,10,"Boo Weekley",101,-0.235,"Approaches75100yardsRghRTP",2007
11,11,"Craig Lile",77,-0.211,"Approaches75100yardsRghRTP",2007
12,12,"Paul Gow",70,-0.176,"Approaches75100yardsRghRTP",2007
13,13,"Davis Love III",66,-0.167,"Approaches75100yardsRghRTP",2007
13,13,"Kevin Na",84,-0.167,"Approaches75100yardsRghRTP",2007
13,13,"Tiger Woods",63,-0.167,"Approaches75100yardsRghRTP",2007
16,16,"Woody Austin",95,-0.158,"Approaches75100yardsRghRTP",2007
17,17,"Lee Janzen",66,-0.143,"Approaches75100yardsRghRTP",2007
17,17,"Jim Rutledge",59,-0.143,"Approaches75100yardsRghRTP",2007
19,19,"Chris Riley",59,-0.133,"Approaches75100yardsRghRTP",2007
19,19,"Bo Van Pelt",104,-0.133,"Approaches75100yardsRghRTP",2007
21,21,"Anthony Kim",93,-0.125,"Approaches75100yardsRghRTP",2007
22,22,"Brett Wetterich",88,-0.115,"Approaches75100yardsRghRTP",2007
23,23,"Rory Sabbatini",81,-0.111,"Approaches75100yardsRghRTP",2007
24,24,"Ian Poulter",63,-0.1,"Approaches75100yardsRghRTP",2007
24,24,"Steve Stricker",81,-0.1,"Approaches75100yardsRghRTP",2007
26,26,"Hunter Mahan",91,-0.083,"Approaches75100yardsRghRTP",2007
26,26,"Heath Slocum",101,-0.083,"Approaches75100yardsRghRTP",2007
28,28,"Jeff Gove",103,-0.067,"Approaches75100yardsRghRTP",2007
29,29,"KJ Choi",87,-0.063,"Approaches75100yardsRghRTP",2007
29,29,"Dean Wilson",92,-0.063,"Approaches75100yardsRghRTP",2007
31,31,"Jerry Kelly",101,-0.059,"Approaches75100yardsRghRTP",2007
31,31,"Shigeki Maruyama",84,-0.059,"Approaches75100yardsRghRTP",2007
33,33,"JJ Henry",86,-0.056,"Approaches75100yardsRghRTP",2007
33,33,"Shaun Micheel",91,-0.056,"Approaches75100yardsRghRTP",2007
35,35,"Michael Sim",52,-0.05,"Approaches75100yardsRghRTP",2007
36,36,"Rich Beem",89,-0.048,"Approaches75100yardsRghRTP",2007
37,37,"Steve Wheatcroft",73,-0.045,"Approaches75100yardsRghRTP",2007
38,38,"Joe Durant",88,-0.043,"Approaches75100yardsRghRTP",2007
38,38,"Jeff Maggert",79,-0.043,"Approaches75100yardsRghRTP",2007
40,40,"Todd Hamilton",76,-0.042,"Approaches75100yardsRghRTP",2007
40,40,"Craig Kanada",109,-0.042,"Approaches75100yardsRghRTP",2007
40,40,"Cliff Kresge",107,-0.042,"Approaches75100yardsRghRTP",2007
43,43,"Ted Purdy",102,-0.037,"Approaches75100yardsRghRTP",2007
44,44,"Brian Bateman",55,0,"Approaches75100yardsRghRTP",2007
44,44,"Cameron Beckman",96,0,"Approaches75100yardsRghRTP",2007
44,44,"Jason Bohn",57,0,"Approaches75100yardsRghRTP",2007
44,44,"David Branshaw",83,0,"Approaches75100yardsRghRTP",2007
44,44,"Tim Clark",66,0,"Approaches75100yardsRghRTP",2007
44,44,"Jose Coceres",50,0,"Approaches75100yardsRghRTP",2007
44,44,"Chris Couch",76,0,"Approaches75100yardsRghRTP",2007
44,44,"Glen Day",85,0,"Approaches75100yardsRghRTP",2007
44,44,"Steve Flesch",100,0,"Approaches75100yardsRghRTP",2007
44,44,"Harrison Frazar",88,0,"Approaches75100yardsRghRTP",2007
44,44,"Jim Furyk",84,0,"Approaches75100yardsRghRTP",2007
44,44,"Robert Garrigus",95,0,"Approaches75100yardsRghRTP",2007
44,44,"Retief Goosen",50,0,"Approaches75100yardsRghRTP",2007
44,44,"Jason Gore",86,0,"Approaches75100yardsRghRTP",2007
44,44,"Bob Heintz",85,0,"Approaches75100yardsRghRTP",2007
44,44,"Tim Herron",98,0,"Approaches75100yardsRghRTP",2007
