"3PuttAvoidanceRound4_RANKTHISWEEK_2016","3PuttAvoidanceRound4_RANKLASTWEEK_2016","3PuttAvoidanceRound4_PLAYERNAME_2016","3PuttAvoidanceRound4__2016","3PuttAvoidanceRound4_Pct_2016","3PuttAvoidanceRound4_TOTAL3PUTTS_2016","3PuttAvoidanceRound4_TOTALHOLES_2016","stat_name","year"
24,33,"Retief Goosen",NA,1.39,2,144,"3PuttAvoidanceRound4",2016
24,25,"Sung Kang",NA,1.39,2,144,"3PuttAvoidanceRound4",2016
24,16,"Colt Knost",NA,1.39,3,216,"3PuttAvoidanceRound4",2016
24,6,"Anirban Lahiri",NA,1.39,2,144,"3PuttAvoidanceRound4",2016
24,25,"DH Lee",NA,1.39,1,72,"3PuttAvoidanceRound4",2016
24,25,"DA Points",NA,1.39,1,72,"3PuttAvoidanceRound4",2016
24,6,"Ian Poulter",NA,1.39,2,144,"3PuttAvoidanceRound4",2016
34,38,"Roberto Castro",NA,1.52,3,198,"3PuttAvoidanceRound4",2016
34,38,"Luke Donald",NA,1.52,3,198,"3PuttAvoidanceRound4",2016
36,33,"Marc Leishman",NA,1.59,2,126,"3PuttAvoidanceRound4",2016
36,33,"Shane Lowry",NA,1.59,2,126,"3PuttAvoidanceRound4",2016
36,43,"Hunter Mahan",NA,1.59,2,126,"3PuttAvoidanceRound4",2016
36,11,"Phil Mickelson",NA,1.59,2,126,"3PuttAvoidanceRound4",2016
40,38,"Zac Blair",NA,1.67,3,180,"3PuttAvoidanceRound4",2016
40,38,"Freddie Jacobson",NA,1.67,3,180,"3PuttAvoidanceRound4",2016
40,38,"Matt Kuchar",NA,1.67,3,180,"3PuttAvoidanceRound4",2016
40,43,"Brendan Steele",NA,1.67,3,180,"3PuttAvoidanceRound4",2016
44,25,"Alex Cejka",NA,1.85,3,162,"3PuttAvoidanceRound4",2016
44,43,"Billy Hurley III",NA,1.85,1,54,"3PuttAvoidanceRound4",2016
44,43,"Hiroshi Iwata",NA,1.85,2,108,"3PuttAvoidanceRound4",2016
44,43,"Si Woo Kim",NA,1.85,4,216,"3PuttAvoidanceRound4",2016
44,43,"Russell Knox",NA,1.85,3,162,"3PuttAvoidanceRound4",2016
44,43,"Will Ma Kenzie",NA,1.85,3,162,"3PuttAvoidanceRound4",2016
44,67,"Carlos Ortiz",NA,1.85,2,108,"3PuttAvoidanceRound4",2016
44,67,"Scott Stallings",NA,1.85,2,108,"3PuttAvoidanceRound4",2016
44,43,"Shawn Stefani",NA,1.85,2,108,"3PuttAvoidanceRound4",2016
44,58,"Cameron Tringale",NA,1.85,3,162,"3PuttAvoidanceRound4",2016
54,54,"Charles Howell III",NA,1.98,5,252,"3PuttAvoidanceRound4",2016
55,55,"Spencer Levin",NA,2.02,4,198,"3PuttAvoidanceRound4",2016
55,55,"Justin Thomas",NA,2.02,4,198,"3PuttAvoidanceRound4",2016
57,58,"Chad Campbell",NA,2.08,3,144,"3PuttAvoidanceRound4",2016
57,58,"Jon Curran",NA,2.08,3,144,"3PuttAvoidanceRound4",2016
57,58,"David Hearn",NA,2.08,3,144,"3PuttAvoidanceRound4",2016
57,58,"Luke List",NA,2.08,3,144,"3PuttAvoidanceRound4",2016
57,70,"Francesco Molinari",NA,2.08,3,144,"3PuttAvoidanceRound4",2016
57,58,"Cameron Smith",NA,2.08,3,144,"3PuttAvoidanceRound4",2016
57,33,"Camilo Villegas",NA,2.08,3,144,"3PuttAvoidanceRound4",2016
57,33,"Tim Wilkinson",NA,2.08,3,144,"3PuttAvoidanceRound4",2016
65,66,"Tyrone Van Aswegen",NA,2.14,5,234,"3PuttAvoidanceRound4",2016
66,77,"Adam Hadwin",NA,2.22,4,180,"3PuttAvoidanceRound4",2016
66,67,"Justin Leonard",NA,2.22,2,90,"3PuttAvoidanceRound4",2016
68,82,"Erik Compton",NA,2.38,3,126,"3PuttAvoidanceRound4",2016
68,82,"Ernie Els",NA,2.38,3,126,"3PuttAvoidanceRound4",2016
68,43,"James Hahn",NA,2.38,3,126,"3PuttAvoidanceRound4",2016
68,82,"Rory McIlroy",NA,2.38,3,126,"3PuttAvoidanceRound4",2016
68,70,"Ryan Moore",NA,2.38,3,126,"3PuttAvoidanceRound4",2016
68,70,"Henrik Stenson",NA,2.38,3,126,"3PuttAvoidanceRound4",2016
74,81,"Mark Hubbard",NA,2.43,7,288,"3PuttAvoidanceRound4",2016
75,58,"Fabian Gomez",NA,2.47,4,162,"3PuttAvoidanceRound4",2016
75,58,"JB Holmes",NA,2.47,4,162,"3PuttAvoidanceRound4",2016
75,77,"Jason Kokrak",NA,2.47,4,162,"3PuttAvoidanceRound4",2016
75,82,"Sean OHair",NA,2.47,4,162,"3PuttAvoidanceRound4",2016
79,79,"Scott Brown",NA,2.53,5,198,"3PuttAvoidanceRound4",2016
79,79,"Kevin Na",NA,2.53,5,198,"3PuttAvoidanceRound4",2016
81,82,"Aaron Baddeley",NA,2.78,5,180,"3PuttAvoidanceRound4",2016
81,82,"Bronson Burgoon",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,82,"Derek Fathauer",NA,2.78,5,180,"3PuttAvoidanceRound4",2016
81,82,"Brice Garnett",NA,2.78,2,72,"3PuttAvoidanceRound4",2016
81,82,"Brian Gay",NA,2.78,1,36,"3PuttAvoidanceRound4",2016
81,100,"Lucas Glover",NA,2.78,5,180,"3PuttAvoidanceRound4",2016
81,82,"Bill Haas",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,104,"Tom Hoge",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,82,"Dustin Johnson",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,55,"Michael Kim",NA,2.78,6,216,"3PuttAvoidanceRound4",2016
81,82,"Chris Kirk",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,109,"Scott Langley",NA,2.78,3,108,"3PuttAvoidanceRound4",2016
81,82,"Peter Malnati",NA,2.78,3,108,"3PuttAvoidanceRound4",2016
81,70,"Hideki Matsuyama",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,82,"Bryce Molder",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,70,"Jeff Overton",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,104,"Scott Pinckney",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,82,"Sam Saunders",NA,2.78,2,72,"3PuttAvoidanceRound4",2016
81,82,"Ollie Schniederjans",NA,2.78,2,72,"3PuttAvoidanceRound4",2016
81,82,"Kevin Streelman",NA,2.78,4,144,"3PuttAvoidanceRound4",2016
81,127,"Vaughn Taylor",NA,2.78,2,72,"3PuttAvoidanceRound4",2016
102,109,"Harris English",NA,3.03,6,198,"3PuttAvoidanceRound4",2016
102,109,"Patton Kizzire",NA,3.03,6,198,"3PuttAvoidanceRound4",2016
104,100,"KJ Choi",NA,3.09,5,162,"3PuttAvoidanceRound4",2016
104,100,"John Huh",NA,3.09,5,162,"3PuttAvoidanceRound4",2016
104,82,"Boo Weekley",NA,3.09,5,162,"3PuttAvoidanceRound4",2016
107,104,"Zach Johnson",NA,3.17,4,126,"3PuttAvoidanceRound4",2016
107,104,"Brooks Koepka",NA,3.17,4,126,"3PuttAvoidanceRound4",2016
107,43,"Johnson Wagner",NA,3.17,4,126,"3PuttAvoidanceRound4",2016
107,104,"Will Wilcox",NA,3.17,4,126,"3PuttAvoidanceRound4",2016
111,100,"Daniel Berger",NA,3.33,6,180,"3PuttAvoidanceRound4",2016
111,109,"Chad Collins",NA,3.33,3,90,"3PuttAvoidanceRound4",2016
111,109,"Jamie Donaldson",NA,3.33,3,90,"3PuttAvoidanceRound4",2016
111,109,"Kevin Kisner",NA,3.33,6,180,"3PuttAvoidanceRound4",2016
111,109,"Graeme McDowell",NA,3.33,3,90,"3PuttAvoidanceRound4",2016
111,109,"Scott Piercy",NA,3.33,6,180,"3PuttAvoidanceRound4",2016
111,109,"Andy Sullivan",NA,3.33,3,90,"3PuttAvoidanceRound4",2016
118,119,"Ben Crane",NA,3.47,5,144,"3PuttAvoidanceRound4",2016
118,119,"Brendon de Jonge",NA,3.47,5,144,"3PuttAvoidanceRound4",2016
118,119,"Padraig Harrington",NA,3.47,5,144,"3PuttAvoidanceRound4",2016
118,119,"Greg Owen",NA,3.47,5,144,"3PuttAvoidanceRound4",2016
118,144,"John Senden",NA,3.47,5,144,"3PuttAvoidanceRound4",2016
118,119,"Michael Thompson",NA,3.47,5,144,"3PuttAvoidanceRound4",2016
118,119,"Mark Wilson",NA,3.47,5,144,"3PuttAvoidanceRound4",2016
125,140,"Jason Gore",NA,3.54,7,198,"3PuttAvoidanceRound4",2016
125,140,"David Lingmerth",NA,3.54,7,198,"3PuttAvoidanceRound4",2016
125,126,"Ryan Palmer",NA,3.54,7,198,"3PuttAvoidanceRound4",2016
128,127,"Keegan Bradley",NA,3.7,4,108,"3PuttAvoidanceRound4",2016
128,127,"Branden Grace",NA,3.7,4,108,"3PuttAvoidanceRound4",2016
128,149,"Andrew Loupe",NA,3.7,6,162,"3PuttAvoidanceRound4",2016
128,127,"George McNeill",NA,3.7,2,54,"3PuttAvoidanceRound4",2016
128,127,"Dicky Pride",NA,3.7,2,54,"3PuttAvoidanceRound4",2016
128,127,"Chez Reavie",NA,3.7,8,216,"3PuttAvoidanceRound4",2016
128,127,"Andres Romero",NA,3.7,2,54,"3PuttAvoidanceRound4",2016
128,127,"Charl Schwartzel",NA,3.7,4,108,"3PuttAvoidanceRound4",2016
128,127,"DJ Trahan",NA,3.7,2,54,"3PuttAvoidanceRound4",2016
128,119,"Jhonattan Vegas",NA,3.7,6,162,"3PuttAvoidanceRound4",2016
138,140,"Jim Herman",NA,3.89,7,180,"3PuttAvoidanceRound4",2016
138,140,"Nick Taylor",NA,3.89,7,180,"3PuttAvoidanceRound4",2016
138,127,"Gary Woodland",NA,3.89,7,180,"3PuttAvoidanceRound4",2016
141,127,"Angel Cabrera",NA,3.97,5,126,"3PuttAvoidanceRound4",2016
141,144,"Whee Kim",NA,3.97,5,126,"3PuttAvoidanceRound4",2016
141,144,"Webb Simpson",NA,3.97,5,126,"3PuttAvoidanceRound4",2016
141,127,"David Toms",NA,3.97,5,126,"3PuttAvoidanceRound4",2016
145,70,"Paul Casey",NA,4.17,6,144,"3PuttAvoidanceRound4",2016
145,149,"Rhein Gibson",NA,4.17,3,72,"3PuttAvoidanceRound4",2016
145,70,"Chesson Hadley",NA,4.17,6,144,"3PuttAvoidanceRound4",2016
145,149,"Smylie Kaufman",NA,4.17,9,216,"3PuttAvoidanceRound4",2016
145,149,"Kelly Kraft",NA,4.17,3,72,"3PuttAvoidanceRound4",2016
145,149,"Davis Love III",NA,4.17,6,144,"3PuttAvoidanceRound4",2016
145,149,"Patrick Rodgers",NA,4.17,6,144,"3PuttAvoidanceRound4",2016
145,144,"Dawie van der Walt",NA,4.17,6,144,"3PuttAvoidanceRound4",2016
153,161,"Kyle Reifers",NA,4.27,10,234,"3PuttAvoidanceRound4",2016
154,149,"Adam Scott",NA,4.32,7,162,"3PuttAvoidanceRound4",2016
154,162,"Steve Wheatcroft",NA,4.32,7,162,"3PuttAvoidanceRound4",2016
156,127,"Kevin Chappell",NA,4.44,8,180,"3PuttAvoidanceRound4",2016
156,164,"Derek Ernst",NA,4.44,4,90,"3PuttAvoidanceRound4",2016
156,157,"Sergio Garcia",NA,4.44,4,90,"3PuttAvoidanceRound4",2016
156,164,"Robert Garrigus",NA,4.44,4,90,"3PuttAvoidanceRound4",2016
156,149,"Martin Piller",NA,4.44,4,90,"3PuttAvoidanceRound4",2016
161,157,"Graham DeLaet",NA,4.55,9,198,"3PuttAvoidanceRound4",2016
161,159,"Kyle Stanley",NA,4.55,9,198,"3PuttAvoidanceRound4",2016
163,159,"Brian Harman",NA,4.63,10,216,"3PuttAvoidanceRound4",2016
163,109,"Henrik Norlander",NA,4.63,5,108,"3PuttAvoidanceRound4",2016
165,144,"Robert Streb",NA,4.86,7,144,"3PuttAvoidanceRound4",2016
166,163,"Hudson Swafford",NA,4.94,8,162,"3PuttAvoidanceRound4",2016
167,164,"Jamie Lovemark",NA,5.05,10,198,"3PuttAvoidanceRound4",2016
168,164,"Byeong Hun An",NA,5.56,3,54,"3PuttAvoidanceRound4",2016
168,164,"Steven Bowditch",NA,5.56,5,90,"3PuttAvoidanceRound4",2016
168,164,"Miguel Angel Carballo",NA,5.56,1,18,"3PuttAvoidanceRound4",2016
168,164,"Stewart Cink",NA,5.56,8,144,"3PuttAvoidanceRound4",2016
168,164,"Jason Dufner",NA,5.56,11,198,"3PuttAvoidanceRound4",2016
168,180,"Emiliano Grillo",NA,5.56,10,180,"3PuttAvoidanceRound4",2016
168,164,"JJ Henry",NA,5.56,7,126,"3PuttAvoidanceRound4",2016
168,164,"Morgan Hoffmann",NA,5.56,6,108,"3PuttAvoidanceRound4",2016
168,164,"Danny Lee",NA,5.56,9,162,"3PuttAvoidanceRound4",2016
168,164,"Ben Martin",NA,5.56,9,162,"3PuttAvoidanceRound4",2016
168,164,"Cameron Percy",NA,5.56,3,54,"3PuttAvoidanceRound4",2016
168,164,"Darron Stiles",NA,5.56,3,54,"3PuttAvoidanceRound4",2016
168,164,"Bernd Wiesberger",NA,5.56,4,72,"3PuttAvoidanceRound4",2016
181,180,"Charley Hoffman",NA,6.17,10,162,"3PuttAvoidanceRound4",2016
182,182,"Thomas Aiken",NA,6.35,8,126,"3PuttAvoidanceRound4",2016
182,183,"Justin Rose",NA,6.35,8,126,"3PuttAvoidanceRound4",2016
184,164,"Harold Varner III",NA,6.67,12,180,"3PuttAvoidanceRound4",2016
185,184,"Jimmy Walker",NA,6.79,11,162,"3PuttAvoidanceRound4",2016
186,185,"Louis Oosthuizen",NA,6.94,5,72,"3PuttAvoidanceRound4",2016
187,186,"Ken Duke",NA,7.41,4,54,"3PuttAvoidanceRound4",2016
187,186,"Justin Hicks",NA,7.41,4,54,"3PuttAvoidanceRound4",2016
