"Approaches275yardsRghRTP_RANKTHISWEEK_2008","Approaches275yardsRghRTP_RANKLASTWEEK_2008","Approaches275yardsRghRTP_PLAYERNAME_2008","Approaches275yardsRghRTP_ROUNDS_2008","Approaches275yardsRghRTP_AVGRTP_2008","stat_name","year"
1,1,"Mark Calcavecchia",67,-2,"Approaches275yardsRghRTP",2008
1,1,"David Toms",70,-2,"Approaches275yardsRghRTP",2008
3,3,"Alejandro Canizares",52,-1.5,"Approaches275yardsRghRTP",2008
3,3,"Scott Verplank",82,-1.5,"Approaches275yardsRghRTP",2008
5,5,"Tommy Armour III",77,-1,"Approaches275yardsRghRTP",2008
5,5,"Rich Beem",90,-1,"Approaches275yardsRghRTP",2008
5,5,"Chad Campbell",94,-1,"Approaches275yardsRghRTP",2008
5,5,"KJ Choi",74,-1,"Approaches275yardsRghRTP",2008
5,5,"Tim Clark",90,-1,"Approaches275yardsRghRTP",2008
5,5,"Ben Crane",86,-1,"Approaches275yardsRghRTP",2008
5,5,"Chris DiMarco",87,-1,"Approaches275yardsRghRTP",2008
5,5,"Brad Elder",67,-1,"Approaches275yardsRghRTP",2008
5,5,"Steve Elkington",84,-1,"Approaches275yardsRghRTP",2008
5,5,"Cody Freeman",66,-1,"Approaches275yardsRghRTP",2008
5,5,"Jim Furyk",95,-1,"Approaches275yardsRghRTP",2008
5,5,"Tommy Gainey",60,-1,"Approaches275yardsRghRTP",2008
5,5,"Bill Haas",99,-1,"Approaches275yardsRghRTP",2008
5,5,"Dudley Hart",74,-1,"Approaches275yardsRghRTP",2008
5,5,"Brandt Jobe",52,-1,"Approaches275yardsRghRTP",2008
5,5,"Ian Poulter",51,-1,"Approaches275yardsRghRTP",2008
5,5,"Tom Scherrer",56,-1,"Approaches275yardsRghRTP",2008
5,5,"Brandt Snedeker",85,-1,"Approaches275yardsRghRTP",2008
5,5,"Kevin Stadler",90,-1,"Approaches275yardsRghRTP",2008
5,5,"Kyle Thompson",70,-1,"Approaches275yardsRghRTP",2008
5,5,"DJ Trahan",94,-1,"Approaches275yardsRghRTP",2008
5,5,"Bo Van Pelt",101,-1,"Approaches275yardsRghRTP",2008
27,27,"Robert Allenby",108,-0.8,"Approaches275yardsRghRTP",2008
27,27,"Dustin Johnson",92,-0.8,"Approaches275yardsRghRTP",2008
27,27,"Sean OHair",81,-0.8,"Approaches275yardsRghRTP",2008
30,30,"Aaron Baddeley",76,-0.75,"Approaches275yardsRghRTP",2008
30,30,"Lucas Glover",91,-0.75,"Approaches275yardsRghRTP",2008
30,30,"Ryan Palmer",69,-0.75,"Approaches275yardsRghRTP",2008
30,30,"Brenden Pappas",66,-0.75,"Approaches275yardsRghRTP",2008
30,30,"Kenny Perry",97,-0.75,"Approaches275yardsRghRTP",2008
30,30,"Carl Pettersson",110,-0.75,"Approaches275yardsRghRTP",2008
30,30,"Johnson Wagner",83,-0.75,"Approaches275yardsRghRTP",2008
30,30,"Nick Watney",96,-0.75,"Approaches275yardsRghRTP",2008
