"Back9Round4ScoringAverage_RANKTHISWEEK_2006","Back9Round4ScoringAverage_RANKLASTWEEK_2006","Back9Round4ScoringAverage_PLAYERNAME_2006","Back9Round4ScoringAverage__2006","Back9Round4ScoringAverage_AVG_2006","Back9Round4ScoringAverage_TOTALSTROKES_2006","Back9Round4ScoringAverage_TOTALROUNDS_2006","stat_name","year"
1,1,"Tiger Woods",NA,34.42,413,12,"Back9Round4ScoringAverage",2006
2,2,"Jesper Parnevik",NA,34.59,588,17,"Back9Round4ScoringAverage",2006
3,3,"Tjaart van der Walt",NA,34.63,277,8,"Back9Round4ScoringAverage",2006
4,4,"Frank Lickliter II",NA,34.65,693,20,"Back9Round4ScoringAverage",2006
5,5,"Greg Chalmers",NA,34.67,208,6,"Back9Round4ScoringAverage",2006
6,6,"Brian Gay",NA,34.68,763,22,"Back9Round4ScoringAverage",2006
7,7,"Stewart Cink",NA,34.7,694,20,"Back9Round4ScoringAverage",2006
8,8,"Brett Wetterich",NA,34.81,557,16,"Back9Round4ScoringAverage",2006
9,9,"Jonathan Byrd",NA,34.85,453,13,"Back9Round4ScoringAverage",2006
10,10,"Hunter Mahan",NA,34.9,733,21,"Back9Round4ScoringAverage",2006
11,11,"Jason Bohn",NA,34.91,803,23,"Back9Round4ScoringAverage",2006
11,11,"Paul Goydos",NA,34.91,384,11,"Back9Round4ScoringAverage",2006
13,13,"Steve Stricker",NA,34.93,524,15,"Back9Round4ScoringAverage",2006
14,14,"Billy Mayfair",NA,34.94,629,18,"Back9Round4ScoringAverage",2006
15,15,"Brett Quigley",NA,34.95,699,20,"Back9Round4ScoringAverage",2006
16,16,"Ryuji Imada",NA,35,735,21,"Back9Round4ScoringAverage",2006
16,16,"Shigeki Maruyama",NA,35,630,18,"Back9Round4ScoringAverage",2006
18,18,"Fred Funk",NA,35.08,842,24,"Back9Round4ScoringAverage",2006
19,19,"Bob May",NA,35.09,386,11,"Back9Round4ScoringAverage",2006
20,20,"Jim Furyk",NA,35.1,737,21,"Back9Round4ScoringAverage",2006
20,20,"Vance Veazey",NA,35.1,351,10,"Back9Round4ScoringAverage",2006
22,22,"John Rollins",NA,35.11,632,18,"Back9Round4ScoringAverage",2006
23,23,"Scott Gutschewski",NA,35.14,246,7,"Back9Round4ScoringAverage",2006
24,24,"Ian Poulter",NA,35.17,422,12,"Back9Round4ScoringAverage",2006
25,25,"Paul Azinger",NA,35.19,563,16,"Back9Round4ScoringAverage",2006
26,26,"Dudley Hart",NA,35.2,528,15,"Back9Round4ScoringAverage",2006
27,27,"Trevor Immelman",NA,35.21,669,19,"Back9Round4ScoringAverage",2006
28,28,"Brian Bateman",NA,35.22,317,9,"Back9Round4ScoringAverage",2006
28,28,"Shaun Micheel",NA,35.22,634,18,"Back9Round4ScoringAverage",2006
30,30,"Luke Donald",NA,35.27,529,15,"Back9Round4ScoringAverage",2006
30,30,"Joe Durant",NA,35.27,776,22,"Back9Round4ScoringAverage",2006
32,32,"Steve Jones",NA,35.29,494,14,"Back9Round4ScoringAverage",2006
32,32,"Vijay Singh",NA,35.29,847,24,"Back9Round4ScoringAverage",2006
32,32,"Bubba Watson",NA,35.29,494,14,"Back9Round4ScoringAverage",2006
35,35,"Jose Maria Olazabal",NA,35.31,459,13,"Back9Round4ScoringAverage",2006
36,36,"JJ Henry",NA,35.32,671,19,"Back9Round4ScoringAverage",2006
36,36,"Jeff Overton",NA,35.32,671,19,"Back9Round4ScoringAverage",2006
36,36,"Carl Pettersson",NA,35.32,671,19,"Back9Round4ScoringAverage",2006
39,39,"KJ Choi",NA,35.38,743,21,"Back9Round4ScoringAverage",2006
39,39,"Will Ma Kenzie",NA,35.38,566,16,"Back9Round4ScoringAverage",2006
39,39,"Adam Scott",NA,35.38,566,16,"Back9Round4ScoringAverage",2006
39,39,"Omar Uresti",NA,35.38,283,8,"Back9Round4ScoringAverage",2006
43,43,"Bill Haas",NA,35.39,637,18,"Back9Round4ScoringAverage",2006
44,44,"Brent Geiberger",NA,35.4,708,20,"Back9Round4ScoringAverage",2006
44,44,"Mathew Goggin",NA,35.4,354,10,"Back9Round4ScoringAverage",2006
46,46,"Jonathan Kaye",NA,35.41,602,17,"Back9Round4ScoringAverage",2006
46,46,"Heath Slocum",NA,35.41,602,17,"Back9Round4ScoringAverage",2006
48,48,"John Senden",NA,35.42,673,19,"Back9Round4ScoringAverage",2006
49,49,"Stephen Leaney",NA,35.47,532,15,"Back9Round4ScoringAverage",2006
49,49,"Joe Ogilvie",NA,35.47,603,17,"Back9Round4ScoringAverage",2006
49,49,"Duffy Waldorf",NA,35.47,674,19,"Back9Round4ScoringAverage",2006
52,52,"Stephen Ames",NA,35.5,426,12,"Back9Round4ScoringAverage",2006
52,52,"Larry Mize",NA,35.5,284,8,"Back9Round4ScoringAverage",2006
52,52,"Joey Sindelar",NA,35.5,568,16,"Back9Round4ScoringAverage",2006
52,52,"DJ Trahan",NA,35.5,497,14,"Back9Round4ScoringAverage",2006
56,56,"Greg Owen",NA,35.53,533,15,"Back9Round4ScoringAverage",2006
57,57,"Bernhard Langer",NA,35.54,462,13,"Back9Round4ScoringAverage",2006
58,58,"Brian Davis",NA,35.56,640,18,"Back9Round4ScoringAverage",2006
58,58,"Patrick Sheehan",NA,35.56,569,16,"Back9Round4ScoringAverage",2006
60,60,"Doug Barron",NA,35.6,356,10,"Back9Round4ScoringAverage",2006
60,60,"Jeff Brehaut",NA,35.6,534,15,"Back9Round4ScoringAverage",2006
