"Approach150175yardsRTPScore_RANKTHISWEEK_2013","Approach150175yardsRTPScore_RANKLASTWEEK_2013","Approach150175yardsRTPScore_PLAYERNAME_2013","Approach150175yardsRTPScore_ROUNDS_2013","Approach150175yardsRTPScore_AVGRTP_2013","stat_name","year"
1,1,"Tiger Woods",61,-0.176,"Approach150175yardsRTPScore",2013
2,2,"James Driscoll",76,-0.136,"Approach150175yardsRTPScore",2013
3,3,"Chez Reavie",72,-0.127,"Approach150175yardsRTPScore",2013
4,4,"Chris Kirk",89,-0.122,"Approach150175yardsRTPScore",2013
5,5,"Charles Howell III",87,-0.119,"Approach150175yardsRTPScore",2013
5,5,"Charl Schwartzel",69,-0.119,"Approach150175yardsRTPScore",2013
7,7,"David Hearn",88,-0.117,"Approach150175yardsRTPScore",2013
7,7,"Rory McIlroy",56,-0.117,"Approach150175yardsRTPScore",2013
7,7,"Ted Potter Jr",65,-0.117,"Approach150175yardsRTPScore",2013
10,10,"Bob Estes",66,-0.116,"Approach150175yardsRTPScore",2013
11,11,"Martin Kaymer",61,-0.112,"Approach150175yardsRTPScore",2013
12,12,"Jim Furyk",80,-0.109,"Approach150175yardsRTPScore",2013
13,13,"Sangmoon Bae",83,-0.103,"Approach150175yardsRTPScore",2013
13,13,"Phil Mickelson",78,-0.103,"Approach150175yardsRTPScore",2013
15,15,"Matt Kuchar",93,-0.101,"Approach150175yardsRTPScore",2013
15,15,"Tag Ridings",69,-0.101,"Approach150175yardsRTPScore",2013
15,15,"David Toms",49,-0.101,"Approach150175yardsRTPScore",2013
15,15,"Nick Watney",88,-0.101,"Approach150175yardsRTPScore",2013
19,19,"Brian Gay",79,-0.1,"Approach150175yardsRTPScore",2013
20,20,"Mike Weir",60,-0.099,"Approach150175yardsRTPScore",2013
21,21,"Stewart Cink",71,-0.096,"Approach150175yardsRTPScore",2013
22,22,"Russell Henley",80,-0.092,"Approach150175yardsRTPScore",2013
23,23,"Camilo Villegas",79,-0.09,"Approach150175yardsRTPScore",2013
24,24,"Rory Sabbatini",86,-0.088,"Approach150175yardsRTPScore",2013
24,24,"Kevin Stadler",83,-0.088,"Approach150175yardsRTPScore",2013
26,26,"Jerry Kelly",75,-0.087,"Approach150175yardsRTPScore",2013
27,27,"Brian Davis",91,-0.086,"Approach150175yardsRTPScore",2013
27,27,"Fabian Gomez",65,-0.086,"Approach150175yardsRTPScore",2013
27,27,"Dustin Johnson",71,-0.086,"Approach150175yardsRTPScore",2013
27,27,"David Lynn",70,-0.086,"Approach150175yardsRTPScore",2013
27,27,"Brian Stuard",78,-0.086,"Approach150175yardsRTPScore",2013
27,27,"Bubba Watson",76,-0.086,"Approach150175yardsRTPScore",2013
33,33,"Justin Hicks",79,-0.084,"Approach150175yardsRTPScore",2013
34,34,"Richard Lee",81,-0.081,"Approach150175yardsRTPScore",2013
34,34,"Gary Woodland",94,-0.081,"Approach150175yardsRTPScore",2013
36,36,"Angel Cabrera",73,-0.078,"Approach150175yardsRTPScore",2013
37,37,"John Merrick",79,-0.076,"Approach150175yardsRTPScore",2013
38,38,"Brendon de Jonge",110,-0.075,"Approach150175yardsRTPScore",2013
38,38,"William McGirt",75,-0.075,"Approach150175yardsRTPScore",2013
40,40,"Luke Donald",60,-0.074,"Approach150175yardsRTPScore",2013
41,41,"KJ Choi",85,-0.073,"Approach150175yardsRTPScore",2013
42,42,"Jason Dufner",78,-0.071,"Approach150175yardsRTPScore",2013
43,43,"Hunter Mahan",91,-0.068,"Approach150175yardsRTPScore",2013
44,44,"Robert Karlsson",56,-0.067,"Approach150175yardsRTPScore",2013
45,45,"Luke Guthrie",82,-0.066,"Approach150175yardsRTPScore",2013
46,46,"Matt Jones",83,-0.064,"Approach150175yardsRTPScore",2013
47,47,"Peter Hanson",45,-0.061,"Approach150175yardsRTPScore",2013
48,48,"Keegan Bradley",88,-0.06,"Approach150175yardsRTPScore",2013
48,48,"Padraig Harrington",52,-0.06,"Approach150175yardsRTPScore",2013
48,48,"Michael Thompson",66,-0.06,"Approach150175yardsRTPScore",2013
