"Approachesfrom100125yards_RANKTHISWEEK_2010","Approachesfrom100125yards_RANKLASTWEEK_2010","Approachesfrom100125yards_PLAYERNAME_2010","Approachesfrom100125yards_ROUNDS_2010","Approachesfrom100125yards_AVG_2010","Approachesfrom100125yards_TOTALDISTANCEFEET_2010","Approachesfrom100125yards_OFATTEMPTS_2010","Approachesfrom100125yards_RELATIVETOPAR_2010","stat_name","year"
1,1,"Scott Verplank",74,NA,1142.833,74,-14,"Approachesfrom100125yards",2010
2,2,"Brad Faxon",58,NA,1140.25,73,-12,"Approachesfrom100125yards",2010
3,3,"Garrett Willis",82,NA,1587.083,100,-28,"Approachesfrom100125yards",2010
4,4,"Adam Scott",70,NA,1471.917,92,-25,"Approachesfrom100125yards",2010
5,5,"Phil Mickelson",76,NA,1190.667,72,-18,"Approachesfrom100125yards",2010
6,6,"Padraig Harrington",57,NA,800.833,48,-1,"Approachesfrom100125yards",2010
7,7,"Paul Goydos",78,NA,1522.5,91,-16,"Approachesfrom100125yards",2010
8,8,"Brendon de Jonge",114,NA,2882.5,171,-45,"Approachesfrom100125yards",2010
8,8,"Brian Gay",101,NA,1987,118,-26,"Approachesfrom100125yards",2010
8,8,"Dean Wilson",54,NA,1366.583,81,-22,"Approachesfrom100125yards",2010
11,11,"Bill Haas",87,NA,1984.917,117,-19,"Approachesfrom100125yards",2010
12,12,"Tim Clark",88,NA,1741,102,-20,"Approachesfrom100125yards",2010
13,13,"Chris DiMarco",88,NA,2048.833,119,-15,"Approachesfrom100125yards",2010
13,13,"Justin Leonard",89,NA,1843.333,107,-36,"Approachesfrom100125yards",2010
15,15,"Jason Bohn",84,NA,2042,118,-20,"Approachesfrom100125yards",2010
16,16,"David Duval",71,NA,1448.5,83,-18,"Approachesfrom100125yards",2010
16,16,"Rory McIlroy",54,NA,921.75,53,-10,"Approachesfrom100125yards",2010
18,18,"Alex Cejka",81,NA,1821.25,104,-15,"Approachesfrom100125yards",2010
18,18,"Freddie Jacobson",83,NA,2203.083,126,-31,"Approachesfrom100125yards",2010
20,20,"Cameron Beckman",68,NA,1528.167,87,-14,"Approachesfrom100125yards",2010
20,20,"Ben Curtis",78,NA,1938,110,-32,"Approachesfrom100125yards",2010
20,20,"Spencer Levin",110,NA,2669.667,152,-40,"Approachesfrom100125yards",2010
23,23,"Zach Johnson",93,NA,1817.417,103,-19,"Approachesfrom100125yards",2010
24,24,"Bob Estes",79,NA,2161.417,122,-20,"Approachesfrom100125yards",2010
24,24,"Jerry Kelly",99,NA,2098.083,118,-28,"Approachesfrom100125yards",2010
24,24,"Bryce Molder",84,NA,2058.75,116,-25,"Approachesfrom100125yards",2010
24,24,"Tom Pernice Jr",74,NA,1667.75,94,-23,"Approachesfrom100125yards",2010
28,28,"Chris Riley",73,NA,1677.833,94,-31,"Approachesfrom100125yards",2010
28,28,"Kevin Stadler",86,NA,2049.5,115,-23,"Approachesfrom100125yards",2010
