"Approachesfrom100125yards_RANKTHISWEEK_2015","Approachesfrom100125yards_RANKLASTWEEK_2015","Approachesfrom100125yards_PLAYERNAME_2015","Approachesfrom100125yards_ROUNDS_2015","Approachesfrom100125yards_AVG_2015","Approachesfrom100125yards_TOTALDISTANCEFEET_2015","Approachesfrom100125yards_OFATTEMPTS_2015","Approachesfrom100125yards_RELATIVETOPAR_2015","stat_name","year"
1,1,"Tom Hoge",83,NA,1691.75,109,-26,"Approachesfrom100125yards",2015
2,2,"Francesco Molinari",56,NA,953.333,61,-18,"Approachesfrom100125yards",2015
3,3,"Roberto Castro",54,NA,1100.75,70,-5,"Approachesfrom100125yards",2015
3,3,"Greg Owen",58,NA,1193.833,76,-23,"Approachesfrom100125yards",2015
5,5,"Chad Collins",79,NA,1482.75,92,-25,"Approachesfrom100125yards",2015
6,6,"Whee Kim",71,NA,1503.917,92,-15,"Approachesfrom100125yards",2015
7,7,"Justin Leonard",61,NA,1448.25,88,-21,"Approachesfrom100125yards",2015
8,8,"Robert Allenby",63,NA,1502.75,91,-13,"Approachesfrom100125yards",2015
8,8,"Bo Van Pelt",81,NA,1884.417,114,-11,"Approachesfrom100125yards",2015
10,10,"Ryo Ishikawa",90,NA,1833.833,110,-16,"Approachesfrom100125yards",2015
10,10,"Tim Wilkinson",73,NA,1530.583,92,-14,"Approachesfrom100125yards",2015
12,12,"James Hahn",94,NA,2308.5,137,-28,"Approachesfrom100125yards",2015
13,13,"Mark Wilson",89,NA,1891.333,111,-25,"Approachesfrom100125yards",2015
14,14,"Jason Dufner",76,NA,1558,91,-8,"Approachesfrom100125yards",2015
14,14,"Chris Kirk",76,NA,1403.333,82,-16,"Approachesfrom100125yards",2015
16,16,"Kevin Na",98,NA,1579,92,-26,"Approachesfrom100125yards",2015
16,16,"Jimmy Walker",89,NA,1874,109,-26,"Approachesfrom100125yards",2015
18,18,"Jason Bohn",95,NA,2556.417,148,-37,"Approachesfrom100125yards",2015
18,18,"Scott Piercy",90,NA,2412.167,140,-28,"Approachesfrom100125yards",2015
20,20,"KJ Choi",66,NA,1337.667,77,-18,"Approachesfrom100125yards",2015
21,21,"Stewart Cink",77,NA,1876.75,108,-13,"Approachesfrom100125yards",2015
22,22,"Brendon de Jonge",106,NA,2730.667,156,-29,"Approachesfrom100125yards",2015
22,22,"Tyrone Van Aswegen",58,NA,1049.667,60,-5,"Approachesfrom100125yards",2015
24,24,"Oscar Fraustro",58,NA,985.167,56,-8,"Approachesfrom100125yards",2015
24,24,"Jim Furyk",71,NA,1967.583,112,-23,"Approachesfrom100125yards",2015
24,24,"Ben Martin",93,NA,1885.75,107,-24,"Approachesfrom100125yards",2015
24,24,"John Merrick",78,NA,1403.5,80,-15,"Approachesfrom100125yards",2015
24,24,"Jeff Overton",94,NA,2078.417,118,-20,"Approachesfrom100125yards",2015
29,29,"Zach Johnson",90,NA,1802.25,101,-27,"Approachesfrom100125yards",2015
30,30,"Ryan Moore",81,NA,1670.083,93,-25,"Approachesfrom100125yards",2015
31,31,"Danny Lee",120,NA,2342.25,130,-11,"Approachesfrom100125yards",2015
31,31,"George McNeill",93,NA,2410.833,134,-20,"Approachesfrom100125yards",2015
33,33,"Daniel Berger",97,NA,1665.583,92,-19,"Approachesfrom100125yards",2015
33,33,"JB Holmes",89,NA,1624.75,90,-22,"Approachesfrom100125yards",2015
33,33,"Ian Poulter",68,NA,1195.5,66,-13,"Approachesfrom100125yards",2015
33,33,"Rory Sabbatini",81,NA,1916.917,106,-19,"Approachesfrom100125yards",2015
33,33,"Brandt Snedeker",98,NA,2062.417,114,-25,"Approachesfrom100125yards",2015
33,33,"Steve Wheatcroft",87,NA,1866.833,103,-17,"Approachesfrom100125yards",2015
33,33,"Will Wilcox",58,NA,1230.583,68,-13,"Approachesfrom100125yards",2015
40,40,"Steven Alker",62,NA,1688.25,93,-11,"Approachesfrom100125yards",2015
40,40,"Paul Casey",87,NA,1672.917,92,-21,"Approachesfrom100125yards",2015
40,40,"Lucas Glover",79,NA,2103.333,116,-17,"Approachesfrom100125yards",2015
40,40,"David Toms",62,NA,1758.25,97,-22,"Approachesfrom100125yards",2015
44,44,"Steven Bowditch",103,NA,2152.833,118,-19,"Approachesfrom100125yards",2015
44,44,"David Lingmerth",90,NA,2077.667,114,-18,"Approachesfrom100125yards",2015
44,44,"Vijay Singh",78,NA,1894.167,104,-19,"Approachesfrom100125yards",2015
47,47,"Ben Crane",62,NA,1410.583,77,-14,"Approachesfrom100125yards",2015
47,47,"Jim Herman",88,NA,2270.333,124,-20,"Approachesfrom100125yards",2015
49,49,"Hideki Matsuyama",95,NA,2004.833,109,-24,"Approachesfrom100125yards",2015
50,50,"Billy Hurley III",83,NA,1686.583,91,-19,"Approachesfrom100125yards",2015
50,50,"Nick Watney",91,NA,2872.167,155,-25,"Approachesfrom100125yards",2015
52,52,"John Huh",102,NA,2171.667,117,-25,"Approachesfrom100125yards",2015
52,52,"Matt Kuchar",97,NA,2066.917,111,-23,"Approachesfrom100125yards",2015
52,52,"Ryan Palmer",80,NA,1506.083,81,-12,"Approachesfrom100125yards",2015
55,55,"Brian Davis",86,NA,1845.25,99,-17,"Approachesfrom100125yards",2015
55,55,"David Hearn",97,NA,2538.333,136,-27,"Approachesfrom100125yards",2015
55,55,"Dustin Johnson",75,NA,1490.083,80,-14,"Approachesfrom100125yards",2015
55,55,"Kyle Reifers",96,NA,2405.75,129,-21,"Approachesfrom100125yards",2015
55,55,"Gary Woodland",81,NA,1192.833,64,-6,"Approachesfrom100125yards",2015
60,60,"Eric Axley",57,NA,1441.5,77,-7,"Approachesfrom100125yards",2015
60,60,"Greg Chalmers",58,NA,1123.667,60,-14,"Approachesfrom100125yards",2015
60,60,"Sean OHair",86,NA,1984.583,106,-22,"Approachesfrom100125yards",2015
60,60,"Jordan Spieth",91,NA,1763.417,94,-20,"Approachesfrom100125yards",2015
60,60,"Justin Thomas",106,NA,2401.083,128,-22,"Approachesfrom100125yards",2015
65,65,"Jon Curran",83,NA,2208.333,117,-25,"Approachesfrom100125yards",2015
65,65,"Charley Hoffman",97,NA,2145.5,114,-16,"Approachesfrom100125yards",2015
67,67,"Erik Compton",86,NA,1964,104,-17,"Approachesfrom100125yards",2015
67,67,"Chesson Hadley",101,NA,2492.167,132,-11,"Approachesfrom100125yards",2015
67,67,"Brendan Steele",88,NA,1724,91,-6,"Approachesfrom100125yards",2015
