"Scramblingfrom1020yards_RANKTHISWEEK_2016","Scramblingfrom1020yards_RANKLASTWEEK_2016","Scramblingfrom1020yards_PLAYERNAME_2016","Scramblingfrom1020yards_ROUNDS_2016","Scramblingfrom1020yards_Pct_2016","Scramblingfrom1020yards_SUCCESSES_2016","Scramblingfrom1020yards_ATTEMPTS_2016","stat_name","year"
36,37,"Henrik Norlander",41,70.77,46,65,"Scramblingfrom1020yards",2016
37,45,"Andres Romero",22,70.59,24,34,"Scramblingfrom1020yards",2016
38,49,"Peter Malnati",53,70.54,79,112,"Scramblingfrom1020yards",2016
39,46,"Jimmy Walker",43,70.49,43,61,"Scramblingfrom1020yards",2016
40,47,"Aaron Baddeley",51,70.48,74,105,"Scramblingfrom1020yards",2016
41,40,"Bronson Burgoon",53,70.41,69,98,"Scramblingfrom1020yards",2016
42,35,"Padraig Harrington",38,70.13,54,77,"Scramblingfrom1020yards",2016
43,19,"Byeong Hun An",23,70,21,30,"Scramblingfrom1020yards",2016
43,44,"Chad Collins",45,70,77,110,"Scramblingfrom1020yards",2016
43,34,"Retief Goosen",37,70,70,100,"Scramblingfrom1020yards",2016
46,56,"Adam Hadwin",53,69.84,88,126,"Scramblingfrom1020yards",2016
47,51,"Graeme McDowell",33,69.74,53,76,"Scramblingfrom1020yards",2016
48,86,"Harris English",51,69.66,62,89,"Scramblingfrom1020yards",2016
49,52,"Freddie Jacobson",54,69.64,78,112,"Scramblingfrom1020yards",2016
49,52,"Charl Schwartzel",29,69.64,39,56,"Scramblingfrom1020yards",2016
51,55,"Luke Guthrie",31,69.44,25,36,"Scramblingfrom1020yards",2016
52,74,"Ryan Moore",40,69.33,52,75,"Scramblingfrom1020yards",2016
53,56,"Brian Gay",22,69.23,45,65,"Scramblingfrom1020yards",2016
54,33,"Brian Harman",60,69.17,92,133,"Scramblingfrom1020yards",2016
55,48,"Jason Kokrak",52,69.15,65,94,"Scramblingfrom1020yards",2016
56,71,"Jonas Blixt",46,69.09,76,110,"Scramblingfrom1020yards",2016
57,29,"Rob Oppenheim",37,69.01,49,71,"Scramblingfrom1020yards",2016
58,69,"Patton Kizzire",57,68.85,84,122,"Scramblingfrom1020yards",2016
59,68,"Derek Fathauer",58,68.8,86,125,"Scramblingfrom1020yards",2016
60,86,"Lucas Glover",53,68.75,66,96,"Scramblingfrom1020yards",2016
60,61,"Chez Reavie",56,68.75,88,128,"Scramblingfrom1020yards",2016
60,61,"Bubba Watson",30,68.75,22,32,"Scramblingfrom1020yards",2016
63,67,"Cameron Tringale",47,68.54,61,89,"Scramblingfrom1020yards",2016
64,86,"Justin Rose",35,68.52,37,54,"Scramblingfrom1020yards",2016
65,66,"Sean OHair",45,68.27,71,104,"Scramblingfrom1020yards",2016
66,52,"JB Holmes",39,68.18,45,66,"Scramblingfrom1020yards",2016
66,69,"Andy Sullivan",25,68.18,30,44,"Scramblingfrom1020yards",2016
66,74,"Mark Wilson",42,68.18,75,110,"Scramblingfrom1020yards",2016
69,61,"Fabian Gomez",49,68.13,62,91,"Scramblingfrom1020yards",2016
70,72,"Charley Hoffman",49,67.92,72,106,"Scramblingfrom1020yards",2016
71,98,"David Lingmerth",54,67.9,55,81,"Scramblingfrom1020yards",2016
72,73,"Steve Stricker",25,67.8,40,59,"Scramblingfrom1020yards",2016
73,76,"Jim Herman",55,67.78,61,90,"Scramblingfrom1020yards",2016
74,41,"Adam Scott",39,67.74,21,31,"Scramblingfrom1020yards",2016
75,106,"Jeff Overton",51,67.54,77,114,"Scramblingfrom1020yards",2016
76,86,"Kevin Chappell",49,67.48,83,123,"Scramblingfrom1020yards",2016
77,59,"Justin Thomas",53,67.44,58,86,"Scramblingfrom1020yards",2016
78,81,"Mark Hubbard",73,67.42,120,178,"Scramblingfrom1020yards",2016
78,77,"Carl Pettersson",31,67.42,60,89,"Scramblingfrom1020yards",2016
80,78,"Lucas Lee",22,67.35,33,49,"Scramblingfrom1020yards",2016
81,80,"KJ Choi",47,67.29,72,107,"Scramblingfrom1020yards",2016
82,42,"Alex Cejka",47,67.12,49,73,"Scramblingfrom1020yards",2016
83,86,"Scott Pinckney",53,67.01,65,97,"Scramblingfrom1020yards",2016
84,116,"Tom Hoge",47,66.99,69,103,"Scramblingfrom1020yards",2016
85,86,"Matthew Fitzpatrick",23,66.67,22,33,"Scramblingfrom1020yards",2016
85,58,"Colt Knost",56,66.67,82,123,"Scramblingfrom1020yards",2016
85,61,"Spencer Levin",62,66.67,80,120,"Scramblingfrom1020yards",2016
85,97,"Patrick Rodgers",49,66.67,60,90,"Scramblingfrom1020yards",2016
85,86,"Brandt Snedeker",47,66.67,54,81,"Scramblingfrom1020yards",2016
85,86,"Bernd Wiesberger",23,66.67,14,21,"Scramblingfrom1020yards",2016
91,82,"Nick Taylor",57,66.38,77,116,"Scramblingfrom1020yards",2016
92,109,"Kevin Kisner",49,66.22,49,74,"Scramblingfrom1020yards",2016
93,129,"William McGirt",54,66.13,82,124,"Scramblingfrom1020yards",2016
94,79,"Jamie Donaldson",28,66.1,39,59,"Scramblingfrom1020yards",2016
95,99,"Jon Curran",55,66.07,74,112,"Scramblingfrom1020yards",2016
96,60,"Paul Casey",39,66.04,35,53,"Scramblingfrom1020yards",2016
96,120,"Rory McIlroy",37,66.04,35,53,"Scramblingfrom1020yards",2016
98,122,"Danny Lee",53,66.02,68,103,"Scramblingfrom1020yards",2016
99,86,"Brendon de Jonge",55,66,66,100,"Scramblingfrom1020yards",2016
100,101,"Jason Day",36,65.96,31,47,"Scramblingfrom1020yards",2016
101,119,"Scott Brown",59,65.85,81,123,"Scramblingfrom1020yards",2016
102,108,"Luke List",51,65.74,71,108,"Scramblingfrom1020yards",2016
103,85,"Martin Laird",46,65.66,65,99,"Scramblingfrom1020yards",2016
104,96,"Tyrone Van Aswegen",67,65.6,82,125,"Scramblingfrom1020yards",2016
105,100,"DA Points",32,65.52,38,58,"Scramblingfrom1020yards",2016
106,83,"Hunter Mahan",43,65.48,55,84,"Scramblingfrom1020yards",2016
107,122,"George McNeill",33,65.31,64,98,"Scramblingfrom1020yards",2016
108,136,"Brendan Steele",48,65.17,58,89,"Scramblingfrom1020yards",2016
109,107,"Chad Campbell",54,65.08,82,126,"Scramblingfrom1020yards",2016
110,86,"Webb Simpson",34,65,52,80,"Scramblingfrom1020yards",2016
111,83,"Gary Woodland",45,64.94,50,77,"Scramblingfrom1020yards",2016
112,112,"Jerry Kelly",44,64.89,61,94,"Scramblingfrom1020yards",2016
112,120,"Harold Varner III",58,64.89,85,131,"Scramblingfrom1020yards",2016
114,118,"Ernie Els",34,64.77,57,88,"Scramblingfrom1020yards",2016
115,114,"Justin Leonard",28,64.71,55,85,"Scramblingfrom1020yards",2016
116,140,"Camilo Villegas",50,64.57,82,127,"Scramblingfrom1020yards",2016
117,117,"Russell Knox",48,64.47,49,76,"Scramblingfrom1020yards",2016
118,101,"Roberto Castro",55,64.42,67,104,"Scramblingfrom1020yards",2016
119,130,"Daniel Berger",52,64.36,65,101,"Scramblingfrom1020yards",2016
119,103,"Jason Gore",51,64.36,65,101,"Scramblingfrom1020yards",2016
121,110,"Steve Marino",40,64.29,45,70,"Scramblingfrom1020yards",2016
122,65,"Emiliano Grillo",47,64.2,52,81,"Scramblingfrom1020yards",2016
122,125,"Matt Jones",45,64.2,52,81,"Scramblingfrom1020yards",2016
124,104,"Hiroshi Iwata",51,64.17,77,120,"Scramblingfrom1020yards",2016
125,124,"Anirban Lahiri",44,64.1,50,78,"Scramblingfrom1020yards",2016
126,125,"Abraham Ancer",26,64,32,50,"Scramblingfrom1020yards",2016
126,133,"Andres Gonzales",46,64,64,100,"Scramblingfrom1020yards",2016
126,125,"Billy Hurley III",22,64,32,50,"Scramblingfrom1020yards",2016
126,125,"Ryan Palmer",46,64,64,100,"Scramblingfrom1020yards",2016
130,137,"Sung Kang",51,63.87,76,119,"Scramblingfrom1020yards",2016
131,132,"Dustin Johnson",37,63.64,28,44,"Scramblingfrom1020yards",2016
132,148,"Geoff Ogilvy",37,63.54,61,96,"Scramblingfrom1020yards",2016
133,105,"Robert Allenby",35,63.29,50,79,"Scramblingfrom1020yards",2016
134,134,"Scott Piercy",45,63.16,36,57,"Scramblingfrom1020yards",2016
135,135,"Dicky Pride",33,63.01,46,73,"Scramblingfrom1020yards",2016
136,159,"Shane Lowry",35,62.96,34,54,"Scramblingfrom1020yards",2016
137,144,"Tyler Aldridge",53,62.93,73,116,"Scramblingfrom1020yards",2016
138,115,"Scott Stallings",46,62.77,59,94,"Scramblingfrom1020yards",2016
139,111,"Angel Cabrera",42,62.5,55,88,"Scramblingfrom1020yards",2016
139,131,"Whee Kim",54,62.5,70,112,"Scramblingfrom1020yards",2016
141,150,"DH Lee",35,62.34,48,77,"Scramblingfrom1020yards",2016
142,139,"Charlie Beljan",26,62.3,38,61,"Scramblingfrom1020yards",2016
143,157,"Daniel Summerhays",55,62.22,84,135,"Scramblingfrom1020yards",2016
144,142,"Robert Streb",51,62,62,100,"Scramblingfrom1020yards",2016
145,145,"Seung Yul Noh",54,61.74,71,115,"Scramblingfrom1020yards",2016
146,146,"Stewart Cink",45,61.73,50,81,"Scramblingfrom1020yards",2016
147,147,"Chesson Hadley",51,61.54,64,104,"Scramblingfrom1020yards",2016
148,155,"Andrew Loupe",50,61.48,75,122,"Scramblingfrom1020yards",2016
149,150,"Thomas Aiken",42,61.33,46,75,"Scramblingfrom1020yards",2016
150,149,"Will Wilcox",47,61.16,74,121,"Scramblingfrom1020yards",2016
151,153,"John Huh",51,61.11,66,108,"Scramblingfrom1020yards",2016
152,177,"Will Ma Kenzie",54,60.82,59,97,"Scramblingfrom1020yards",2016
153,177,"Tony Finau",49,60.78,62,102,"Scramblingfrom1020yards",2016
154,160,"Johnson Wagner",44,60.67,54,89,"Scramblingfrom1020yards",2016
155,137,"James Hahn",45,60.44,55,91,"Scramblingfrom1020yards",2016
156,154,"JJ Henry",44,60.26,47,78,"Scramblingfrom1020yards",2016
157,141,"Davis Love III",40,60,48,80,"Scramblingfrom1020yards",2016
157,156,"Hideki Matsuyama",40,60,33,55,"Scramblingfrom1020yards",2016
159,162,"Keegan Bradley",40,59.7,40,67,"Scramblingfrom1020yards",2016
160,188,"John Senden",48,59.63,65,109,"Scramblingfrom1020yards",2016
161,152,"Boo Weekley",53,59.48,69,116,"Scramblingfrom1020yards",2016
162,167,"Ken Duke",26,59.42,41,69,"Scramblingfrom1020yards",2016
162,167,"Rhein Gibson",36,59.42,41,69,"Scramblingfrom1020yards",2016
164,166,"Kyle Stanley",57,59.35,73,123,"Scramblingfrom1020yards",2016
165,170,"Jason Dufner",53,59.34,54,91,"Scramblingfrom1020yards",2016
166,171,"Wes Roach",33,59.32,35,59,"Scramblingfrom1020yards",2016
167,172,"Billy Horschel",45,59.3,51,86,"Scramblingfrom1020yards",2016
168,142,"Jhonattan Vegas",49,59.21,45,76,"Scramblingfrom1020yards",2016
169,169,"Cameron Smith",45,59.15,42,71,"Scramblingfrom1020yards",2016
170,173,"Ben Crane",48,59.05,62,105,"Scramblingfrom1020yards",2016
171,175,"Miguel Angel Carballo",24,58.97,23,39,"Scramblingfrom1020yards",2016
172,176,"Jordan Spieth",34,58.93,33,56,"Scramblingfrom1020yards",2016
173,164,"Vijay Singh",42,58.82,60,102,"Scramblingfrom1020yards",2016
174,179,"Blayne Barber",44,58.77,67,114,"Scramblingfrom1020yards",2016
175,165,"Erik Compton",45,58.76,57,97,"Scramblingfrom1020yards",2016
176,161,"Matt Every",34,58.67,44,75,"Scramblingfrom1020yards",2016
177,163,"Michael Kim",62,58.33,91,156,"Scramblingfrom1020yards",2016
177,180,"Steve Wheatcroft",53,58.33,70,120,"Scramblingfrom1020yards",2016
179,189,"Kyle Reifers",63,58.18,64,110,"Scramblingfrom1020yards",2016
180,174,"Brett Stegmaier",57,58.04,83,143,"Scramblingfrom1020yards",2016
181,182,"Rory Sabbatini",40,57.89,44,76,"Scramblingfrom1020yards",2016
182,192,"Ollie Schniederjans",23,57.78,26,45,"Scramblingfrom1020yards",2016
183,185,"Hudson Swafford",52,57.58,57,99,"Scramblingfrom1020yards",2016
184,186,"Kevin Na",52,57.5,46,80,"Scramblingfrom1020yards",2016
185,182,"Greg Owen",56,57.14,56,98,"Scramblingfrom1020yards",2016
185,158,"Henrik Stenson",30,57.14,20,35,"Scramblingfrom1020yards",2016
185,187,"DJ Trahan",23,57.14,16,28,"Scramblingfrom1020yards",2016
188,190,"Kevin Streelman",46,56.58,43,76,"Scramblingfrom1020yards",2016
189,184,"Chris Stroud",52,56.48,61,108,"Scramblingfrom1020yards",2016
190,181,"Dawie van der Walt",48,56.1,46,82,"Scramblingfrom1020yards",2016
191,191,"Smylie Kaufman",57,56.07,60,107,"Scramblingfrom1020yards",2016
192,193,"Ben Martin",48,55.66,59,106,"Scramblingfrom1020yards",2016
193,198,"Shawn Stefani",45,55.43,51,92,"Scramblingfrom1020yards",2016
194,196,"Kelly Kraft",35,55.32,26,47,"Scramblingfrom1020yards",2016
194,194,"Darron Stiles",28,55.32,26,47,"Scramblingfrom1020yards",2016
196,195,"Graham DeLaet",50,55.05,60,109,"Scramblingfrom1020yards",2016
197,199,"Louis Oosthuizen",25,54.17,13,24,"Scramblingfrom1020yards",2016
197,203,"Vaughn Taylor",30,54.17,39,72,"Scramblingfrom1020yards",2016
199,202,"Jason Bohn",37,53.93,48,89,"Scramblingfrom1020yards",2016
199,196,"Carlos Ortiz",47,53.93,48,89,"Scramblingfrom1020yards",2016
201,208,"Derek Ernst",36,53.85,35,65,"Scramblingfrom1020yards",2016
202,200,"Brooks Koepka",39,53.73,36,67,"Scramblingfrom1020yards",2016
203,201,"Pat Perez",28,53.66,22,41,"Scramblingfrom1020yards",2016
204,204,"Cameron Percy",22,51.61,16,31,"Scramblingfrom1020yards",2016
205,205,"Michael Thompson",46,50.62,41,81,"Scramblingfrom1020yards",2016
206,207,"Justin Hicks",26,49.21,31,63,"Scramblingfrom1020yards",2016
207,206,"Robert Garrigus",34,49.06,26,53,"Scramblingfrom1020yards",2016
