"Par5ScoringAverage_RANKTHISWEEK_2010","Par5ScoringAverage_RANKLASTWEEK_2010","Par5ScoringAverage_PLAYERNAME_2010","Par5ScoringAverage_ROUNDS_2010","Par5ScoringAverage_AVG_2010","Par5ScoringAverage_TOTALSTROKES_2010","Par5ScoringAverage_TOTALHOLES_2010","stat_name","year"
1,NA,"Bubba Watson",77,4.52,1113,246,"Par5ScoringAverage",2010
2,NA,"JB Holmes",100,4.55,1407,309,"Par5ScoringAverage",2010
3,NA,"Matt Kuchar",97,4.56,1360,298,"Par5ScoringAverage",2010
4,NA,"Charley Hoffman",85,4.57,1234,270,"Par5ScoringAverage",2010
5,NA,"Dustin Johnson",83,4.58,1204,263,"Par5ScoringAverage",2010
5,NA,"Phil Mickelson",76,4.58,1159,253,"Par5ScoringAverage",2010
5,NA,"Steve Stricker",73,4.58,1027,224,"Par5ScoringAverage",2010
8,NA,"Stewart Cink",84,4.59,1138,248,"Par5ScoringAverage",2010
8,NA,"Tom Gillis",97,4.59,1437,313,"Par5ScoringAverage",2010
8,NA,"Bill Haas",87,4.59,1294,282,"Par5ScoringAverage",2010
8,NA,"DJ Trahan",92,4.59,1368,298,"Par5ScoringAverage",2010
12,NA,"Retief Goosen",75,4.6,989,215,"Par5ScoringAverage",2010
12,NA,"Charles Howell III",103,4.6,1519,330,"Par5ScoringAverage",2010
12,NA,"Davis Love III",79,4.6,1118,243,"Par5ScoringAverage",2010
15,NA,"Matt Bettencourt",91,4.61,1396,303,"Par5ScoringAverage",2010
15,NA,"Jonathan Byrd",85,4.61,1194,259,"Par5ScoringAverage",2010
15,NA,"Matt Jones",89,4.61,1306,283,"Par5ScoringAverage",2010
15,NA,"Vijay Singh",75,4.61,1010,219,"Par5ScoringAverage",2010
15,NA,"Bo Van Pelt",104,4.61,1479,321,"Par5ScoringAverage",2010
20,NA,"Robert Allenby",76,4.62,1043,226,"Par5ScoringAverage",2010
20,NA,"JJ Henry",92,4.62,1326,287,"Par5ScoringAverage",2010
20,NA,"John Merrick",109,4.62,1589,344,"Par5ScoringAverage",2010
20,NA,"Webb Simpson",98,4.62,1381,299,"Par5ScoringAverage",2010
20,NA,"Kevin Stadler",86,4.62,1321,286,"Par5ScoringAverage",2010
20,NA,"Vaughn Taylor",87,4.62,1317,285,"Par5ScoringAverage",2010
