"Puttingfrom9_RANKTHISWEEK_2007","Puttingfrom9_RANKLASTWEEK_2007","Puttingfrom9_PLAYERNAME_2007","Puttingfrom9_ROUNDS_2007","Puttingfrom9_PctMADE_2007","Puttingfrom9_ATTEMPTS_2007","Puttingfrom9_PUTTSMADE_2007","stat_name","year"
1,1,"Chris Tidland",59,68.57,35,24,"Puttingfrom9",2007
2,2,"Bob Estes",88,65.45,55,36,"Puttingfrom9",2007
3,3,"Jose Maria Olazabal",52,65.38,26,17,"Puttingfrom9",2007
4,4,"KJ Choi",87,64.29,42,27,"Puttingfrom9",2007
5,5,"David Toms",80,60.98,41,25,"Puttingfrom9",2007
6,6,"Brian Gay",107,60.94,64,39,"Puttingfrom9",2007
7,7,"Luke Donald",69,60.71,28,17,"Puttingfrom9",2007
8,8,"Lucas Glover",98,60.66,61,37,"Puttingfrom9",2007
9,9,"Steve Elkington",87,57.78,45,26,"Puttingfrom9",2007
10,10,"Zach Johnson",76,57.45,47,27,"Puttingfrom9",2007
11,11,"Jeff Overton",60,56.76,37,21,"Puttingfrom9",2007
11,11,"Tim Petrovic",106,56.76,74,42,"Puttingfrom9",2007
13,13,"Craig Bowden",78,55.81,43,24,"Puttingfrom9",2007
14,14,"Bo Van Pelt",104,55.7,79,44,"Puttingfrom9",2007
15,15,"Aaron Baddeley",83,55.56,45,25,"Puttingfrom9",2007
16,16,"Brian Bateman",55,55.17,29,16,"Puttingfrom9",2007
16,16,"Tiger Woods",63,55.17,29,16,"Puttingfrom9",2007
18,18,"Adam Scott",69,54.9,51,28,"Puttingfrom9",2007
19,19,"Woody Austin",95,54.72,53,29,"Puttingfrom9",2007
20,20,"Stephen Leaney",82,54.69,64,35,"Puttingfrom9",2007
21,21,"Phil Mickelson",73,54.55,33,18,"Puttingfrom9",2007
22,22,"Peter Lonard",85,54.39,57,31,"Puttingfrom9",2007
23,23,"Stewart Cink",91,54.35,46,25,"Puttingfrom9",2007
24,24,"Sean OHair",98,54.24,59,32,"Puttingfrom9",2007
25,25,"Rod Pampling",92,53.85,52,28,"Puttingfrom9",2007
26,26,"Ryan Armour",107,53.62,69,37,"Puttingfrom9",2007
26,26,"John Mallinger",96,53.62,69,37,"Puttingfrom9",2007
28,28,"Billy Andrade",88,53.23,62,33,"Puttingfrom9",2007
29,29,"Daisuke Maruyama",86,53.13,64,34,"Puttingfrom9",2007
30,30,"Alex Cejka",80,52.94,51,27,"Puttingfrom9",2007
30,30,"Paul Gow",70,52.94,34,18,"Puttingfrom9",2007
32,32,"Tag Ridings",52,52.78,36,19,"Puttingfrom9",2007
32,32,"Chris Riley",59,52.78,36,19,"Puttingfrom9",2007
34,34,"Mathew Goggin",97,52.73,55,29,"Puttingfrom9",2007
35,35,"Hunter Mahan",91,52.63,57,30,"Puttingfrom9",2007
36,36,"Jim Furyk",84,52.38,42,22,"Puttingfrom9",2007
36,36,"Padraig Harrington",64,52.38,42,22,"Puttingfrom9",2007
38,38,"Frank Lickliter II",95,52.17,69,36,"Puttingfrom9",2007
38,38,"Kevin Sutherland",85,52.17,46,24,"Puttingfrom9",2007
40,40,"Gavin Coles",87,52.08,48,25,"Puttingfrom9",2007
41,41,"George McNeill",95,52,50,26,"Puttingfrom9",2007
41,41,"Kevin Na",84,52,50,26,"Puttingfrom9",2007
41,41,"Justin Rose",63,52,25,13,"Puttingfrom9",2007
41,41,"Mark Wilson",87,52,50,26,"Puttingfrom9",2007
45,45,"Michael Putnam",96,51.92,52,27,"Puttingfrom9",2007
46,46,"Tripp Isenhour",86,51.85,54,28,"Puttingfrom9",2007
46,46,"Arron Oberholser",69,51.85,27,14,"Puttingfrom9",2007
48,48,"Mark Brooks",53,51.72,29,15,"Puttingfrom9",2007
49,49,"Anthony Kim",93,51.67,60,31,"Puttingfrom9",2007
50,50,"Richard Johnson",93,51.47,68,35,"Puttingfrom9",2007
51,51,"Jerry Kelly",101,51.43,70,36,"Puttingfrom9",2007
52,52,"Rory Sabbatini",81,51.28,39,20,"Puttingfrom9",2007
53,53,"Kyle Reifers",71,51.06,47,24,"Puttingfrom9",2007
54,54,"Tom Johnson",74,51.02,49,25,"Puttingfrom9",2007
55,55,"Rich Beem",89,50.98,51,26,"Puttingfrom9",2007
56,56,"Jeff Maggert",79,50.85,59,30,"Puttingfrom9",2007
57,57,"Tim Herron",98,50.79,63,32,"Puttingfrom9",2007
58,58,"Stephen Ames",81,50,34,17,"Puttingfrom9",2007
58,58,"Chris DiMarco",79,50,46,23,"Puttingfrom9",2007
58,58,"Mark Hensby",81,50,54,27,"Puttingfrom9",2007
58,58,"Cliff Kresge",107,50,80,40,"Puttingfrom9",2007
58,58,"Doug LaBelle II",104,50,52,26,"Puttingfrom9",2007
58,58,"Tom Lehman",62,50,40,20,"Puttingfrom9",2007
58,58,"Bryce Molder",56,50,36,18,"Puttingfrom9",2007
58,58,"Ian Poulter",63,50,50,25,"Puttingfrom9",2007
58,58,"Vijay Singh",102,50,56,28,"Puttingfrom9",2007
58,58,"Jeff Sluman",60,50,36,18,"Puttingfrom9",2007
58,58,"Chris Stroud",66,50,30,15,"Puttingfrom9",2007
58,58,"Charles Warren",101,50,74,37,"Puttingfrom9",2007
70,70,"Steve Flesch",100,49.37,79,39,"Puttingfrom9",2007
71,71,"Will Ma Kenzie",100,49.23,65,32,"Puttingfrom9",2007
72,72,"Bubba Watson",80,49.18,61,30,"Puttingfrom9",2007
73,73,"Pat Perez",84,49.15,59,29,"Puttingfrom9",2007
74,74,"Robert Allenby",90,48.98,49,24,"Puttingfrom9",2007
75,75,"Jason Bohn",57,48.72,39,19,"Puttingfrom9",2007
76,76,"Craig Lile",77,48.44,64,31,"Puttingfrom9",2007
76,76,"Johnson Wagner",97,48.44,64,31,"Puttingfrom9",2007
78,78,"Briny Baird",115,48.39,62,30,"Puttingfrom9",2007
79,79,"Bill Haas",93,48.28,58,28,"Puttingfrom9",2007
80,80,"Carl Pettersson",111,48.05,77,37,"Puttingfrom9",2007
81,81,"Fred Funk",65,47.92,48,23,"Puttingfrom9",2007
82,82,"Ben Curtis",80,47.83,46,22,"Puttingfrom9",2007
82,82,"Jarrod Lyle",77,47.83,46,22,"Puttingfrom9",2007
82,82,"Michael Sim",52,47.83,23,11,"Puttingfrom9",2007
85,85,"Rocco Mediate",72,47.5,40,19,"Puttingfrom9",2007
85,85,"Jason Schultz",63,47.5,40,19,"Puttingfrom9",2007
87,87,"Charley Hoffman",97,47.46,59,28,"Puttingfrom9",2007
87,87,"Ryan Palmer",91,47.46,59,28,"Puttingfrom9",2007
89,89,"Jeff Quinney",95,47.3,74,35,"Puttingfrom9",2007
90,90,"Rich Barcelo",80,47.27,55,26,"Puttingfrom9",2007
91,91,"Steve Stricker",81,47.17,53,25,"Puttingfrom9",2007
92,92,"Tim Clark",66,46.94,49,23,"Puttingfrom9",2007
93,93,"Jason Gore",86,46.88,64,30,"Puttingfrom9",2007
94,94,"Steve Allan",63,46.81,47,22,"Puttingfrom9",2007
95,95,"Justin Leonard",95,46.67,45,21,"Puttingfrom9",2007
95,95,"Bob Tway",103,46.67,60,28,"Puttingfrom9",2007
95,95,"Scott Verplank",82,46.67,45,21,"Puttingfrom9",2007
98,98,"Anders Hansen",55,46.43,28,13,"Puttingfrom9",2007
98,98,"Jesper Parnevik",88,46.43,56,26,"Puttingfrom9",2007
98,98,"Boo Weekley",101,46.43,56,26,"Puttingfrom9",2007
98,98,"Dean Wilson",92,46.43,56,26,"Puttingfrom9",2007
102,102,"Jeff Brehaut",59,46.34,41,19,"Puttingfrom9",2007
103,103,"Heath Slocum",101,46.27,67,31,"Puttingfrom9",2007
104,104,"Steve Marino",106,46.15,65,30,"Puttingfrom9",2007
104,104,"Darron Stiles",65,46.15,39,18,"Puttingfrom9",2007
106,106,"Eric Axley",107,46.05,76,35,"Puttingfrom9",2007
107,107,"Cameron Beckman",96,46.03,63,29,"Puttingfrom9",2007
107,107,"Jason Dufner",100,46.03,63,29,"Puttingfrom9",2007
109,109,"Bart Bryant",87,46,50,23,"Puttingfrom9",2007
110,110,"Lee Janzen",66,45.95,37,17,"Puttingfrom9",2007
110,110,"Jay Williamson",50,45.95,37,17,"Puttingfrom9",2007
112,112,"Joey Sindelar",75,45.76,59,27,"Puttingfrom9",2007
113,113,"DJ Brigman",67,45.71,35,16,"Puttingfrom9",2007
113,113,"Vaughn Taylor",91,45.71,70,32,"Puttingfrom9",2007
115,115,"Ryan Moore",92,45.65,46,21,"Puttingfrom9",2007
116,116,"Charlie Wi",90,45.45,66,30,"Puttingfrom9",2007
117,117,"Ted Purdy",102,45.16,62,28,"Puttingfrom9",2007
118,118,"John Rollins",102,45.1,51,23,"Puttingfrom9",2007
119,119,"Mathias Gronberg",95,45.07,71,32,"Puttingfrom9",2007
120,120,"Nathan Green",103,45,60,27,"Puttingfrom9",2007
121,121,"Glen Day",85,44.64,56,25,"Puttingfrom9",2007
122,122,"Ryuji Imada",104,44.62,65,29,"Puttingfrom9",2007
123,123,"Robert Garrigus",95,44.44,81,36,"Puttingfrom9",2007
124,124,"Kenny Perry",83,44.23,52,23,"Puttingfrom9",2007
125,125,"Marco Dawson",73,44.07,59,26,"Puttingfrom9",2007
126,126,"Daniel Chopra",106,43.75,64,28,"Puttingfrom9",2007
127,127,"Michael Boyd",61,43.59,39,17,"Puttingfrom9",2007
128,128,"Brendon de Jonge",76,43.48,46,20,"Puttingfrom9",2007
128,128,"Dicky Pride",71,43.48,46,20,"Puttingfrom9",2007
130,130,"JJ Henry",86,43.4,53,23,"Puttingfrom9",2007
131,131,"Shaun Micheel",91,43.24,37,16,"Puttingfrom9",2007
132,132,"Charles Howell III",89,43.18,44,19,"Puttingfrom9",2007
133,133,"Chris Couch",76,43.14,51,22,"Puttingfrom9",2007
