"AveragePuttingDistanceGIR1Putts_RANKTHISWEEK_2014","AveragePuttingDistanceGIR1Putts_RANKLASTWEEK_2014","AveragePuttingDistanceGIR1Putts_PLAYERNAME_2014","AveragePuttingDistanceGIR1Putts_ROUNDS_2014","AveragePuttingDistanceGIR1Putts_AVG_2014","AveragePuttingDistanceGIR1Putts_DISTANCEFEET_2014","AveragePuttingDistanceGIR1Putts_TOTALPUTTS_2014","stat_name","year"
1,1,"Graeme McDowell",66,NA,1827,149,"AveragePuttingDistanceGIR1Putts",2014
2,2,"Kevin Tway",64,NA,1439.167,118,"AveragePuttingDistanceGIR1Putts",2014
3,3,"Daniel Summerhays",98,NA,3338.75,276,"AveragePuttingDistanceGIR1Putts",2014
4,4,"Matt Every",85,NA,2508.833,209,"AveragePuttingDistanceGIR1Putts",2014
4,4,"Freddie Jacobson",91,NA,3005.583,250,"AveragePuttingDistanceGIR1Putts",2014
6,6,"DH Lee",54,NA,1378.75,116,"AveragePuttingDistanceGIR1Putts",2014
7,7,"Danny Lee",84,NA,2421,204,"AveragePuttingDistanceGIR1Putts",2014
8,8,"Charlie Beljan",76,NA,2249.75,193,"AveragePuttingDistanceGIR1Putts",2014
8,8,"Ben Curtis",77,NA,2120.417,182,"AveragePuttingDistanceGIR1Putts",2014
10,10,"Matt Kuchar",91,NA,3041.167,262,"AveragePuttingDistanceGIR1Putts",2014
10,10,"Henrik Stenson",56,NA,1493.083,129,"AveragePuttingDistanceGIR1Putts",2014
12,12,"Greg Chalmers",85,NA,2613.083,228,"AveragePuttingDistanceGIR1Putts",2014
12,12,"Sergio Garcia",61,NA,1596.667,139,"AveragePuttingDistanceGIR1Putts",2014
12,12,"Brian Gay",81,NA,2004.833,174,"AveragePuttingDistanceGIR1Putts",2014
12,12,"Rory Sabbatini",82,NA,2266.667,197,"AveragePuttingDistanceGIR1Putts",2014
16,16,"Graham DeLaet",80,NA,2396.75,210,"AveragePuttingDistanceGIR1Putts",2014
16,16,"Shawn Stefani",60,NA,1944.25,170,"AveragePuttingDistanceGIR1Putts",2014
16,16,"Michael Thompson",74,NA,2244.917,196,"AveragePuttingDistanceGIR1Putts",2014
16,16,"Brendon Todd",108,NA,3322,291,"AveragePuttingDistanceGIR1Putts",2014
20,20,"Stuart Appleby",92,NA,3028.5,268,"AveragePuttingDistanceGIR1Putts",2014
20,20,"Trevor Immelman",84,NA,2095.917,185,"AveragePuttingDistanceGIR1Putts",2014
20,20,"Heath Slocum",71,NA,2094,185,"AveragePuttingDistanceGIR1Putts",2014
23,23,"KJ Choi",80,NA,2309.5,206,"AveragePuttingDistanceGIR1Putts",2014
23,23,"Matt Jones",83,NA,2069.667,184,"AveragePuttingDistanceGIR1Putts",2014
23,23,"Troy Merritt",62,NA,2006.75,179,"AveragePuttingDistanceGIR1Putts",2014
23,23,"John Senden",99,NA,2815.583,250,"AveragePuttingDistanceGIR1Putts",2014
23,23,"Robert Streb",75,NA,2293.333,204,"AveragePuttingDistanceGIR1Putts",2014
23,23,"Camilo Villegas",95,NA,3083.75,275,"AveragePuttingDistanceGIR1Putts",2014
23,23,"Johnson Wagner",69,NA,1591.917,142,"AveragePuttingDistanceGIR1Putts",2014
30,30,"Ricky Barnes",92,NA,2722.75,244,"AveragePuttingDistanceGIR1Putts",2014
30,30,"Ben Crane",81,NA,2514.917,226,"AveragePuttingDistanceGIR1Putts",2014
30,30,"Luke Donald",57,NA,1582.75,142,"AveragePuttingDistanceGIR1Putts",2014
33,33,"Scott Brown",100,NA,2912.583,262,"AveragePuttingDistanceGIR1Putts",2014
33,33,"Ernie Els",85,NA,2112,191,"AveragePuttingDistanceGIR1Putts",2014
33,33,"Brian Harman",111,NA,3466.5,313,"AveragePuttingDistanceGIR1Putts",2014
33,33,"JJ Henry",91,NA,2212.167,200,"AveragePuttingDistanceGIR1Putts",2014
33,33,"Martin Kaymer",65,NA,1580.5,143,"AveragePuttingDistanceGIR1Putts",2014
33,33,"John Merrick",87,NA,2324.5,210,"AveragePuttingDistanceGIR1Putts",2014
39,39,"Chad Campbell",57,NA,1454.083,132,"AveragePuttingDistanceGIR1Putts",2014
39,39,"Roberto Castro",76,NA,1745.667,159,"AveragePuttingDistanceGIR1Putts",2014
39,39,"Russell Henley",92,NA,2627.5,238,"AveragePuttingDistanceGIR1Putts",2014
39,39,"Ryan Moore",86,NA,2235.417,203,"AveragePuttingDistanceGIR1Putts",2014
39,39,"Vijay Singh",83,NA,2346.75,214,"AveragePuttingDistanceGIR1Putts",2014
39,39,"Brandt Snedeker",89,NA,2284.417,207,"AveragePuttingDistanceGIR1Putts",2014
39,39,"David Toms",64,NA,1896.083,172,"AveragePuttingDistanceGIR1Putts",2014
39,39,"Bo Van Pelt",83,NA,2189.417,199,"AveragePuttingDistanceGIR1Putts",2014
39,39,"YE Yang",79,NA,1914.167,174,"AveragePuttingDistanceGIR1Putts",2014
48,48,"Stewart Cink",91,NA,2361,217,"AveragePuttingDistanceGIR1Putts",2014
48,48,"Chad Collins",78,NA,1806.083,165,"AveragePuttingDistanceGIR1Putts",2014
48,48,"Morgan Hoffmann",103,NA,3083.667,282,"AveragePuttingDistanceGIR1Putts",2014
48,48,"John Huh",87,NA,2094.833,192,"AveragePuttingDistanceGIR1Putts",2014
48,48,"Will Ma Kenzie",82,NA,2386.167,219,"AveragePuttingDistanceGIR1Putts",2014
48,48,"Kevin Na",94,NA,2730.25,250,"AveragePuttingDistanceGIR1Putts",2014
48,48,"Ian Poulter",57,NA,1423.333,130,"AveragePuttingDistanceGIR1Putts",2014
48,48,"Brendan Steele",89,NA,2460.667,226,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Sangmoon Bae",76,NA,2357.583,217,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Paul Casey",56,NA,1656.917,153,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Bud Cauley",56,NA,1444.333,133,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Retief Goosen",94,NA,2515.833,232,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Justin Hicks",103,NA,2922.167,269,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Charles Howell III",106,NA,3129.667,288,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Billy Hurley III",86,NA,2262.75,209,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Zach Johnson",97,NA,2958.167,274,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Davis Love III",74,NA,1900.917,176,"AveragePuttingDistanceGIR1Putts",2014
56,56,"George McNeill",79,NA,2537.25,235,"AveragePuttingDistanceGIR1Putts",2014
56,56,"Charlie Wi",72,NA,1857.25,172,"AveragePuttingDistanceGIR1Putts",2014
67,67,"Aaron Baddeley",74,NA,1961.917,182,"AveragePuttingDistanceGIR1Putts",2014
67,67,"Keegan Bradley",89,NA,2231,207,"AveragePuttingDistanceGIR1Putts",2014
67,67,"Jim Furyk",84,NA,2124.75,197,"AveragePuttingDistanceGIR1Putts",2014
67,67,"Chris Kirk",105,NA,3021.583,280,"AveragePuttingDistanceGIR1Putts",2014
67,67,"Justin Leonard",75,NA,1820.583,170,"AveragePuttingDistanceGIR1Putts",2014
67,67,"Seung Yul Noh",92,NA,2565.167,238,"AveragePuttingDistanceGIR1Putts",2014
67,67,"Jeff Overton",80,NA,2222.583,207,"AveragePuttingDistanceGIR1Putts",2014
67,67,"Andrew Svoboda",77,NA,2076.083,193,"AveragePuttingDistanceGIR1Putts",2014
75,75,"Hunter Mahan",88,NA,2405.333,226,"AveragePuttingDistanceGIR1Putts",2014
75,75,"Justin Rose",70,NA,1787.417,167,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Jonas Blixt",64,NA,1308.25,124,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Erik Compton",88,NA,2252.75,213,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Brendon de Jonge",109,NA,2776.75,262,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Lucas Glover",68,NA,1312.25,124,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Luke Guthrie",85,NA,2655.75,250,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Jim Herman",62,NA,1365.25,129,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Brooks Koepka",56,NA,1513.167,143,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Scott Langley",95,NA,2676.167,253,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Spencer Levin",59,NA,1428.583,135,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Jeff Maggert",54,NA,1239,117,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Rory McIlroy",66,NA,2127.5,201,"AveragePuttingDistanceGIR1Putts",2014
77,77,"DA Points",75,NA,1566.917,148,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Chris Stroud",88,NA,2529.083,239,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Lee Westwood",57,NA,1543.5,146,"AveragePuttingDistanceGIR1Putts",2014
77,77,"Mark Wilson",69,NA,1469.167,139,"AveragePuttingDistanceGIR1Putts",2014
92,92,"Jason Bohn",81,NA,2220.25,212,"AveragePuttingDistanceGIR1Putts",2014
92,92,"James Driscoll",71,NA,1643.167,157,"AveragePuttingDistanceGIR1Putts",2014
92,92,"James Hahn",82,NA,2064.75,196,"AveragePuttingDistanceGIR1Putts",2014
92,92,"Jerry Kelly",80,NA,2270,216,"AveragePuttingDistanceGIR1Putts",2014
92,92,"Kevin Kisner",85,NA,2263.417,216,"AveragePuttingDistanceGIR1Putts",2014
92,92,"Marc Leishman",81,NA,2207.083,211,"AveragePuttingDistanceGIR1Putts",2014
92,92,"Bryce Molder",77,NA,1870.667,178,"AveragePuttingDistanceGIR1Putts",2014
