"ScramblingAverageDistancetoHole_RANKTHISWEEK_2011","ScramblingAverageDistancetoHole_RANKLASTWEEK_2011","ScramblingAverageDistancetoHole_PLAYERNAME_2011","ScramblingAverageDistancetoHole_ROUNDS_2011","ScramblingAverageDistancetoHole_AVGDTP_2011","ScramblingAverageDistancetoHole_TOTALDISTANCEFEET_2011","ScramblingAverageDistancetoHole_ATTEMPTS_2011","stat_name","year"
76,NA,"Chris Stroud",88,NA,3320,394,"ScramblingAverageDistancetoHole",2011
76,NA,"Michael Thompson",79,NA,3146,372,"ScramblingAverageDistancetoHole",2011
92,NA,"Aaron Baddeley",77,NA,2779.333,327,"ScramblingAverageDistancetoHole",2011
92,NA,"Paul Goydos",81,NA,3444.333,406,"ScramblingAverageDistancetoHole",2011
92,NA,"Bill Lunde",92,NA,3129,368,"ScramblingAverageDistancetoHole",2011
95,NA,"Joseph Bramlett",73,NA,2842.583,332,"ScramblingAverageDistancetoHole",2011
95,NA,"Michael Connell",76,NA,3434.75,401,"ScramblingAverageDistancetoHole",2011
95,NA,"David Duval",67,NA,2631.333,307,"ScramblingAverageDistancetoHole",2011
95,NA,"JJ Henry",96,NA,3353.583,391,"ScramblingAverageDistancetoHole",2011
95,NA,"Jerry Kelly",85,NA,3166.833,370,"ScramblingAverageDistancetoHole",2011
95,NA,"Derek Lamely",65,NA,2637.417,308,"ScramblingAverageDistancetoHole",2011
95,NA,"Hunter Mahan",92,NA,3155.667,368,"ScramblingAverageDistancetoHole",2011
95,NA,"Josh Teater",104,NA,4063.083,473,"ScramblingAverageDistancetoHole",2011
103,NA,"Kris Blanks",92,NA,3540.333,409,"ScramblingAverageDistancetoHole",2011
103,NA,"Stewart Cink",72,NA,2411.75,279,"ScramblingAverageDistancetoHole",2011
103,NA,"David Hearn",88,NA,3227.333,371,"ScramblingAverageDistancetoHole",2011
103,NA,"Brandt Jobe",100,NA,3330.167,385,"ScramblingAverageDistancetoHole",2011
103,NA,"Colt Knost",80,NA,3441.083,396,"ScramblingAverageDistancetoHole",2011
103,NA,"Jarrod Lyle",83,NA,3767.833,435,"ScramblingAverageDistancetoHole",2011
103,NA,"Jeff Overton",92,NA,3469.167,400,"ScramblingAverageDistancetoHole",2011
103,NA,"Jim Renner",65,NA,2481.667,285,"ScramblingAverageDistancetoHole",2011
103,NA,"Kyle Stanley",98,NA,3454.75,398,"ScramblingAverageDistancetoHole",2011
103,NA,"Cameron Tringale",110,NA,4179.083,483,"ScramblingAverageDistancetoHole",2011
113,NA,"Stephen Ames",69,NA,2848.667,325,"ScramblingAverageDistancetoHole",2011
113,NA,"Jason Bohn",74,NA,2914.167,332,"ScramblingAverageDistancetoHole",2011
113,NA,"Rocco Mediate",53,NA,2526.333,288,"ScramblingAverageDistancetoHole",2011
113,NA,"Alexandre Rocha",65,NA,2165.5,248,"ScramblingAverageDistancetoHole",2011
117,NA,"Tom Gillis",55,NA,2241.75,254,"ScramblingAverageDistancetoHole",2011
117,NA,"Lucas Glover",74,NA,2765.667,314,"ScramblingAverageDistancetoHole",2011
117,NA,"Retief Goosen",50,NA,1892,215,"ScramblingAverageDistancetoHole",2011
117,NA,"Tim Herron",85,NA,3612.75,410,"ScramblingAverageDistancetoHole",2011
117,NA,"Aron Price",58,NA,2175.417,247,"ScramblingAverageDistancetoHole",2011
117,NA,"Nate Smith",66,NA,2771.75,314,"ScramblingAverageDistancetoHole",2011
123,NA,"Briny Baird",60,NA,2109.5,237,"ScramblingAverageDistancetoHole",2011
123,NA,"Kevin Chappell",78,NA,2994.083,336,"ScramblingAverageDistancetoHole",2011
123,NA,"Daniel Summerhays",75,NA,3418.167,383,"ScramblingAverageDistancetoHole",2011
123,NA,"Charlie Wi",83,NA,3831.75,430,"ScramblingAverageDistancetoHole",2011
127,NA,"Andres Gonzales",60,NA,2052.5,228,"ScramblingAverageDistancetoHole",2011
127,NA,"Bill Haas",93,NA,3230.25,359,"ScramblingAverageDistancetoHole",2011
127,NA,"Steve Marino",76,NA,3145.25,350,"ScramblingAverageDistancetoHole",2011
127,NA,"Troy Merritt",63,NA,2857.167,317,"ScramblingAverageDistancetoHole",2011
127,NA,"Michael Putnam",67,NA,2646.167,294,"ScramblingAverageDistancetoHole",2011
127,NA,"Nick Watney",80,NA,2866.083,318,"ScramblingAverageDistancetoHole",2011
133,NA,"Arjun Atwal",91,NA,4240.75,465,"ScramblingAverageDistancetoHole",2011
133,NA,"Kevin Kisner",70,NA,3335.5,366,"ScramblingAverageDistancetoHole",2011
133,NA,"Andres Romero",77,NA,3576.083,393,"ScramblingAverageDistancetoHole",2011
133,NA,"Gary Woodland",93,NA,3087.083,339,"ScramblingAverageDistancetoHole",2011
137,NA,"Blake Adams",116,NA,5370.167,585,"ScramblingAverageDistancetoHole",2011
137,NA,"DJ Brigman",67,NA,2959.333,323,"ScramblingAverageDistancetoHole",2011
137,NA,"Scott McCarron",65,NA,3128.083,340,"ScramblingAverageDistancetoHole",2011
137,NA,"Graeme McDowell",50,NA,1893,206,"ScramblingAverageDistancetoHole",2011
137,NA,"George McNeill",69,NA,3029.833,331,"ScramblingAverageDistancetoHole",2011
137,NA,"John Merrick",71,NA,2801.167,305,"ScramblingAverageDistancetoHole",2011
137,NA,"Zack Miller",86,NA,4036.833,439,"ScramblingAverageDistancetoHole",2011
137,NA,"Joe Ogilvie",75,NA,3393.583,371,"ScramblingAverageDistancetoHole",2011
145,NA,"Rich Beem",53,NA,2515.5,271,"ScramblingAverageDistancetoHole",2011
145,NA,"Rickie Fowler",84,NA,3350.833,362,"ScramblingAverageDistancetoHole",2011
145,NA,"Anthony Kim",72,NA,2937.5,319,"ScramblingAverageDistancetoHole",2011
145,NA,"Matt McQuillan",59,NA,2415.417,262,"ScramblingAverageDistancetoHole",2011
145,NA,"Scott Piercy",78,NA,2999.083,325,"ScramblingAverageDistancetoHole",2011
145,NA,"Johnson Wagner",81,NA,3341.25,362,"ScramblingAverageDistancetoHole",2011
151,NA,"Chris Couch",73,NA,3637.333,388,"ScramblingAverageDistancetoHole",2011
151,NA,"Ben Crane",76,NA,3047.167,326,"ScramblingAverageDistancetoHole",2011
151,NA,"Tag Ridings",87,NA,3882.75,415,"ScramblingAverageDistancetoHole",2011
151,NA,"Brendan Steele",89,NA,3768.167,404,"ScramblingAverageDistancetoHole",2011
155,NA,"Cameron Beckman",71,NA,3329,354,"ScramblingAverageDistancetoHole",2011
155,NA,"Bobby Gates",82,NA,3488.667,370,"ScramblingAverageDistancetoHole",2011
155,NA,"Fabian Gomez",84,NA,3417.167,363,"ScramblingAverageDistancetoHole",2011
155,NA,"Sung Kang",63,NA,2563.083,272,"ScramblingAverageDistancetoHole",2011
155,NA,"Adam Scott",60,NA,2015.75,215,"ScramblingAverageDistancetoHole",2011
155,NA,"Camilo Villegas",69,NA,3023,320,"ScramblingAverageDistancetoHole",2011
161,NA,"Matt Bettencourt",84,NA,4280.5,449,"ScramblingAverageDistancetoHole",2011
161,NA,"Dustin Johnson",72,NA,2468.167,260,"ScramblingAverageDistancetoHole",2011
161,NA,"John Senden",94,NA,3485.583,368,"ScramblingAverageDistancetoHole",2011
164,NA,"Richard Johnson",64,NA,2913.167,305,"ScramblingAverageDistancetoHole",2011
165,NA,"Steven Bowditch",86,NA,4125.167,426,"ScramblingAverageDistancetoHole",2011
165,NA,"Troy Matteson",91,NA,4320.333,446,"ScramblingAverageDistancetoHole",2011
165,NA,"Chez Reavie",92,NA,4040.083,417,"ScramblingAverageDistancetoHole",2011
165,NA,"Kevin Stadler",88,NA,3415.583,352,"ScramblingAverageDistancetoHole",2011
165,NA,"Will Strickler",51,NA,2389.833,248,"ScramblingAverageDistancetoHole",2011
165,NA,"Bubba Watson",85,NA,2639.833,272,"ScramblingAverageDistancetoHole",2011
171,NA,"Tommy Gainey",104,NA,4323.417,443,"ScramblingAverageDistancetoHole",2011
171,NA,"Scott Stallings",84,NA,3435.167,352,"ScramblingAverageDistancetoHole",2011
173,NA,"Keegan Bradley",91,NA,4175.583,424,"ScramblingAverageDistancetoHole",2011
173,NA,"Ben Martin",74,NA,3519.833,359,"ScramblingAverageDistancetoHole",2011
173,NA,"Marc Turnesa",54,NA,2374.5,242,"ScramblingAverageDistancetoHole",2011
173,NA,"Boo Weekley",66,NA,2556.333,260,"ScramblingAverageDistancetoHole",2011
177,NA,"Kent Jones",76,NA,3550.083,356,"ScramblingAverageDistancetoHole",2011
178,NA,"Billy Horschel",75,NA,3265.917,320,"ScramblingAverageDistancetoHole",2011
178,NA,"Roland Thatcher",67,NA,3439.417,339,"ScramblingAverageDistancetoHole",2011
180,NA,"Robert Garrigus",83,NA,3704.75,360,"ScramblingAverageDistancetoHole",2011
181,NA,"Jhonattan Vegas",84,NA,3792.167,367,"ScramblingAverageDistancetoHole",2011
182,NA,"JB Holmes",57,NA,2568.583,243,"ScramblingAverageDistancetoHole",2011
183,NA,"Alex Prugh",82,NA,3882.417,359,"ScramblingAverageDistancetoHole",2011
184,NA,"Justin Hicks",60,NA,2622,238,"ScramblingAverageDistancetoHole",2011
185,NA,"Angel Cabrera",50,NA,2094.833,189,"ScramblingAverageDistancetoHole",2011
186,NA,"Martin Piller",63,NA,3546.917,313,"ScramblingAverageDistancetoHole",2011
