"YTDSubParRoundsStreak_RANKTHISWEEK_2008","YTDSubParRoundsStreak_RANKLASTWEEK_2008","YTDSubParRoundsStreak_PLAYERNAME_2008","YTDSubParRoundsStreak__2008","YTDSubParRoundsStreak_VALUE_2008","stat_name","year"
18,18,"Marc Turnesa",NA,8,"YTDSubParRoundsStreak",2008
18,18,"Bob Tway",NA,8,"YTDSubParRoundsStreak",2008
18,18,"Mike Weir",NA,8,"YTDSubParRoundsStreak",2008
18,18,"Tim Wilkinson",NA,8,"YTDSubParRoundsStreak",2008
34,34,"Briny Baird",NA,7,"YTDSubParRoundsStreak",2008
34,34,"KJ Choi",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Ben Crane",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Jason Day",NA,7,"YTDSubParRoundsStreak",2008
34,34,"James Driscoll",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Jason Dufner",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Brad Elder",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Jim Furyk",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Jason Gore",NA,7,"YTDSubParRoundsStreak",2008
34,34,"John Huston",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Ryuji Imada",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Zach Johnson",NA,7,"YTDSubParRoundsStreak",2008
34,34,"David Lutterus",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Jeff Maggert",NA,7,"YTDSubParRoundsStreak",2008
34,34,"John Mallinger",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Steve Marino",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Phil Mickelson",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Jeff Overton",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Ryan Palmer",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Rod Pampling",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Pat Perez",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Rory Sabbatini",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Chris Stroud",NA,7,"YTDSubParRoundsStreak",2008
34,34,"Bo Van Pelt",NA,7,"YTDSubParRoundsStreak",2008
58,58,"Steve Allan",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Michael Allen",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Robert Allenby",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Eric Axley",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Tim Clark",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Fred Couples",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Joe Durant",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Carlos Franco",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Fred Funk",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Robert Garrigus",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Lucas Glover",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Retief Goosen",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Todd Hamilton",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Padraig Harrington",NA,6,"YTDSubParRoundsStreak",2008
58,58,"JJ Henry",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Mark Hensby",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Charley Hoffman",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Anthony Kim",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Matt Kuchar",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Martin Laird",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Tom Lehman",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Frank Lickliter II",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Troy Matteson",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Jim McGovern",NA,6,"YTDSubParRoundsStreak",2008
58,58,"John Merrick",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Jon Mills",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Joe Ogilvie",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Geoff Ogilvy",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Brenden Pappas",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Carl Pettersson",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Tag Ridings",NA,6,"YTDSubParRoundsStreak",2008
58,58,"John Riegger",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Chris Riley",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Justin Rose",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Adam Scott",NA,6,"YTDSubParRoundsStreak",2008
58,58,"John Senden",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Patrick Sheehan",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Scott Sterling",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Nicholas Thompson",NA,6,"YTDSubParRoundsStreak",2008
58,58,"David Toms",NA,6,"YTDSubParRoundsStreak",2008
58,58,"Jimmy Walker",NA,6,"YTDSubParRoundsStreak",2008
58,58,"YE Yang",NA,6,"YTDSubParRoundsStreak",2008
100,100,"Brad Adamonis",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Jason Allred",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Stephen Ames",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Billy Andrade",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Stuart Appleby",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Cameron Beckman",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Shane Bertsch",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Bart Bryant",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Daniel Chopra",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Gavin Coles",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Chad Collins",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Ben Curtis",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Brian Davis",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Glen Day",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Todd Demsey",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Ernie Els",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Bob Estes",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Robert Gamez",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Paul Goydos",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Dudley Hart",NA,5,"YTDSubParRoundsStreak",2008
100,100,"JP Hayes",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Bob Heintz",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Tim Herron",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Lee Janzen",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Brandt Jobe",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Matt Jones",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Craig Kanada",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Greg Kraft",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Steve Lowery",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Will Ma Kenzie",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Hunter Mahan",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Scott McCarron",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Parker McLachlin",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Rocco Mediate",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Ryan Moore",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Nick OHern",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Jesper Parnevik",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Tom Pernice Jr",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Tim Petrovic",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Jeff Quinney",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Brett Rumford",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Tom Scherrer",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Heath Slocum",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Brandt Snedeker",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Kevin Stadler",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Steve Stricker",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Vaughn Taylor",NA,5,"YTDSubParRoundsStreak",2008
100,100,"DJ Trahan",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Omar Uresti",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Johnson Wagner",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Charles Warren",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Boo Weekley",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Ron Whittaker",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Jay Williamson",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Dean Wilson",NA,5,"YTDSubParRoundsStreak",2008
100,100,"Tiger Woods",NA,5,"YTDSubParRoundsStreak",2008
156,156,"Aaron Baddeley",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Brian Bateman",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Rich Beem",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Justin Bolli",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Michael Bradley",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Mark Brooks",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Andrew Buckle",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Jonathan Byrd",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Angel Cabrera",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Mark Calcavecchia",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Alejandro Canizares",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Paul Casey",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Jose Coceres",NA,4,"YTDSubParRoundsStreak",2008
156,156,"John Daly",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Chris DiMarco",NA,4,"YTDSubParRoundsStreak",2008
156,156,"David Duval",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Kenneth Ferrie",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Steve Flesch",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Dan Forsman",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Harrison Frazar",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Tommy Gainey",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Jeff Gove",NA,4,"YTDSubParRoundsStreak",2008
156,156,"JB Holmes",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Charles Howell III",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Kent Jones",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Jerry Kelly",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Soren Kjeldsen",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Cliff Kresge",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Doug LaBelle II",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Neal Lancaster",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Stephen Leaney",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Peter Lonard",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Larry Mize",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Sean OHair",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Jin Park",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Dicky Pride",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Alvaro Quiros",NA,4,"YTDSubParRoundsStreak",2008
156,156,"John Rollins",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Bob Sowards",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Graeme Storm",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Roland Thatcher",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Kyle Thompson",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Jhonattan Vegas",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Camilo Villegas",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Garrett Willis",NA,4,"YTDSubParRoundsStreak",2008
156,156,"Casey Wittenberg",NA,4,"YTDSubParRoundsStreak",2008
202,202,"Ryan Armour",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Craig Barlow",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Notah Begay III",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Jason Bohn",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Olin Browne",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Tom Byrum",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Alex Cejka",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Paul Claxton",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Robert Damron",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Luke Donald",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Nick Dougherty",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Nick Flanagan",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Cody Freeman",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Nathan Green",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Mathias Gronberg",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Anders Hansen",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Trevor Immelman",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Freddie Jacobson",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Richard Johnson",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Robert Karlsson",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Jonathan Kaye",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Chris Kirk",NA,3,"YTDSubParRoundsStreak",2008
202,202,"JL Lewis",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Shigeki Maruyama",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Bob May",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Shaun Micheel",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Yusaku Miyazato",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Mark OMeara",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Arron Oberholser",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Deane Pappas",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Corey Pavin",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Travis Perkins",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Ted Purdy",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Andres Romero",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Mike Ruiz",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Michael Sim",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Jeev Milkha Singh",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Paul Stankowski",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Michael Thompson",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Kirk Triplett",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Lee Westwood",NA,3,"YTDSubParRoundsStreak",2008
202,202,"Brett Wetterich",NA,3,"YTDSubParRoundsStreak",2008
245,245,"Paul Azinger",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Ronnie Black",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Ryan Blaum",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Guy Boros",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Casey Bourque",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Darren Clarke",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Erik Compton",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Chip Deason",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Bryan DeCorso",NA,2,"YTDSubParRoundsStreak",2008
245,245,"John Douma",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Niclas Fasth",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Rick Fehr",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Robert Floyd",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Jim Gallagher Jr",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Brent Geiberger",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Tom Gillis",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Richard Green",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Rob Grube",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Anton Haig",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Gregory Havret",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Gabriel Hjertstedt",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Miguel Angel Jimenez",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Brendan Jones",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Ian Leggatt",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Spencer Levin",NA,2,"YTDSubParRoundsStreak",2008
245,245,"WC Liang",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Jamie Lovemark",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Pablo Martin Benavides",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Daisuke Maruyama",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Len Mattiace",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Graeme McDowell",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Andrew McLardy",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Spike McRoy",NA,2,"YTDSubParRoundsStreak",2008
245,245,"John Morse",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Jose Maria Olazabal",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Dennis Paulson",NA,2,"YTDSubParRoundsStreak",2008
245,245,"DA Points",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Stephen Poole",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Ian Poulter",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Nick Price",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Webb Simpson",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Jeff Sluman",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Chris Smith",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Henrik Stenson",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Richard Sterne",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Toru Taniguchi",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Nick Taylor",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Esteban Toledo",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Peter Tomasulo",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Jon Turcott",NA,2,"YTDSubParRoundsStreak",2008
245,245,"Drew Weaver",NA,2,"YTDSubParRoundsStreak",2008
