"Back9Par5ScoringAverage_RANKTHISWEEK_2015","Back9Par5ScoringAverage_RANKLASTWEEK_2015","Back9Par5ScoringAverage_PLAYERNAME_2015","Back9Par5ScoringAverage_ROUNDS_2015","Back9Par5ScoringAverage_AVG_2015","Back9Par5ScoringAverage_TOTALSTROKES_2015","Back9Par5ScoringAverage_TOTALHOLES_2015","stat_name","year"
87,87,"Kevin Na",98,4.68,758,162,"Back9Par5ScoringAverage",2015
87,87,"Patrick Rodgers",57,4.68,379,81,"Back9Par5ScoringAverage",2015
87,87,"Robert Streb",110,4.68,819,175,"Back9Par5ScoringAverage",2015
87,87,"Andrew Svoboda",80,4.68,637,136,"Back9Par5ScoringAverage",2015
87,87,"Nick Watney",91,4.68,739,158,"Back9Par5ScoringAverage",2015
96,96,"Scott Brown",97,4.69,731,156,"Back9Par5ScoringAverage",2015
96,96,"Paul Casey",87,4.69,591,126,"Back9Par5ScoringAverage",2015
96,96,"Kevin Chappell",86,4.69,703,150,"Back9Par5ScoringAverage",2015
96,96,"Mark Hubbard",79,4.69,605,129,"Back9Par5ScoringAverage",2015
96,96,"SJ Park",79,4.69,605,129,"Back9Par5ScoringAverage",2015
96,96,"Will Wilcox",58,4.69,417,89,"Back9Par5ScoringAverage",2015
102,102,"Blayne Barber",76,4.7,606,129,"Back9Par5ScoringAverage",2015
102,102,"KJ Choi",66,4.7,536,114,"Back9Par5ScoringAverage",2015
102,102,"Luke Donald",71,4.7,517,110,"Back9Par5ScoringAverage",2015
102,102,"Jason Gore",76,4.7,573,122,"Back9Par5ScoringAverage",2015
102,102,"Adam Hadwin",95,4.7,757,161,"Back9Par5ScoringAverage",2015
102,102,"Billy Hurley III",83,4.7,625,133,"Back9Par5ScoringAverage",2015
102,102,"Chris Kirk",76,4.7,574,122,"Back9Par5ScoringAverage",2015
102,102,"Ben Martin",93,4.7,644,137,"Back9Par5ScoringAverage",2015
102,102,"Scott Pinckney",88,4.7,695,148,"Back9Par5ScoringAverage",2015
102,102,"Michael Putnam",87,4.7,710,151,"Back9Par5ScoringAverage",2015
102,102,"Kyle Reifers",96,4.7,719,153,"Back9Par5ScoringAverage",2015
102,102,"Andres Romero",69,4.7,540,115,"Back9Par5ScoringAverage",2015
102,102,"Michael Thompson",83,4.7,644,137,"Back9Par5ScoringAverage",2015
102,102,"Johnson Wagner",68,4.7,536,114,"Back9Par5ScoringAverage",2015
116,116,"Jonas Blixt",78,4.71,612,130,"Back9Par5ScoringAverage",2015
116,116,"Jason Dufner",76,4.71,537,114,"Back9Par5ScoringAverage",2015
116,116,"Jim Furyk",71,4.71,528,112,"Back9Par5ScoringAverage",2015
116,116,"Colt Knost",90,4.71,664,141,"Back9Par5ScoringAverage",2015
116,116,"David Lingmerth",90,4.71,692,147,"Back9Par5ScoringAverage",2015
116,116,"Davis Love III",51,4.71,400,85,"Back9Par5ScoringAverage",2015
116,116,"Carl Pettersson",106,4.71,796,169,"Back9Par5ScoringAverage",2015
123,123,"Lucas Glover",79,4.72,623,132,"Back9Par5ScoringAverage",2015
123,123,"David Hearn",97,4.72,817,173,"Back9Par5ScoringAverage",2015
123,123,"Russell Henley",87,4.72,647,137,"Back9Par5ScoringAverage",2015
123,123,"Max Homa",78,4.72,585,124,"Back9Par5ScoringAverage",2015
123,123,"John Merrick",78,4.72,595,126,"Back9Par5ScoringAverage",2015
123,123,"Bryce Molder",91,4.72,698,148,"Back9Par5ScoringAverage",2015
123,123,"Nicholas Thompson",90,4.72,670,142,"Back9Par5ScoringAverage",2015
130,130,"Alex Cejka",94,4.73,781,165,"Back9Par5ScoringAverage",2015
130,130,"Jon Curran",83,4.73,620,131,"Back9Par5ScoringAverage",2015
130,130,"Ken Duke",93,4.73,710,150,"Back9Par5ScoringAverage",2015
130,130,"Derek Fathauer",81,4.73,653,138,"Back9Par5ScoringAverage",2015
130,130,"Chesson Hadley",101,4.73,871,184,"Back9Par5ScoringAverage",2015
130,130,"Whee Kim",71,4.73,558,118,"Back9Par5ScoringAverage",2015
130,130,"Louis Oosthuizen",68,4.73,473,100,"Back9Par5ScoringAverage",2015
130,130,"DA Points",72,4.73,577,122,"Back9Par5ScoringAverage",2015
130,130,"Jonathan Randolph",72,4.73,577,122,"Back9Par5ScoringAverage",2015
130,130,"Nick Taylor",91,4.73,762,161,"Back9Par5ScoringAverage",2015
140,140,"Greg Chalmers",58,4.74,422,89,"Back9Par5ScoringAverage",2015
140,140,"Brian Davis",86,4.74,668,141,"Back9Par5ScoringAverage",2015
140,140,"Brendon de Jonge",106,4.74,873,184,"Back9Par5ScoringAverage",2015
140,140,"Brice Garnett",81,4.74,631,133,"Back9Par5ScoringAverage",2015
140,140,"James Hahn",94,4.74,782,165,"Back9Par5ScoringAverage",2015
140,140,"Ryo Ishikawa",90,4.74,734,155,"Back9Par5ScoringAverage",2015
140,140,"Ryan Palmer",80,4.74,597,126,"Back9Par5ScoringAverage",2015
140,140,"Scott Stallings",60,4.74,550,116,"Back9Par5ScoringAverage",2015
140,140,"Kevin Streelman",95,4.74,782,165,"Back9Par5ScoringAverage",2015
140,140,"David Toms",62,4.74,474,100,"Back9Par5ScoringAverage",2015
150,150,"Sangmoon Bae",98,4.75,798,168,"Back9Par5ScoringAverage",2015
150,150,"Derek Ernst",75,4.75,565,119,"Back9Par5ScoringAverage",2015
150,150,"Spencer Levin",99,4.75,770,162,"Back9Par5ScoringAverage",2015
150,150,"Geoff Ogilvy",50,4.75,375,79,"Back9Par5ScoringAverage",2015
150,150,"Brendon Todd",96,4.75,708,149,"Back9Par5ScoringAverage",2015
155,155,"Eric Axley",57,4.76,457,96,"Back9Par5ScoringAverage",2015
155,155,"Ricky Barnes",82,4.76,657,138,"Back9Par5ScoringAverage",2015
155,155,"Brian Stuard",97,4.76,762,160,"Back9Par5ScoringAverage",2015
158,158,"Robert Garrigus",70,4.77,544,114,"Back9Par5ScoringAverage",2015
158,158,"Russell Knox",96,4.77,734,154,"Back9Par5ScoringAverage",2015
158,158,"Sean OHair",86,4.77,730,153,"Back9Par5ScoringAverage",2015
158,158,"Jim Renner",68,4.77,530,111,"Back9Par5ScoringAverage",2015
158,158,"Roger Sloan",56,4.77,429,90,"Back9Par5ScoringAverage",2015
158,158,"Chris Stroud",84,4.77,711,149,"Back9Par5ScoringAverage",2015
158,158,"Tyrone Van Aswegen",58,4.77,467,98,"Back9Par5ScoringAverage",2015
158,158,"Lee Westwood",56,4.77,415,87,"Back9Par5ScoringAverage",2015
158,158,"Tim Wilkinson",73,4.77,587,123,"Back9Par5ScoringAverage",2015
167,167,"Greg Owen",58,4.78,478,100,"Back9Par5ScoringAverage",2015
167,167,"Andrew Putnam",68,4.78,555,116,"Back9Par5ScoringAverage",2015
167,167,"Gary Woodland",81,4.78,569,119,"Back9Par5ScoringAverage",2015
170,170,"Fabian Gomez",83,4.79,652,136,"Back9Par5ScoringAverage",2015
170,170,"Bill Lunde",50,4.79,388,81,"Back9Par5ScoringAverage",2015
170,170,"Bo Van Pelt",81,4.79,642,134,"Back9Par5ScoringAverage",2015
173,173,"Ben Crane",62,4.8,475,99,"Back9Par5ScoringAverage",2015
173,173,"Gonzalo Fdez Castano",81,4.8,619,129,"Back9Par5ScoringAverage",2015
173,173,"Retief Goosen",81,4.8,663,138,"Back9Par5ScoringAverage",2015
173,173,"Padraig Harrington",60,4.8,485,101,"Back9Par5ScoringAverage",2015
173,173,"Heath Slocum",57,4.8,466,97,"Back9Par5ScoringAverage",2015
178,178,"Andres Gonzales",90,4.81,726,151,"Back9Par5ScoringAverage",2015
178,178,"Chez Reavie",56,4.81,481,100,"Back9Par5ScoringAverage",2015
180,180,"Oscar Fraustro",58,4.82,443,92,"Back9Par5ScoringAverage",2015
180,180,"Luke Guthrie",84,4.82,665,138,"Back9Par5ScoringAverage",2015
180,180,"Troy Merritt",91,4.82,785,163,"Back9Par5ScoringAverage",2015
183,183,"Matt Every",73,4.84,571,118,"Back9Par5ScoringAverage",2015
184,184,"Robert Allenby",63,4.92,448,91,"Back9Par5ScoringAverage",2015
