"SandSavesfrom30yards_RANKTHISWEEK_2007","SandSavesfrom30yards_RANKLASTWEEK_2007","SandSavesfrom30yards_PLAYERNAME_2007","SandSavesfrom30yards_ROUNDS_2007","SandSavesfrom30yards_Pct_2007","SandSavesfrom30yards_OFSAVES_2007","SandSavesfrom30yards_OFBUNKERS_2007","stat_name","year"
1,1,"Jeff Sluman",60,80,4,5,"SandSavesfrom30yards",2007
2,2,"Tom Lehman",62,66.67,4,6,"SandSavesfrom30yards",2007
2,2,"Mike Weir",82,66.67,10,15,"SandSavesfrom30yards",2007
4,4,"Scott Gutschewski",67,63.64,7,11,"SandSavesfrom30yards",2007
5,5,"Briny Baird",115,60,6,10,"SandSavesfrom30yards",2007
5,5,"Alex Cejka",80,60,3,5,"SandSavesfrom30yards",2007
5,5,"Vaughn Taylor",91,60,6,10,"SandSavesfrom30yards",2007
8,8,"Charley Hoffman",97,58.82,10,17,"SandSavesfrom30yards",2007
9,9,"Steve Flesch",100,57.14,8,14,"SandSavesfrom30yards",2007
10,10,"Harrison Frazar",88,53.85,7,13,"SandSavesfrom30yards",2007
10,10,"Phil Mickelson",73,53.85,7,13,"SandSavesfrom30yards",2007
10,10,"Camilo Villegas",82,53.85,7,13,"SandSavesfrom30yards",2007
13,13,"Billy Mayfair",98,53.33,8,15,"SandSavesfrom30yards",2007
13,13,"Bryce Molder",56,53.33,8,15,"SandSavesfrom30yards",2007
15,15,"Stephen Ames",81,50,3,6,"SandSavesfrom30yards",2007
15,15,"DJ Brigman",67,50,3,6,"SandSavesfrom30yards",2007
15,15,"Jason Gore",86,50,5,10,"SandSavesfrom30yards",2007
15,15,"Doug LaBelle II",104,50,10,20,"SandSavesfrom30yards",2007
15,15,"Davis Love III",66,50,2,4,"SandSavesfrom30yards",2007
15,15,"Arron Oberholser",69,50,3,6,"SandSavesfrom30yards",2007
15,15,"Jason Schultz",63,50,2,4,"SandSavesfrom30yards",2007
15,15,"Adam Scott",69,50,4,8,"SandSavesfrom30yards",2007
23,23,"Nathan Green",103,48.39,15,31,"SandSavesfrom30yards",2007
24,24,"Cliff Kresge",107,47.62,10,21,"SandSavesfrom30yards",2007
24,24,"Tom Pernice Jr",104,47.62,10,21,"SandSavesfrom30yards",2007
26,26,"Daniel Chopra",106,47.37,9,19,"SandSavesfrom30yards",2007
27,27,"Brian Gay",107,47.06,8,17,"SandSavesfrom30yards",2007
28,28,"Craig Lile",77,46.67,7,15,"SandSavesfrom30yards",2007
29,29,"KJ Choi",87,46.15,6,13,"SandSavesfrom30yards",2007
29,29,"Jesper Parnevik",88,46.15,6,13,"SandSavesfrom30yards",2007
29,29,"Brandt Snedeker",105,46.15,6,13,"SandSavesfrom30yards",2007
32,32,"Marco Dawson",73,45.45,5,11,"SandSavesfrom30yards",2007
32,32,"Rocco Mediate",72,45.45,5,11,"SandSavesfrom30yards",2007
32,32,"Paul Stankowski",52,45.45,5,11,"SandSavesfrom30yards",2007
35,35,"Tim Clark",66,44.44,4,9,"SandSavesfrom30yards",2007
35,35,"Robert Garrigus",95,44.44,4,9,"SandSavesfrom30yards",2007
