"BirdieorBetterPercentage150175ya_RANKTHISWEEK_2016","BirdieorBetterPercentage150175ya_RANKLASTWEEK_2016","BirdieorBetterPercentage150175ya_PLAYERNAME_2016","BirdieorBetterPercentage150175ya_ROUNDS_2016","BirdieorBetterPercentage150175ya_Pct_2016","BirdieorBetterPercentage150175ya_TOTALBIRDIES_2016","BirdieorBetterPercentage150175ya_TOTALHOLES_2016","stat_name","year"
110,117,"Carlos Ortiz",47,14.06,18,128,"BirdieorBetterPercentage150175ya",2016
110,101,"Jhonattan Vegas",49,14.06,18,128,"BirdieorBetterPercentage150175ya",2016
112,125,"Bill Haas",42,14,14,100,"BirdieorBetterPercentage150175ya",2016
113,132,"Thomas Aiken",42,13.86,14,101,"BirdieorBetterPercentage150175ya",2016
114,108,"Justin Hicks",26,13.85,9,65,"BirdieorBetterPercentage150175ya",2016
115,129,"Si Woo Kim",63,13.83,26,188,"BirdieorBetterPercentage150175ya",2016
116,111,"Shawn Stefani",45,13.79,16,116,"BirdieorBetterPercentage150175ya",2016
117,119,"Smylie Kaufman",57,13.74,18,131,"BirdieorBetterPercentage150175ya",2016
118,130,"Lucas Glover",53,13.71,24,175,"BirdieorBetterPercentage150175ya",2016
119,172,"Derek Ernst",36,13.7,10,73,"BirdieorBetterPercentage150175ya",2016
119,107,"Ben Martin",48,13.7,20,146,"BirdieorBetterPercentage150175ya",2016
121,120,"DJ Trahan",23,13.64,6,44,"BirdieorBetterPercentage150175ya",2016
122,115,"Scott Langley",41,13.59,14,103,"BirdieorBetterPercentage150175ya",2016
123,147,"Sung Kang",51,13.58,22,162,"BirdieorBetterPercentage150175ya",2016
124,123,"Jordan Spieth",34,13.56,8,59,"BirdieorBetterPercentage150175ya",2016
125,94,"Adam Hadwin",53,13.53,23,170,"BirdieorBetterPercentage150175ya",2016
126,112,"Andres Gonzales",46,13.51,15,111,"BirdieorBetterPercentage150175ya",2016
126,126,"Charl Schwartzel",29,13.51,10,74,"BirdieorBetterPercentage150175ya",2016
128,177,"Tim Wilkinson",40,13.48,12,89,"BirdieorBetterPercentage150175ya",2016
129,133,"Roberto Castro",55,13.46,21,156,"BirdieorBetterPercentage150175ya",2016
130,155,"Hiroshi Iwata",51,13.45,16,119,"BirdieorBetterPercentage150175ya",2016
131,130,"Boo Weekley",53,13.38,19,142,"BirdieorBetterPercentage150175ya",2016
132,123,"Padraig Harrington",38,13.33,16,120,"BirdieorBetterPercentage150175ya",2016
133,127,"David Lingmerth",54,13.18,17,129,"BirdieorBetterPercentage150175ya",2016
134,134,"Bryce Molder",50,13.07,20,153,"BirdieorBetterPercentage150175ya",2016
135,135,"Charley Hoffman",49,13.04,18,138,"BirdieorBetterPercentage150175ya",2016
135,157,"Ollie Schniederjans",23,13.04,9,69,"BirdieorBetterPercentage150175ya",2016
137,138,"Freddie Jacobson",54,12.98,17,131,"BirdieorBetterPercentage150175ya",2016
138,120,"Johnson Wagner",44,12.9,16,124,"BirdieorBetterPercentage150175ya",2016
139,142,"Chris Kirk",51,12.88,17,132,"BirdieorBetterPercentage150175ya",2016
139,127,"Francesco Molinari",36,12.88,17,132,"BirdieorBetterPercentage150175ya",2016
141,144,"Louis Oosthuizen",25,12.82,5,39,"BirdieorBetterPercentage150175ya",2016
142,149,"Stuart Appleby",39,12.78,17,133,"BirdieorBetterPercentage150175ya",2016
142,148,"Chad Campbell",54,12.78,23,180,"BirdieorBetterPercentage150175ya",2016
144,113,"Brian Stuard",24,12.73,7,55,"BirdieorBetterPercentage150175ya",2016
144,146,"Bernd Wiesberger",23,12.73,7,55,"BirdieorBetterPercentage150175ya",2016
146,154,"Will Ma Kenzie",54,12.68,18,142,"BirdieorBetterPercentage150175ya",2016
147,135,"Paul Casey",39,12.5,10,80,"BirdieorBetterPercentage150175ya",2016
147,169,"Tom Hoge",47,12.5,16,128,"BirdieorBetterPercentage150175ya",2016
147,140,"Cameron Smith",45,12.5,11,88,"BirdieorBetterPercentage150175ya",2016
150,173,"Chesson Hadley",51,12.41,17,137,"BirdieorBetterPercentage150175ya",2016
150,145,"Mark Wilson",42,12.41,17,137,"BirdieorBetterPercentage150175ya",2016
152,120,"Ernie Els",34,12.37,12,97,"BirdieorBetterPercentage150175ya",2016
153,137,"Martin Piller",37,12.36,11,89,"BirdieorBetterPercentage150175ya",2016
154,150,"DA Points",32,12.12,8,66,"BirdieorBetterPercentage150175ya",2016
155,153,"Spencer Levin",62,12.1,19,157,"BirdieorBetterPercentage150175ya",2016
156,158,"Rhein Gibson",36,12.09,11,91,"BirdieorBetterPercentage150175ya",2016
157,139,"Camilo Villegas",50,12.08,18,149,"BirdieorBetterPercentage150175ya",2016
158,162,"Brendon de Jonge",55,12.06,17,141,"BirdieorBetterPercentage150175ya",2016
159,160,"Billy Horschel",45,11.97,17,142,"BirdieorBetterPercentage150175ya",2016
159,159,"Colt Knost",56,11.97,17,142,"BirdieorBetterPercentage150175ya",2016
161,178,"Scott Pinckney",53,11.95,19,159,"BirdieorBetterPercentage150175ya",2016
162,170,"Patrick Rodgers",49,11.94,16,134,"BirdieorBetterPercentage150175ya",2016
163,161,"Seung Yul Noh",54,11.93,21,176,"BirdieorBetterPercentage150175ya",2016
164,150,"Justin Rose",35,11.9,10,84,"BirdieorBetterPercentage150175ya",2016
165,150,"Henrik Stenson",30,11.86,7,59,"BirdieorBetterPercentage150175ya",2016
166,164,"Brooks Koepka",39,11.83,11,93,"BirdieorBetterPercentage150175ya",2016
167,165,"Peter Malnati",53,11.81,15,127,"BirdieorBetterPercentage150175ya",2016
168,174,"Daniel Summerhays",55,11.8,19,161,"BirdieorBetterPercentage150175ya",2016
168,166,"Hudson Swafford",52,11.8,19,161,"BirdieorBetterPercentage150175ya",2016
170,167,"Billy Hurley III",22,11.76,6,51,"BirdieorBetterPercentage150175ya",2016
170,167,"Wes Roach",33,11.76,10,85,"BirdieorBetterPercentage150175ya",2016
172,156,"Matt Jones",45,11.58,11,95,"BirdieorBetterPercentage150175ya",2016
173,143,"Hunter Mahan",43,11.4,13,114,"BirdieorBetterPercentage150175ya",2016
174,171,"Scott Stallings",46,11.33,17,150,"BirdieorBetterPercentage150175ya",2016
175,162,"Blayne Barber",44,11.27,16,142,"BirdieorBetterPercentage150175ya",2016
176,141,"Byeong Hun An",23,11.11,4,36,"BirdieorBetterPercentage150175ya",2016
177,175,"JJ Henry",44,11.03,16,145,"BirdieorBetterPercentage150175ya",2016
178,186,"Robert Streb",51,11.02,13,118,"BirdieorBetterPercentage150175ya",2016
179,179,"Rory Sabbatini",40,10.87,10,92,"BirdieorBetterPercentage150175ya",2016
180,180,"Luke Guthrie",31,10.77,7,65,"BirdieorBetterPercentage150175ya",2016
181,185,"Matt Every",34,10.64,10,94,"BirdieorBetterPercentage150175ya",2016
182,182,"Matthew Fitzpatrick",23,10.42,5,48,"BirdieorBetterPercentage150175ya",2016
183,183,"Stewart Cink",45,10.29,14,136,"BirdieorBetterPercentage150175ya",2016
184,184,"Charles Howell III",63,10.22,19,186,"BirdieorBetterPercentage150175ya",2016
184,192,"Sean OHair",45,10.22,14,137,"BirdieorBetterPercentage150175ya",2016
186,196,"Alex Cejka",47,10,10,100,"BirdieorBetterPercentage150175ya",2016
186,175,"Harris English",51,10,14,140,"BirdieorBetterPercentage150175ya",2016
186,187,"Marc Leishman",41,10,11,110,"BirdieorBetterPercentage150175ya",2016
189,187,"Luke List",51,9.87,15,152,"BirdieorBetterPercentage150175ya",2016
190,190,"Sergio Garcia",28,9.76,4,41,"BirdieorBetterPercentage150175ya",2016
191,193,"Cameron Percy",22,9.52,4,42,"BirdieorBetterPercentage150175ya",2016
192,189,"Geoff Ogilvy",37,9.43,10,106,"BirdieorBetterPercentage150175ya",2016
193,194,"Justin Leonard",28,9.41,8,85,"BirdieorBetterPercentage150175ya",2016
194,198,"Tyler Aldridge",53,9.22,13,141,"BirdieorBetterPercentage150175ya",2016
195,181,"Erik Compton",45,9.18,9,98,"BirdieorBetterPercentage150175ya",2016
196,195,"David Hearn",55,9.15,13,142,"BirdieorBetterPercentage150175ya",2016
197,198,"Scott Piercy",45,8.82,9,102,"BirdieorBetterPercentage150175ya",2016
198,205,"Robert Garrigus",34,8.79,8,91,"BirdieorBetterPercentage150175ya",2016
199,197,"Brendon Todd",43,8.77,10,114,"BirdieorBetterPercentage150175ya",2016
200,200,"Anirban Lahiri",44,8.7,8,92,"BirdieorBetterPercentage150175ya",2016
200,203,"Ian Poulter",37,8.7,6,69,"BirdieorBetterPercentage150175ya",2016
202,201,"Andy Sullivan",25,8.33,5,60,"BirdieorBetterPercentage150175ya",2016
203,202,"Robert Allenby",35,7.79,6,77,"BirdieorBetterPercentage150175ya",2016
204,204,"Dawie van der Walt",48,7.21,8,111,"BirdieorBetterPercentage150175ya",2016
205,206,"Darron Stiles",28,6.56,4,61,"BirdieorBetterPercentage150175ya",2016
206,207,"Branden Grace",31,6.06,4,66,"BirdieorBetterPercentage150175ya",2016
207,208,"Charlie Beljan",26,4.92,3,61,"BirdieorBetterPercentage150175ya",2016
