"ProximitytoHolefrom2030yards_RANKTHISWEEK_2010","ProximitytoHolefrom2030yards_RANKLASTWEEK_2010","ProximitytoHolefrom2030yards_PLAYERNAME_2010","ProximitytoHolefrom2030yards_ROUNDS_2010","ProximitytoHolefrom2030yards_AVGDTP_2010","ProximitytoHolefrom2030yards_TOTALDISTANCEFEET_2010","ProximitytoHolefrom2030yards_OFSHOTS_2010","ProximitytoHolefrom2030yards_SCRAMBLINGRANK_2010","stat_name","year"
55,55,"Rocco Mediate",71,NA,599.083,67,120,"ProximitytoHolefrom2030yards",2010
55,55,"Rod Pampling",77,NA,929.083,104,67,"ProximitytoHolefrom2030yards",2010
60,60,"John Mallinger",78,NA,701.75,78,84,"ProximitytoHolefrom2030yards",2010
60,60,"Troy Merritt",86,NA,1090.667,121,156,"ProximitytoHolefrom2030yards",2010
60,60,"Garrett Willis",82,NA,763,85,152,"ProximitytoHolefrom2030yards",2010
63,63,"Aaron Baddeley",94,NA,1417.667,156,117,"ProximitytoHolefrom2030yards",2010
63,63,"Michael Letzig",84,NA,919.167,101,137,"ProximitytoHolefrom2030yards",2010
63,63,"David Lutterus",69,NA,687.833,76,158,"ProximitytoHolefrom2030yards",2010
63,63,"Brian Stuard",81,NA,852.25,94,163,"ProximitytoHolefrom2030yards",2010
67,67,"Brad Faxon",58,NA,739.25,81,192,"ProximitytoHolefrom2030yards",2010
67,67,"Bill Haas",87,NA,1075.917,117,98,"ProximitytoHolefrom2030yards",2010
67,67,"Richard Johnson",90,NA,926.583,101,71,"ProximitytoHolefrom2030yards",2010
67,67,"John Merrick",109,NA,1052.833,115,121,"ProximitytoHolefrom2030yards",2010
67,67,"Jeff Overton",89,NA,1057.75,115,125,"ProximitytoHolefrom2030yards",2010
67,67,"Pat Perez",90,NA,974.167,106,26,"ProximitytoHolefrom2030yards",2010
67,67,"Carl Pettersson",99,NA,1169,128,28,"ProximitytoHolefrom2030yards",2010
67,67,"DA Points",90,NA,909.583,99,85,"ProximitytoHolefrom2030yards",2010
67,67,"John Rollins",81,NA,951.5,104,74,"ProximitytoHolefrom2030yards",2010
67,67,"Andres Romero",73,NA,900.167,98,46,"ProximitytoHolefrom2030yards",2010
67,67,"Josh Teater",101,NA,1325.833,144,124,"ProximitytoHolefrom2030yards",2010
78,78,"Lee Janzen",77,NA,960,104,102,"ProximitytoHolefrom2030yards",2010
78,78,"Spencer Levin",110,NA,1157.5,125,79,"ProximitytoHolefrom2030yards",2010
78,78,"Jeff Maggert",76,NA,769.583,83,141,"ProximitytoHolefrom2030yards",2010
78,78,"Billy Mayfair",78,NA,885.333,96,147,"ProximitytoHolefrom2030yards",2010
78,78,"Webb Simpson",98,NA,1226.167,133,69,"ProximitytoHolefrom2030yards",2010
78,78,"Jerod Turner",54,NA,547.833,59,186,"ProximitytoHolefrom2030yards",2010
84,84,"Rich Barcelo",70,NA,850.667,91,168,"ProximitytoHolefrom2030yards",2010
84,84,"Brendon de Jonge",114,NA,1077.083,115,145,"ProximitytoHolefrom2030yards",2010
84,84,"Luke Donald",71,NA,655.583,70,4,"ProximitytoHolefrom2030yards",2010
84,84,"Brian Gay",101,NA,972.583,104,2,"ProximitytoHolefrom2030yards",2010
84,84,"Jarrod Lyle",54,NA,651.833,70,101,"ProximitytoHolefrom2030yards",2010
84,84,"Will Ma Kenzie",72,NA,903.25,97,73,"ProximitytoHolefrom2030yards",2010
84,84,"Tim Petrovic",105,NA,1233.167,132,51,"ProximitytoHolefrom2030yards",2010
84,84,"Jeev Milkha Singh",59,NA,688.333,74,15,"ProximitytoHolefrom2030yards",2010
84,84,"Nicholas Thompson",88,NA,1134.5,122,191,"ProximitytoHolefrom2030yards",2010
84,84,"Camilo Villegas",78,NA,729.417,78,107,"ProximitytoHolefrom2030yards",2010
94,94,"Craig Bowden",56,NA,545.667,58,91,"ProximitytoHolefrom2030yards",2010
94,94,"Angel Cabrera",64,NA,732.917,78,153,"ProximitytoHolefrom2030yards",2010
94,94,"Paul Casey",64,NA,470.417,50,45,"ProximitytoHolefrom2030yards",2010
94,94,"Chris Couch",66,NA,949.083,101,133,"ProximitytoHolefrom2030yards",2010
94,94,"Brett Quigley",96,NA,1079.833,115,99,"ProximitytoHolefrom2030yards",2010
99,99,"Robert Allenby",76,NA,814.833,86,131,"ProximitytoHolefrom2030yards",2010
99,99,"Ricky Barnes",103,NA,963.25,101,64,"ProximitytoHolefrom2030yards",2010
99,99,"Cameron Beckman",68,NA,810.333,85,93,"ProximitytoHolefrom2030yards",2010
99,99,"Graham DeLaet",88,NA,1058.083,111,36,"ProximitytoHolefrom2030yards",2010
99,99,"Brenden Pappas",66,NA,843.083,89,143,"ProximitytoHolefrom2030yards",2010
99,99,"Alex Prugh",88,NA,1062.333,112,151,"ProximitytoHolefrom2030yards",2010
99,99,"Ted Purdy",86,NA,1150.5,121,180,"ProximitytoHolefrom2030yards",2010
99,99,"Kevin Sutherland",86,NA,909.833,96,23,"ProximitytoHolefrom2030yards",2010
99,99,"Jimmy Walker",82,NA,912.667,96,89,"ProximitytoHolefrom2030yards",2010
108,108,"Stewart Cink",84,NA,941.917,98,118,"ProximitytoHolefrom2030yards",2010
108,108,"John Daly",63,NA,625.417,65,174,"ProximitytoHolefrom2030yards",2010
108,108,"Charley Hoffman",85,NA,1065.667,111,49,"ProximitytoHolefrom2030yards",2010
108,108,"Justin Leonard",89,NA,1158,121,114,"ProximitytoHolefrom2030yards",2010
108,108,"Bill Lunde",79,NA,811.083,85,109,"ProximitytoHolefrom2030yards",2010
108,108,"Bryce Molder",84,NA,1029.583,107,24,"ProximitytoHolefrom2030yards",2010
108,108,"Cameron Tringale",55,NA,625.333,65,178,"ProximitytoHolefrom2030yards",2010
108,108,"Boo Weekley",88,NA,974.667,102,53,"ProximitytoHolefrom2030yards",2010
116,116,"Stephen Ames",75,NA,947.5,98,61,"ProximitytoHolefrom2030yards",2010
116,116,"Kris Blanks",91,NA,753.583,78,170,"ProximitytoHolefrom2030yards",2010
116,116,"Greg Chalmers",93,NA,1149.417,119,10,"ProximitytoHolefrom2030yards",2010
116,116,"Rickie Fowler",98,NA,1013.583,105,66,"ProximitytoHolefrom2030yards",2010
116,116,"Kevin Johnson",62,NA,687.667,71,184,"ProximitytoHolefrom2030yards",2010
116,116,"George McNeill",79,NA,1075.417,111,149,"ProximitytoHolefrom2030yards",2010
122,122,"Michael Bradley",77,NA,849.5,87,67,"ProximitytoHolefrom2030yards",2010
122,122,"Bob Estes",79,NA,965.833,99,50,"ProximitytoHolefrom2030yards",2010
122,122,"Retief Goosen",75,NA,722.167,74,12,"ProximitytoHolefrom2030yards",2010
122,122,"Kevin Stadler",86,NA,1030.5,106,138,"ProximitytoHolefrom2030yards",2010
122,122,"YE Yang",72,NA,800.667,82,134,"ProximitytoHolefrom2030yards",2010
127,127,"Jason Bohn",84,NA,906.667,92,108,"ProximitytoHolefrom2030yards",2010
127,127,"Daniel Chopra",74,NA,1044.083,106,135,"ProximitytoHolefrom2030yards",2010
127,127,"James Driscoll",78,NA,1283.583,130,95,"ProximitytoHolefrom2030yards",2010
127,127,"Jeff Gove",57,NA,480.833,49,189,"ProximitytoHolefrom2030yards",2010
127,127,"Greg Kraft",52,NA,570,58,177,"ProximitytoHolefrom2030yards",2010
127,127,"DJ Trahan",92,NA,1055.833,107,157,"ProximitytoHolefrom2030yards",2010
127,127,"Vance Veazey",58,NA,668.667,68,187,"ProximitytoHolefrom2030yards",2010
134,134,"Blake Adams",84,NA,1223.083,123,112,"ProximitytoHolefrom2030yards",2010
134,134,"Paul Goydos",78,NA,764.833,77,155,"ProximitytoHolefrom2030yards",2010
134,134,"Dustin Johnson",83,NA,892.083,90,139,"ProximitytoHolefrom2030yards",2010
134,134,"James Nitties",92,NA,1104.583,111,94,"ProximitytoHolefrom2030yards",2010
134,134,"Kenny Perry",69,NA,722.917,73,33,"ProximitytoHolefrom2030yards",2010
134,134,"Vijay Singh",75,NA,825.25,83,129,"ProximitytoHolefrom2030yards",2010
140,140,"Ben Crane",85,NA,781.667,78,77,"ProximitytoHolefrom2030yards",2010
140,140,"Martin Flores",75,NA,1093.917,109,172,"ProximitytoHolefrom2030yards",2010
140,140,"Derek Lamely",81,NA,1174.417,117,119,"ProximitytoHolefrom2030yards",2010
140,140,"Jeff Quinney",91,NA,891.583,89,59,"ProximitytoHolefrom2030yards",2010
140,140,"Heath Slocum",97,NA,900.083,90,19,"ProximitytoHolefrom2030yards",2010
140,140,"Charles Warren",64,NA,540.167,54,160,"ProximitytoHolefrom2030yards",2010
140,140,"Steve Wheatcroft",74,NA,739.833,74,183,"ProximitytoHolefrom2030yards",2010
147,147,"Mark Calcavecchia",50,NA,464.833,46,185,"ProximitytoHolefrom2030yards",2010
147,147,"Bubba Watson",77,NA,888.833,88,147,"ProximitytoHolefrom2030yards",2010
149,149,"Scott McCarron",90,NA,1234,121,43,"ProximitytoHolefrom2030yards",2010
150,150,"David Duval",71,NA,797.75,78,181,"ProximitytoHolefrom2030yards",2010
150,150,"Steve Elkington",74,NA,852.083,83,11,"ProximitytoHolefrom2030yards",2010
150,150,"Tom Gillis",97,NA,1232.917,120,54,"ProximitytoHolefrom2030yards",2010
150,150,"Davis Love III",79,NA,829.75,81,165,"ProximitytoHolefrom2030yards",2010
150,150,"Sean OHair",84,NA,862.917,84,32,"ProximitytoHolefrom2030yards",2010
150,150,"Greg Owen",69,NA,893.333,87,179,"ProximitytoHolefrom2030yards",2010
150,150,"Roland Thatcher",72,NA,994.333,97,116,"ProximitytoHolefrom2030yards",2010
150,150,"Jay Williamson",76,NA,729.417,71,58,"ProximitytoHolefrom2030yards",2010
158,158,"Woody Austin",93,NA,1019.167,99,87,"ProximitytoHolefrom2030yards",2010
159,159,"Jason Dufner",87,NA,1003.083,96,92,"ProximitytoHolefrom2030yards",2010
159,159,"Lucas Glover",75,NA,852.583,82,169,"ProximitytoHolefrom2030yards",2010
159,159,"Trevor Immelman",55,NA,539.5,52,65,"ProximitytoHolefrom2030yards",2010
159,159,"Rory McIlroy",54,NA,687.75,66,56,"ProximitytoHolefrom2030yards",2010
159,159,"John Senden",103,NA,1107,106,104,"ProximitytoHolefrom2030yards",2010
159,159,"Paul Stankowski",62,NA,622.667,60,150,"ProximitytoHolefrom2030yards",2010
165,165,"Robert Garrigus",71,NA,765.667,73,182,"ProximitytoHolefrom2030yards",2010
165,165,"Zach Johnson",93,NA,1130.25,108,103,"ProximitytoHolefrom2030yards",2010
167,167,"Chad Campbell",95,NA,934.083,88,72,"ProximitytoHolefrom2030yards",2010
167,167,"JJ Henry",92,NA,1324.083,125,62,"ProximitytoHolefrom2030yards",2010
167,167,"Chris Tidland",77,NA,1125.583,106,110,"ProximitytoHolefrom2030yards",2010
170,170,"Justin Bolli",55,NA,609.667,57,162,"ProximitytoHolefrom2030yards",2010
170,170,"Steve Marino",81,NA,1109.083,104,132,"ProximitytoHolefrom2030yards",2010
170,170,"Kevin Streelman",90,NA,1160.583,109,127,"ProximitytoHolefrom2030yards",2010
173,173,"Matt Every",60,NA,895.083,83,105,"ProximitytoHolefrom2030yards",2010
174,174,"Troy Matteson",84,NA,1195.5,110,140,"ProximitytoHolefrom2030yards",2010
175,175,"Skip Kendall",58,NA,841.75,77,106,"ProximitytoHolefrom2030yards",2010
176,176,"Hunter Mahan",85,NA,1154.5,105,85,"ProximitytoHolefrom2030yards",2010
176,176,"Roger Tambellini",77,NA,1091.917,99,166,"ProximitytoHolefrom2030yards",2010
176,176,"Vaughn Taylor",87,NA,1148.25,104,111,"ProximitytoHolefrom2030yards",2010
179,179,"Mathew Goggin",85,NA,1188.25,107,167,"ProximitytoHolefrom2030yards",2010
179,179,"Scott Piercy",88,NA,1406.083,127,159,"ProximitytoHolefrom2030yards",2010
181,181,"Joe Ogilvie",99,NA,1577.583,141,126,"ProximitytoHolefrom2030yards",2010
181,181,"Ryan Palmer",84,NA,1203.75,108,144,"ProximitytoHolefrom2030yards",2010
181,181,"Chris Wilson",65,NA,903.75,81,173,"ProximitytoHolefrom2030yards",2010
184,184,"Nick Watney",91,NA,920.917,82,146,"ProximitytoHolefrom2030yards",2010
185,185,"Brent Delahoussaye",57,NA,670.083,59,164,"ProximitytoHolefrom2030yards",2010
185,185,"Joe Durant",67,NA,701.75,62,76,"ProximitytoHolefrom2030yards",2010
187,187,"Henrik Bjornstad",72,NA,993.417,87,190,"ProximitytoHolefrom2030yards",2010
187,187,"Andrew McLardy",52,NA,672.333,59,176,"ProximitytoHolefrom2030yards",2010
187,187,"Garth Mulroy",53,NA,707.333,62,175,"ProximitytoHolefrom2030yards",2010
190,190,"Steve Lowery",67,NA,1105.083,96,188,"ProximitytoHolefrom2030yards",2010
191,191,"Mathias Gronberg",61,NA,1004.917,84,90,"ProximitytoHolefrom2030yards",2010
192,192,"Brett Wetterich",54,NA,857.833,66,83,"ProximitytoHolefrom2030yards",2010
