"ProximitytoHolefrom1020yards_RANKTHISWEEK_2005","ProximitytoHolefrom1020yards_RANKLASTWEEK_2005","ProximitytoHolefrom1020yards_PLAYERNAME_2005","ProximitytoHolefrom1020yards_ROUNDS_2005","ProximitytoHolefrom1020yards_AVGDTP_2005","ProximitytoHolefrom1020yards_TOTALDISTANCEFEET_2005","ProximitytoHolefrom1020yards_OFSHOTS_2005","ProximitytoHolefrom1020yards_SCRAMBLINGRANK_2005","stat_name","year"
1,1,"Mike Weir",71,NA,706.667,135,81,"ProximitytoHolefrom1020yards",2005
2,2,"Jose Maria Olazabal",55,NA,689,128,5,"ProximitytoHolefrom1020yards",2005
3,3,"Luke Donald",67,NA,609.583,103,42,"ProximitytoHolefrom1020yards",2005
4,4,"Chris Riley",67,NA,851.583,142,83,"ProximitytoHolefrom1020yards",2005
5,5,"Richard Johnson",50,NA,743.25,122,21,"ProximitytoHolefrom1020yards",2005
6,6,"Carl Pettersson",109,NA,1790.583,292,25,"ProximitytoHolefrom1020yards",2005
7,7,"Bob Estes",92,NA,1274.583,204,23,"ProximitytoHolefrom1020yards",2005
7,7,"Shigeki Maruyama",99,NA,1441,231,29,"ProximitytoHolefrom1020yards",2005
7,7,"Kevin Sutherland",89,NA,1335.333,213,6,"ProximitytoHolefrom1020yards",2005
7,7,"Bob Tway",87,NA,1037.417,167,67,"ProximitytoHolefrom1020yards",2005
11,11,"KJ Choi",78,NA,1085.833,172,89,"ProximitytoHolefrom1020yards",2005
11,11,"Ryuji Imada",78,NA,1306.583,207,32,"ProximitytoHolefrom1020yards",2005
11,11,"Jonathan Kaye",77,NA,1270.583,200,132,"ProximitytoHolefrom1020yards",2005
14,14,"Doug Barron",70,NA,1224.167,192,52,"ProximitytoHolefrom1020yards",2005
14,14,"Hunter Haas",83,NA,1378.083,215,112,"ProximitytoHolefrom1020yards",2005
14,14,"Bernhard Langer",67,NA,717.5,112,41,"ProximitytoHolefrom1020yards",2005
14,14,"Vaughn Taylor",99,NA,1690.833,262,98,"ProximitytoHolefrom1020yards",2005
18,18,"Retief Goosen",71,NA,775.833,120,131,"ProximitytoHolefrom1020yards",2005
18,18,"Padraig Harrington",50,NA,730.417,113,170,"ProximitytoHolefrom1020yards",2005
18,18,"Lee Janzen",75,NA,990.75,152,101,"ProximitytoHolefrom1020yards",2005
18,18,"Brett Quigley",96,NA,1769.917,274,28,"ProximitytoHolefrom1020yards",2005
18,18,"DJ Trahan",81,NA,1286.917,199,168,"ProximitytoHolefrom1020yards",2005
18,18,"Mark Wilson",74,NA,1193.75,184,36,"ProximitytoHolefrom1020yards",2005
24,24,"Glen Day",80,NA,1597.5,242,45,"ProximitytoHolefrom1020yards",2005
24,24,"Jeff Hart",63,NA,1122.417,170,49,"ProximitytoHolefrom1020yards",2005
24,24,"Mark OMeara",66,NA,1107.667,169,33,"ProximitytoHolefrom1020yards",2005
24,24,"Brenden Pappas",51,NA,799.167,122,197,"ProximitytoHolefrom1020yards",2005
24,24,"Jesper Parnevik",84,NA,1438.417,218,57,"ProximitytoHolefrom1020yards",2005
24,24,"Phillip Price",77,NA,1026.25,156,22,"ProximitytoHolefrom1020yards",2005
24,24,"Vijay Singh",111,NA,1509.333,229,2,"ProximitytoHolefrom1020yards",2005
31,31,"Jim Carter",62,NA,1125.417,169,135,"ProximitytoHolefrom1020yards",2005
31,31,"Marco Dawson",82,NA,1518.583,228,60,"ProximitytoHolefrom1020yards",2005
31,31,"Chris DiMarco",83,NA,1089.75,164,27,"ProximitytoHolefrom1020yards",2005
31,31,"JP Hayes",63,NA,1044.917,156,55,"ProximitytoHolefrom1020yards",2005
31,31,"Tom Lehman",69,NA,920.417,138,121,"ProximitytoHolefrom1020yards",2005
