"Approachesfrom75100yardsRgh_RANKTHISWEEK_2015","Approachesfrom75100yardsRgh_RANKLASTWEEK_2015","Approachesfrom75100yardsRgh_PLAYERNAME_2015","Approachesfrom75100yardsRgh_ROUNDS_2015","Approachesfrom75100yardsRgh_AVG_2015","Approachesfrom75100yardsRgh_TOTALDISTANCEFEET_2015","Approachesfrom75100yardsRgh_OFATTEMPTS_2015","Approachesfrom75100yardsRgh_RELATIVETOPAR_2015","stat_name","year"
1,1,"Bill Lunde",50,NA,116,8,-1,"Approachesfrom75100yardsRgh",2015
2,2,"Rickie Fowler",76,NA,205.583,13,-1,"Approachesfrom75100yardsRgh",2015
2,2,"Jordan Spieth",91,NA,237.5,15,-2,"Approachesfrom75100yardsRgh",2015
4,4,"Seung Yul Noh",65,NA,222.417,14,1,"Approachesfrom75100yardsRgh",2015
5,5,"Ken Duke",93,NA,215.75,13,-1,"Approachesfrom75100yardsRgh",2015
6,6,"Steven Alker",62,NA,83.5,5,2,"Approachesfrom75100yardsRgh",2015
7,7,"Jamie Donaldson",50,NA,102.333,6,4,"Approachesfrom75100yardsRgh",2015
8,8,"Tim Wilkinson",73,NA,277.833,16,-5,"Approachesfrom75100yardsRgh",2015
9,9,"Colt Knost",90,NA,175.333,10,1,"Approachesfrom75100yardsRgh",2015
10,10,"John Peterson",84,NA,193.5,11,0,"Approachesfrom75100yardsRgh",2015
11,11,"Jason Gore",76,NA,176.5,10,4,"Approachesfrom75100yardsRgh",2015
12,12,"Jason Dufner",76,NA,144.667,8,-3,"Approachesfrom75100yardsRgh",2015
13,13,"Blayne Barber",76,NA,316.833,17,2,"Approachesfrom75100yardsRgh",2015
13,13,"SJ Park",79,NA,205.083,11,1,"Approachesfrom75100yardsRgh",2015
15,15,"Eric Axley",57,NA,188,10,-1,"Approachesfrom75100yardsRgh",2015
15,15,"Brendan Steele",88,NA,263.5,14,-3,"Approachesfrom75100yardsRgh",2015
17,17,"Chad Campbell",97,NA,379.417,20,1,"Approachesfrom75100yardsRgh",2015
18,18,"Sam Saunders",83,NA,158.667,8,1,"Approachesfrom75100yardsRgh",2015
19,19,"Brian Davis",86,NA,419,21,0,"Approachesfrom75100yardsRgh",2015
19,19,"Jason Day",75,NA,417.583,21,-7,"Approachesfrom75100yardsRgh",2015
19,19,"Henrik Stenson",63,NA,79.583,4,-1,"Approachesfrom75100yardsRgh",2015
22,22,"Bill Haas",89,NA,339.333,17,-6,"Approachesfrom75100yardsRgh",2015
22,22,"David Toms",62,NA,179.75,9,3,"Approachesfrom75100yardsRgh",2015
24,24,"Ricky Barnes",82,NA,261.75,13,3,"Approachesfrom75100yardsRgh",2015
24,24,"Ben Crane",62,NA,242.333,12,-4,"Approachesfrom75100yardsRgh",2015
24,24,"Lucas Glover",79,NA,181.417,9,2,"Approachesfrom75100yardsRgh",2015
