"LateRound2ScoringAverage_RANKTHISWEEK_2014","LateRound2ScoringAverage_RANKLASTWEEK_2014","LateRound2ScoringAverage_PLAYERNAME_2014","LateRound2ScoringAverage__2014","LateRound2ScoringAverage_AVG_2014","LateRound2ScoringAverage_TOTALSTROKES_2014","LateRound2ScoringAverage_TOTALROUNDS_2014","stat_name","year"
39,39,"Davis Love III",NA,70.4,704,10,"LateRound2ScoringAverage",2014
39,39,"Nick Watney",NA,70.4,704,10,"LateRound2ScoringAverage",2014
41,41,"Russell Knox",NA,70.42,845,12,"LateRound2ScoringAverage",2014
42,42,"Jimmy Walker",NA,70.43,986,14,"LateRound2ScoringAverage",2014
43,43,"Charl Schwartzel",NA,70.45,775,11,"LateRound2ScoringAverage",2014
44,44,"Billy Hurley III",NA,70.46,916,13,"LateRound2ScoringAverage",2014
44,44,"Freddie Jacobson",NA,70.46,916,13,"LateRound2ScoringAverage",2014
46,46,"Luke Guthrie",NA,70.5,705,10,"LateRound2ScoringAverage",2014
46,46,"Jim Herman",NA,70.5,564,8,"LateRound2ScoringAverage",2014
46,46,"Will Wilcox",NA,70.5,564,8,"LateRound2ScoringAverage",2014
49,49,"Pat Perez",NA,70.54,917,13,"LateRound2ScoringAverage",2014
50,50,"James Driscoll",NA,70.57,988,14,"LateRound2ScoringAverage",2014
50,50,"Hideki Matsuyama",NA,70.57,988,14,"LateRound2ScoringAverage",2014
52,52,"Daniel Summerhays",NA,70.64,777,11,"LateRound2ScoringAverage",2014
53,53,"Brendon de Jonge",NA,70.67,1060,15,"LateRound2ScoringAverage",2014
54,54,"Justin Hicks",NA,70.69,919,13,"LateRound2ScoringAverage",2014
54,54,"Tim Wilkinson",NA,70.69,919,13,"LateRound2ScoringAverage",2014
56,56,"Greg Chalmers",NA,70.71,990,14,"LateRound2ScoringAverage",2014
56,56,"Martin Laird",NA,70.71,495,7,"LateRound2ScoringAverage",2014
58,58,"Stuart Appleby",NA,70.73,1061,15,"LateRound2ScoringAverage",2014
58,58,"Stewart Cink",NA,70.73,1061,15,"LateRound2ScoringAverage",2014
60,60,"Chad Campbell",NA,70.75,566,8,"LateRound2ScoringAverage",2014
60,60,"Paul Casey",NA,70.75,566,8,"LateRound2ScoringAverage",2014
60,60,"Jhonattan Vegas",NA,70.75,849,12,"LateRound2ScoringAverage",2014
63,63,"Carl Pettersson",NA,70.76,1203,17,"LateRound2ScoringAverage",2014
64,64,"Trevor Immelman",NA,70.8,708,10,"LateRound2ScoringAverage",2014
64,64,"Andres Romero",NA,70.8,1062,15,"LateRound2ScoringAverage",2014
66,66,"Charley Hoffman",NA,70.83,425,6,"LateRound2ScoringAverage",2014
67,67,"DH Lee",NA,70.88,567,8,"LateRound2ScoringAverage",2014
68,68,"Tim Clark",NA,70.9,709,10,"LateRound2ScoringAverage",2014
68,68,"Ryo Ishikawa",NA,70.9,709,10,"LateRound2ScoringAverage",2014
68,68,"Jason Kokrak",NA,70.9,709,10,"LateRound2ScoringAverage",2014
68,68,"Marc Leishman",NA,70.9,709,10,"LateRound2ScoringAverage",2014
72,72,"Jason Bohn",NA,70.92,851,12,"LateRound2ScoringAverage",2014
73,73,"Martin Flores",NA,70.93,993,14,"LateRound2ScoringAverage",2014
74,74,"Jordan Spieth",NA,70.94,1135,16,"LateRound2ScoringAverage",2014
75,75,"Briny Baird",NA,71,639,9,"LateRound2ScoringAverage",2014
75,75,"John Peterson",NA,71,781,11,"LateRound2ScoringAverage",2014
75,75,"Bubba Watson",NA,71,426,6,"LateRound2ScoringAverage",2014
78,78,"JJ Henry",NA,71.06,1137,16,"LateRound2ScoringAverage",2014
78,78,"Scott Langley",NA,71.06,1208,17,"LateRound2ScoringAverage",2014
80,80,"Ted Potter Jr",NA,71.08,853,12,"LateRound2ScoringAverage",2014
80,80,"Cameron Tringale",NA,71.08,924,13,"LateRound2ScoringAverage",2014
82,82,"Troy Merritt",NA,71.09,782,11,"LateRound2ScoringAverage",2014
83,83,"Justin Leonard",NA,71.11,640,9,"LateRound2ScoringAverage",2014
83,83,"Tyrone Van Aswegen",NA,71.11,640,9,"LateRound2ScoringAverage",2014
85,85,"Kevin Kisner",NA,71.13,1138,16,"LateRound2ScoringAverage",2014
85,85,"Patrick Reed",NA,71.13,1067,15,"LateRound2ScoringAverage",2014
87,87,"Keegan Bradley",NA,71.15,925,13,"LateRound2ScoringAverage",2014
87,87,"Jonathan Byrd",NA,71.15,925,13,"LateRound2ScoringAverage",2014
87,87,"Matt Every",NA,71.15,925,13,"LateRound2ScoringAverage",2014
90,90,"George McNeill",NA,71.18,783,11,"LateRound2ScoringAverage",2014
91,91,"Danny Lee",NA,71.2,712,10,"LateRound2ScoringAverage",2014
91,91,"Jeff Overton",NA,71.2,712,10,"LateRound2ScoringAverage",2014
93,93,"YE Yang",NA,71.21,997,14,"LateRound2ScoringAverage",2014
94,94,"Graeme McDowell",NA,71.22,641,9,"LateRound2ScoringAverage",2014
95,95,"Harris English",NA,71.23,926,13,"LateRound2ScoringAverage",2014
96,96,"Richard Lee",NA,71.27,784,11,"LateRound2ScoringAverage",2014
97,97,"Ernie Els",NA,71.3,713,10,"LateRound2ScoringAverage",2014
98,98,"Tommy Gainey",NA,71.33,856,12,"LateRound2ScoringAverage",2014
98,98,"Ben Martin",NA,71.33,856,12,"LateRound2ScoringAverage",2014
100,100,"Robert Allenby",NA,71.35,1213,17,"LateRound2ScoringAverage",2014
101,101,"Brian Davis",NA,71.36,999,14,"LateRound2ScoringAverage",2014
101,101,"Rickie Fowler",NA,71.36,785,11,"LateRound2ScoringAverage",2014
103,103,"Josh Teater",NA,71.42,857,12,"LateRound2ScoringAverage",2014
104,104,"Kevin Chappell",NA,71.43,1000,14,"LateRound2ScoringAverage",2014
105,105,"Brendan Steele",NA,71.44,643,9,"LateRound2ScoringAverage",2014
106,106,"Phil Mickelson",NA,71.45,786,11,"LateRound2ScoringAverage",2014
107,107,"Wes Roach",NA,71.46,929,13,"LateRound2ScoringAverage",2014
108,108,"Hunter Mahan",NA,71.47,1072,15,"LateRound2ScoringAverage",2014
108,108,"Johnson Wagner",NA,71.47,1072,15,"LateRound2ScoringAverage",2014
110,110,"Angel Cabrera",NA,71.5,858,12,"LateRound2ScoringAverage",2014
110,110,"Ken Duke",NA,71.5,858,12,"LateRound2ScoringAverage",2014
110,110,"Webb Simpson",NA,71.5,715,10,"LateRound2ScoringAverage",2014
113,113,"John Huh",NA,71.53,1216,17,"LateRound2ScoringAverage",2014
114,114,"Will Ma Kenzie",NA,71.54,930,13,"LateRound2ScoringAverage",2014
114,114,"Sean OHair",NA,71.54,930,13,"LateRound2ScoringAverage",2014
116,116,"Bud Cauley",NA,71.56,644,9,"LateRound2ScoringAverage",2014
117,117,"Martin Kaymer",NA,71.6,716,10,"LateRound2ScoringAverage",2014
118,118,"John Merrick",NA,71.63,573,8,"LateRound2ScoringAverage",2014
118,118,"Louis Oosthuizen",NA,71.63,573,8,"LateRound2ScoringAverage",2014
120,120,"Erik Compton",NA,71.64,1003,14,"LateRound2ScoringAverage",2014
120,120,"Brian Stuard",NA,71.64,1003,14,"LateRound2ScoringAverage",2014
122,122,"David Toms",NA,71.67,645,9,"LateRound2ScoringAverage",2014
123,123,"Rory Sabbatini",NA,71.71,1004,14,"LateRound2ScoringAverage",2014
124,124,"Heath Slocum",NA,71.75,574,8,"LateRound2ScoringAverage",2014
124,124,"Lee Westwood",NA,71.75,574,8,"LateRound2ScoringAverage",2014
126,126,"Michael Putnam",NA,71.76,1220,17,"LateRound2ScoringAverage",2014
127,127,"Aaron Baddeley",NA,71.82,790,11,"LateRound2ScoringAverage",2014
128,128,"Sangmoon Bae",NA,71.83,862,12,"LateRound2ScoringAverage",2014
129,129,"Morgan Hoffmann",NA,71.86,1006,14,"LateRound2ScoringAverage",2014
130,130,"Russell Henley",NA,71.88,1150,16,"LateRound2ScoringAverage",2014
131,131,"Bronson La Cassie",NA,71.89,647,9,"LateRound2ScoringAverage",2014
132,132,"Woody Austin",NA,71.9,719,10,"LateRound2ScoringAverage",2014
132,132,"David Lingmerth",NA,71.9,719,10,"LateRound2ScoringAverage",2014
134,134,"Boo Weekley",NA,71.91,791,11,"LateRound2ScoringAverage",2014
135,135,"Chesson Hadley",NA,71.92,935,13,"LateRound2ScoringAverage",2014
136,136,"Charlie Beljan",NA,72,936,13,"LateRound2ScoringAverage",2014
136,136,"Chad Collins",NA,72,1008,14,"LateRound2ScoringAverage",2014
136,136,"Jason Dufner",NA,72,504,7,"LateRound2ScoringAverage",2014
136,136,"Lucas Glover",NA,72,1008,14,"LateRound2ScoringAverage",2014
136,136,"David Hearn",NA,72,792,11,"LateRound2ScoringAverage",2014
136,136,"Camilo Villegas",NA,72,648,9,"LateRound2ScoringAverage",2014
136,136,"Mark Wilson",NA,72,1080,15,"LateRound2ScoringAverage",2014
143,143,"Gary Woodland",NA,72.08,865,12,"LateRound2ScoringAverage",2014
144,144,"JB Holmes",NA,72.1,721,10,"LateRound2ScoringAverage",2014
145,145,"Brian Gay",NA,72.11,649,9,"LateRound2ScoringAverage",2014
146,146,"Luke Donald",NA,72.13,577,8,"LateRound2ScoringAverage",2014
146,146,"Scott Stallings",NA,72.13,1154,16,"LateRound2ScoringAverage",2014
148,148,"William McGirt",NA,72.14,1010,14,"LateRound2ScoringAverage",2014
149,149,"Bo Van Pelt",NA,72.2,722,10,"LateRound2ScoringAverage",2014
150,150,"Jeff Maggert",NA,72.22,650,9,"LateRound2ScoringAverage",2014
150,150,"Ian Poulter",NA,72.22,650,9,"LateRound2ScoringAverage",2014
152,152,"Brooks Koepka",NA,72.25,578,8,"LateRound2ScoringAverage",2014
153,153,"James Hahn",NA,72.27,1084,15,"LateRound2ScoringAverage",2014
153,153,"Mike Weir",NA,72.27,795,11,"LateRound2ScoringAverage",2014
153,153,"Charlie Wi",NA,72.27,795,11,"LateRound2ScoringAverage",2014
156,156,"Justin Rose",NA,72.29,506,7,"LateRound2ScoringAverage",2014
157,157,"Spencer Levin",NA,72.4,724,10,"LateRound2ScoringAverage",2014
158,158,"Vijay Singh",NA,72.42,869,12,"LateRound2ScoringAverage",2014
159,159,"Gonzalo Fdez Castano",NA,72.44,652,9,"LateRound2ScoringAverage",2014
159,159,"Kevin Streelman",NA,72.44,652,9,"LateRound2ScoringAverage",2014
161,161,"Matt Jones",NA,72.46,942,13,"LateRound2ScoringAverage",2014
162,162,"Ben Curtis",NA,72.5,870,12,"LateRound2ScoringAverage",2014
163,163,"Nicholas Thompson",NA,72.57,1016,14,"LateRound2ScoringAverage",2014
164,164,"Steven Bowditch",NA,72.6,1089,15,"LateRound2ScoringAverage",2014
165,165,"Henrik Stenson",NA,72.67,436,6,"LateRound2ScoringAverage",2014
166,166,"Troy Matteson",NA,72.7,727,10,"LateRound2ScoringAverage",2014
167,167,"Michael Thompson",NA,72.78,655,9,"LateRound2ScoringAverage",2014
168,168,"Jonas Blixt",NA,73,584,8,"LateRound2ScoringAverage",2014
168,168,"Hudson Swafford",NA,73,803,11,"LateRound2ScoringAverage",2014
168,168,"Kevin Tway",NA,73,657,9,"LateRound2ScoringAverage",2014
171,171,"Andrew Loupe",NA,73.1,731,10,"LateRound2ScoringAverage",2014
172,172,"Derek Ernst",NA,73.21,1025,14,"LateRound2ScoringAverage",2014
173,173,"Jim Renner",NA,73.45,808,11,"LateRound2ScoringAverage",2014
174,174,"Roberto Castro",NA,73.54,956,13,"LateRound2ScoringAverage",2014
175,175,"KJ Choi",NA,73.67,884,12,"LateRound2ScoringAverage",2014
176,176,"DA Points",NA,73.9,739,10,"LateRound2ScoringAverage",2014
177,177,"John Rollins",NA,74.33,892,12,"LateRound2ScoringAverage",2014
