"3PuttAvoidanceRound3_RANKTHISWEEK_2006","3PuttAvoidanceRound3_RANKLASTWEEK_2006","3PuttAvoidanceRound3_PLAYERNAME_2006","3PuttAvoidanceRound3__2006","3PuttAvoidanceRound3_Pct_2006","3PuttAvoidanceRound3_TOTAL3PUTTS_2006","3PuttAvoidanceRound3_TOTALHOLES_2006","stat_name","year"
83,83,"Stuart Appleby",NA,2.78,9,324,"3PuttAvoidanceRound3",2006
83,83,"John Engler Jr",NA,2.78,4,144,"3PuttAvoidanceRound3",2006
83,83,"Harrison Frazar",NA,2.78,9,324,"3PuttAvoidanceRound3",2006
83,83,"Will Ma Kenzie",NA,2.78,8,288,"3PuttAvoidanceRound3",2006
83,83,"Shigeki Maruyama",NA,2.78,9,324,"3PuttAvoidanceRound3",2006
83,83,"Ian Poulter",NA,2.78,6,216,"3PuttAvoidanceRound3",2006
90,90,"Steve Flesch",NA,2.89,13,450,"3PuttAvoidanceRound3",2006
91,91,"Frank Lickliter II",NA,2.91,11,378,"3PuttAvoidanceRound3",2006
91,91,"Brett Quigley",NA,2.91,11,378,"3PuttAvoidanceRound3",2006
93,93,"Shane Bertsch",NA,2.92,10,342,"3PuttAvoidanceRound3",2006
93,93,"Mike Weir",NA,2.92,10,342,"3PuttAvoidanceRound3",2006
95,95,"Tim Petrovic",NA,2.94,9,306,"3PuttAvoidanceRound3",2006
96,96,"Justin Leonard",NA,2.96,8,270,"3PuttAvoidanceRound3",2006
96,96,"Kenny Perry",NA,2.96,8,270,"3PuttAvoidanceRound3",2006
96,96,"David Toms",NA,2.96,8,270,"3PuttAvoidanceRound3",2006
99,99,"Tommy Armour III",NA,3.03,6,198,"3PuttAvoidanceRound3",2006
99,99,"Woody Austin",NA,3.03,12,396,"3PuttAvoidanceRound3",2006
99,99,"Bob May",NA,3.03,6,198,"3PuttAvoidanceRound3",2006
99,99,"Jason Schultz",NA,3.03,6,198,"3PuttAvoidanceRound3",2006
103,103,"David Branshaw",NA,3.06,11,360,"3PuttAvoidanceRound3",2006
103,103,"Kevin Sutherland",NA,3.06,11,360,"3PuttAvoidanceRound3",2006
105,105,"Bart Bryant",NA,3.09,10,324,"3PuttAvoidanceRound3",2006
106,106,"Jeff Brehaut",NA,3.13,9,288,"3PuttAvoidanceRound3",2006
106,106,"Mathias Gronberg",NA,3.13,9,288,"3PuttAvoidanceRound3",2006
106,106,"Joey Sindelar",NA,3.13,9,288,"3PuttAvoidanceRound3",2006
109,109,"Tim Herron",NA,3.17,8,252,"3PuttAvoidanceRound3",2006
110,110,"Charles Howell III",NA,3.22,11,342,"3PuttAvoidanceRound3",2006
110,110,"Camilo Villegas",NA,3.22,11,342,"3PuttAvoidanceRound3",2006
112,112,"Sergio Garcia",NA,3.24,7,216,"3PuttAvoidanceRound3",2006
112,112,"Vijay Singh",NA,3.24,14,432,"3PuttAvoidanceRound3",2006
114,114,"Michael Allen",NA,3.27,10,306,"3PuttAvoidanceRound3",2006
114,114,"Ben Curtis",NA,3.27,10,306,"3PuttAvoidanceRound3",2006
114,114,"Heath Slocum",NA,3.27,10,306,"3PuttAvoidanceRound3",2006
117,117,"Craig Barlow",NA,3.33,9,270,"3PuttAvoidanceRound3",2006
117,117,"Doug Barron",NA,3.33,6,180,"3PuttAvoidanceRound3",2006
117,117,"Rich Beem",NA,3.33,9,270,"3PuttAvoidanceRound3",2006
117,117,"Luke Donald",NA,3.33,9,270,"3PuttAvoidanceRound3",2006
117,117,"Steve Lowery",NA,3.33,12,360,"3PuttAvoidanceRound3",2006
117,117,"Mike Sposa",NA,3.33,6,180,"3PuttAvoidanceRound3",2006
123,123,"Tim Clark",NA,3.4,11,324,"3PuttAvoidanceRound3",2006
124,124,"Brad Faxon",NA,3.42,8,234,"3PuttAvoidanceRound3",2006
124,124,"DA Points",NA,3.42,8,234,"3PuttAvoidanceRound3",2006
126,126,"Len Mattiace",NA,3.47,5,144,"3PuttAvoidanceRound3",2006
126,126,"Mark OMeara",NA,3.47,5,144,"3PuttAvoidanceRound3",2006
126,126,"Brett Wetterich",NA,3.47,10,288,"3PuttAvoidanceRound3",2006
129,129,"Ted Purdy",NA,3.51,12,342,"3PuttAvoidanceRound3",2006
130,130,"David Howell",NA,3.54,7,198,"3PuttAvoidanceRound3",2006
130,130,"Dean Wilson",NA,3.54,14,396,"3PuttAvoidanceRound3",2006
132,132,"Billy Andrade",NA,3.57,9,252,"3PuttAvoidanceRound3",2006
132,132,"Kris Cox",NA,3.57,9,252,"3PuttAvoidanceRound3",2006
134,134,"Tom Pernice Jr",NA,3.61,13,360,"3PuttAvoidanceRound3",2006
135,135,"Robert Damron",NA,3.7,10,270,"3PuttAvoidanceRound3",2006
135,135,"Robert Garrigus",NA,3.7,10,270,"3PuttAvoidanceRound3",2006
135,135,"Jason Gore",NA,3.7,10,270,"3PuttAvoidanceRound3",2006
135,135,"Paul Goydos",NA,3.7,8,216,"3PuttAvoidanceRound3",2006
135,135,"Charley Hoffman",NA,3.7,14,378,"3PuttAvoidanceRound3",2006
135,135,"Brandt Jobe",NA,3.7,12,324,"3PuttAvoidanceRound3",2006
135,135,"Steve Jones",NA,3.7,10,270,"3PuttAvoidanceRound3",2006
135,135,"Jerry Smith",NA,3.7,12,324,"3PuttAvoidanceRound3",2006
135,135,"Tjaart van der Walt",NA,3.7,6,162,"3PuttAvoidanceRound3",2006
135,135,"Bubba Watson",NA,3.7,10,270,"3PuttAvoidanceRound3",2006
145,145,"Zach Johnson",NA,3.8,13,342,"3PuttAvoidanceRound3",2006
145,145,"Duffy Waldorf",NA,3.8,13,342,"3PuttAvoidanceRound3",2006
145,145,"Nick Watney",NA,3.8,13,342,"3PuttAvoidanceRound3",2006
148,148,"Jason Bohn",NA,3.86,16,414,"3PuttAvoidanceRound3",2006
148,148,"Bo Van Pelt",NA,3.86,16,414,"3PuttAvoidanceRound3",2006
150,150,"Ryan Palmer",NA,3.89,14,360,"3PuttAvoidanceRound3",2006
151,151,"Peter Lonard",NA,3.92,12,306,"3PuttAvoidanceRound3",2006
152,152,"Carlos Franco",NA,3.97,10,252,"3PuttAvoidanceRound3",2006
153,153,"Billy Mayfair",NA,4.01,13,324,"3PuttAvoidanceRound3",2006
153,153,"Tag Ridings",NA,4.01,13,324,"3PuttAvoidanceRound3",2006
155,155,"John Cook",NA,4.04,8,198,"3PuttAvoidanceRound3",2006
155,155,"Chris Couch",NA,4.04,8,198,"3PuttAvoidanceRound3",2006
157,157,"Nathan Green",NA,4.11,17,414,"3PuttAvoidanceRound3",2006
158,158,"Michael Connell",NA,4.17,3,72,"3PuttAvoidanceRound3",2006
158,158,"Jeff Gove",NA,4.17,12,288,"3PuttAvoidanceRound3",2006
158,158,"Daisuke Maruyama",NA,4.17,12,288,"3PuttAvoidanceRound3",2006
158,158,"Greg Owen",NA,4.17,12,288,"3PuttAvoidanceRound3",2006
158,158,"Tiger Woods",NA,4.17,9,216,"3PuttAvoidanceRound3",2006
163,163,"Alex Cejka",NA,4.25,13,306,"3PuttAvoidanceRound3",2006
163,163,"Jonathan Kaye",NA,4.25,13,306,"3PuttAvoidanceRound3",2006
165,165,"Paul Stankowski",NA,4.27,10,234,"3PuttAvoidanceRound3",2006
166,166,"Pat Perez",NA,4.32,7,162,"3PuttAvoidanceRound3",2006
167,167,"Bernhard Langer",NA,4.37,11,252,"3PuttAvoidanceRound3",2006
167,167,"Ron Whittaker",NA,4.37,11,252,"3PuttAvoidanceRound3",2006
169,169,"Dudley Hart",NA,4.44,12,270,"3PuttAvoidanceRound3",2006
169,169,"Wes Short Jr",NA,4.44,12,270,"3PuttAvoidanceRound3",2006
169,169,"DJ Trahan",NA,4.44,12,270,"3PuttAvoidanceRound3",2006
172,172,"Adam Scott",NA,4.51,13,288,"3PuttAvoidanceRound3",2006
173,173,"John Huston",NA,4.63,10,216,"3PuttAvoidanceRound3",2006
173,173,"Troy Matteson",NA,4.63,15,324,"3PuttAvoidanceRound3",2006
175,175,"Arron Oberholser",NA,4.68,16,342,"3PuttAvoidanceRound3",2006
176,176,"John Daly",NA,4.76,6,126,"3PuttAvoidanceRound3",2006
177,177,"Joe Durant",NA,4.8,19,396,"3PuttAvoidanceRound3",2006
178,178,"JB Holmes",NA,4.81,13,270,"3PuttAvoidanceRound3",2006
179,179,"Olin Browne",NA,4.83,20,414,"3PuttAvoidanceRound3",2006
180,180,"Padraig Harrington",NA,5.05,10,198,"3PuttAvoidanceRound3",2006
181,181,"Tom Lehman",NA,5.09,11,216,"3PuttAvoidanceRound3",2006
182,182,"Chris Smith",NA,5.13,12,234,"3PuttAvoidanceRound3",2006
183,183,"Skip Kendall",NA,5.19,14,270,"3PuttAvoidanceRound3",2006
184,184,"Fred Couples",NA,5.56,10,180,"3PuttAvoidanceRound3",2006
184,184,"Brian Davis",NA,5.56,18,324,"3PuttAvoidanceRound3",2006
184,184,"JL Lewis",NA,5.56,12,216,"3PuttAvoidanceRound3",2006
184,184,"Roger Tambellini",NA,5.56,8,144,"3PuttAvoidanceRound3",2006
184,184,"Nicholas Thompson",NA,5.56,16,288,"3PuttAvoidanceRound3",2006
189,189,"Mark Calcavecchia",NA,6.08,23,378,"3PuttAvoidanceRound3",2006
190,190,"Freddie Jacobson",NA,6.11,11,180,"3PuttAvoidanceRound3",2006
191,191,"Thomas Levet",NA,6.17,10,162,"3PuttAvoidanceRound3",2006
192,192,"Ryan Hietala",NA,6.25,9,144,"3PuttAvoidanceRound3",2006
193,193,"JP Hayes",NA,6.79,11,162,"3PuttAvoidanceRound3",2006
194,194,"James Driscoll",NA,7.07,14,198,"3PuttAvoidanceRound3",2006
195,195,"Matt Hansen",NA,7.22,13,180,"3PuttAvoidanceRound3",2006
196,196,"Greg Chalmers",NA,7.94,10,126,"3PuttAvoidanceRound3",2006
