"Approachesfrom200yardsRgh_RANKTHISWEEK_2016","Approachesfrom200yardsRgh_RANKLASTWEEK_2016","Approachesfrom200yardsRgh_PLAYERNAME_2016","Approachesfrom200yardsRgh_ROUNDS_2016","Approachesfrom200yardsRgh_AVG_2016","Approachesfrom200yardsRgh_TOTALDISTANCEFEET_2016","Approachesfrom200yardsRgh_OFATTEMPTS_2016","Approachesfrom200yardsRgh_RELATIVETOPAR_2016","stat_name","year"
1,2,"Lucas Lee",22,NA,46.75,1,0,"Approachesfrom200yardsRgh",2016
2,1,"Webb Simpson",34,NA,1157.583,22,-3,"Approachesfrom200yardsRgh",2016
3,5,"Jerry Kelly",44,NA,809,15,-2,"Approachesfrom200yardsRgh",2016
4,7,"Shane Bertsch",30,NA,381.917,7,-1,"Approachesfrom200yardsRgh",2016
5,8,"Brian Gay",22,NA,492.583,9,4,"Approachesfrom200yardsRgh",2016
6,9,"Shane Lowry",35,NA,552.583,10,1,"Approachesfrom200yardsRgh",2016
7,11,"Rob Oppenheim",37,NA,1299,23,-1,"Approachesfrom200yardsRgh",2016
8,6,"Luke Donald",49,NA,1809.333,32,5,"Approachesfrom200yardsRgh",2016
9,12,"Steve Stricker",25,NA,1349.5,23,0,"Approachesfrom200yardsRgh",2016
10,13,"Ken Duke",26,NA,654.417,11,1,"Approachesfrom200yardsRgh",2016
11,14,"Miguel Angel Carballo",24,NA,953,16,-5,"Approachesfrom200yardsRgh",2016
11,14,"Cameron Percy",22,NA,476.75,8,0,"Approachesfrom200yardsRgh",2016
13,17,"Erik Compton",45,NA,1854.333,31,-1,"Approachesfrom200yardsRgh",2016
13,10,"Hideki Matsuyama",40,NA,1136.75,19,-2,"Approachesfrom200yardsRgh",2016
15,18,"Branden Grace",31,NA,790.083,13,-7,"Approachesfrom200yardsRgh",2016
16,20,"Alex Cejka",47,NA,797.667,13,-2,"Approachesfrom200yardsRgh",2016
17,16,"Mark Wilson",42,NA,1491.75,24,4,"Approachesfrom200yardsRgh",2016
18,30,"Jason Kokrak",52,NA,1684.583,27,-11,"Approachesfrom200yardsRgh",2016
19,32,"Danny Lee",53,NA,1380.5,22,-1,"Approachesfrom200yardsRgh",2016
20,28,"Justin Hicks",26,NA,632.167,10,0,"Approachesfrom200yardsRgh",2016
20,25,"Boo Weekley",53,NA,1202.083,19,-1,"Approachesfrom200yardsRgh",2016
22,39,"Jonas Blixt",46,NA,1909.75,30,-8,"Approachesfrom200yardsRgh",2016
22,31,"Charley Hoffman",49,NA,1783.167,28,5,"Approachesfrom200yardsRgh",2016
