"PercentageofAvailablePurseWon_RANKTHISWEEK_2006","PercentageofAvailablePurseWon_RANKLASTWEEK_2006","PercentageofAvailablePurseWon_PLAYERNAME_2006","PercentageofAvailablePurseWon_EVENTS_2006","PercentageofAvailablePurseWon_Pct_2006","PercentageofAvailablePurseWon_OFFICIALMONEYWON_2006","PercentageofAvailablePurseWon_TOTALPURSEAVAILABLE_2006","stat_name","year"
119,119,"Ted Purdy",33,0.7,1216427,174800000,"PercentageofAvailablePurseWon",2006
119,119,"Charles Warren",27,0.7,1018839,145050000,"PercentageofAvailablePurseWon",2006
119,119,"Lee Westwood",14,0.7,630565,89900000,"PercentageofAvailablePurseWon",2006
124,124,"Robert Karlsson",5,0.69,234282,33750000,"PercentageofAvailablePurseWon",2006
125,125,"Steve Lowery",31,0.68,1124948,165350000,"PercentageofAvailablePurseWon",2006
126,126,"Kenny Perry",22,0.67,818697,121650000,"PercentageofAvailablePurseWon",2006
127,127,"Brian Gay",31,0.66,1037595,156550000,"PercentageofAvailablePurseWon",2006
128,128,"Ryuji Imada",31,0.65,1018138,157700000,"PercentageofAvailablePurseWon",2006
128,128,"Peter Lonard",22,0.65,837015,128150000,"PercentageofAvailablePurseWon",2006
130,130,"Jason Day",7,0.62,174508,28100000,"PercentageofAvailablePurseWon",2006
130,130,"Will Ma Kenzie",29,0.62,879962,142050000,"PercentageofAvailablePurseWon",2006
130,130,"Jyoti Randhawa",2,0.62,85000,13750000,"PercentageofAvailablePurseWon",2006
130,130,"DJ Trahan",33,0.62,1035241,166300000,"PercentageofAvailablePurseWon",2006
134,134,"John Cook",22,0.61,644505,105750000,"PercentageofAvailablePurseWon",2006
134,134,"Harrison Frazar",29,0.61,889020,146200000,"PercentageofAvailablePurseWon",2006
136,136,"Bill Haas",30,0.59,887022,149250000,"PercentageofAvailablePurseWon",2006
136,136,"Tetsuji Hiratsuka",1,0.59,44000,7500000,"PercentageofAvailablePurseWon",2006
138,138,"Bob May",21,0.58,548710,94700000,"PercentageofAvailablePurseWon",2006
138,138,"Omar Uresti",22,0.58,583703,101400000,"PercentageofAvailablePurseWon",2006
140,140,"Jason Allred",2,0.57,52500,9250000,"PercentageofAvailablePurseWon",2006
140,140,"Peter Hedblom",2,0.57,74252,1.3e+07,"PercentageofAvailablePurseWon",2006
142,142,"Jeff Gove",29,0.56,793475,141350000,"PercentageofAvailablePurseWon",2006
142,142,"Loren Roberts",4,0.56,134571,24150000,"PercentageofAvailablePurseWon",2006
144,144,"Brian Davis",28,0.54,762279,142300000,"PercentageofAvailablePurseWon",2006
144,144,"Simon Dyson",2,0.54,77577,14250000,"PercentageofAvailablePurseWon",2006
144,144,"Marcus Fraser",1,0.54,36482,6750000,"PercentageofAvailablePurseWon",2006
144,144,"Stephen Leaney",27,0.54,746744,138950000,"PercentageofAvailablePurseWon",2006
148,148,"Jason Caron",1,0.53,29260,5500000,"PercentageofAvailablePurseWon",2006
148,148,"Kent Jones",32,0.53,860763,163200000,"PercentageofAvailablePurseWon",2006
148,148,"Justin Leonard",26,0.53,781754,146300000,"PercentageofAvailablePurseWon",2006
148,148,"Joey Sindelar",29,0.53,802506,150750000,"PercentageofAvailablePurseWon",2006
152,152,"Brandt Jobe",28,0.52,802428,155600000,"PercentageofAvailablePurseWon",2006
152,152,"Kevin Sutherland",29,0.52,751624,144950000,"PercentageofAvailablePurseWon",2006
154,154,"Brian Bateman",26,0.51,645151,125900000,"PercentageofAvailablePurseWon",2006
154,154,"Dudley Hart",29,0.51,762733,150450000,"PercentageofAvailablePurseWon",2006
154,154,"Shingo Katayama",6,0.51,207262,40800000,"PercentageofAvailablePurseWon",2006
157,157,"David Branshaw",29,0.5,706344,140200000,"PercentageofAvailablePurseWon",2006
158,158,"Scott Piercy",6,0.49,132041,26800000,"PercentageofAvailablePurseWon",2006
159,159,"Stephen Gangluff",2,0.48,53584,11250000,"PercentageofAvailablePurseWon",2006
159,159,"Kevin Stadler",6,0.48,170972,35600000,"PercentageofAvailablePurseWon",2006
161,161,"Thomas Bjorn",7,0.47,234273,49500000,"PercentageofAvailablePurseWon",2006
161,161,"Gregory Bourdy",1,0.47,35500,7500000,"PercentageofAvailablePurseWon",2006
161,161,"Paul Broadhurst",4,0.47,133096,28250000,"PercentageofAvailablePurseWon",2006
161,161,"Chad Collins",1,0.47,29459,6250000,"PercentageofAvailablePurseWon",2006
161,161,"Jason Gore",29,0.47,717003,153900000,"PercentageofAvailablePurseWon",2006
161,161,"WC Liang",1,0.47,25850,5500000,"PercentageofAvailablePurseWon",2006
161,161,"Lee Williams",1,0.47,29459,6250000,"PercentageofAvailablePurseWon",2006
168,168,"Paul Azinger",30,0.46,702089,1.54e+08,"PercentageofAvailablePurseWon",2006
168,168,"Olin Browne",30,0.46,754057,163600000,"PercentageofAvailablePurseWon",2006
168,168,"Mark Calcavecchia",27,0.46,705312,1.53e+08,"PercentageofAvailablePurseWon",2006
168,168,"Mathias Gronberg",30,0.46,673999,147750000,"PercentageofAvailablePurseWon",2006
168,168,"JL Lewis",17,0.46,438667,95600000,"PercentageofAvailablePurseWon",2006
168,168,"Dicky Pride",9,0.46,174674,38100000,"PercentageofAvailablePurseWon",2006
174,174,"Rich Beem",27,0.45,658223,145350000,"PercentageofAvailablePurseWon",2006
174,174,"Duffy Waldorf",28,0.45,625511,139900000,"PercentageofAvailablePurseWon",2006
176,176,"Scott Gutschewski",19,0.44,379487,85900000,"PercentageofAvailablePurseWon",2006
176,176,"Skip Kendall",22,0.44,439931,100350000,"PercentageofAvailablePurseWon",2006
176,176,"Thaworn Wiratchant",3,0.44,86045,19350000,"PercentageofAvailablePurseWon",2006
179,179,"Marco Dawson",27,0.43,545073,128250000,"PercentageofAvailablePurseWon",2006
179,179,"Louis Oosthuizen",2,0.43,61000,14250000,"PercentageofAvailablePurseWon",2006
179,179,"Jeff Overton",28,0.43,577130,135750000,"PercentageofAvailablePurseWon",2006
182,182,"Bubba Dickerson",32,0.42,650311,154750000,"PercentageofAvailablePurseWon",2006
182,182,"Bernhard Langer",24,0.42,561510,133200000,"PercentageofAvailablePurseWon",2006
182,182,"Graeme McDowell",15,0.42,357901,85350000,"PercentageofAvailablePurseWon",2006
185,185,"Shane Bertsch",34,0.41,697055,168450000,"PercentageofAvailablePurseWon",2006
185,185,"Jay Delsing",14,0.41,276447,6.7e+07,"PercentageofAvailablePurseWon",2006
185,185,"Soren Kjeldsen",1,0.41,27619,6750000,"PercentageofAvailablePurseWon",2006
185,185,"Charl Schwartzel",8,0.41,211281,51250000,"PercentageofAvailablePurseWon",2006
185,185,"Tatsuhiko Takahashi",1,0.41,30750,7500000,"PercentageofAvailablePurseWon",2006
190,190,"Michael Allen",25,0.4,470944,117950000,"PercentageofAvailablePurseWon",2006
190,190,"Cameron Beckman",16,0.4,288426,71800000,"PercentageofAvailablePurseWon",2006
190,190,"Brent Geiberger",30,0.4,590474,149250000,"PercentageofAvailablePurseWon",2006
190,190,"Jay Haas",7,0.4,163398,40600000,"PercentageofAvailablePurseWon",2006
190,190,"Jerry Smith",29,0.4,568212,141250000,"PercentageofAvailablePurseWon",2006
195,195,"Johan Edfors",4,0.39,111000,28250000,"PercentageofAvailablePurseWon",2006
195,195,"Brad Faxon",26,0.39,543679,141200000,"PercentageofAvailablePurseWon",2006
195,195,"Robert Garrigus",28,0.39,537592,136750000,"PercentageofAvailablePurseWon",2006
195,195,"Scott Sterling",1,0.39,20280,5200000,"PercentageofAvailablePurseWon",2006
195,195,"Mark Wilson",24,0.39,444317,113300000,"PercentageofAvailablePurseWon",2006
200,200,"Kris Cox",28,0.38,517834,136150000,"PercentageofAvailablePurseWon",2006
200,200,"Tim Petrovic",30,0.38,601926,156700000,"PercentageofAvailablePurseWon",2006
200,200,"Chris Riley",27,0.38,495313,129600000,"PercentageofAvailablePurseWon",2006
203,203,"John Bickerton",4,0.37,104827,28250000,"PercentageofAvailablePurseWon",2006
203,203,"Alex Cejka",30,0.37,525482,142250000,"PercentageofAvailablePurseWon",2006
205,205,"Danny Ellis",23,0.36,382499,107300000,"PercentageofAvailablePurseWon",2006
205,205,"Gabriel Hjertstedt",16,0.36,251235,69700000,"PercentageofAvailablePurseWon",2006
205,205,"Lee Janzen",28,0.36,524194,144400000,"PercentageofAvailablePurseWon",2006
205,205,"Jonathan Kaye",32,0.36,578712,160600000,"PercentageofAvailablePurseWon",2006
205,205,"Craig Parry",15,0.36,283282,78400000,"PercentageofAvailablePurseWon",2006
210,210,"Yusaku Miyazato",2,0.35,28162,8100000,"PercentageofAvailablePurseWon",2006
211,211,"Jeff Brehaut",33,0.34,558591,164100000,"PercentageofAvailablePurseWon",2006
211,211,"Simon Khan",2,0.34,45545,13250000,"PercentageofAvailablePurseWon",2006
211,211,"Paul McGinley",9,0.34,199984,58800000,"PercentageofAvailablePurseWon",2006
214,214,"Philip Archer",1,0.33,20482,6250000,"PercentageofAvailablePurseWon",2006
214,214,"Arjun Atwal",33,0.33,550531,164950000,"PercentageofAvailablePurseWon",2006
214,214,"Parker McLachlin",2,0.33,34674,10500000,"PercentageofAvailablePurseWon",2006
217,217,"Henrik Bjornstad",31,0.32,491042,154950000,"PercentageofAvailablePurseWon",2006
217,217,"Carlos Franco",29,0.32,454383,142650000,"PercentageofAvailablePurseWon",2006
217,217,"John Huston",27,0.32,431022,134600000,"PercentageofAvailablePurseWon",2006
217,217,"Andrew Marshall",1,0.32,21577,6750000,"PercentageofAvailablePurseWon",2006
217,217,"David McKenzie",28,0.32,425226,131700000,"PercentageofAvailablePurseWon",2006
222,222,"Robert Gamez",30,0.31,493638,158400000,"PercentageofAvailablePurseWon",2006
222,222,"Franklin Langham",1,0.31,16642,5300000,"PercentageofAvailablePurseWon",2006
222,222,"Don Yrene",2,0.31,29238,9500000,"PercentageofAvailablePurseWon",2006
225,225,"Steve Elkington",17,0.3,255195,84800000,"PercentageofAvailablePurseWon",2006
225,225,"Tag Ridings",33,0.3,498240,165300000,"PercentageofAvailablePurseWon",2006
225,225,"Paul Stankowski",22,0.3,319596,106300000,"PercentageofAvailablePurseWon",2006
225,225,"Azuma Yano",1,0.3,14007,4600000,"PercentageofAvailablePurseWon",2006
229,229,"DA Points",28,0.29,405982,140050000,"PercentageofAvailablePurseWon",2006
229,229,"BJ Staten",18,0.29,253086,85900000,"PercentageofAvailablePurseWon",2006
229,229,"Grant Waite",8,0.29,96950,33200000,"PercentageofAvailablePurseWon",2006
232,232,"Doug Barron",28,0.28,388223,138450000,"PercentageofAvailablePurseWon",2006
232,232,"Robert Damron",31,0.28,451298,158750000,"PercentageofAvailablePurseWon",2006
234,234,"Tommy Armour III",25,0.27,352446,132800000,"PercentageofAvailablePurseWon",2006
234,234,"Gary Hallberg",4,0.27,35692,1.3e+07,"PercentageofAvailablePurseWon",2006
234,234,"Mark Hensby",16,0.27,251883,9.4e+07,"PercentageofAvailablePurseWon",2006
234,234,"Ian Leggatt",29,0.27,377901,140950000,"PercentageofAvailablePurseWon",2006
234,234,"Marco Ruiz",1,0.27,18125,6750000,"PercentageofAvailablePurseWon",2006
239,239,"Glen Day",12,0.26,134580,51300000,"PercentageofAvailablePurseWon",2006
239,239,"Jason Dufner",2,0.26,29459,11250000,"PercentageofAvailablePurseWon",2006
239,239,"Larry Mize",18,0.26,217971,84700000,"PercentageofAvailablePurseWon",2006
239,239,"Toru Taniguchi",2,0.26,35500,13750000,"PercentageofAvailablePurseWon",2006
243,243,"Ben Crenshaw",2,0.25,32060,1.3e+07,"PercentageofAvailablePurseWon",2006
243,243,"David Duval",24,0.25,318275,1.29e+08,"PercentageofAvailablePurseWon",2006
243,243,"Kevin Na",11,0.25,146097,5.8e+07,"PercentageofAvailablePurseWon",2006
243,243,"John Riegger",20,0.25,230764,91600000,"PercentageofAvailablePurseWon",2006
247,247,"Richard Green",4,0.24,64250,2.7e+07,"PercentageofAvailablePurseWon",2006
247,247,"Nick Price",16,0.24,208938,85400000,"PercentageofAvailablePurseWon",2006
247,247,"Wes Short Jr",33,0.24,422505,175600000,"PercentageofAvailablePurseWon",2006
247,247,"Tjaart van der Walt",21,0.24,234916,95950000,"PercentageofAvailablePurseWon",2006
251,251,"Notah Begay III",12,0.23,116033,49900000,"PercentageofAvailablePurseWon",2006
251,251,"Todd Fischer",35,0.23,395814,175150000,"PercentageofAvailablePurseWon",2006
251,251,"Spencer Levin",1,0.23,11520,5e+06,"PercentageofAvailablePurseWon",2006
251,251,"Patrick Sheehan",34,0.23,386794,170050000,"PercentageofAvailablePurseWon",2006
251,251,"Bob Tway",25,0.23,299724,129300000,"PercentageofAvailablePurseWon",2006
251,251,"Eli Zackheim",1,0.23,6810,3e+06,"PercentageofAvailablePurseWon",2006
257,257,"Stuart Deane",1,0.22,13140,6e+06,"PercentageofAvailablePurseWon",2006
257,257,"Steve Jones",27,0.22,308356,141150000,"PercentageofAvailablePurseWon",2006
257,257,"Greg Kraft",26,0.22,273732,126950000,"PercentageofAvailablePurseWon",2006
257,257,"Scott Parel",1,0.22,11660,5300000,"PercentageofAvailablePurseWon",2006
257,257,"Jin Park",1,0.22,6450,3e+06,"PercentageofAvailablePurseWon",2006
257,257,"Darron Stiles",15,0.22,157557,70300000,"PercentageofAvailablePurseWon",2006
257,257,"Kane Webber",1,0.22,12045,5500000,"PercentageofAvailablePurseWon",2006
257,257,"Ron Whittaker",28,0.22,300031,133750000,"PercentageofAvailablePurseWon",2006
265,265,"Chip Beck",1,0.21,6180,3e+06,"PercentageofAvailablePurseWon",2006
265,265,"Patrick Damron",1,0.21,11660,5500000,"PercentageofAvailablePurseWon",2006
265,265,"Brent Delahoussaye",1,0.21,10550,5e+06,"PercentageofAvailablePurseWon",2006
265,265,"Andres Gonzales",1,0.21,8400,4e+06,"PercentageofAvailablePurseWon",2006
265,265,"Scott Hend",6,0.21,61162,28750000,"PercentageofAvailablePurseWon",2006
265,265,"Peter Jacobsen",4,0.21,46256,22050000,"PercentageofAvailablePurseWon",2006
265,265,"Wayne Levi",1,0.21,6390,3e+06,"PercentageofAvailablePurseWon",2006
265,265,"Scott McCarron",15,0.21,175727,84800000,"PercentageofAvailablePurseWon",2006
265,265,"Vance Veazey",20,0.21,207077,96950000,"PercentageofAvailablePurseWon",2006
265,265,"Casey Wittenberg",1,0.21,10868,5200000,"PercentageofAvailablePurseWon",2006
275,275,"Stephen Dodd",3,0.2,41750,20750000,"PercentageofAvailablePurseWon",2006
275,275,"Brian Henninger",12,0.2,96453,48600000,"PercentageofAvailablePurseWon",2006
275,275,"Jim Kane",1,0.2,12725,6500000,"PercentageofAvailablePurseWon",2006
275,275,"Mark OMeara",18,0.2,203666,99400000,"PercentageofAvailablePurseWon",2006
275,275,"Chris Parra",1,0.2,12152,6200000,"PercentageofAvailablePurseWon",2006
280,280,"Scott Harrington",1,0.19,7480,4e+06,"PercentageofAvailablePurseWon",2006
280,280,"Rob Oppenheim",2,0.19,19500,10500000,"PercentageofAvailablePurseWon",2006
280,280,"David Roesch",1,0.19,7400,4e+06,"PercentageofAvailablePurseWon",2006
280,280,"Chris Smith",21,0.19,183410,97950000,"PercentageofAvailablePurseWon",2006
280,280,"Esteban Toledo",2,0.19,15566,8400000,"PercentageofAvailablePurseWon",2006
285,285,"Michael Bradley",6,0.18,41790,23700000,"PercentageofAvailablePurseWon",2006
285,285,"Gonzalo Fdez Castano",5,0.18,52577,29250000,"PercentageofAvailablePurseWon",2006
285,285,"Dan Forsman",15,0.18,117124,65600000,"PercentageofAvailablePurseWon",2006
285,285,"David Frost",7,0.18,56960,31800000,"PercentageofAvailablePurseWon",2006
285,285,"Matt Gogel",14,0.18,108230,61700000,"PercentageofAvailablePurseWon",2006
285,285,"Brendan Jones",9,0.18,68760,38300000,"PercentageofAvailablePurseWon",2006
285,285,"Shiv Kapur",3,0.18,35000,19350000,"PercentageofAvailablePurseWon",2006
285,285,"Sonny Skinner",1,0.18,9646,5300000,"PercentageofAvailablePurseWon",2006
285,285,"Chris Starkjohann",1,0.18,8976,5100000,"PercentageofAvailablePurseWon",2006
285,285,"Simon Wakefield",2,0.18,21577,12250000,"PercentageofAvailablePurseWon",2006
295,295,"Tom Byrum",11,0.17,101094,59150000,"PercentageofAvailablePurseWon",2006
295,295,"Bill Glasson",17,0.17,127930,74900000,"PercentageofAvailablePurseWon",2006
