"PuttsperRoundRound5_RANKTHISWEEK_2005","PuttsperRoundRound5_RANKLASTWEEK_2005","PuttsperRoundRound5_PLAYERNAME_2005","PuttsperRoundRound5__2005","PuttsperRoundRound5_AVG_2005","PuttsperRoundRound5_TOTALPUTTS_2005","PuttsperRoundRound5_TOTALROUNDS_2005","stat_name","year"
1,1,"Neal Lancaster",NA,22,22,1,"PuttsperRoundRound5",2005
2,2,"Harrison Frazar",NA,23,23,1,"PuttsperRoundRound5",2005
2,2,"Justin Leonard",NA,23,23,1,"PuttsperRoundRound5",2005
2,2,"Frank Lickliter II",NA,23,23,1,"PuttsperRoundRound5",2005
5,5,"Todd Fischer",NA,24,24,1,"PuttsperRoundRound5",2005
6,6,"Jason Allred",NA,25,25,1,"PuttsperRoundRound5",2005
6,6,"Tim Herron",NA,25,25,1,"PuttsperRoundRound5",2005
6,6,"Jesper Parnevik",NA,25,25,1,"PuttsperRoundRound5",2005
6,6,"Phillip Price",NA,25,25,1,"PuttsperRoundRound5",2005
10,10,"Billy Andrade",NA,26,26,1,"PuttsperRoundRound5",2005
10,10,"Ben Crane",NA,26,26,1,"PuttsperRoundRound5",2005
10,10,"Bernhard Langer",NA,26,26,1,"PuttsperRoundRound5",2005
10,10,"Joe Ogilvie",NA,26,26,1,"PuttsperRoundRound5",2005
10,10,"Hidemichi Tanaka",NA,26,26,1,"PuttsperRoundRound5",2005
15,15,"Aaron Baddeley",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Bart Bryant",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Ben Curtis",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Fred Funk",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Brent Geiberger",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Skip Kendall",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Geoff Ogilvy",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Tim Petrovic",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"John Senden",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Joey Sindelar",NA,27,27,1,"PuttsperRoundRound5",2005
15,15,"Jeff Sluman",NA,27,27,1,"PuttsperRoundRound5",2005
26,26,"Brian Bateman",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Tim Clark",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Brian Davis",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Robert Gamez",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Jay Haas",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Ryuji Imada",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Freddie Jacobson",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Jerry Kelly",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Peter Lonard",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Davis Love III",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Andrew Magee",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Tom Pernice Jr",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Ted Purdy",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Chris Riley",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Justin Rose",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"David Toms",NA,28,28,1,"PuttsperRoundRound5",2005
26,26,"Duffy Waldorf",NA,28,28,1,"PuttsperRoundRound5",2005
43,43,"Stephen Ames",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Briny Baird",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Stewart Cink",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Chris DiMarco",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Dudley Hart",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"JJ Henry",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Jeff Maggert",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Shaun Micheel",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Loren Roberts",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Patrick Sheehan",NA,29,29,1,"PuttsperRoundRound5",2005
43,43,"Scott Verplank",NA,29,29,1,"PuttsperRoundRound5",2005
54,54,"Tommy Armour III",NA,30,30,1,"PuttsperRoundRound5",2005
54,54,"Olin Browne",NA,30,30,1,"PuttsperRoundRound5",2005
54,54,"Mark Calcavecchia",NA,30,30,1,"PuttsperRoundRound5",2005
54,54,"John Daly",NA,30,30,1,"PuttsperRoundRound5",2005
54,54,"Ian Poulter",NA,30,30,1,"PuttsperRoundRound5",2005
54,54,"Chris Smith",NA,30,30,1,"PuttsperRoundRound5",2005
54,54,"Kevin Stadler",NA,30,30,1,"PuttsperRoundRound5",2005
54,54,"Nick Watney",NA,30,30,1,"PuttsperRoundRound5",2005
62,62,"Fred Couples",NA,31,31,1,"PuttsperRoundRound5",2005
62,62,"Jim Furyk",NA,31,31,1,"PuttsperRoundRound5",2005
62,62,"Billy Mayfair",NA,31,31,1,"PuttsperRoundRound5",2005
62,62,"Kevin Sutherland",NA,31,31,1,"PuttsperRoundRound5",2005
62,62,"Jay Williamson",NA,31,31,1,"PuttsperRoundRound5",2005
67,67,"Robert Damron",NA,33,33,1,"PuttsperRoundRound5",2005
67,67,"Joe Durant",NA,33,33,1,"PuttsperRoundRound5",2005
67,67,"Steve Elkington",NA,33,33,1,"PuttsperRoundRound5",2005
67,67,"Phil Mickelson",NA,33,33,1,"PuttsperRoundRound5",2005
71,71,"Craig Barlow",NA,34,34,1,"PuttsperRoundRound5",2005
71,71,"Kent Jones",NA,34,34,1,"PuttsperRoundRound5",2005
73,73,"Pat Perez",NA,35,35,1,"PuttsperRoundRound5",2005
