"Par4ScoringAverage_RANKTHISWEEK_2011","Par4ScoringAverage_RANKLASTWEEK_2011","Par4ScoringAverage_PLAYERNAME_2011","Par4ScoringAverage_ROUNDS_2011","Par4ScoringAverage_AVG_2011","Par4ScoringAverage_TOTALSTROKES_2011","Par4ScoringAverage_TOTALHOLES_2011","stat_name","year"
18,18,"Geoff Ogilvy",69,4.01,2917,728,"Par4ScoringAverage",2011
18,18,"Carl Pettersson",95,4.01,4204,1049,"Par4ScoringAverage",2011
18,18,"Justin Rose",79,4.01,3332,831,"Par4ScoringAverage",2011
18,18,"John Senden",94,4.01,4071,1014,"Par4ScoringAverage",2011
18,18,"Chris Stroud",88,4.01,3840,957,"Par4ScoringAverage",2011
36,36,"Chad Campbell",99,4.02,4367,1085,"Par4ScoringAverage",2011
36,36,"Rickie Fowler",84,4.02,3575,889,"Par4ScoringAverage",2011
36,36,"Retief Goosen",50,4.02,2125,529,"Par4ScoringAverage",2011
36,36,"Hunter Haas",96,4.02,4121,1026,"Par4ScoringAverage",2011
36,36,"Brandt Jobe",100,4.02,4334,1078,"Par4ScoringAverage",2011
36,36,"Dustin Johnson",72,4.02,3103,771,"Par4ScoringAverage",2011
36,36,"Spencer Levin",113,4.02,4994,1242,"Par4ScoringAverage",2011
36,36,"John Rollins",85,4.02,3694,920,"Par4ScoringAverage",2011
36,36,"Charl Schwartzel",58,4.02,2458,612,"Par4ScoringAverage",2011
36,36,"Kevin Streelman",90,4.02,3928,977,"Par4ScoringAverage",2011
36,36,"Bo Van Pelt",92,4.02,3979,989,"Par4ScoringAverage",2011
36,36,"Gary Woodland",93,4.02,4053,1009,"Par4ScoringAverage",2011
48,48,"Stephen Ames",69,4.03,3004,746,"Par4ScoringAverage",2011
48,48,"Woody Austin",59,4.03,2552,634,"Par4ScoringAverage",2011
48,48,"Shane Bertsch",62,4.03,2750,682,"Par4ScoringAverage",2011
48,48,"Kris Blanks",92,4.03,4011,995,"Par4ScoringAverage",2011
48,48,"Jonathan Byrd",83,4.03,3626,899,"Par4ScoringAverage",2011
48,48,"Greg Chalmers",88,4.03,3863,959,"Par4ScoringAverage",2011
48,48,"KJ Choi",77,4.03,3285,815,"Par4ScoringAverage",2011
48,48,"Brian Gay",90,4.03,3950,980,"Par4ScoringAverage",2011
48,48,"JJ Henry",96,4.03,4153,1031,"Par4ScoringAverage",2011
48,48,"Bill Lunde",92,4.03,3957,981,"Par4ScoringAverage",2011
48,48,"Troy Matteson",91,4.03,3905,970,"Par4ScoringAverage",2011
48,48,"Billy Mayfair",94,4.03,4098,1018,"Par4ScoringAverage",2011
48,48,"Ryan Moore",79,4.03,3288,816,"Par4ScoringAverage",2011
48,48,"Nick OHern",89,4.03,3868,960,"Par4ScoringAverage",2011
48,48,"Joe Ogilvie",75,4.03,3293,817,"Par4ScoringAverage",2011
48,48,"Pat Perez",76,4.03,3260,809,"Par4ScoringAverage",2011
48,48,"Chez Reavie",92,4.03,3999,992,"Par4ScoringAverage",2011
48,48,"Rory Sabbatini",85,4.03,3721,923,"Par4ScoringAverage",2011
48,48,"Bubba Watson",85,4.03,3412,847,"Par4ScoringAverage",2011
67,67,"Ben Curtis",66,4.04,2936,726,"Par4ScoringAverage",2011
67,67,"Jason Day",76,4.04,3262,807,"Par4ScoringAverage",2011
67,67,"Chris DiMarco",93,4.04,4093,1012,"Par4ScoringAverage",2011
67,67,"Robert Garrigus",83,4.04,3633,900,"Par4ScoringAverage",2011
67,67,"Padraig Harrington",60,4.04,2612,647,"Par4ScoringAverage",2011
67,67,"Tim Herron",85,4.04,3774,934,"Par4ScoringAverage",2011
67,67,"Charley Hoffman",93,4.04,3959,981,"Par4ScoringAverage",2011
67,67,"Trevor Immelman",84,4.04,3719,920,"Par4ScoringAverage",2011
67,67,"Robert Karlsson",61,4.04,2620,649,"Par4ScoringAverage",2011
67,67,"Jerry Kelly",85,4.04,3826,947,"Par4ScoringAverage",2011
67,67,"Davis Love III",70,4.04,3118,772,"Par4ScoringAverage",2011
67,67,"Steve Marino",76,4.04,3313,821,"Par4ScoringAverage",2011
67,67,"David Mathis",83,4.04,3674,910,"Par4ScoringAverage",2011
67,67,"Scott McCarron",65,4.04,2870,710,"Par4ScoringAverage",2011
67,67,"George McNeill",69,4.04,3033,751,"Par4ScoringAverage",2011
67,67,"Andres Romero",77,4.04,3415,845,"Par4ScoringAverage",2011
67,67,"Vijay Singh",79,4.04,3467,859,"Par4ScoringAverage",2011
67,67,"Heath Slocum",89,4.04,3919,970,"Par4ScoringAverage",2011
67,67,"Kyle Stanley",98,4.04,4307,1067,"Par4ScoringAverage",2011
67,67,"Johnson Wagner",81,4.04,3605,892,"Par4ScoringAverage",2011
67,67,"Charlie Wi",83,4.04,3643,901,"Par4ScoringAverage",2011
88,88,"Robert Allenby",84,4.05,3702,915,"Par4ScoringAverage",2011
88,88,"Ricky Barnes",78,4.05,3487,860,"Par4ScoringAverage",2011
88,88,"Cameron Beckman",71,4.05,3126,772,"Par4ScoringAverage",2011
88,88,"Jason Bohn",74,4.05,3253,804,"Par4ScoringAverage",2011
88,88,"Keegan Bradley",91,4.05,4016,992,"Par4ScoringAverage",2011
88,88,"Steve Elkington",50,4.05,2140,528,"Par4ScoringAverage",2011
88,88,"Tommy Gainey",104,4.05,4593,1134,"Par4ScoringAverage",2011
88,88,"Paul Goydos",81,4.05,3519,869,"Par4ScoringAverage",2011
88,88,"Nathan Green",81,4.05,3600,888,"Par4ScoringAverage",2011
88,88,"JB Holmes",57,4.05,2287,564,"Par4ScoringAverage",2011
88,88,"Ryuji Imada",83,4.05,3653,902,"Par4ScoringAverage",2011
88,88,"Matt Jones",71,4.05,3028,748,"Par4ScoringAverage",2011
88,88,"Jeff Overton",92,4.05,4056,1002,"Par4ScoringAverage",2011
88,88,"Ryan Palmer",82,4.05,3487,861,"Par4ScoringAverage",2011
88,88,"Scott Piercy",78,4.05,3438,849,"Par4ScoringAverage",2011
88,88,"DA Points",89,4.05,3895,962,"Par4ScoringAverage",2011
88,88,"Aron Price",58,4.05,2594,641,"Par4ScoringAverage",2011
88,88,"Vaughn Taylor",89,4.05,3906,964,"Par4ScoringAverage",2011
88,88,"Michael Thompson",79,4.05,3491,863,"Par4ScoringAverage",2011
88,88,"Cameron Tringale",110,4.05,4880,1204,"Par4ScoringAverage",2011
88,88,"Jhonattan Vegas",84,4.05,3716,917,"Par4ScoringAverage",2011
88,88,"Mark Wilson",89,4.05,3834,947,"Par4ScoringAverage",2011
110,110,"Michael Bradley",74,4.06,3280,808,"Par4ScoringAverage",2011
110,110,"Joseph Bramlett",73,4.06,3211,790,"Par4ScoringAverage",2011
110,110,"Alex Cejka",59,4.06,2508,617,"Par4ScoringAverage",2011
110,110,"Kevin Chappell",78,4.06,3421,843,"Par4ScoringAverage",2011
110,110,"Stewart Cink",72,4.06,3014,742,"Par4ScoringAverage",2011
110,110,"Joe Durant",71,4.06,3123,769,"Par4ScoringAverage",2011
110,110,"Lee Janzen",62,4.06,2722,670,"Par4ScoringAverage",2011
110,110,"Kent Jones",76,4.06,3412,840,"Par4ScoringAverage",2011
110,110,"Sung Kang",63,4.06,2791,688,"Par4ScoringAverage",2011
110,110,"Marc Leishman",87,4.06,3828,943,"Par4ScoringAverage",2011
110,110,"Justin Leonard",82,4.06,3595,886,"Par4ScoringAverage",2011
110,110,"Graeme McDowell",50,4.06,2098,517,"Par4ScoringAverage",2011
110,110,"Kevin Na",84,4.06,3667,904,"Par4ScoringAverage",2011
110,110,"Tim Petrovic",88,4.06,3851,948,"Par4ScoringAverage",2011
110,110,"Ian Poulter",52,4.06,2292,565,"Par4ScoringAverage",2011
110,110,"Chris Riley",76,4.06,3332,820,"Par4ScoringAverage",2011
110,110,"Kevin Stadler",88,4.06,3808,939,"Par4ScoringAverage",2011
110,110,"Paul Stankowski",78,4.06,3434,846,"Par4ScoringAverage",2011
110,110,"Josh Teater",104,4.06,4594,1131,"Par4ScoringAverage",2011
110,110,"DJ Trahan",91,4.06,4030,993,"Par4ScoringAverage",2011
110,110,"Jimmy Walker",79,4.06,3541,873,"Par4ScoringAverage",2011
110,110,"Garrett Willis",71,4.06,3130,770,"Par4ScoringAverage",2011
132,132,"Angel Cabrera",50,4.07,2200,540,"Par4ScoringAverage",2011
132,132,"Michael Connell",76,4.07,3396,834,"Par4ScoringAverage",2011
132,132,"James Driscoll",71,4.07,3112,765,"Par4ScoringAverage",2011
132,132,"Ernie Els",71,4.07,3094,761,"Par4ScoringAverage",2011
132,132,"Jim Furyk",87,4.07,3859,949,"Par4ScoringAverage",2011
132,132,"Jim Herman",69,4.07,3035,746,"Par4ScoringAverage",2011
132,132,"Billy Horschel",75,4.07,3287,808,"Par4ScoringAverage",2011
132,132,"Anthony Kim",72,4.07,3230,793,"Par4ScoringAverage",2011
132,132,"Kevin Kisner",70,4.07,3103,762,"Par4ScoringAverage",2011
132,132,"Ben Martin",74,4.07,3240,796,"Par4ScoringAverage",2011
132,132,"Matt McQuillan",59,4.07,2621,644,"Par4ScoringAverage",2011
132,132,"Michael Putnam",67,4.07,2968,730,"Par4ScoringAverage",2011
132,132,"Jim Renner",65,4.07,2854,702,"Par4ScoringAverage",2011
132,132,"Tag Ridings",87,4.07,3862,948,"Par4ScoringAverage",2011
132,132,"Boo Weekley",66,4.07,2921,718,"Par4ScoringAverage",2011
132,132,"Dean Wilson",62,4.07,2692,662,"Par4ScoringAverage",2011
148,148,"Arjun Atwal",91,4.08,4076,999,"Par4ScoringAverage",2011
148,148,"Matt Bettencourt",84,4.08,3741,917,"Par4ScoringAverage",2011
148,148,"Harrison Frazar",58,4.08,2621,643,"Par4ScoringAverage",2011
148,148,"Lucas Glover",74,4.08,3327,816,"Par4ScoringAverage",2011
148,148,"Andres Gonzales",60,4.08,2672,655,"Par4ScoringAverage",2011
148,148,"Sean OHair",71,4.08,3201,784,"Par4ScoringAverage",2011
148,148,"Scott Stallings",84,4.08,3716,910,"Par4ScoringAverage",2011
148,148,"Roland Thatcher",67,4.08,2946,722,"Par4ScoringAverage",2011
148,148,"Camilo Villegas",69,4.08,3041,746,"Par4ScoringAverage",2011
148,148,"YE Yang",63,4.08,2674,655,"Par4ScoringAverage",2011
158,158,"Steven Bowditch",86,4.09,3838,938,"Par4ScoringAverage",2011
158,158,"David Duval",67,4.09,2928,716,"Par4ScoringAverage",2011
158,158,"Steve Flesch",88,4.09,3968,971,"Par4ScoringAverage",2011
158,158,"Bobby Gates",82,4.09,3583,876,"Par4ScoringAverage",2011
158,158,"JP Hayes",56,4.09,2426,593,"Par4ScoringAverage",2011
158,158,"Brendan Steele",89,4.09,3936,962,"Par4ScoringAverage",2011
164,164,"Stuart Appleby",65,4.1,2929,715,"Par4ScoringAverage",2011
164,164,"Fabian Gomez",84,4.1,3689,900,"Par4ScoringAverage",2011
164,164,"Scott Gutschewski",67,4.1,2969,724,"Par4ScoringAverage",2011
164,164,"Richard Johnson",64,4.1,2844,693,"Par4ScoringAverage",2011
164,164,"Colt Knost",80,4.1,3579,872,"Par4ScoringAverage",2011
164,164,"Shaun Micheel",77,4.1,3412,832,"Par4ScoringAverage",2011
164,164,"Alex Prugh",82,4.1,3605,880,"Par4ScoringAverage",2011
164,164,"Nate Smith",66,4.1,2933,716,"Par4ScoringAverage",2011
164,164,"Marc Turnesa",54,4.1,2392,584,"Par4ScoringAverage",2011
173,173,"Jarrod Lyle",83,4.11,3687,896,"Par4ScoringAverage",2011
173,173,"Zack Miller",86,4.11,3810,926,"Par4ScoringAverage",2011
173,173,"Alexandre Rocha",65,4.11,2943,716,"Par4ScoringAverage",2011
173,173,"Daniel Summerhays",75,4.11,3310,806,"Par4ScoringAverage",2011
177,177,"Tom Gillis",55,4.12,2561,622,"Par4ScoringAverage",2011
177,177,"Justin Hicks",60,4.12,2708,657,"Par4ScoringAverage",2011
177,177,"Rocco Mediate",53,4.12,2329,565,"Par4ScoringAverage",2011
177,177,"Troy Merritt",63,4.12,2808,682,"Par4ScoringAverage",2011
177,177,"Will Strickler",51,4.12,2291,556,"Par4ScoringAverage",2011
182,182,"Bio Kim",71,4.13,3154,764,"Par4ScoringAverage",2011
183,183,"DJ Brigman",67,4.14,3054,738,"Par4ScoringAverage",2011
183,183,"Derek Lamely",65,4.14,2889,698,"Par4ScoringAverage",2011
185,185,"Rich Beem",53,4.15,2359,569,"Par4ScoringAverage",2011
185,185,"Martin Piller",63,4.15,2830,682,"Par4ScoringAverage",2011
