"TenthTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2008","TenthTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2008","TenthTeeEarlyRound2ScoringAverage_PLAYERNAME_2008","TenthTeeEarlyRound2ScoringAverage__2008","TenthTeeEarlyRound2ScoringAverage_AVG_2008","TenthTeeEarlyRound2ScoringAverage_TOTALSTROKES_2008","TenthTeeEarlyRound2ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Kevin Streelman",NA,66.67,200,3,"TenthTeeEarlyRound2ScoringAverage",2008
2,2,"Nick Watney",NA,67,134,2,"TenthTeeEarlyRound2ScoringAverage",2008
3,3,"Mark Hensby",NA,67.33,202,3,"TenthTeeEarlyRound2ScoringAverage",2008
4,4,"Pat Perez",NA,67.67,203,3,"TenthTeeEarlyRound2ScoringAverage",2008
5,5,"Phil Mickelson",NA,67.8,339,5,"TenthTeeEarlyRound2ScoringAverage",2008
6,6,"Ryan Palmer",NA,68,476,7,"TenthTeeEarlyRound2ScoringAverage",2008
7,7,"Daniel Chopra",NA,68.33,205,3,"TenthTeeEarlyRound2ScoringAverage",2008
8,8,"Jim Furyk",NA,68.63,549,8,"TenthTeeEarlyRound2ScoringAverage",2008
9,9,"John Rollins",NA,68.67,412,6,"TenthTeeEarlyRound2ScoringAverage",2008
10,10,"Bob Estes",NA,68.71,481,7,"TenthTeeEarlyRound2ScoringAverage",2008
10,10,"Bob Tway",NA,68.71,481,7,"TenthTeeEarlyRound2ScoringAverage",2008
12,12,"Brad Adamonis",NA,68.75,275,4,"TenthTeeEarlyRound2ScoringAverage",2008
12,12,"Dudley Hart",NA,68.75,275,4,"TenthTeeEarlyRound2ScoringAverage",2008
12,12,"Joe Ogilvie",NA,68.75,550,8,"TenthTeeEarlyRound2ScoringAverage",2008
15,15,"David Toms",NA,68.83,413,6,"TenthTeeEarlyRound2ScoringAverage",2008
16,16,"DJ Trahan",NA,68.88,551,8,"TenthTeeEarlyRound2ScoringAverage",2008
17,17,"Stuart Appleby",NA,69,207,3,"TenthTeeEarlyRound2ScoringAverage",2008
17,17,"Sergio Garcia",NA,69,207,3,"TenthTeeEarlyRound2ScoringAverage",2008
17,17,"Justin Leonard",NA,69,207,3,"TenthTeeEarlyRound2ScoringAverage",2008
17,17,"Hunter Mahan",NA,69,207,3,"TenthTeeEarlyRound2ScoringAverage",2008
17,17,"Brenden Pappas",NA,69,276,4,"TenthTeeEarlyRound2ScoringAverage",2008
17,17,"Mark Wilson",NA,69,552,8,"TenthTeeEarlyRound2ScoringAverage",2008
23,23,"Jason Day",NA,69.11,622,9,"TenthTeeEarlyRound2ScoringAverage",2008
24,24,"John Senden",NA,69.14,484,7,"TenthTeeEarlyRound2ScoringAverage",2008
24,24,"Heath Slocum",NA,69.14,968,14,"TenthTeeEarlyRound2ScoringAverage",2008
26,26,"Steve Stricker",NA,69.2,346,5,"TenthTeeEarlyRound2ScoringAverage",2008
27,27,"Anthony Kim",NA,69.25,277,4,"TenthTeeEarlyRound2ScoringAverage",2008
28,28,"Todd Hamilton",NA,69.4,347,5,"TenthTeeEarlyRound2ScoringAverage",2008
28,28,"Marc Turnesa",NA,69.4,347,5,"TenthTeeEarlyRound2ScoringAverage",2008
30,30,"Aaron Baddeley",NA,69.43,486,7,"TenthTeeEarlyRound2ScoringAverage",2008
31,31,"Marco Dawson",NA,69.5,139,2,"TenthTeeEarlyRound2ScoringAverage",2008
32,32,"Robert Allenby",NA,69.56,626,9,"TenthTeeEarlyRound2ScoringAverage",2008
33,33,"Brian Davis",NA,69.6,696,10,"TenthTeeEarlyRound2ScoringAverage",2008
34,34,"John Merrick",NA,69.63,557,8,"TenthTeeEarlyRound2ScoringAverage",2008
35,35,"Joe Durant",NA,69.67,209,3,"TenthTeeEarlyRound2ScoringAverage",2008
35,35,"Michael Letzig",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2008
35,35,"Parker McLachlin",NA,69.67,627,9,"TenthTeeEarlyRound2ScoringAverage",2008
35,35,"Kenny Perry",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2008
35,35,"Ted Purdy",NA,69.67,418,6,"TenthTeeEarlyRound2ScoringAverage",2008
40,40,"Frank Lickliter II",NA,69.7,697,10,"TenthTeeEarlyRound2ScoringAverage",2008
41,41,"Ryan Moore",NA,69.71,488,7,"TenthTeeEarlyRound2ScoringAverage",2008
41,41,"Carl Pettersson",NA,69.71,488,7,"TenthTeeEarlyRound2ScoringAverage",2008
43,43,"Tommy Armour III",NA,69.75,279,4,"TenthTeeEarlyRound2ScoringAverage",2008
43,43,"Corey Pavin",NA,69.75,279,4,"TenthTeeEarlyRound2ScoringAverage",2008
45,45,"Alejandro Canizares",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2008
45,45,"Ben Crane",NA,69.8,349,5,"TenthTeeEarlyRound2ScoringAverage",2008
47,47,"Briny Baird",NA,69.83,419,6,"TenthTeeEarlyRound2ScoringAverage",2008
48,48,"Trevor Immelman",NA,69.86,489,7,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Jason Allred",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Shane Bertsch",NA,70,560,8,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Chad Campbell",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"KJ Choi",NA,70,490,7,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Gavin Coles",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"James Driscoll",NA,70,420,6,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Carlos Franco",NA,70,210,3,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Harrison Frazar",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Retief Goosen",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Jim McGovern",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Adam Scott",NA,70,280,4,"TenthTeeEarlyRound2ScoringAverage",2008
49,49,"Jimmy Walker",NA,70,350,5,"TenthTeeEarlyRound2ScoringAverage",2008
61,61,"Brian Gay",NA,70.1,701,10,"TenthTeeEarlyRound2ScoringAverage",2008
62,62,"Steve Allan",NA,70.14,491,7,"TenthTeeEarlyRound2ScoringAverage",2008
63,63,"Craig Kanada",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2008
63,63,"Chez Reavie",NA,70.2,351,5,"TenthTeeEarlyRound2ScoringAverage",2008
65,65,"Bubba Watson",NA,70.23,913,13,"TenthTeeEarlyRound2ScoringAverage",2008
66,66,"Ron Whittaker",NA,70.25,281,4,"TenthTeeEarlyRound2ScoringAverage",2008
67,67,"Robert Gamez",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2008
67,67,"John Huston",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2008
67,67,"John Riegger",NA,70.33,211,3,"TenthTeeEarlyRound2ScoringAverage",2008
67,67,"Vaughn Taylor",NA,70.33,422,6,"TenthTeeEarlyRound2ScoringAverage",2008
71,71,"Jay Williamson",NA,70.38,563,8,"TenthTeeEarlyRound2ScoringAverage",2008
72,72,"Charles Howell III",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2008
72,72,"Martin Laird",NA,70.4,352,5,"TenthTeeEarlyRound2ScoringAverage",2008
72,72,"Kevin Sutherland",NA,70.4,704,10,"TenthTeeEarlyRound2ScoringAverage",2008
75,75,"JB Holmes",NA,70.43,493,7,"TenthTeeEarlyRound2ScoringAverage",2008
76,76,"Matt Kuchar",NA,70.44,634,9,"TenthTeeEarlyRound2ScoringAverage",2008
77,77,"Jonathan Byrd",NA,70.5,423,6,"TenthTeeEarlyRound2ScoringAverage",2008
77,77,"Billy Mayfair",NA,70.5,705,10,"TenthTeeEarlyRound2ScoringAverage",2008
77,77,"Jesper Parnevik",NA,70.5,564,8,"TenthTeeEarlyRound2ScoringAverage",2008
80,80,"Steve Elkington",NA,70.56,635,9,"TenthTeeEarlyRound2ScoringAverage",2008
81,81,"Bill Haas",NA,70.6,706,10,"TenthTeeEarlyRound2ScoringAverage",2008
81,81,"Jeff Overton",NA,70.6,353,5,"TenthTeeEarlyRound2ScoringAverage",2008
81,81,"Camilo Villegas",NA,70.6,353,5,"TenthTeeEarlyRound2ScoringAverage",2008
84,84,"Cameron Beckman",NA,70.67,212,3,"TenthTeeEarlyRound2ScoringAverage",2008
85,85,"Padraig Harrington",NA,70.75,283,4,"TenthTeeEarlyRound2ScoringAverage",2008
